email_id,send_day,policy,opened
6434,22,bandit,0
6435,22,bandit,0
6436,22,bandit,0
6437,22,bandit,0
6438,22,bandit,0
6439,22,bandit,1
6440,22,bandit,0
6441,22,bandit,0
6442,22,bandit,0
6443,22,bandit,0
6444,22,bandit,0
6445,22,bandit,0
6446,22,bandit,0
6447,22,bandit,0
6448,22,bandit,0
6449,22,bandit,0
6450,22,bandit,0
6451,22,baseline,0
6452,22,baseline,1
6453,22,baseline,0
6454,22,baseline,0
6455,22,baseline,1
6456,22,baseline,0
6457,22,baseline,0
6458,22,baseline,0
6459,22,baseline,0
6460,22,baseline,0
6461,22,baseline,0
6462,22,baseline,0
6463,22,baseline,0
6464,22,baseline,0
6465,22,baseline,0
6466,22,baseline,0
6467,22,baseline,0
6468,22,baseline,0
6469,22,baseline,0
6470,22,baseline,0
6471,22,baseline,0
6472,22,baseline,0
6473,22,baseline,0
6474,22,baseline,0
6475,22,baseline,0
6476,22,baseline,0
6477,22,baseline,0
6478,22,baseline,0
6479,22,baseline,0
6480,22,baseline,0
6481,22,baseline,0
6482,22,baseline,0
6483,22,baseline,0
6484,22,baseline,0
6485,22,baseline,0
6486,22,baseline,0
6487,22,baseline,0
6488,22,baseline,0
6489,22,baseline,0
6490,22,baseline,0
6491,22,baseline,0
6492,22,baseline,0
6493,22,baseline,0
6494,22,baseline,0
6495,22,baseline,0
6496,22,baseline,0
6497,22,baseline,0
6498,22,baseline,0
6499,22,baseline,0
6500,22,baseline,0
6501,22,baseline,0
6502,22,baseline,1
6503,22,baseline,0
6504,22,baseline,0
6505,22,baseline,1
6506,22,baseline,0
6507,22,baseline,0
6508,22,baseline,0
6509,22,baseline,0
6510,22,baseline,1
6511,22,baseline,0
6512,22,baseline,0
6513,22,baseline,0
6514,22,baseline,0
6515,22,baseline,0
6516,22,baseline,0
6517,22,baseline,0
6518,22,baseline,0
6519,22,baseline,0
6520,22,baseline,0
6521,22,baseline,0
6522,22,baseline,0
6523,22,baseline,0
6524,22,baseline,0
6525,22,baseline,0
6526,22,baseline,0
6527,22,baseline,0
6528,22,baseline,0
6529,22,baseline,0
6530,22,baseline,0
6531,22,baseline,0
6532,22,baseline,0
6533,22,baseline,0
6534,22,baseline,0
6535,22,baseline,0
6536,22,baseline,0
6537,22,baseline,0
6538,22,baseline,0
6539,22,baseline,0
6540,22,baseline,0
6541,22,baseline,0
6542,22,baseline,0
6543,22,baseline,0
6544,22,baseline,0
6545,22,baseline,0
6546,22,baseline,0
6547,22,baseline,0
6548,22,baseline,0
6549,22,baseline,0
6550,22,baseline,0
6551,22,baseline,0
6552,22,baseline,1
6553,22,baseline,0
6554,22,baseline,0
6555,22,baseline,0
6556,22,baseline,0
6557,22,baseline,0
6558,22,baseline,0
6559,22,baseline,0
6560,22,baseline,0
6561,22,baseline,0
6562,22,baseline,1
6563,22,baseline,0
6564,22,baseline,0
6565,22,baseline,0
6566,22,baseline,0
6567,22,baseline,0
6568,22,baseline,0
6569,22,baseline,0
6570,22,baseline,0
6571,22,baseline,0
6572,22,baseline,0
6573,22,baseline,0
6574,22,baseline,0
6575,22,baseline,0
6576,22,baseline,1
6577,22,baseline,0
6578,22,baseline,0
6579,22,baseline,0
6580,22,baseline,0
6581,22,baseline,0
6582,22,baseline,0
6583,22,baseline,0
6584,22,baseline,0
6585,22,baseline,0
6586,22,baseline,1
6587,22,baseline,0
6588,22,baseline,0
6589,22,baseline,0
6590,22,baseline,0
6591,22,baseline,0
6592,22,baseline,0
6593,22,baseline,0
6594,22,baseline,0
6595,22,baseline,0
6596,22,baseline,0
6597,22,baseline,0
6598,22,baseline,0
6599,22,baseline,0
6600,22,baseline,0
6601,23,bandit,0
6602,23,bandit,0
6603,23,bandit,0
6604,23,bandit,0
6605,23,bandit,0
6606,23,bandit,1
6607,23,bandit,1
6608,23,bandit,0
6609,23,bandit,0
6610,23,bandit,0
6611,23,bandit,0
6612,23,bandit,0
6613,23,bandit,0
6614,23,bandit,0
6615,23,bandit,0
6616,23,bandit,1
6617,23,bandit,0
6618,23,bandit,0
6619,23,bandit,0
6620,23,bandit,0
6621,23,bandit,0
6622,23,bandit,0
6623,23,bandit,0
6624,23,bandit,0
6625,23,bandit,0
6626,23,bandit,0
6627,23,bandit,0
6628,23,bandit,0
6629,23,bandit,0
6630,23,bandit,0
6631,23,bandit,0
6632,23,bandit,0
6633,23,bandit,0
6634,23,bandit,0
6635,23,bandit,0
6636,23,bandit,0
6637,23,bandit,0
6638,23,bandit,0
6639,23,bandit,0
6640,23,bandit,1
6641,23,bandit,0
6642,23,bandit,0
6643,23,bandit,0
6644,23,bandit,0
6645,23,bandit,0
6646,23,bandit,0
6647,23,bandit,0
6648,23,bandit,0
6649,23,bandit,0
6650,23,bandit,0
6651,23,bandit,0
6652,23,bandit,0
6653,23,bandit,0
6654,23,bandit,0
6655,23,bandit,1
6656,23,bandit,1
6657,23,bandit,1
6658,23,bandit,0
6659,23,bandit,0
6660,23,bandit,0
6661,23,bandit,0
6662,23,bandit,1
6663,23,bandit,1
6664,23,bandit,0
6665,23,bandit,0
6666,23,bandit,1
6667,23,bandit,0
6668,23,bandit,0
6669,23,bandit,0
6670,23,bandit,0
6671,23,bandit,0
6672,23,bandit,0
6673,23,bandit,0
6674,23,bandit,0
6675,23,bandit,0
6676,23,bandit,0
6677,23,bandit,0
6678,23,bandit,0
6679,23,bandit,0
6680,23,bandit,0
6681,23,bandit,0
6682,23,bandit,0
6683,23,bandit,0
6684,23,bandit,0
6685,23,bandit,0
6686,23,bandit,0
6687,23,bandit,0
6688,23,bandit,0
6689,23,bandit,0
6690,23,bandit,0
6691,23,bandit,0
6692,23,bandit,0
6693,23,bandit,0
6694,23,bandit,1
6695,23,bandit,0
6696,23,bandit,0
6697,23,bandit,0
6698,23,bandit,0
6699,23,bandit,0
6700,23,bandit,0
6701,23,bandit,0
6702,23,bandit,0
6703,23,bandit,0
6704,23,bandit,0
6705,23,bandit,0
6706,23,bandit,0
6707,23,bandit,0
6708,23,bandit,0
6709,23,bandit,0
6710,23,bandit,0
6711,23,bandit,0
6712,23,bandit,0
6713,23,bandit,1
6714,23,bandit,0
6715,23,bandit,0
6716,23,bandit,0
6717,23,bandit,0
6718,23,bandit,0
6719,23,bandit,0
6720,23,bandit,0
6721,23,bandit,0
6722,23,bandit,0
6723,23,bandit,0
6724,23,bandit,0
6725,23,bandit,0
6726,23,bandit,0
6727,23,bandit,0
6728,23,bandit,0
6729,23,bandit,0
6730,23,bandit,0
6731,23,bandit,0
6732,23,bandit,0
6733,23,bandit,0
6734,23,bandit,0
6735,23,bandit,1
6736,23,bandit,0
6737,23,bandit,0
6738,23,bandit,0
6739,23,bandit,0
6740,23,bandit,0
6741,23,bandit,0
6742,23,bandit,0
6743,23,bandit,0
6744,23,bandit,0
6745,23,bandit,0
6746,23,bandit,1
6747,23,bandit,0
6748,23,bandit,0
6749,23,bandit,0
6750,23,bandit,0
6751,23,baseline,0
6752,23,baseline,1
6753,23,baseline,0
6754,23,baseline,0
6755,23,baseline,0
6756,23,baseline,0
6757,23,baseline,0
6758,23,baseline,0
6759,23,baseline,0
6760,23,baseline,0
6761,23,baseline,1
6762,23,baseline,0
6763,23,baseline,0
6764,23,baseline,0
6765,23,baseline,0
6766,23,baseline,0
6767,23,baseline,0
6768,23,baseline,0
6769,23,baseline,0
6770,23,baseline,0
6771,23,baseline,1
6772,23,baseline,0
6773,23,baseline,0
6774,23,baseline,0
6775,23,baseline,0
6776,23,baseline,0
6777,23,baseline,1
6778,23,baseline,1
6779,23,baseline,0
6780,23,baseline,0
6781,23,baseline,0
6782,23,baseline,0
6783,23,baseline,0
6784,23,baseline,0
6785,23,baseline,1
6786,23,baseline,0
6787,23,baseline,0
6788,23,baseline,0
6789,23,baseline,0
6790,23,baseline,0
6791,23,baseline,0
6792,23,baseline,0
6793,23,baseline,0
6794,23,baseline,0
6795,23,baseline,0
6796,23,baseline,0
6797,23,baseline,1
6798,23,baseline,0
6799,23,baseline,0
6800,23,baseline,0
6801,23,baseline,0
6802,23,baseline,0
6803,23,baseline,1
6804,23,baseline,0
6805,23,baseline,0
6806,23,baseline,0
6807,23,baseline,0
6808,23,baseline,0
6809,23,baseline,1
6810,23,baseline,0
6811,23,baseline,0
6812,23,baseline,0
6813,23,baseline,1
6814,23,baseline,0
6815,23,baseline,0
6816,23,baseline,0
6817,23,baseline,1
6818,23,baseline,0
6819,23,baseline,0
6820,23,baseline,0
6821,23,baseline,0
6822,23,baseline,0
6823,23,baseline,0
6824,23,baseline,0
6825,23,baseline,0
6826,23,baseline,0
6827,23,baseline,0
6828,23,baseline,0
6829,23,baseline,0
6830,23,baseline,0
6831,23,baseline,0
6832,23,baseline,0
6833,23,baseline,0
6834,23,baseline,0
6835,23,baseline,0
6836,23,baseline,0
6837,23,baseline,0
6838,23,baseline,0
6839,23,baseline,0
6840,23,baseline,0
6841,23,baseline,0
6842,23,baseline,1
6843,23,baseline,0
6844,23,baseline,0
6845,23,baseline,0
6846,23,baseline,0
6847,23,baseline,0
6848,23,baseline,0
6849,23,baseline,0
6850,23,baseline,0
6851,23,baseline,0
6852,23,baseline,0
6853,23,baseline,0
6854,23,baseline,0
6855,23,baseline,0
6856,23,baseline,0
6857,23,baseline,0
6858,23,baseline,0
6859,23,baseline,0
6860,23,baseline,0
6861,23,baseline,0
6862,23,baseline,0
6863,23,baseline,0
6864,23,baseline,0
6865,23,baseline,0
6866,23,baseline,0
6867,23,baseline,0
6868,23,baseline,0
6869,23,baseline,0
6870,23,baseline,0
6871,23,baseline,0
6872,23,baseline,0
6873,23,baseline,0
6874,23,baseline,0
6875,23,baseline,0
6876,23,baseline,1
6877,23,baseline,1
6878,23,baseline,0
6879,23,baseline,0
6880,23,baseline,0
6881,23,baseline,0
6882,23,baseline,0
6883,23,baseline,0
6884,23,baseline,0
6885,23,baseline,0
6886,23,baseline,0
6887,23,baseline,1
6888,23,baseline,0
6889,23,baseline,1
6890,23,baseline,0
6891,23,baseline,0
6892,23,baseline,0
6893,23,baseline,0
6894,23,baseline,0
6895,23,baseline,0
6896,23,baseline,0
6897,23,baseline,0
6898,23,baseline,0
6899,23,baseline,0
6900,23,baseline,0
6901,24,bandit,0
6902,24,bandit,0
6903,24,bandit,0
6904,24,bandit,1
6905,24,bandit,0
6906,24,bandit,0
6907,24,bandit,0
6908,24,bandit,0
6909,24,bandit,0
6910,24,bandit,0
6911,24,bandit,0
6912,24,bandit,0
6913,24,bandit,0
6914,24,bandit,0
6915,24,bandit,0
6916,24,bandit,0
6917,24,bandit,0
6918,24,bandit,0
6919,24,bandit,0
6920,24,bandit,0
6921,24,bandit,1
6922,24,bandit,0
6923,24,bandit,0
6924,24,bandit,0
6925,24,bandit,0
6926,24,bandit,0
6927,24,bandit,0
6928,24,bandit,0
6929,24,bandit,1
6930,24,bandit,0
6931,24,bandit,0
6932,24,bandit,0
6933,24,bandit,0
6934,24,bandit,1
6935,24,bandit,1
6936,24,bandit,0
6937,24,bandit,0
6938,24,bandit,0
6939,24,bandit,0
6940,24,bandit,0
6941,24,bandit,0
6942,24,bandit,0
6943,24,bandit,0
6944,24,bandit,0
6945,24,bandit,0
6946,24,bandit,0
6947,24,bandit,0
6948,24,bandit,0
6949,24,bandit,0
6950,24,bandit,0
6951,24,bandit,0
6952,24,bandit,0
6953,24,bandit,0
6954,24,bandit,0
6955,24,bandit,0
6956,24,bandit,0
6957,24,bandit,0
6958,24,bandit,0
6959,24,bandit,0
6960,24,bandit,1
6961,24,bandit,0
6962,24,bandit,0
6963,24,bandit,0
6964,24,bandit,0
6965,24,bandit,0
6966,24,bandit,0
6967,24,bandit,0
6968,24,bandit,0
6969,24,bandit,0
6970,24,bandit,0
6971,24,bandit,0
6972,24,bandit,0
6973,24,bandit,0
6974,24,bandit,0
6975,24,bandit,0
6976,24,bandit,0
6977,24,bandit,0
6978,24,bandit,0
6979,24,bandit,0
6980,24,bandit,0
6981,24,bandit,0
6982,24,bandit,0
6983,24,bandit,0
6984,24,bandit,0
6985,24,bandit,0
6986,24,bandit,0
6987,24,bandit,0
6988,24,bandit,0
6989,24,bandit,0
6990,24,bandit,0
6991,24,bandit,0
6992,24,bandit,0
6993,24,bandit,0
6994,24,bandit,0
6995,24,bandit,0
6996,24,bandit,0
6997,24,bandit,0
6998,24,bandit,0
6999,24,bandit,1
7000,24,bandit,0
7001,24,bandit,0
7002,24,bandit,0
7003,24,bandit,0
7004,24,bandit,0
7005,24,bandit,1
7006,24,bandit,0
7007,24,bandit,0
7008,24,bandit,0
7009,24,bandit,1
7010,24,bandit,1
7011,24,bandit,0
7012,24,bandit,0
7013,24,bandit,0
7014,24,bandit,0
7015,24,bandit,0
7016,24,bandit,0
7017,24,bandit,1
7018,24,bandit,0
7019,24,bandit,0
7020,24,bandit,0
7021,24,bandit,0
7022,24,bandit,0
7023,24,bandit,0
7024,24,bandit,0
7025,24,bandit,0
7026,24,bandit,0
7027,24,bandit,0
7028,24,bandit,0
7029,24,bandit,1
7030,24,bandit,1
7031,24,bandit,0
7032,24,bandit,1
7033,24,bandit,0
7034,24,bandit,0
7035,24,bandit,0
7036,24,bandit,0
7037,24,bandit,0
7038,24,bandit,0
7039,24,bandit,0
7040,24,bandit,0
7041,24,bandit,0
7042,24,bandit,0
7043,24,bandit,0
7044,24,bandit,0
7045,24,bandit,0
7046,24,bandit,0
7047,24,bandit,0
7048,24,bandit,0
7049,24,bandit,0
7050,24,bandit,0
7051,24,baseline,0
7052,24,baseline,0
7053,24,baseline,0
7054,24,baseline,0
7055,24,baseline,0
7056,24,baseline,0
7057,24,baseline,0
7058,24,baseline,1
7059,24,baseline,0
7060,24,baseline,1
7061,24,baseline,0
7062,24,baseline,0
7063,24,baseline,0
7064,24,baseline,0
7065,24,baseline,0
7066,24,baseline,0
7067,24,baseline,0
7068,24,baseline,0
7069,24,baseline,0
7070,24,baseline,0
7071,24,baseline,0
7072,24,baseline,0
7073,24,baseline,0
7074,24,baseline,0
7075,24,baseline,0
7076,24,baseline,0
7077,24,baseline,0
7078,24,baseline,1
7079,24,baseline,0
7080,24,baseline,0
7081,24,baseline,0
7082,24,baseline,0
7083,24,baseline,0
7084,24,baseline,0
7085,24,baseline,0
7086,24,baseline,0
7087,24,baseline,0
7088,24,baseline,0
7089,24,baseline,0
7090,24,baseline,0
7091,24,baseline,0
7092,24,baseline,0
7093,24,baseline,0
7094,24,baseline,0
7095,24,baseline,0
7096,24,baseline,0
7097,24,baseline,0
7098,24,baseline,0
7099,24,baseline,1
7100,24,baseline,0
7101,24,baseline,0
7102,24,baseline,0
7103,24,baseline,0
7104,24,baseline,0
7105,24,baseline,0
7106,24,baseline,0
7107,24,baseline,1
7108,24,baseline,0
7109,24,baseline,0
7110,24,baseline,0
7111,24,baseline,0
7112,24,baseline,0
7113,24,baseline,0
7114,24,baseline,0
7115,24,baseline,0
7116,24,baseline,0
7117,24,baseline,0
7118,24,baseline,0
7119,24,baseline,0
7120,24,baseline,0
7121,24,baseline,0
7122,24,baseline,0
7123,24,baseline,0
7124,24,baseline,0
7125,24,baseline,0
7126,24,baseline,1
7127,24,baseline,0
7128,24,baseline,0
7129,24,baseline,0
7130,24,baseline,0
7131,24,baseline,0
7132,24,baseline,0
7133,24,baseline,0
7134,24,baseline,0
7135,24,baseline,1
7136,24,baseline,0
7137,24,baseline,0
7138,24,baseline,0
7139,24,baseline,0
7140,24,baseline,0
7141,24,baseline,0
7142,24,baseline,0
7143,24,baseline,0
7144,24,baseline,0
7145,24,baseline,0
7146,24,baseline,0
7147,24,baseline,0
7148,24,baseline,0
7149,24,baseline,0
7150,24,baseline,0
7151,24,baseline,0
7152,24,baseline,0
7153,24,baseline,0
7154,24,baseline,0
7155,24,baseline,0
7156,24,baseline,0
7157,24,baseline,0
7158,24,baseline,0
7159,24,baseline,0
7160,24,baseline,0
7161,24,baseline,0
7162,24,baseline,0
7163,24,baseline,0
7164,24,baseline,0
7165,24,baseline,0
7166,24,baseline,0
7167,24,baseline,0
7168,24,baseline,0
7169,24,baseline,0
7170,24,baseline,0
7171,24,baseline,0
7172,24,baseline,0
7173,24,baseline,0
7174,24,baseline,0
7175,24,baseline,0
7176,24,baseline,0
7177,24,baseline,0
7178,24,baseline,0
7179,24,baseline,0
7180,24,baseline,0
7181,24,baseline,0
7182,24,baseline,0
7183,24,baseline,0
7184,24,baseline,0
7185,24,baseline,0
7186,24,baseline,0
7187,24,baseline,0
7188,24,baseline,1
7189,24,baseline,0
7190,24,baseline,0
7191,24,baseline,0
7192,24,baseline,0
7193,24,baseline,0
7194,24,baseline,0
7195,24,baseline,1
7196,24,baseline,0
7197,24,baseline,0
7198,24,baseline,0
7199,24,baseline,0
7200,24,baseline,0
7201,25,bandit,0
7202,25,bandit,0
7203,25,bandit,0
7204,25,bandit,0
7205,25,bandit,0
7206,25,bandit,0
7207,25,bandit,0
7208,25,bandit,0
7209,25,bandit,0
7210,25,bandit,0
7211,25,bandit,0
7212,25,bandit,0
7213,25,bandit,0
7214,25,bandit,1
7215,25,bandit,0
7216,25,bandit,0
7217,25,bandit,0
7218,25,bandit,1
7219,25,bandit,1
7220,25,bandit,0
7221,25,bandit,0
7222,25,bandit,0
7223,25,bandit,1
7224,25,bandit,1
7225,25,bandit,0
7226,25,bandit,0
7227,25,bandit,0
7228,25,bandit,1
7229,25,bandit,0
7230,25,bandit,0
7231,25,bandit,0
7232,25,bandit,1
7233,25,bandit,0
7234,25,bandit,1
7235,25,bandit,0
7236,25,bandit,0
7237,25,bandit,0
7238,25,bandit,1
7239,25,bandit,0
7240,25,bandit,0
7241,25,bandit,0
7242,25,bandit,0
7243,25,bandit,0
7244,25,bandit,0
7245,25,bandit,0
7246,25,bandit,0
7247,25,bandit,0
7248,25,bandit,0
7249,25,bandit,0
7250,25,bandit,0
7251,25,bandit,0
7252,25,bandit,0
7253,25,bandit,0
7254,25,bandit,0
7255,25,bandit,0
7256,25,bandit,0
7257,25,bandit,0
7258,25,bandit,0
7259,25,bandit,0
7260,25,bandit,0
7261,25,bandit,0
7262,25,bandit,0
7263,25,bandit,0
7264,25,bandit,0
7265,25,bandit,0
7266,25,bandit,0
7267,25,bandit,0
7268,25,bandit,0
7269,25,bandit,0
7270,25,bandit,0
7271,25,bandit,0
7272,25,bandit,0
7273,25,bandit,0
7274,25,bandit,0
7275,25,bandit,0
7276,25,bandit,0
7277,25,bandit,0
7278,25,bandit,1
7279,25,bandit,1
7280,25,bandit,0
7281,25,bandit,1
7282,25,bandit,0
7283,25,bandit,0
7284,25,bandit,1
7285,25,bandit,1
7286,25,bandit,0
7287,25,bandit,0
7288,25,bandit,0
7289,25,bandit,0
7290,25,bandit,0
7291,25,bandit,0
7292,25,bandit,0
7293,25,bandit,0
7294,25,bandit,0
7295,25,bandit,0
7296,25,bandit,0
7297,25,bandit,0
7298,25,bandit,1
7299,25,bandit,1
7300,25,bandit,0
7301,25,bandit,0
7302,25,bandit,0
7303,25,bandit,1
7304,25,bandit,0
7305,25,bandit,0
7306,25,bandit,0
7307,25,bandit,0
7308,25,bandit,0
7309,25,bandit,0
7310,25,bandit,0
7311,25,bandit,0
7312,25,bandit,0
7313,25,bandit,1
7314,25,bandit,0
7315,25,bandit,0
7316,25,bandit,0
7317,25,bandit,1
7318,25,bandit,0
7319,25,bandit,0
7320,25,bandit,0
7321,25,bandit,0
7322,25,bandit,1
7323,25,bandit,1
7324,25,bandit,0
7325,25,bandit,0
7326,25,bandit,0
7327,25,bandit,0
7328,25,bandit,0
7329,25,bandit,0
7330,25,bandit,0
7331,25,bandit,1
7332,25,bandit,0
7333,25,bandit,0
7334,25,bandit,0
7335,25,bandit,0
7336,25,bandit,0
7337,25,bandit,0
7338,25,bandit,0
7339,25,bandit,0
7340,25,bandit,0
7341,25,bandit,0
7342,25,bandit,0
7343,25,bandit,0
7344,25,bandit,0
7345,25,bandit,0
7346,25,bandit,0
7347,25,bandit,0
7348,25,bandit,1
7349,25,bandit,0
7350,25,bandit,0
7351,25,baseline,0
7352,25,baseline,0
7353,25,baseline,0
7354,25,baseline,0
7355,25,baseline,0
7356,25,baseline,0
7357,25,baseline,0
7358,25,baseline,0
7359,25,baseline,0
7360,25,baseline,0
7361,25,baseline,0
7362,25,baseline,0
7363,25,baseline,0
7364,25,baseline,0
7365,25,baseline,0
7366,25,baseline,0
7367,25,baseline,0
7368,25,baseline,0
7369,25,baseline,0
7370,25,baseline,0
7371,25,baseline,0
7372,25,baseline,0
7373,25,baseline,0
7374,25,baseline,0
7375,25,baseline,1
7376,25,baseline,0
7377,25,baseline,0
7378,25,baseline,1
7379,25,baseline,0
7380,25,baseline,0
7381,25,baseline,0
7382,25,baseline,0
7383,25,baseline,0
7384,25,baseline,0
7385,25,baseline,0
7386,25,baseline,1
7387,25,baseline,0
7388,25,baseline,0
7389,25,baseline,0
7390,25,baseline,0
7391,25,baseline,0
7392,25,baseline,0
7393,25,baseline,0
7394,25,baseline,0
7395,25,baseline,1
7396,25,baseline,0
7397,25,baseline,0
7398,25,baseline,0
7399,25,baseline,0
7400,25,baseline,0
7401,25,baseline,0
7402,25,baseline,0
7403,25,baseline,0
7404,25,baseline,0
7405,25,baseline,0
7406,25,baseline,0
7407,25,baseline,0
7408,25,baseline,1
7409,25,baseline,0
7410,25,baseline,0
7411,25,baseline,0
7412,25,baseline,0
7413,25,baseline,0
7414,25,baseline,0
7415,25,baseline,0
7416,25,baseline,0
7417,25,baseline,0
7418,25,baseline,0
7419,25,baseline,0
7420,25,baseline,0
7421,25,baseline,0
7422,25,baseline,0
7423,25,baseline,0
7424,25,baseline,0
7425,25,baseline,0
7426,25,baseline,0
7427,25,baseline,0
7428,25,baseline,0
7429,25,baseline,0
7430,25,baseline,0
7431,25,baseline,0
7432,25,baseline,0
7433,25,baseline,0
7434,25,baseline,0
7435,25,baseline,0
7436,25,baseline,0
7437,25,baseline,0
7438,25,baseline,0
7439,25,baseline,0
7440,25,baseline,0
7441,25,baseline,0
7442,25,baseline,0
7443,25,baseline,0
7444,25,baseline,0
7445,25,baseline,0
7446,25,baseline,0
7447,25,baseline,0
7448,25,baseline,0
7449,25,baseline,0
7450,25,baseline,0
7451,25,baseline,0
7452,25,baseline,0
7453,25,baseline,0
7454,25,baseline,0
7455,25,baseline,0
7456,25,baseline,0
7457,25,baseline,0
7458,25,baseline,0
7459,25,baseline,0
7460,25,baseline,0
7461,25,baseline,0
7462,25,baseline,0
7463,25,baseline,0
7464,25,baseline,0
7465,25,baseline,0
7466,25,baseline,0
7467,25,baseline,0
7468,25,baseline,0
7469,25,baseline,0
7470,25,baseline,0
7471,25,baseline,0
7472,25,baseline,0
7473,25,baseline,1
7474,25,baseline,0
7475,25,baseline,0
7476,25,baseline,0
7477,25,baseline,0
7478,25,baseline,0
7479,25,baseline,0
7480,25,baseline,0
7481,25,baseline,1
7482,25,baseline,1
7483,25,baseline,0
7484,25,baseline,0
7485,25,baseline,0
7486,25,baseline,0
7487,25,baseline,0
7488,25,baseline,0
7489,25,baseline,1
7490,25,baseline,0
7491,25,baseline,0
7492,25,baseline,0
7493,25,baseline,0
7494,25,baseline,0
7495,25,baseline,0
7496,25,baseline,0
7497,25,baseline,1
7498,25,baseline,0
7499,25,baseline,0
7500,25,baseline,0
7501,26,bandit,0
7502,26,bandit,1
7503,26,bandit,0
7504,26,bandit,0
7505,26,bandit,0
7506,26,bandit,0
7507,26,bandit,0
7508,26,bandit,0
7509,26,bandit,0
7510,26,bandit,0
7511,26,bandit,0
7512,26,bandit,1
7513,26,bandit,0
7514,26,bandit,0
7515,26,bandit,0
7516,26,bandit,0
7517,26,bandit,0
7518,26,bandit,0
7519,26,bandit,0
7520,26,bandit,0
7521,26,bandit,0
7522,26,bandit,0
7523,26,bandit,0
7524,26,bandit,0
7525,26,bandit,0
7526,26,bandit,0
7527,26,bandit,0
7528,26,bandit,0
7529,26,bandit,0
7530,26,bandit,0
7531,26,bandit,0
7532,26,bandit,0
7533,26,bandit,1
7534,26,bandit,0
7535,26,bandit,0
7536,26,bandit,1
7537,26,bandit,0
7538,26,bandit,0
7539,26,bandit,0
7540,26,bandit,0
7541,26,bandit,0
7542,26,bandit,0
7543,26,bandit,0
7544,26,bandit,0
7545,26,bandit,0
7546,26,bandit,0
7547,26,bandit,1
7548,26,bandit,0
7549,26,bandit,0
7550,26,bandit,0
7551,26,bandit,0
7552,26,bandit,0
7553,26,bandit,0
7554,26,bandit,1
7555,26,bandit,1
7556,26,bandit,0
7557,26,bandit,0
7558,26,bandit,0
7559,26,bandit,0
7560,26,bandit,0
7561,26,bandit,0
7562,26,bandit,0
7563,26,bandit,0
7564,26,bandit,1
7565,26,bandit,0
7566,26,bandit,0
7567,26,bandit,0
7568,26,bandit,0
7569,26,bandit,0
7570,26,bandit,0
7571,26,bandit,0
7572,26,bandit,0
7573,26,bandit,0
7574,26,bandit,0
7575,26,bandit,0
7576,26,bandit,0
7577,26,bandit,0
7578,26,bandit,0
7579,26,bandit,0
7580,26,bandit,0
7581,26,bandit,0
7582,26,bandit,0
7583,26,bandit,0
7584,26,bandit,0
7585,26,bandit,0
7586,26,bandit,1
7587,26,bandit,0
7588,26,bandit,0
7589,26,bandit,0
7590,26,bandit,0
7591,26,bandit,0
7592,26,bandit,0
7593,26,bandit,0
7594,26,bandit,0
7595,26,bandit,0
7596,26,bandit,0
7597,26,bandit,0
7598,26,bandit,1
7599,26,bandit,0
7600,26,bandit,0
7601,26,bandit,0
7602,26,bandit,1
7603,26,bandit,0
7604,26,bandit,0
7605,26,bandit,0
7606,26,bandit,0
7607,26,bandit,0
7608,26,bandit,1
7609,26,bandit,0
7610,26,bandit,0
7611,26,bandit,1
7612,26,bandit,0
7613,26,bandit,0
7614,26,bandit,0
7615,26,bandit,0
7616,26,bandit,0
7617,26,bandit,0
7618,26,bandit,0
7619,26,bandit,0
7620,26,bandit,0
7621,26,bandit,0
7622,26,bandit,0
7623,26,bandit,0
7624,26,bandit,0
7625,26,bandit,0
7626,26,bandit,0
7627,26,bandit,0
7628,26,bandit,0
7629,26,bandit,1
7630,26,bandit,0
7631,26,bandit,1
7632,26,bandit,0
7633,26,bandit,0
7634,26,bandit,0
7635,26,bandit,0
7636,26,bandit,0
7637,26,bandit,0
7638,26,bandit,0
7639,26,bandit,0
7640,26,bandit,0
7641,26,bandit,0
7642,26,bandit,0
7643,26,bandit,0
7644,26,bandit,0
7645,26,bandit,0
7646,26,bandit,1
7647,26,bandit,0
7648,26,bandit,1
7649,26,bandit,1
7650,26,bandit,0
7651,26,baseline,0
7652,26,baseline,0
7653,26,baseline,1
7654,26,baseline,0
7655,26,baseline,0
7656,26,baseline,0
7657,26,baseline,0
7658,26,baseline,0
7659,26,baseline,0
7660,26,baseline,0
7661,26,baseline,0
7662,26,baseline,0
7663,26,baseline,0
7664,26,baseline,0
7665,26,baseline,0
7666,26,baseline,0
7667,26,baseline,0
7668,26,baseline,0
7669,26,baseline,1
7670,26,baseline,0
7671,26,baseline,0
7672,26,baseline,0
7673,26,baseline,0
7674,26,baseline,0
7675,26,baseline,0
7676,26,baseline,0
7677,26,baseline,0
7678,26,baseline,0
7679,26,baseline,0
7680,26,baseline,0
7681,26,baseline,0
7682,26,baseline,1
7683,26,baseline,0
7684,26,baseline,0
7685,26,baseline,0
7686,26,baseline,0
7687,26,baseline,0
7688,26,baseline,0
7689,26,baseline,0
7690,26,baseline,0
7691,26,baseline,0
7692,26,baseline,0
7693,26,baseline,0
7694,26,baseline,0
7695,26,baseline,0
7696,26,baseline,0
7697,26,baseline,0
7698,26,baseline,1
7699,26,baseline,0
7700,26,baseline,0
7701,26,baseline,0
7702,26,baseline,0
7703,26,baseline,0
7704,26,baseline,0
