account_id,segment,signup_year,acv,tenure_months,status
6775,smb,2020,2152.0,72,active
6776,smb,2019,4639.0,61,churned
6777,smb,2022,1672.0,33,churned
6778,smb,2022,3966.0,48,active
6779,smb,2019,1660.0,76,churned
6780,mid,2018,30851.0,46,churned
6781,smb,2023,2991.0,12,churned
6782,smb,2021,2850.0,38,churned
6783,mid,2020,38687.0,70,churned
6784,smb,2020,3100.0,3,churned
6785,mid,2018,23282.0,7,churned
6786,smb,2024,3297.0,3,churned
6787,smb,2024,4692.0,24,active
6788,mid,2022,37104.0,48,active
6789,mid,2020,33450.0,26,churned
6790,mid,2019,17443.0,12,churned
6791,smb,2020,6664.0,72,active
6792,smb,2025,2303.0,12,active
6793,mid,2018,15196.0,96,active
6794,mid,2024,20663.0,11,churned
6795,mid,2020,37175.0,72,active
6796,mid,2020,12270.0,42,churned
6797,mid,2024,34398.0,24,active
6798,smb,2025,3543.0,12,active
6799,mid,2025,17732.0,12,active
6800,smb,2020,6304.0,72,active
6801,smb,2022,2437.0,48,active
6802,mid,2020,69067.0,35,churned
6803,smb,2019,3333.0,9,churned
6804,smb,2021,3924.0,60,churned
6805,enterprise,2018,260785.0,96,active
6806,mid,2019,24052.0,9,churned
6807,smb,2022,6597.0,48,active
6808,enterprise,2023,45407.0,26,churned
6809,smb,2020,2918.0,72,active
6810,mid,2022,26859.0,48,active
6811,smb,2024,6252.0,7,churned
6812,smb,2025,5350.0,12,active
6813,smb,2022,5105.0,36,churned
6814,smb,2019,6189.0,57,churned
6815,smb,2023,4617.0,36,active
6816,smb,2019,1247.0,12,churned
6817,mid,2019,45302.0,47,churned
6818,smb,2020,2395.0,72,active
6819,smb,2020,4259.0,56,churned
6820,enterprise,2019,131993.0,2,churned
6821,mid,2018,22554.0,10,churned
6822,enterprise,2025,69354.0,12,active
6823,smb,2023,1381.0,36,active
6824,smb,2023,2206.0,4,churned
6825,mid,2018,33294.0,92,churned
6826,mid,2024,10686.0,3,churned
6827,smb,2020,2345.0,72,active
6828,enterprise,2023,148601.0,36,active
6829,mid,2021,13178.0,60,active
6830,mid,2019,16789.0,6,churned
6831,smb,2020,3793.0,5,churned
6832,mid,2019,25370.0,69,churned
6833,smb,2024,2157.0,24,active
6834,enterprise,2021,129375.0,2,churned
6835,smb,2024,4445.0,24,active
6836,smb,2024,1926.0,24,active
6837,smb,2019,4054.0,36,churned
6838,mid,2020,15394.0,45,churned
6839,enterprise,2018,128278.0,96,active
6840,enterprise,2018,173085.0,78,churned
6841,mid,2025,20168.0,12,active
6842,enterprise,2023,190367.0,14,churned
6843,mid,2021,32709.0,19,churned
6844,smb,2019,5733.0,10,churned
6845,mid,2022,26945.0,48,active
6846,smb,2022,6313.0,48,active
6847,smb,2019,4414.0,69,churned
6848,smb,2018,1582.0,96,active
6849,smb,2021,2450.0,60,active
6850,enterprise,2022,108485.0,48,active
6851,enterprise,2024,115426.0,24,active
6852,smb,2021,4354.0,60,active
6853,mid,2018,14714.0,96,active
6854,smb,2025,9940.0,12,active
6855,smb,2021,3459.0,26,churned
6856,smb,2023,3627.0,35,churned
6857,smb,2018,2604.0,16,churned
6858,smb,2018,2205.0,27,churned
6859,smb,2018,3418.0,13,churned
6860,smb,2024,3691.0,24,active
6861,smb,2019,3486.0,23,churned
6862,enterprise,2024,275840.0,24,active
6863,smb,2025,3418.0,12,active
6864,smb,2023,3488.0,36,active
6865,smb,2025,5473.0,1,churned
6866,smb,2025,3342.0,12,active
6867,smb,2023,4768.0,36,active
6868,smb,2024,1921.0,16,churned
6869,mid,2022,11666.0,48,active
6870,mid,2019,23413.0,29,churned
6871,mid,2018,19618.0,11,churned
6872,mid,2021,14698.0,60,active
6873,smb,2021,3870.0,60,active
6874,smb,2020,4042.0,44,churned
6875,smb,2018,2553.0,12,churned
6876,smb,2022,2809.0,48,active
6877,smb,2021,4057.0,7,churned
6878,smb,2025,2185.0,12,active
6879,mid,2025,16285.0,12,active
6880,smb,2022,4755.0,21,churned
6881,smb,2024,3598.0,19,churned
6882,mid,2020,17351.0,4,churned
6883,smb,2025,2318.0,12,active
6884,mid,2025,13272.0,12,active
6885,enterprise,2019,112885.0,70,churned
6886,enterprise,2023,332005.0,36,active
6887,smb,2021,4831.0,34,churned
6888,smb,2020,1870.0,72,active
6889,mid,2021,31370.0,8,churned
6890,mid,2025,15071.0,11,churned
6891,mid,2025,21973.0,12,active
6892,smb,2020,2712.0,28,churned
6893,smb,2021,10010.0,39,churned
6894,smb,2022,2065.0,48,active
6895,smb,2023,4259.0,20,churned
6896,smb,2021,2585.0,60,active
6897,enterprise,2021,174454.0,60,active
6898,smb,2025,4216.0,12,active
6899,mid,2020,41245.0,15,churned
6900,enterprise,2020,172656.0,12,churned
6901,smb,2020,2574.0,2,churned
6902,smb,2020,15648.0,14,churned
6903,mid,2022,29077.0,48,active
6904,smb,2023,2765.0,6,churned
6905,smb,2019,4035.0,84,churned
6906,mid,2025,30195.0,12,active
6907,mid,2020,29626.0,72,active
6908,mid,2018,28226.0,78,churned
6909,enterprise,2023,195485.0,36,active
6910,smb,2019,5620.0,84,active
6911,mid,2024,14418.0,24,active
6912,mid,2025,63198.0,12,active
6913,mid,2023,58950.0,36,active
6914,mid,2024,32875.0,15,churned
6915,mid,2021,22457.0,29,churned
6916,enterprise,2020,123988.0,7,churned
6917,smb,2022,3097.0,10,churned
6918,mid,2020,19986.0,72,active
6919,smb,2025,1220.0,12,active
6920,mid,2021,47341.0,2,churned
6921,mid,2021,39685.0,9,churned
6922,mid,2023,9525.0,12,churned
6923,smb,2019,5682.0,56,churned
6924,smb,2022,3627.0,11,churned
6925,smb,2024,3296.0,24,active
6926,smb,2024,4658.0,24,active
6927,smb,2019,1523.0,65,churned
6928,enterprise,2018,119895.0,96,active
6929,smb,2019,3789.0,84,active
6930,enterprise,2024,125521.0,24,active
6931,smb,2020,1838.0,72,active
6932,mid,2018,27542.0,50,churned
6933,mid,2022,37418.0,48,active
6934,mid,2025,27002.0,9,churned
6935,mid,2019,19642.0,84,active
6936,mid,2018,84501.0,22,churned
6937,enterprise,2019,75941.0,84,active
6938,mid,2019,32426.0,84,active
6939,smb,2019,4112.0,84,active
6940,smb,2019,9958.0,84,active
6941,mid,2023,26726.0,36,active
6942,smb,2019,4918.0,14,churned
6943,smb,2022,4688.0,30,churned
6944,mid,2021,12976.0,60,active
6945,smb,2023,2358.0,23,churned
6946,mid,2023,19190.0,36,active
6947,mid,2022,35550.0,48,active
6948,mid,2025,24749.0,12,active
6949,mid,2019,19863.0,4,churned
6950,enterprise,2022,239450.0,48,active
6951,mid,2021,8175.0,60,active
6952,enterprise,2022,63076.0,48,active
6953,smb,2019,1045.0,84,active
6954,mid,2020,40302.0,46,churned
6955,mid,2025,20987.0,12,active
6956,smb,2024,5903.0,24,active
6957,smb,2021,3447.0,60,active
6958,mid,2018,36739.0,36,churned
6959,smb,2023,3417.0,36,active
6960,enterprise,2020,147998.0,72,active
6961,smb,2020,4154.0,72,churned
6962,smb,2018,4311.0,96,active
6963,mid,2020,51142.0,8,churned
6964,smb,2019,1616.0,38,churned
6965,smb,2018,3519.0,29,churned
6966,mid,2022,24319.0,17,churned
6967,smb,2025,3730.0,12,active
6968,smb,2019,2984.0,27,churned
6969,mid,2018,16859.0,3,churned
6970,mid,2018,47335.0,16,churned
6971,mid,2022,21261.0,48,active
6972,smb,2024,12320.0,24,active
6973,smb,2020,4742.0,72,active
6974,enterprise,2018,104315.0,96,active
6975,mid,2018,29037.0,26,churned
6976,smb,2022,3845.0,32,churned
6977,mid,2020,43088.0,20,churned
6978,smb,2020,2031.0,60,churned
6979,mid,2019,8950.0,11,churned
6980,mid,2025,26383.0,5,churned
6981,enterprise,2020,183111.0,5,churned
6982,enterprise,2023,139101.0,36,active
6983,smb,2023,5096.0,36,active
6984,mid,2018,28645.0,11,churned
6985,smb,2019,1737.0,84,active
6986,mid,2025,25352.0,12,active
6987,mid,2025,42548.0,12,active
6988,smb,2021,3967.0,47,churned
6989,smb,2019,1891.0,84,active
6990,smb,2020,3081.0,9,churned
6991,smb,2025,4810.0,12,active
6992,smb,2023,8936.0,36,active
6993,enterprise,2018,45335.0,22,churned
6994,smb,2023,4362.0,36,active
6995,mid,2019,13820.0,84,active
6996,mid,2020,28392.0,11,churned
6997,mid,2021,29552.0,60,active
6998,smb,2020,3240.0,72,active
6999,enterprise,2023,165347.0,9,churned
7000,mid,2019,38947.0,84,active
7001,mid,2025,20287.0,12,active
7002,enterprise,2022,61785.0,48,active
7003,mid,2020,44927.0,72,active
7004,smb,2025,5510.0,7,churned
7005,enterprise,2021,159832.0,60,active
7006,smb,2021,2577.0,10,churned
7007,mid,2018,36052.0,49,churned
7008,smb,2025,10109.0,12,active
7009,smb,2024,3427.0,24,active
7010,smb,2019,3817.0,84,active
7011,smb,2025,2138.0,12,active
7012,enterprise,2024,84139.0,19,churned
7013,smb,2021,2128.0,60,active
7014,mid,2025,23515.0,12,active
7015,smb,2022,3071.0,48,active
7016,enterprise,2023,145277.0,12,churned
7017,smb,2019,2331.0,84,active
7018,smb,2018,3348.0,5,churned
7019,smb,2022,2260.0,48,active
7020,mid,2020,24192.0,2,churned
7021,enterprise,2025,53308.0,12,active
7022,enterprise,2018,130065.0,96,active
7023,smb,2024,3167.0,24,active
7024,smb,2022,3986.0,48,active
7025,smb,2025,1594.0,12,active
7026,smb,2025,5051.0,12,active
7027,mid,2024,18970.0,24,active
7028,smb,2020,4058.0,65,churned
7029,mid,2023,8647.0,36,active
7030,enterprise,2019,64772.0,6,churned
7031,smb,2021,2996.0,60,active
7032,smb,2020,7243.0,72,active
7033,smb,2020,4739.0,72,active
7034,smb,2022,3885.0,36,churned
7035,smb,2019,2294.0,8,churned
7036,mid,2022,12668.0,48,active
7037,smb,2021,4181.0,60,active
7038,mid,2019,31268.0,9,churned
7039,enterprise,2022,133852.0,26,churned
7040,enterprise,2024,283446.0,24,active
7041,mid,2022,15658.0,9,churned
7042,smb,2018,3983.0,96,active
7043,smb,2022,1562.0,48,active
7044,smb,2022,4046.0,48,active
7045,enterprise,2023,251371.0,36,active
7046,enterprise,2021,71628.0,60,active
7047,smb,2018,5547.0,77,churned
7048,smb,2019,7484.0,84,active
7049,smb,2020,2579.0,64,churned
7050,smb,2023,4598.0,25,churned
7051,enterprise,2023,265618.0,26,churned
7052,smb,2023,4086.0,36,active
7053,smb,2020,5396.0,5,churned
7054,smb,2021,1500.0,51,churned
7055,smb,2018,4908.0,96,active
7056,smb,2024,4716.0,24,active
7057,enterprise,2020,62124.0,37,churned
7058,smb,2022,2248.0,15,churned
7059,mid,2021,29792.0,48,churned
7060,smb,2020,3130.0,11,churned
7061,smb,2019,6348.0,38,churned
7062,smb,2025,4253.0,12,active
7063,smb,2018,3745.0,96,active
7064,smb,2025,3344.0,12,active
7065,smb,2018,4215.0,50,churned
7066,mid,2018,32908.0,96,active
7067,mid,2025,28765.0,12,active
7068,enterprise,2025,97587.0,12,active
7069,smb,2025,6766.0,12,active
7070,mid,2024,30603.0,24,active
7071,mid,2021,26705.0,60,active
7072,smb,2018,3812.0,53,churned
7073,smb,2022,4675.0,39,churned
7074,smb,2022,1457.0,48,active
7075,mid,2023,24851.0,36,active
7076,smb,2018,8268.0,44,churned
7077,smb,2018,4064.0,96,active
7078,enterprise,2022,125711.0,48,active
7079,smb,2024,2703.0,24,active
7080,enterprise,2025,154255.0,12,active
7081,mid,2022,19980.0,48,active
7082,mid,2020,42389.0,8,churned
7083,mid,2021,14303.0,60,active
7084,smb,2022,2904.0,7,churned
7085,mid,2022,16310.0,10,churned
7086,mid,2019,55121.0,84,active
7087,mid,2021,20033.0,60,active
7088,smb,2022,2768.0,11,churned
7089,smb,2024,1280.0,17,churned
7090,smb,2024,2308.0,24,active
7091,smb,2024,4741.0,24,active
7092,mid,2019,28622.0,33,churned
7093,mid,2021,15905.0,60,active
7094,mid,2022,16353.0,41,churned
7095,mid,2025,55823.0,12,active
7096,smb,2020,14019.0,72,active
7097,smb,2025,6470.0,12,active
7098,smb,2023,7940.0,35,churned
7099,smb,2023,8828.0,36,active
7100,smb,2023,11018.0,32,churned
7101,smb,2024,3131.0,24,active
7102,smb,2023,2347.0,29,churned
7103,mid,2023,55091.0,23,churned
7104,smb,2021,2248.0,60,active
7105,smb,2021,2177.0,60,active
7106,smb,2022,2202.0,48,active
7107,mid,2024,20626.0,24,active
7108,mid,2023,8167.0,2,churned
7109,smb,2025,1778.0,12,active
7110,smb,2023,2667.0,36,active
7111,enterprise,2021,66306.0,60,active
7112,mid,2022,37467.0,25,churned
7113,mid,2022,22100.0,48,active
7114,smb,2024,4859.0,24,active
7115,mid,2020,27827.0,29,churned
7116,enterprise,2019,108729.0,84,active
7117,smb,2019,5967.0,84,active
7118,mid,2018,27614.0,96,active
7119,smb,2023,3105.0,36,active
7120,mid,2025,9490.0,12,active
7121,smb,2022,4724.0,1,churned
7122,smb,2018,1938.0,35,churned
7123,enterprise,2020,145822.0,72,active
7124,enterprise,2025,125423.0,12,active
7125,smb,2018,1844.0,13,churned
7126,enterprise,2022,137200.0,9,churned
7127,smb,2021,4006.0,60,active
7128,smb,2025,4014.0,12,active
7129,enterprise,2022,129767.0,8,churned
7130,smb,2022,2628.0,33,churned
7131,smb,2023,4894.0,29,churned
7132,mid,2024,15618.0,10,churned
7133,smb,2022,2128.0,31,churned
7134,smb,2023,5102.0,36,active
7135,smb,2024,5815.0,11,churned
7136,mid,2022,29825.0,48,active
7137,smb,2023,3283.0,12,churned
7138,smb,2020,1381.0,72,active
7139,mid,2020,46205.0,8,churned
7140,smb,2018,1370.0,81,churned
7141,smb,2023,4881.0,36,active
7142,mid,2020,63267.0,15,churned
7143,mid,2024,23736.0,24,churned
7144,smb,2025,4212.0,12,active
7145,enterprise,2025,145752.0,5,churned
7146,mid,2020,24321.0,56,churned
7147,smb,2023,11794.0,3,churned
7148,mid,2024,14450.0,24,active
7149,mid,2022,13570.0,48,active
7150,mid,2022,18699.0,48,active
7151,mid,2021,52597.0,2,churned
7152,mid,2020,16507.0,27,churned
7153,enterprise,2022,149515.0,11,churned
7154,mid,2025,37628.0,12,active
7155,mid,2019,32516.0,5,churned
7156,mid,2018,36645.0,35,churned
7157,enterprise,2018,244995.0,1,churned
7158,enterprise,2022,140662.0,5,churned
7159,smb,2020,2897.0,72,active
7160,smb,2021,3919.0,60,active
7161,mid,2025,18592.0,12,active
7162,smb,2018,12846.0,57,churned
7163,mid,2019,16876.0,15,churned
7164,mid,2019,28045.0,16,churned
7165,enterprise,2021,56929.0,60,active
7166,smb,2023,3891.0,29,churned
7167,mid,2019,19081.0,84,active
7168,smb,2018,5104.0,12,churned
7169,smb,2018,5171.0,14,churned
7170,smb,2024,7395.0,24,active
7171,smb,2018,7107.0,70,churned
7172,smb,2023,3522.0,11,churned
7173,mid,2022,13736.0,48,active
7174,mid,2018,14566.0,4,churned
7175,smb,2022,4236.0,48,active
7176,smb,2020,3940.0,24,churned
7177,smb,2022,4142.0,39,churned
7178,enterprise,2019,92267.0,7,churned
7179,enterprise,2023,247365.0,1,churned
7180,smb,2024,1744.0,5,churned
7181,smb,2018,2710.0,41,churned
7182,smb,2022,2125.0,27,churned
7183,mid,2023,19841.0,36,active
7184,smb,2018,6791.0,77,churned
7185,smb,2023,3153.0,36,active
7186,smb,2022,3830.0,48,active
7187,smb,2020,5075.0,24,churned
7188,smb,2021,3079.0,60,active
7189,smb,2023,4409.0,13,churned
7190,mid,2023,24969.0,8,churned
7191,smb,2024,2069.0,3,churned
7192,smb,2018,2887.0,86,churned
7193,mid,2024,26299.0,3,churned
7194,smb,2018,6913.0,96,active
7195,mid,2023,41799.0,36,active
7196,enterprise,2020,343775.0,40,churned
7197,smb,2018,4641.0,42,churned
7198,enterprise,2023,98061.0,10,churned
7199,mid,2022,21333.0,48,active
7200,mid,2023,20809.0,10,churned
7201,smb,2021,2969.0,26,churned
7202,smb,2020,4409.0,72,active
7203,smb,2022,4513.0,48,active
7204,enterprise,2019,67045.0,84,active
7205,mid,2024,37952.0,24,active
7206,smb,2023,1453.0,36,active
7207,smb,2025,3258.0,12,active
7208,smb,2018,6468.0,96,active
7209,smb,2022,4933.0,7,churned
7210,mid,2022,18426.0,48,active
7211,smb,2024,9744.0,24,active
7212,mid,2021,17676.0,60,active
7213,mid,2025,8095.0,12,active
7214,mid,2019,27622.0,84,active
7215,mid,2024,9052.0,24,active
7216,smb,2022,2403.0,11,churned
7217,mid,2025,30073.0,3,churned
7218,mid,2019,17493.0,68,churned
7219,smb,2020,4867.0,62,churned
7220,smb,2022,2041.0,48,active
7221,smb,2022,5593.0,48,active
7222,smb,2019,1563.0,84,active
7223,smb,2023,7040.0,36,active
7224,smb,2021,2871.0,33,churned
7225,mid,2019,47362.0,8,churned
7226,smb,2022,2392.0,48,active
7227,smb,2023,9532.0,36,active
7228,smb,2018,2256.0,16,churned
7229,smb,2025,1485.0,12,active
7230,enterprise,2022,123198.0,10,churned
7231,smb,2020,6748.0,69,churned
7232,smb,2024,5407.0,24,active
7233,smb,2024,6513.0,16,churned
7234,smb,2025,5460.0,12,active
7235,mid,2024,14616.0,24,active
7236,mid,2019,32312.0,84,active
7237,smb,2019,3814.0,41,churned
7238,mid,2019,15446.0,75,churned
7239,smb,2025,3983.0,12,active
7240,mid,2020,21415.0,72,active
7241,mid,2020,44712.0,9,churned
7242,smb,2025,2815.0,12,active
7243,mid,2019,16634.0,84,active
7244,mid,2021,15532.0,1,churned
7245,smb,2020,9400.0,1,churned
7246,enterprise,2020,87436.0,72,active
7247,enterprise,2022,230595.0,48,active
7248,smb,2023,2174.0,11,churned
7249,mid,2020,28376.0,34,churned
7250,mid,2018,25116.0,96,active
7251,smb,2023,6746.0,2,churned
7252,smb,2022,6274.0,48,churned
7253,enterprise,2023,125611.0,7,churned
7254,mid,2021,16839.0,60,active
7255,smb,2024,8205.0,24,active
7256,smb,2022,2648.0,48,active
7257,smb,2024,1172.0,21,churned
7258,enterprise,2023,47606.0,36,active
7259,mid,2021,9823.0,60,active
7260,smb,2020,4904.0,72,active
7261,enterprise,2022,364847.0,48,active
7262,mid,2023,7943.0,36,active
7263,smb,2022,2462.0,6,churned
7264,smb,2022,3807.0,48,active
7265,mid,2020,47703.0,70,churned
7266,smb,2019,2455.0,3,churned
7267,smb,2021,4892.0,60,active
7268,mid,2025,19437.0,12,active
7269,enterprise,2023,444000.0,36,active
7270,smb,2024,3914.0,3,churned
7271,enterprise,2023,144040.0,7,churned
7272,enterprise,2025,125760.0,3,churned
7273,smb,2019,2959.0,41,churned
7274,smb,2023,5854.0,12,churned
7275,mid,2018,12339.0,96,active
7276,mid,2019,8095.0,70,churned
7277,smb,2018,3378.0,30,churned
7278,mid,2021,33116.0,60,active
7279,mid,2019,16475.0,84,active
7280,mid,2021,24179.0,22,churned
7281,mid,2019,11964.0,84,active
7282,smb,2018,6194.0,96,active
7283,smb,2021,5044.0,60,active
7284,smb,2021,3677.0,7,churned
7285,enterprise,2021,131185.0,44,churned
7286,enterprise,2020,60067.0,72,active
7287,mid,2021,11221.0,60,active
7288,smb,2018,3426.0,94,churned
7289,mid,2021,28477.0,60,active
7290,smb,2024,4828.0,24,active
7291,smb,2019,3037.0,84,active
7292,smb,2019,5285.0,84,active
7293,mid,2024,44819.0,10,churned
7294,smb,2022,3483.0,12,churned
7295,mid,2020,25715.0,7,churned
7296,enterprise,2024,108670.0,24,active
7297,mid,2020,20678.0,72,active
7298,smb,2022,3963.0,48,active
7299,enterprise,2022,282556.0,48,active
7300,mid,2019,34809.0,4,churned
7301,smb,2024,5500.0,24,active
7302,mid,2022,17556.0,48,active
7303,enterprise,2019,76950.0,13,churned
7304,smb,2024,4424.0,24,active
7305,smb,2022,6781.0,26,churned
7306,smb,2024,8619.0,24,active
7307,smb,2024,1068.0,24,active
7308,mid,2020,74846.0,2,churned
7309,smb,2025,4485.0,12,active
7310,smb,2018,5736.0,67,churned
7311,smb,2020,1525.0,21,churned
7312,smb,2022,3234.0,48,active
7313,smb,2022,5494.0,17,churned
7314,mid,2019,12242.0,84,active
7315,smb,2019,859.0,84,active
7316,smb,2024,4306.0,24,active
7317,enterprise,2025,117608.0,1,churned
7318,enterprise,2023,247872.0,36,active
7319,smb,2022,3361.0,48,active
7320,smb,2024,3486.0,24,active
7321,smb,2019,5161.0,84,active
7322,smb,2025,6104.0,12,active
7323,smb,2018,2555.0,65,churned
7324,enterprise,2022,193348.0,48,active
7325,mid,2020,16969.0,61,churned
7326,smb,2025,3671.0,12,active
7327,enterprise,2019,168617.0,84,active
7328,smb,2023,5556.0,36,active
7329,smb,2019,4269.0,16,churned
7330,smb,2019,2121.0,84,active
7331,smb,2021,1429.0,60,active
7332,enterprise,2024,109757.0,11,churned
7333,smb,2020,5917.0,72,active
7334,mid,2023,27580.0,36,active
7335,smb,2022,4109.0,48,active
7336,enterprise,2025,120149.0,12,active
7337,mid,2020,25708.0,32,churned
7338,smb,2019,2215.0,2,churned
7339,smb,2025,5378.0,12,active
7340,enterprise,2020,184085.0,8,churned
7341,smb,2019,3048.0,84,active
7342,smb,2024,4530.0,24,active
7343,enterprise,2024,51109.0,24,active
7344,smb,2018,3984.0,96,active
7345,smb,2024,3406.0,12,churned
7346,smb,2023,6834.0,19,churned
7347,smb,2020,3297.0,9,churned
7348,smb,2022,5621.0,48,active
7349,smb,2019,2994.0,34,churned
7350,smb,2019,1161.0,41,churned
7351,smb,2019,3253.0,11,churned
7352,smb,2019,4017.0,77,churned
7353,enterprise,2022,130017.0,8,churned
7354,mid,2024,23932.0,9,churned
7355,smb,2021,2826.0,4,churned
7356,smb,2018,3097.0,40,churned
7357,mid,2021,12542.0,60,active
7358,smb,2023,1342.0,8,churned
7359,smb,2024,3452.0,24,active
7360,mid,2023,15175.0,36,active
7361,smb,2020,6247.0,10,churned
7362,mid,2023,7398.0,9,churned
7363,enterprise,2018,139457.0,96,active
7364,mid,2021,63624.0,34,churned
7365,smb,2022,3323.0,5,churned
7366,smb,2018,3636.0,14,churned
7367,smb,2018,4506.0,22,churned
7368,mid,2024,28347.0,24,active
7369,enterprise,2019,98297.0,10,churned
7370,enterprise,2019,72828.0,17,churned
7371,smb,2022,5046.0,48,active
7372,mid,2020,8484.0,21,churned
7373,smb,2025,5520.0,4,churned
7374,mid,2025,18108.0,12,active
7375,smb,2024,3647.0,24,active
7376,smb,2020,2799.0,72,active
7377,smb,2025,7446.0,11,churned
7378,enterprise,2020,136558.0,72,active
7379,smb,2019,3100.0,40,churned
7380,smb,2025,3057.0,12,active
7381,smb,2023,3381.0,36,active
7382,smb,2018,12070.0,96,active
7383,enterprise,2025,62408.0,12,active
7384,smb,2019,6257.0,84,active
7385,smb,2023,4837.0,36,active
7386,mid,2021,47568.0,60,active
7387,smb,2018,4987.0,6,churned
7388,smb,2024,3647.0,24,active
7389,smb,2023,6063.0,36,active
7390,smb,2025,4084.0,12,active
7391,smb,2022,5311.0,48,active
7392,smb,2024,7436.0,24,active
7393,smb,2025,3813.0,12,active
7394,mid,2025,17815.0,12,active
7395,enterprise,2022,87386.0,48,active
7396,enterprise,2018,151036.0,12,churned
7397,smb,2020,2347.0,15,churned
7398,smb,2022,3057.0,40,churned
7399,enterprise,2018,74326.0,1,churned
7400,mid,2018,28401.0,10,churned
7401,smb,2021,2500.0,60,active
7402,smb,2025,1913.0,12,active
7403,smb,2020,2089.0,72,active
7404,smb,2025,2737.0,12,active
7405,smb,2024,2864.0,24,active
7406,smb,2020,4129.0,45,churned
7407,enterprise,2019,111211.0,84,active
7408,mid,2024,26507.0,24,active
7409,mid,2024,27593.0,4,churned
7410,smb,2023,5272.0,1,churned
7411,mid,2025,8485.0,12,active
7412,mid,2018,12536.0,93,churned
7413,smb,2021,4805.0,2,churned
7414,mid,2022,24482.0,48,active
7415,mid,2018,35899.0,88,churned
7416,mid,2025,10178.0,12,active
7417,smb,2022,2871.0,2,churned
7418,enterprise,2020,103965.0,72,active
7419,smb,2019,3957.0,24,churned
7420,smb,2018,3707.0,53,churned
7421,smb,2022,4603.0,48,active
7422,smb,2025,3438.0,12,active
7423,smb,2018,7231.0,65,churned
7424,smb,2021,8481.0,14,churned
7425,mid,2023,12595.0,36,active
7426,smb,2021,3724.0,58,churned
7427,enterprise,2023,179692.0,4,churned
7428,smb,2023,4879.0,36,active
7429,mid,2025,17963.0,12,active
7430,enterprise,2022,136958.0,38,churned
7431,mid,2023,9979.0,36,active
7432,mid,2020,21817.0,72,active
7433,mid,2019,10613.0,84,active
7434,smb,2018,4694.0,4,churned
7435,smb,2018,2084.0,68,churned
7436,smb,2024,3950.0,20,churned
7437,smb,2018,4271.0,1,churned
7438,smb,2021,3782.0,60,active
7439,smb,2022,2655.0,34,churned
7440,enterprise,2023,108534.0,9,churned
7441,enterprise,2018,217627.0,23,churned
7442,mid,2024,17813.0,24,active
7443,mid,2021,22264.0,60,active
7444,smb,2018,2756.0,42,churned
7445,smb,2019,6065.0,2,churned
7446,mid,2024,22901.0,24,active
7447,mid,2025,15033.0,12,active
7448,smb,2024,3654.0,24,active
7449,smb,2020,3228.0,44,churned
7450,smb,2025,7305.0,12,active
7451,smb,2020,3560.0,38,churned
7452,smb,2019,1824.0,2,churned
7453,smb,2024,4672.0,23,churned
7454,mid,2020,53801.0,58,churned
7455,enterprise,2022,219359.0,48,active
7456,smb,2023,2098.0,36,active
7457,mid,2019,19257.0,84,active
7458,mid,2025,21691.0,12,active
7459,smb,2019,3607.0,31,churned
7460,mid,2025,26648.0,2,churned
7461,smb,2020,3065.0,72,active
7462,mid,2021,13935.0,11,churned
7463,smb,2020,5860.0,23,churned
7464,enterprise,2022,68749.0,1,churned
7465,enterprise,2018,80736.0,36,churned
7466,smb,2019,2070.0,27,churned
7467,smb,2022,4945.0,48,active
7468,smb,2023,3840.0,36,active
7469,mid,2025,34261.0,12,active
7470,mid,2024,14874.0,24,active
7471,smb,2025,1946.0,4,churned
7472,mid,2024,17642.0,24,active
7473,smb,2024,3323.0,24,active
7474,smb,2020,4042.0,9,churned
7475,smb,2025,1570.0,12,active
7476,smb,2025,4626.0,3,churned
7477,smb,2022,2328.0,48,active
7478,smb,2018,2634.0,96,active
7479,smb,2018,6548.0,50,churned
7480,enterprise,2021,40473.0,24,churned
7481,smb,2023,4278.0,8,churned
7482,enterprise,2022,141402.0,48,active
7483,mid,2025,14627.0,12,active
7484,mid,2022,17615.0,43,churned
7485,smb,2023,6704.0,36,active
7486,mid,2024,58774.0,24,active
7487,smb,2025,6200.0,7,churned
7488,smb,2022,9348.0,28,churned
7489,smb,2022,2577.0,37,churned
7490,smb,2018,1652.0,96,active
7491,enterprise,2023,117441.0,36,active
7492,enterprise,2019,180309.0,84,active
7493,mid,2020,8713.0,5,churned
7494,smb,2022,2291.0,48,active
7495,enterprise,2018,80202.0,6,churned
7496,mid,2023,26325.0,36,active
7497,smb,2020,4080.0,72,active
7498,smb,2022,2471.0,6,churned
7499,mid,2020,24099.0,72,active
7500,smb,2020,2054.0,72,active
7501,smb,2021,2942.0,45,churned
7502,mid,2018,11703.0,96,active
7503,smb,2019,3377.0,19,churned
7504,smb,2024,2440.0,24,active
7505,smb,2018,5142.0,96,active
7506,mid,2021,21740.0,60,active
7507,enterprise,2019,107649.0,58,churned
7508,mid,2022,53320.0,48,active
7509,mid,2023,26679.0,26,churned
7510,mid,2021,18323.0,60,active
7511,mid,2024,16451.0,24,active
7512,smb,2020,2017.0,36,churned
7513,smb,2022,3523.0,10,churned
7514,mid,2020,25689.0,4,churned
7515,mid,2022,8458.0,48,active
7516,smb,2018,1841.0,20,churned
7517,enterprise,2020,93148.0,4,churned
7518,mid,2023,12720.0,36,active
7519,smb,2024,3721.0,24,active
