store_id,region,footprint_sqft,rating_before,remodeled,rating_after
6895,Midwest,7624,66.1,0,60.0
6896,Midwest,4951,54.8,1,55.2
6897,South,7991,69.5,0,62.0
6898,Northeast,2166,76.5,0,88.7
6899,Midwest,1604,86.2,0,88.9
6900,Northeast,3714,82.8,0,78.7
6901,Northeast,2689,81.4,0,69.9
6902,Midwest,8009,71.5,1,79.0
6903,Midwest,6924,72.6,1,75.4
6904,West,1797,85.8,0,79.6
6905,West,4650,71.5,0,73.0
6906,Midwest,4860,70.5,0,58.9
6907,West,4095,75.1,1,100.0
6908,Northeast,7130,63.7,1,83.8
6909,Northeast,4649,80.1,0,76.8
6910,Midwest,3231,52.8,1,59.3
6911,Northeast,2442,73.7,0,83.3
6912,Northeast,4577,81.1,0,83.3
6913,Northeast,1736,54.8,1,67.8
6914,West,4639,70.6,0,67.3
6915,West,5945,73.6,0,64.7
6916,West,7453,73.6,0,81.6
6917,West,3405,65.9,0,57.6
6918,Northeast,2402,58.9,1,47.7
6919,Northeast,4601,78.8,0,80.9
6920,Northeast,6002,64.8,0,63.1
6921,South,6008,74.6,0,79.8
6922,Midwest,7001,95.1,0,66.3
6923,Midwest,3908,63.0,1,54.7
6924,Midwest,5094,62.2,1,66.1
6925,West,3041,79.6,0,77.8
6926,Northeast,1303,65.6,1,70.8
6927,Northeast,6494,55.2,0,55.1
6928,Midwest,5754,66.9,0,68.5
6929,Midwest,1663,70.7,0,81.7
6930,West,6184,91.0,0,87.4
6931,Northeast,8272,89.2,0,81.9
6932,South,4682,72.9,0,76.9
6933,Midwest,5593,67.4,1,84.3
6934,Midwest,2819,75.3,0,72.8
6935,South,5885,79.3,0,58.8
6936,West,7841,89.2,0,83.5
6937,South,8190,61.3,1,56.0
6938,West,6774,62.6,0,63.9
6939,West,7103,89.0,0,65.7
6940,South,3532,75.2,0,100.0
6941,Midwest,1223,48.1,1,69.7
6942,Midwest,7416,78.8,0,85.1
6943,South,7906,72.1,0,54.2
6944,West,3420,73.8,0,75.4
6945,West,3557,70.5,0,64.5
6946,Northeast,8785,77.9,0,68.9
6947,South,8955,61.3,0,66.4
6948,West,7639,86.5,0,77.3
6949,West,4808,79.7,0,82.7
6950,Midwest,1507,68.8,1,75.0
6951,West,7185,69.2,1,77.2
6952,Midwest,2925,74.2,0,74.2
6953,South,7695,81.5,0,72.7
6954,West,6635,83.3,0,88.1
6955,Midwest,4290,77.6,1,72.2
6956,Midwest,6695,72.5,0,71.3
6957,South,3051,58.9,1,60.1
6958,Midwest,7051,74.2,0,71.3
6959,West,7779,72.3,0,81.3
6960,Northeast,7919,66.3,1,62.5
6961,West,4685,79.3,1,67.6
6962,Northeast,2105,64.4,1,79.9
6963,Northeast,1488,73.9,0,62.0
6964,Midwest,2468,84.0,0,84.0
6965,Northeast,3676,44.3,1,58.2
6966,West,5290,68.5,0,93.7
6967,South,2330,87.8,0,83.4
6968,South,5496,74.7,0,71.7
6969,Midwest,4453,94.4,0,79.2
6970,Midwest,1730,61.2,1,65.0
6971,West,5426,59.3,1,62.0
6972,South,2267,69.8,1,72.4
6973,South,8506,58.2,1,61.4
6974,Northeast,5564,60.6,0,61.0
6975,South,6080,57.8,1,74.2
6976,Northeast,7276,60.3,1,61.1
6977,Midwest,5975,36.8,1,58.9
6978,South,2985,77.1,0,83.1
6979,South,7278,68.5,1,71.1
6980,Midwest,8223,64.9,0,89.3
6981,Northeast,3838,78.3,0,66.6
6982,Midwest,2120,71.0,0,56.7
6983,Northeast,4890,56.6,1,74.3
6984,West,7340,74.7,0,69.9
6985,West,8632,73.1,1,73.3
6986,Midwest,6858,86.5,0,85.3
6987,Northeast,5910,86.4,0,64.2
6988,Midwest,4041,80.2,0,73.4
6989,West,8027,74.9,0,93.5
6990,Northeast,5186,64.1,0,88.5
6991,Midwest,5009,69.5,0,69.1
6992,West,7033,81.8,0,78.0
6993,Midwest,3854,75.4,0,68.1
6994,South,3715,85.8,0,81.3
6995,South,5768,78.9,0,81.2
6996,South,1669,66.2,0,74.4
6997,Northeast,4800,63.3,1,52.6
6998,Northeast,5358,72.3,1,68.4
6999,Midwest,2271,66.7,0,73.4
7000,West,4438,57.8,1,71.3
7001,West,8677,74.9,0,66.3
7002,South,1589,64.0,0,56.8
7003,West,1984,82.3,0,78.7
7004,Northeast,5576,65.8,1,70.2
7005,Midwest,8396,69.2,1,87.7
7006,South,6441,66.1,1,60.5
7007,West,2152,55.2,1,57.2
7008,Midwest,5207,73.3,0,92.9
7009,Northeast,8169,58.6,1,57.1
7010,South,7964,81.1,0,81.1
7011,South,6544,70.6,0,63.0
7012,Northeast,1923,79.0,0,74.3
7013,South,1296,53.6,1,59.0
7014,Northeast,4266,53.5,0,56.7
7015,Northeast,5935,66.6,0,75.8
7016,Northeast,6180,54.7,1,68.1
7017,West,7656,62.8,0,50.7
7018,West,3688,76.3,0,73.5
7019,South,3713,60.6,0,64.7
7020,Northeast,6557,45.3,1,53.2
7021,Midwest,5439,70.3,0,65.7
7022,West,5138,65.5,0,62.1
7023,South,5068,79.6,0,75.0
7024,Northeast,2592,65.1,0,63.9
7025,Midwest,1830,69.7,0,48.7
7026,Northeast,3045,77.4,0,92.2
7027,West,6748,94.9,0,92.2
7028,West,2029,38.3,1,47.5
7029,West,3296,66.2,0,79.3
7030,Northeast,7557,84.0,0,69.8
7031,Northeast,3939,79.1,0,73.5
7032,West,7118,56.3,1,65.4
7033,Midwest,2616,70.3,0,65.1
7034,Midwest,1876,70.0,0,71.1
7035,West,1764,69.0,0,85.6
7036,Northeast,1806,76.9,0,72.6
7037,Midwest,1683,65.8,1,64.4
7038,Northeast,2156,82.0,0,76.9
7039,Northeast,7816,58.8,0,61.6
7040,West,5439,67.8,0,90.3
7041,Midwest,6385,78.6,0,81.6
7042,Midwest,8844,61.6,1,61.2
7043,West,6998,68.9,0,63.3
7044,Northeast,2441,99.5,0,87.1
7045,West,5483,52.9,1,61.3
7046,West,8611,76.1,0,81.4
7047,West,7744,50.4,1,61.0
7048,South,3928,83.8,0,90.4
7049,South,5584,67.8,1,64.0
7050,Midwest,6290,50.3,1,68.9
7051,West,2898,74.5,0,87.1
7052,West,3663,93.2,0,76.9
7053,Northeast,5444,70.0,1,59.2
7054,South,1422,78.3,1,79.9
7055,Midwest,4731,77.7,0,71.2
7056,South,3682,67.0,0,75.3
7057,West,7241,77.5,0,67.0
7058,Northeast,6832,61.1,0,68.0
7059,Northeast,4248,100.0,0,94.5
7060,Northeast,7406,68.7,0,75.7
7061,West,8899,90.6,0,79.7
7062,South,6000,34.1,1,42.1
7063,West,2901,66.0,0,77.3
7064,West,6715,47.3,1,40.5
7065,South,2485,65.1,1,59.5
7066,Midwest,4599,68.4,0,84.1
7067,South,7984,82.9,0,70.9
7068,Northeast,4284,66.8,1,75.8
7069,Midwest,8221,60.1,0,72.3
7070,Midwest,3551,65.6,0,76.1
7071,South,1456,47.9,1,60.3
7072,Midwest,5403,67.7,0,77.9
7073,West,8837,89.1,0,84.1
7074,South,6265,69.5,1,34.7
7075,Midwest,1595,70.9,1,62.4
7076,Northeast,6151,66.8,0,53.9
7077,South,2764,86.4,0,78.8
7078,West,8439,69.1,1,82.1
7079,South,8021,83.9,0,73.7
7080,Northeast,3821,72.8,0,69.8
7081,Midwest,5956,49.3,1,47.4
7082,Midwest,4594,53.9,1,67.5
7083,Northeast,2548,80.8,0,60.5
7084,Midwest,8645,87.9,0,86.1
7085,Northeast,2889,74.5,0,64.8
7086,West,5298,81.3,0,81.7
7087,Midwest,2412,65.4,1,62.1
7088,West,5970,80.0,0,82.0
7089,Midwest,2111,78.3,0,83.0
7090,South,2963,54.9,1,56.7
7091,South,4590,80.5,0,69.7
7092,Northeast,1204,77.8,0,79.7
7093,Midwest,4849,72.4,0,44.4
7094,South,2538,64.2,1,59.3
7095,West,2144,89.9,0,91.9
7096,Northeast,1729,74.2,0,85.2
7097,Northeast,1239,81.5,0,80.0
7098,Midwest,8743,89.2,0,84.2
7099,West,8000,71.8,0,76.3
7100,Northeast,8518,64.8,0,64.0
7101,Midwest,3699,66.4,0,76.7
7102,South,7464,78.0,0,70.5
7103,West,1895,80.8,0,68.4
7104,Midwest,4109,77.3,0,81.8
7105,South,6756,64.2,0,52.9
7106,West,4545,79.4,0,79.8
7107,South,6080,85.0,0,81.1
7108,South,6803,70.4,0,62.9
7109,South,7156,76.2,0,63.2
7110,Midwest,6275,65.2,1,56.3
7111,Northeast,5913,67.3,1,52.8
7112,South,1494,76.1,0,79.2
7113,West,8752,46.4,1,32.0
7114,Northeast,4734,59.8,1,71.5
7115,Northeast,8604,94.6,0,96.6
7116,South,4555,70.2,0,62.7
7117,West,2488,64.1,1,63.2
7118,South,2865,70.4,0,69.0
7119,Northeast,7889,80.3,0,75.5
7120,Midwest,7139,81.9,1,68.8
7121,Northeast,4100,90.5,0,86.6
7122,West,4433,74.2,0,86.8
7123,Midwest,7124,64.0,0,59.2
7124,South,7236,75.8,0,72.5
7125,Midwest,1951,74.1,0,70.0
7126,South,4117,67.5,0,61.9
7127,South,6010,65.4,0,72.8
7128,West,7560,79.4,0,67.2
7129,West,1279,64.3,0,79.8
7130,Midwest,6172,64.2,0,65.5
7131,Northeast,4133,73.3,0,81.2
7132,Northeast,1968,86.1,0,79.8
7133,Midwest,3316,71.3,0,61.8
7134,Midwest,1521,67.7,0,70.5
7135,South,7138,79.0,0,56.8
7136,South,4100,88.4,0,84.3
7137,South,8925,84.5,0,76.9
7138,West,1696,58.2,0,57.8
7139,Northeast,8489,68.4,0,73.1
7140,South,1711,79.6,0,59.0
7141,South,7146,83.1,0,75.1
7142,West,1998,76.5,0,73.6
7143,West,1417,70.0,0,64.0
7144,Northeast,5329,83.7,0,89.1
7145,Northeast,5699,64.0,1,56.1
7146,West,5199,79.4,0,83.5
7147,Northeast,5292,65.6,0,76.1
7148,West,5602,74.0,0,60.1
7149,Northeast,1705,58.1,1,44.2
7150,West,5498,55.0,1,62.4
7151,Midwest,5798,69.8,0,65.0
7152,West,4784,87.6,0,68.0
7153,West,5174,77.1,0,81.8
7154,West,4397,77.1,0,78.0
7155,South,6174,82.6,0,84.9
7156,Northeast,4164,56.6,1,74.1
7157,Midwest,3710,75.2,0,70.2
7158,Northeast,4349,64.3,0,66.9
7159,Northeast,6264,70.6,1,75.0
7160,Midwest,4193,58.5,1,59.5
7161,Midwest,2888,81.8,0,74.5
7162,Northeast,1791,81.2,1,67.6
7163,South,2225,73.4,0,69.8
7164,South,8070,77.8,0,83.7
7165,Midwest,6232,67.3,0,64.9
7166,Midwest,6663,75.3,0,73.2
7167,South,4233,89.3,0,82.9
7168,Midwest,8104,60.7,1,72.1
7169,South,3343,92.3,0,75.5
7170,South,7910,58.7,0,58.1
7171,Midwest,3698,70.9,0,78.1
7172,West,6781,70.4,0,84.3
7173,West,7018,44.4,1,45.3
7174,Midwest,8786,71.5,1,93.2
7175,West,2188,62.7,0,65.5
7176,Northeast,5330,78.0,0,79.7
7177,Northeast,3169,67.0,0,75.4
7178,Northeast,3337,78.7,0,70.7
7179,South,4882,72.5,0,82.6
7180,South,6219,78.8,0,65.2
7181,West,3156,76.9,0,75.6
7182,South,7289,51.1,1,56.2
7183,South,8221,69.9,0,80.2
7184,Midwest,7595,61.6,0,82.1
7185,Midwest,4128,60.0,1,70.6
7186,West,5236,72.7,0,79.0
7187,South,5579,77.3,0,84.8
7188,West,8144,73.3,1,90.4
7189,West,2269,81.9,0,89.6
7190,Northeast,2389,82.1,0,70.0
7191,West,4513,59.4,0,57.9
7192,Midwest,8864,59.6,1,55.2
7193,West,5339,71.1,0,60.4
7194,South,1596,65.5,1,69.6
7195,Midwest,1839,78.4,0,60.9
7196,Northeast,1592,69.8,0,63.0
7197,South,3748,80.3,0,94.4
7198,West,3384,67.3,0,75.5
7199,West,5185,75.1,1,61.7
7200,West,4619,71.6,0,91.9
7201,Northeast,6609,83.1,0,74.4
7202,South,4738,79.4,0,75.2
7203,Midwest,8076,74.2,0,54.1
7204,West,6811,80.8,0,77.1
7205,West,8442,83.7,0,77.7
7206,Midwest,8891,60.2,0,68.7
7207,Northeast,5349,69.1,0,79.1
7208,Northeast,8605,55.2,1,49.6
7209,Midwest,3938,86.3,0,94.0
7210,South,6864,75.5,1,80.0
7211,West,2955,82.8,0,98.3
7212,Northeast,8934,66.1,0,63.7
7213,Northeast,8125,58.6,1,48.5
7214,Northeast,7893,75.7,0,67.5
7215,West,3863,75.5,0,86.0
7216,West,5664,70.1,0,86.9
7217,Midwest,6554,63.0,1,69.0
7218,Midwest,7190,58.1,1,64.1
7219,South,1563,89.2,0,82.5
7220,Midwest,8902,70.4,0,71.2
7221,South,7303,79.5,0,61.7
7222,South,6897,81.1,0,70.9
7223,West,5262,74.2,0,74.0
7224,West,7025,82.1,0,68.9
7225,Midwest,7525,86.3,0,82.7
7226,Midwest,3047,76.7,0,73.5
7227,West,8428,52.4,1,53.4
7228,West,6805,63.0,0,84.6
7229,Midwest,7569,75.9,0,73.0
7230,Midwest,1797,84.1,0,90.2
7231,Northeast,6384,84.4,0,83.6
7232,West,3050,77.8,0,74.8
7233,Northeast,2333,61.5,0,80.3
7234,Midwest,2768,82.9,0,93.1
7235,Midwest,6392,77.6,0,69.9
7236,Northeast,2957,83.5,0,82.6
7237,Midwest,7404,92.2,0,72.3
7238,Northeast,3894,77.9,0,85.8
7239,West,8539,67.5,0,80.5
7240,West,2544,73.9,0,82.5
7241,South,4013,62.5,0,90.9
7242,West,7673,86.4,0,93.2
7243,West,2390,72.6,0,51.5
7244,South,6886,74.4,0,63.7
7245,South,5209,92.3,0,80.8
7246,Northeast,7699,69.8,1,67.4
7247,Midwest,2013,74.7,0,83.1
7248,Northeast,8514,78.0,0,57.3
7249,West,7881,70.0,0,63.0
7250,West,1663,56.2,1,63.9
7251,West,8301,67.9,0,64.9
7252,West,5103,73.7,0,76.4
7253,South,4076,63.9,1,72.3
7254,Midwest,1340,76.6,0,61.1
7255,South,7884,66.2,0,76.5
7256,West,2137,91.2,0,84.5
7257,West,3826,48.1,1,47.5
7258,Northeast,8953,75.9,0,73.8
7259,West,6624,45.9,1,49.2
7260,Northeast,1642,72.9,0,79.5
7261,Northeast,7993,55.3,0,53.4
7262,Midwest,3296,68.1,0,71.7
7263,West,1794,68.2,0,54.0
7264,Midwest,1745,78.4,0,75.7
7265,Northeast,5602,47.3,1,62.9
7266,Midwest,8055,62.4,1,65.5
7267,Midwest,4043,72.3,0,80.2
7268,West,2721,59.1,1,56.6
7269,West,4338,82.0,0,84.4
7270,West,4632,75.8,0,76.8
7271,South,4858,76.6,0,76.1
7272,Northeast,6571,62.5,1,63.3
7273,West,4603,90.3,0,83.5
7274,West,3232,90.0,0,81.5
7275,Midwest,5046,81.7,0,58.5
7276,West,6801,53.0,1,54.0
7277,Northeast,8734,71.3,0,80.8
7278,Midwest,7947,64.4,0,58.5
7279,South,4823,77.0,0,70.7
7280,South,3581,63.1,1,65.9
7281,West,4564,83.2,0,64.1
7282,Northeast,2842,66.7,1,65.9
7283,Northeast,8292,82.4,0,74.0
7284,South,6993,74.6,1,74.2
7285,West,6291,92.2,0,88.5
7286,West,2668,65.2,1,66.1
7287,West,4647,80.3,0,79.4
7288,Midwest,4253,58.5,1,50.4
7289,West,6655,68.6,0,73.2
7290,Northeast,1708,61.7,0,73.4
7291,Northeast,5972,65.7,1,84.7
7292,West,8464,69.2,0,82.7
7293,Northeast,4319,73.0,0,84.0
7294,Midwest,8664,87.2,0,81.8
7295,West,1982,74.3,0,62.9
7296,West,3887,100.0,0,92.8
7297,West,7977,68.8,0,66.9
7298,Northeast,5588,95.3,0,76.3
7299,South,5771,74.5,0,95.0
7300,West,6725,84.1,0,80.1
7301,Northeast,5144,60.2,1,47.0
7302,South,8178,76.9,0,72.5
7303,Midwest,6984,59.8,1,49.5
7304,West,1945,53.9,1,61.9
7305,Northeast,8405,77.0,1,82.5
7306,Northeast,8009,69.1,0,74.3
7307,Northeast,5038,58.6,1,80.1
7308,West,5166,66.6,0,83.3
7309,Midwest,7003,77.1,0,68.3
7310,South,6210,50.1,1,58.0
7311,South,8093,83.5,0,83.8
7312,South,5331,74.1,0,78.0
7313,West,5265,69.5,0,64.7
7314,South,7500,58.8,1,64.2
7315,Northeast,2886,57.7,1,30.3
7316,Midwest,7674,74.9,0,54.3
7317,West,6376,86.2,0,80.2
7318,Midwest,7957,66.3,1,88.3
7319,Midwest,5857,77.0,0,83.8
7320,South,5125,74.6,0,61.3
7321,West,5109,69.3,0,68.5
7322,South,3265,61.2,1,81.1
7323,West,6557,80.7,0,57.3
7324,West,6527,64.0,1,75.6
7325,South,7802,71.0,0,55.0
7326,West,1351,73.8,0,77.1
7327,South,6279,79.0,1,83.5
7328,South,6389,84.5,0,78.9
7329,Midwest,2089,79.5,0,74.7
7330,Northeast,4059,66.5,0,62.2
7331,South,3386,84.1,0,81.2
7332,Midwest,3691,63.6,0,74.0
7333,South,7147,73.2,1,73.9
7334,Midwest,6865,58.7,1,55.6
7335,Midwest,3198,63.4,1,70.2
7336,Midwest,4518,80.8,0,61.2
7337,South,6141,56.2,1,61.4
7338,Midwest,3733,83.4,0,81.7
7339,Midwest,4540,85.9,0,84.7
7340,West,3248,84.1,0,73.6
7341,Northeast,3659,63.8,0,80.1
7342,Midwest,5794,71.6,1,77.8
7343,Midwest,2128,65.8,1,63.6
7344,Midwest,6206,87.5,0,69.8
7345,West,8933,72.7,0,72.5
7346,Northeast,2827,83.8,0,69.6
7347,South,8189,83.3,0,79.4
7348,Northeast,3334,82.2,0,70.3
7349,West,4142,60.8,1,48.9
7350,West,1471,48.3,1,69.3
7351,West,6665,82.6,0,72.7
7352,Midwest,8979,72.2,0,80.8
7353,West,2381,75.5,0,83.4
7354,Midwest,7950,82.6,0,88.8
7355,West,1344,85.8,0,72.0
7356,Northeast,6762,69.2,0,82.8
7357,South,7755,87.9,0,79.5
7358,Midwest,3992,74.5,0,78.9
7359,Midwest,8309,81.1,0,70.2
7360,Northeast,7402,62.1,1,61.3
7361,Northeast,2373,74.1,0,75.3
7362,Northeast,3004,71.2,0,72.3
7363,South,6265,88.2,0,90.2
7364,South,8519,82.8,0,68.1
7365,West,1849,68.6,0,79.6
7366,West,2849,63.9,0,67.9
7367,Northeast,1877,87.5,0,69.6
7368,Northeast,1769,62.2,1,67.2
7369,Midwest,2597,71.4,0,78.3
7370,South,4207,78.9,0,75.9
7371,South,3200,71.7,0,76.2
7372,Northeast,1657,88.1,0,78.1
7373,Northeast,5830,98.2,0,100.0
7374,Midwest,3815,72.3,0,71.7
7375,Midwest,7817,78.8,0,69.5
7376,South,1613,64.2,1,76.8
7377,West,2454,59.4,1,60.1
7378,Northeast,1486,68.1,0,72.1
7379,West,6406,61.9,0,68.9
7380,West,6848,62.9,0,69.6
7381,Northeast,5887,60.9,1,54.3
7382,Midwest,3081,71.1,1,75.1
7383,South,3878,70.0,0,76.2
7384,Midwest,6227,46.0,1,60.7
7385,Northeast,8021,68.5,0,69.5
7386,Midwest,8625,82.7,0,72.1
7387,West,6777,68.6,0,60.4
7388,Midwest,6656,88.7,0,78.6
7389,Northeast,3045,75.6,0,70.7
7390,Northeast,1511,75.1,0,69.3
7391,West,4079,64.2,1,75.2
7392,West,5261,78.3,1,74.7
7393,Northeast,3097,77.5,0,78.3
7394,West,6028,77.0,0,62.7
7395,Midwest,2671,75.8,0,78.8
7396,South,1876,80.9,0,98.1
7397,Northeast,6274,93.9,0,100.0
7398,Midwest,4743,72.1,0,79.4
7399,South,1801,53.2,1,74.3
7400,South,5769,79.4,0,77.5
7401,South,8128,65.0,1,70.3
7402,Midwest,1823,52.9,1,80.1
7403,West,2085,80.6,0,79.9
7404,Northeast,5332,68.2,0,57.6
7405,South,1630,72.6,0,74.0
7406,West,8034,54.6,1,61.3
7407,Midwest,4546,93.0,0,95.7
7408,Northeast,3670,73.8,0,70.7
7409,West,3180,72.7,0,66.7
7410,West,4354,87.1,0,87.7
7411,West,7901,77.6,0,80.1
7412,West,5571,87.6,0,84.1
7413,Northeast,4281,90.9,0,100.0
7414,Midwest,5582,53.3,1,63.7
7415,South,5749,86.4,0,68.9
7416,Midwest,4084,77.5,0,76.9
7417,West,4036,50.7,1,69.9
7418,South,4662,75.7,0,78.5
7419,South,8278,67.2,0,72.5
7420,West,7688,85.0,0,88.6
7421,Midwest,3984,75.7,0,86.7
7422,West,3096,73.9,1,65.8
7423,Northeast,8882,72.1,0,56.1
7424,Northeast,6960,53.9,1,58.2
7425,South,6474,53.2,0,77.4
7426,South,5462,72.0,1,61.3
7427,Midwest,4148,69.2,1,65.6
7428,West,3484,81.6,0,71.8
7429,Northeast,8112,77.6,0,64.1
7430,South,8195,70.8,1,78.0
7431,South,1218,65.7,0,64.6
7432,Northeast,5236,69.9,1,70.0
7433,Northeast,5892,74.5,0,65.6
7434,South,4960,64.8,0,58.9
7435,Midwest,5298,82.1,0,76.8
7436,Northeast,5394,50.7,1,51.5
7437,Northeast,1409,77.5,0,76.4
7438,Midwest,6142,70.2,0,59.8
7439,Midwest,8589,65.5,0,74.6
7440,Midwest,4506,77.2,0,84.8
7441,Midwest,5911,78.8,0,67.1
7442,West,6617,68.0,1,58.4
7443,Northeast,1678,60.3,0,68.9
7444,West,7276,91.2,0,76.5
7445,South,8037,74.7,0,59.2
7446,Northeast,6627,65.5,1,73.1
7447,West,2223,76.9,0,78.5
7448,Northeast,2888,68.1,0,59.2
7449,West,2041,58.3,1,58.2
7450,Northeast,7245,66.6,0,66.4
7451,Midwest,4077,59.1,1,53.1
7452,West,7936,63.4,0,81.6
7453,West,7923,85.4,0,95.8
7454,South,8738,46.8,1,53.3
7455,West,1996,78.4,0,65.6
7456,West,7001,58.3,0,59.4
7457,South,6956,83.4,0,59.0
7458,Northeast,8047,80.8,0,75.7
7459,South,7273,86.3,0,82.2
7460,Northeast,8274,75.6,0,60.8
7461,South,2840,75.7,0,68.2
7462,West,4821,77.1,0,83.5
7463,West,8685,65.1,0,75.7
7464,Northeast,6247,75.0,0,88.7
7465,South,2331,100.0,0,62.9
7466,South,8422,84.3,0,91.7
7467,Midwest,4993,76.3,0,65.9
7468,Midwest,4282,77.4,0,83.0
7469,South,8245,60.6,1,74.3
7470,South,6853,85.3,0,74.9
7471,West,2358,95.8,0,91.5
7472,Northeast,5732,77.8,0,53.0
7473,South,2005,76.2,0,63.7
7474,Northeast,4929,87.2,0,87.3
7475,Northeast,7721,89.5,0,76.5
7476,South,8041,42.2,1,55.1
7477,Midwest,7214,76.4,0,77.2
7478,West,6886,55.1,1,77.0
7479,Northeast,7835,84.7,1,67.8
7480,West,8223,56.5,0,59.1
7481,Midwest,4646,75.5,0,69.2
7482,Northeast,3159,72.8,0,84.8
7483,Midwest,8161,85.2,0,81.7
7484,Northeast,5728,81.1,0,65.1
7485,South,3574,71.8,1,85.1
7486,West,8113,50.7,1,69.8
7487,West,3458,77.5,0,83.5
7488,West,7439,74.6,0,90.9
7489,West,4450,71.9,0,69.0
7490,West,4030,74.1,0,65.5
7491,South,3448,80.7,0,79.4
7492,Northeast,2510,63.9,0,74.1
7493,Midwest,7235,79.2,0,79.6
7494,West,1596,70.0,0,87.3
7495,Northeast,3380,75.6,0,67.4
7496,West,7021,69.3,1,58.3
7497,Northeast,5076,83.0,0,83.4
7498,South,1447,64.0,0,75.7
7499,Northeast,3874,66.5,1,84.1
7500,South,4913,74.4,0,79.8
7501,West,1393,70.9,0,97.9
7502,South,3508,67.8,1,71.3
7503,Midwest,7076,70.5,0,67.9
7504,West,7993,80.3,1,70.7
7505,Northeast,2554,68.9,0,61.4
7506,Northeast,4144,98.2,0,75.8
7507,South,4552,85.4,0,78.1
7508,West,5211,51.4,1,55.9
7509,Midwest,2719,70.4,0,94.7
7510,West,4152,86.6,0,62.0
7511,Midwest,7777,76.7,0,55.7
7512,Midwest,7633,70.0,0,60.2
7513,Midwest,5007,44.9,1,37.0
7514,Northeast,3909,98.7,0,94.7
7515,Midwest,7180,86.9,0,78.3
7516,Midwest,5456,60.6,0,70.3
7517,West,5565,68.8,0,85.6
7518,Northeast,6227,88.4,0,85.6
7519,Midwest,5326,85.4,0,73.3
7520,Midwest,1399,74.8,0,62.6
7521,South,1469,79.5,0,72.1
7522,South,5414,40.2,1,58.1
7523,Midwest,7175,59.0,1,44.8
7524,Northeast,2081,61.0,1,74.5
7525,South,2796,70.1,0,67.0
7526,Northeast,2617,65.0,0,75.8
7527,Northeast,7521,73.7,1,67.9
7528,Midwest,8415,70.9,0,61.7
7529,West,4613,81.8,0,90.7
7530,Midwest,1225,87.6,0,95.1
7531,Northeast,5042,82.1,0,77.3
7532,West,3379,82.3,0,73.7
7533,South,8389,75.1,0,95.8
7534,South,5213,81.1,0,69.9
7535,West,7294,66.9,0,51.5
7536,Northeast,8368,65.9,0,85.7
7537,South,3383,87.5,0,85.1
7538,West,4022,70.6,0,68.5
7539,Midwest,8018,87.4,0,80.2
7540,Midwest,3985,83.7,0,84.9
7541,South,4016,93.6,0,80.2
7542,West,6969,68.8,0,93.1
7543,Northeast,2376,90.3,0,72.9
7544,Midwest,5686,75.6,0,68.3
7545,Northeast,7991,53.7,1,66.6
7546,Northeast,7896,83.9,0,90.8
7547,Northeast,1930,62.2,1,83.4
7548,South,4644,72.1,0,67.6
7549,Midwest,2449,71.1,1,52.7
7550,Northeast,6095,100.0,0,92.5
7551,Midwest,1694,67.5,1,71.1
7552,Midwest,4589,47.3,1,70.2
7553,Midwest,2148,76.2,0,80.1
7554,South,5665,74.2,0,85.6
7555,Midwest,6893,52.2,1,59.7
7556,South,1459,75.6,0,86.8
7557,West,1703,62.9,1,63.8
7558,Northeast,3793,74.2,0,60.2
7559,South,3619,70.3,0,74.1
7560,South,4435,86.0,0,80.3
7561,South,2336,60.7,1,61.4
7562,Midwest,7451,86.4,1,100.0
7563,South,2170,76.1,0,64.7
7564,West,6988,57.1,1,60.7
7565,West,1402,91.2,0,92.4
7566,Northeast,8770,71.2,0,84.2
7567,West,1916,59.0,1,53.2
7568,South,6677,74.6,1,69.9
7569,West,5465,66.1,0,78.1
7570,Northeast,8284,67.9,0,71.3
7571,Northeast,1519,82.9,0,82.7
7572,West,6666,66.1,1,83.1
7573,South,7582,68.9,0,59.7
7574,West,2702,66.2,0,64.6
7575,South,6049,74.1,0,59.9
7576,West,2331,78.0,0,82.1
7577,South,4252,63.4,1,72.4
7578,Midwest,7341,74.5,0,82.2
7579,Midwest,7593,46.7,1,67.3
7580,Northeast,2973,65.7,0,81.4
7581,Midwest,6369,65.8,1,52.7
7582,Northeast,2646,70.9,0,61.8
7583,West,1366,70.5,1,85.8
7584,South,5715,57.7,1,55.8
7585,Northeast,3287,76.8,0,69.8
7586,South,8306,61.2,1,51.9
7587,Northeast,2441,68.9,0,74.9
7588,Midwest,8150,52.2,1,54.2
7589,Northeast,7747,77.3,0,65.7
7590,Midwest,1931,61.0,1,60.1
7591,West,6499,87.4,0,84.5
7592,West,5441,69.7,0,79.5
7593,Midwest,5307,72.7,0,88.4
7594,Northeast,6840,75.7,0,76.0
7595,West,4113,72.9,0,76.3
7596,South,2388,63.1,1,70.1
7597,South,7029,57.7,1,51.1
7598,West,5908,61.2,1,56.7
7599,West,6725,69.6,0,82.6
7600,Northeast,5448,82.9,0,69.6
7601,Midwest,6226,67.5,0,66.8
7602,Northeast,3604,66.6,1,58.7
7603,South,5290,90.2,0,80.8
7604,Northeast,8873,79.8,0,74.9
7605,Northeast,8108,73.4,0,71.0
7606,West,1611,55.9,1,70.5
7607,Northeast,2650,78.2,0,79.5
7608,Northeast,4586,55.2,1,66.2
7609,Northeast,8439,77.1,0,63.8
7610,Northeast,6771,66.6,0,59.9
