opportunity_id,team,deal_size_band,deal_value_k,won
5855,A,smb,17.0,1
5856,A,mid,26.6,0
5857,A,mid,33.6,0
5858,A,mid,26.6,0
5859,A,mid,58.9,0
5860,B,enterprise,490.1,0
5861,B,enterprise,440.9,0
5862,A,mid,47.0,0
5863,B,enterprise,799.2,0
5864,B,enterprise,183.3,1
5865,A,enterprise,549.9,0
5866,B,mid,94.9,1
5867,A,mid,23.5,0
5868,A,enterprise,147.7,0
5869,A,smb,8.2,1
5870,B,mid,74.5,1
5871,B,mid,72.4,1
5872,A,smb,18.0,0
5873,A,smb,2.4,1
5874,B,enterprise,748.5,0
5875,B,smb,15.5,0
5876,B,mid,29.1,0
5877,B,enterprise,151.1,0
5878,A,smb,18.5,1
5879,A,smb,9.3,1
5880,B,enterprise,277.1,0
5881,B,mid,32.4,1
5882,B,smb,11.4,1
5883,A,mid,71.4,1
5884,B,enterprise,698.1,1
5885,A,smb,6.1,0
5886,A,mid,42.4,0
5887,B,enterprise,233.6,0
5888,A,smb,2.4,1
5889,B,enterprise,399.8,0
5890,B,smb,13.4,0
5891,A,mid,55.2,0
5892,B,smb,11.8,0
5893,A,mid,31.2,0
5894,A,smb,19.2,0
5895,B,enterprise,728.1,0
5896,B,enterprise,499.0,1
5897,B,mid,85.4,1
5898,B,smb,8.2,0
5899,B,mid,23.6,0
5900,B,smb,18.5,1
5901,A,smb,6.4,1
5902,B,mid,44.4,1
5903,A,mid,70.0,1
5904,A,smb,18.3,0
5905,B,mid,89.5,0
5906,A,smb,12.9,0
5907,A,smb,14.8,1
5908,A,smb,11.0,1
5909,A,mid,33.0,1
5910,B,mid,47.7,0
5911,A,smb,12.9,1
5912,B,enterprise,764.9,0
5913,B,enterprise,436.8,1
5914,A,mid,50.4,0
5915,A,smb,14.6,1
5916,A,enterprise,326.3,0
5917,A,smb,13.7,0
5918,A,smb,12.4,0
5919,A,smb,9.6,1
5920,B,mid,79.3,0
5921,B,smb,3.3,1
5922,B,mid,52.5,0
5923,B,mid,20.5,0
5924,B,mid,27.2,1
5925,B,mid,97.4,0
5926,B,mid,62.3,0
5927,A,mid,25.8,0
5928,A,enterprise,320.3,0
5929,B,smb,9.6,1
5930,A,smb,8.7,1
5931,A,mid,90.5,0
5932,B,enterprise,636.9,0
5933,B,mid,61.4,1
5934,B,enterprise,115.3,0
5935,B,enterprise,254.4,0
5936,B,smb,14.6,0
5937,A,smb,18.4,0
5938,A,smb,13.1,0
5939,A,mid,82.2,0
5940,A,smb,9.9,0
5941,B,enterprise,533.2,1
5942,B,smb,18.1,1
5943,B,mid,91.2,0
5944,A,smb,9.0,1
5945,A,smb,9.5,0
5946,B,smb,17.9,1
5947,A,mid,29.7,0
5948,A,smb,16.3,1
5949,A,enterprise,213.7,0
5950,B,enterprise,268.4,0
5951,A,mid,61.9,0
5952,B,enterprise,123.4,0
5953,A,smb,13.2,1
5954,B,enterprise,213.1,0
5955,B,enterprise,133.2,0
5956,B,smb,16.8,1
5957,A,mid,53.7,1
5958,B,enterprise,230.6,0
5959,A,smb,9.1,1
5960,A,enterprise,525.2,1
5961,A,smb,10.4,0
5962,A,mid,27.2,0
5963,B,enterprise,687.5,0
5964,A,smb,13.6,0
5965,A,smb,6.8,0
5966,A,mid,38.2,0
5967,B,enterprise,125.2,0
5968,A,smb,2.6,1
5969,A,smb,7.9,1
5970,B,enterprise,357.2,0
5971,B,mid,21.1,0
5972,A,enterprise,118.4,0
5973,B,smb,12.4,1
5974,A,smb,4.4,0
5975,B,enterprise,249.5,1
5976,A,smb,5.3,1
5977,A,smb,8.0,0
5978,B,enterprise,103.7,1
5979,A,smb,16.7,1
5980,A,smb,10.0,0
5981,B,mid,52.7,1
5982,B,mid,36.4,0
5983,A,smb,5.1,0
5984,B,enterprise,682.9,0
5985,A,smb,9.5,0
5986,A,smb,10.7,0
5987,B,enterprise,310.7,0
5988,A,smb,10.3,0
5989,A,mid,67.0,0
5990,A,smb,19.0,1
5991,B,mid,92.0,1
5992,B,enterprise,731.4,0
5993,B,mid,95.0,0
5994,A,smb,15.1,0
5995,A,smb,14.0,1
5996,B,mid,36.0,0
5997,A,enterprise,652.4,0
5998,A,enterprise,162.7,1
5999,A,enterprise,437.7,0
6000,B,mid,49.8,0
6001,B,smb,6.0,1
6002,A,enterprise,445.3,0
6003,B,mid,65.0,0
6004,A,smb,17.9,0
6005,B,smb,11.9,0
6006,B,mid,24.7,0
6007,A,mid,88.5,1
6008,A,smb,17.1,0
6009,B,enterprise,207.3,0
6010,A,mid,98.4,0
6011,A,smb,13.8,1
6012,B,enterprise,179.5,0
6013,B,enterprise,307.9,0
6014,A,smb,18.3,0
6015,B,mid,55.4,0
6016,A,mid,44.5,1
6017,A,mid,59.9,1
6018,A,enterprise,776.2,0
6019,B,enterprise,524.4,0
6020,A,smb,13.1,0
6021,A,smb,12.1,0
6022,B,enterprise,437.4,1
6023,A,smb,12.3,1
6024,B,enterprise,666.4,1
6025,A,mid,59.4,0
6026,A,smb,3.9,1
6027,B,enterprise,707.6,0
6028,A,enterprise,462.2,0
6029,A,mid,93.8,1
6030,B,mid,37.5,0
6031,B,mid,31.8,0
6032,B,enterprise,546.7,0
6033,B,mid,92.1,1
6034,B,enterprise,131.5,1
6035,B,enterprise,764.1,0
6036,B,enterprise,717.5,0
6037,B,mid,37.2,0
6038,B,mid,75.0,0
6039,B,enterprise,615.1,0
6040,B,enterprise,638.9,0
6041,B,enterprise,343.2,0
6042,B,enterprise,405.9,0
6043,B,mid,65.0,1
6044,A,mid,51.8,1
6045,A,smb,14.3,1
6046,A,smb,9.7,1
6047,B,enterprise,291.0,1
6048,A,mid,64.8,1
6049,B,enterprise,592.4,0
6050,A,smb,3.4,0
6051,A,smb,15.2,0
6052,A,smb,11.5,1
6053,A,smb,7.4,1
6054,A,enterprise,463.7,0
6055,A,smb,10.8,0
6056,A,smb,10.0,1
6057,A,smb,2.4,1
6058,A,mid,22.3,0
6059,B,enterprise,521.6,0
6060,B,enterprise,796.7,0
6061,B,enterprise,199.7,0
6062,B,enterprise,425.7,0
6063,B,enterprise,171.5,1
6064,A,mid,49.9,0
6065,A,smb,18.1,0
6066,B,enterprise,185.9,0
6067,B,smb,6.2,1
6068,A,mid,24.9,1
6069,A,smb,4.1,0
6070,B,enterprise,372.6,0
6071,A,smb,4.9,1
6072,A,smb,15.4,0
6073,B,enterprise,190.9,1
6074,B,mid,45.4,0
6075,A,mid,50.4,0
6076,B,smb,2.5,0
6077,A,smb,17.2,0
6078,A,mid,93.8,0
6079,B,enterprise,329.5,0
6080,A,smb,19.0,0
6081,A,mid,35.4,1
6082,A,enterprise,739.7,0
6083,B,enterprise,203.3,0
6084,A,smb,18.3,1
6085,B,mid,22.1,0
6086,A,mid,25.2,0
6087,B,enterprise,198.6,1
6088,B,enterprise,618.5,0
6089,A,smb,16.6,0
6090,A,smb,11.8,0
6091,B,enterprise,252.9,0
6092,B,mid,38.5,1
6093,B,mid,98.2,1
6094,B,enterprise,535.6,1
6095,A,smb,11.2,1
6096,B,mid,56.1,0
6097,B,enterprise,723.8,0
6098,A,smb,11.0,1
6099,B,smb,4.3,0
6100,B,enterprise,132.2,1
6101,A,smb,14.8,1
6102,A,enterprise,620.4,0
6103,A,smb,2.1,0
6104,B,smb,5.3,0
6105,A,smb,8.9,1
6106,A,smb,12.4,0
6107,B,mid,61.0,1
6108,B,enterprise,269.1,0
6109,B,enterprise,226.8,0
6110,A,smb,7.3,1
6111,B,mid,43.5,0
6112,A,mid,48.6,0
6113,A,mid,75.7,1
6114,B,enterprise,377.9,0
6115,B,smb,7.9,1
6116,A,mid,70.3,0
6117,B,mid,78.7,0
6118,A,mid,55.7,0
6119,B,enterprise,780.0,0
6120,A,mid,65.2,0
6121,A,mid,27.5,0
6122,B,smb,17.8,0
6123,B,enterprise,181.9,0
6124,B,smb,8.1,0
6125,B,enterprise,213.0,0
6126,B,mid,50.8,1
6127,B,enterprise,682.6,0
6128,A,smb,8.1,1
6129,B,enterprise,285.6,1
6130,B,enterprise,556.8,0
6131,A,smb,12.1,1
6132,A,mid,85.2,0
6133,A,mid,88.0,1
6134,B,enterprise,788.7,0
6135,A,mid,60.4,0
6136,A,smb,5.2,0
6137,A,enterprise,114.6,0
6138,A,smb,8.9,1
6139,B,mid,75.5,0
6140,A,smb,8.1,0
6141,A,enterprise,518.4,0
6142,B,enterprise,690.4,0
6143,A,smb,18.9,0
6144,B,mid,71.1,1
6145,B,enterprise,643.7,0
6146,B,mid,31.2,1
6147,B,mid,32.9,0
6148,B,enterprise,393.8,0
6149,B,enterprise,346.5,0
6150,B,enterprise,278.8,1
6151,A,enterprise,287.8,0
6152,A,mid,26.8,0
6153,A,mid,85.0,1
6154,B,mid,34.3,0
6155,A,smb,9.9,1
6156,A,mid,34.0,0
6157,B,enterprise,749.2,0
6158,B,enterprise,254.0,0
6159,B,smb,3.4,0
6160,B,mid,38.7,1
6161,B,enterprise,381.3,0
6162,B,enterprise,191.7,1
6163,B,enterprise,405.8,0
6164,A,mid,55.9,1
6165,A,smb,8.1,0
6166,B,enterprise,732.0,1
6167,A,smb,18.1,0
6168,A,mid,65.7,0
6169,B,enterprise,449.4,0
6170,B,enterprise,778.5,0
6171,A,mid,57.5,0
6172,A,mid,26.3,0
6173,B,enterprise,352.4,0
6174,A,smb,8.6,0
6175,A,smb,9.2,1
6176,A,mid,95.6,0
6177,B,enterprise,535.0,1
6178,A,smb,15.9,0
6179,A,smb,17.2,0
6180,A,smb,6.0,0
6181,A,smb,6.9,0
6182,B,enterprise,508.1,0
6183,A,smb,5.9,0
6184,A,mid,54.1,1
6185,A,smb,7.8,0
6186,B,enterprise,211.1,0
6187,B,mid,79.7,1
6188,B,enterprise,669.4,1
6189,B,mid,49.3,0
6190,A,smb,3.1,0
6191,A,smb,3.3,0
6192,A,mid,25.6,1
6193,B,enterprise,623.9,1
6194,B,mid,61.7,0
6195,A,enterprise,105.0,0
6196,A,smb,6.0,1
6197,B,mid,74.3,0
6198,B,enterprise,658.4,1
6199,A,enterprise,501.3,1
6200,A,smb,5.1,0
6201,A,enterprise,793.6,0
6202,A,mid,52.8,1
6203,B,mid,37.1,0
6204,A,smb,8.4,0
6205,B,enterprise,392.2,0
6206,A,mid,24.1,0
6207,A,smb,18.6,0
6208,A,smb,16.5,1
6209,A,mid,92.9,1
6210,B,enterprise,263.1,0
6211,B,smb,14.2,0
6212,B,mid,67.6,1
6213,A,enterprise,456.4,0
6214,A,smb,19.9,1
6215,B,mid,84.6,0
6216,A,mid,63.4,1
6217,B,smb,3.5,0
6218,B,enterprise,683.7,0
6219,A,smb,17.4,1
6220,B,enterprise,699.4,0
6221,A,enterprise,697.9,0
6222,B,smb,10.8,0
6223,B,enterprise,783.6,0
6224,A,mid,39.3,0
6225,B,enterprise,773.2,0
6226,A,smb,17.6,1
6227,A,smb,4.1,1
6228,A,enterprise,686.0,0
6229,B,smb,2.8,1
6230,A,smb,10.1,0
6231,B,enterprise,452.3,0
6232,A,mid,28.1,0
6233,A,smb,17.1,0
6234,A,mid,24.2,0
6235,B,enterprise,572.4,0
6236,A,smb,12.0,1
6237,B,enterprise,403.8,0
6238,A,mid,50.3,0
6239,A,smb,11.7,1
6240,B,mid,66.5,1
6241,A,smb,15.5,1
6242,A,smb,16.5,0
6243,B,smb,16.2,0
6244,A,mid,81.4,0
6245,A,mid,23.4,0
6246,B,mid,23.4,0
6247,A,mid,98.9,0
6248,A,mid,97.9,0
6249,B,smb,12.6,0
6250,A,mid,21.6,0
6251,B,mid,59.7,1
6252,A,mid,87.0,0
6253,A,smb,11.9,0
6254,B,mid,32.9,1
6255,A,smb,8.7,1
6256,A,mid,41.6,0
6257,A,mid,31.7,0
6258,B,enterprise,314.6,0
6259,B,enterprise,196.4,1
6260,A,smb,8.2,1
6261,A,mid,56.9,0
6262,B,enterprise,372.4,0
6263,A,smb,7.6,1
6264,B,mid,93.7,1
6265,B,enterprise,753.2,0
6266,A,smb,3.8,0
6267,B,enterprise,401.2,1
6268,B,enterprise,250.6,0
6269,B,enterprise,336.5,0
6270,B,enterprise,283.7,1
6271,A,smb,9.1,1
6272,A,smb,18.6,0
6273,B,enterprise,251.8,0
6274,B,enterprise,534.2,0
6275,B,smb,7.3,0
6276,A,smb,17.5,0
6277,B,enterprise,552.0,0
6278,B,enterprise,421.9,0
6279,B,mid,88.3,0
6280,A,smb,8.6,0
6281,A,smb,3.2,1
6282,A,mid,26.3,0
6283,B,enterprise,625.1,0
6284,B,enterprise,438.7,0
6285,A,smb,14.8,0
6286,A,smb,7.8,0
6287,A,smb,13.7,0
6288,A,smb,17.5,0
6289,A,smb,17.7,0
6290,B,mid,64.2,0
6291,B,enterprise,610.8,0
6292,A,smb,2.5,0
6293,A,mid,45.1,0
6294,B,enterprise,639.9,0
6295,A,mid,41.8,1
6296,B,mid,50.4,1
6297,B,enterprise,455.1,0
6298,A,mid,53.0,0
6299,B,mid,21.8,1
6300,A,smb,5.2,1
6301,B,enterprise,320.6,0
6302,A,mid,42.2,0
6303,A,smb,4.8,0
6304,A,enterprise,718.8,0
6305,A,mid,21.1,1
6306,B,mid,62.0,0
6307,A,enterprise,774.9,0
6308,A,mid,60.0,0
6309,B,enterprise,236.8,0
6310,A,smb,5.8,1
6311,B,enterprise,232.5,0
6312,A,smb,11.0,0
6313,A,smb,13.4,0
6314,A,smb,11.2,1
6315,A,smb,10.7,0
6316,A,enterprise,614.0,1
6317,B,enterprise,329.1,0
6318,A,mid,76.2,0
6319,A,smb,19.9,0
6320,B,mid,69.9,0
6321,A,smb,5.1,1
6322,B,enterprise,593.4,0
6323,B,smb,3.4,0
6324,B,enterprise,443.6,0
6325,A,smb,2.6,0
6326,A,smb,2.8,0
6327,B,smb,16.1,1
6328,A,smb,9.9,0
6329,A,smb,16.0,0
6330,B,enterprise,393.2,0
6331,B,mid,45.7,1
6332,A,mid,88.9,1
6333,B,enterprise,239.0,1
6334,A,mid,49.6,1
6335,B,enterprise,148.7,0
6336,B,enterprise,519.5,1
6337,A,smb,17.1,0
6338,B,mid,90.2,1
6339,A,mid,37.1,0
6340,A,smb,15.1,1
6341,B,enterprise,156.9,0
6342,B,mid,25.3,0
6343,A,enterprise,240.9,0
6344,A,smb,7.6,1
6345,B,mid,51.8,0
6346,B,mid,58.2,1
6347,A,smb,19.4,1
6348,A,smb,7.0,1
6349,B,enterprise,323.2,0
6350,A,smb,12.3,0
6351,A,enterprise,524.9,0
6352,B,enterprise,117.4,1
6353,B,enterprise,682.6,0
6354,B,enterprise,146.2,0
6355,A,smb,4.9,0
6356,B,enterprise,445.2,0
6357,B,enterprise,492.2,0
6358,B,smb,15.0,0
6359,B,enterprise,466.1,0
6360,A,smb,16.3,0
6361,A,enterprise,420.9,0
6362,B,mid,89.7,0
6363,B,enterprise,416.7,0
6364,B,enterprise,755.1,0
6365,A,enterprise,522.3,1
6366,B,enterprise,358.7,0
6367,B,enterprise,183.1,0
6368,B,smb,3.5,1
6369,B,smb,8.4,0
6370,B,mid,41.7,0
6371,B,enterprise,288.1,0
6372,A,mid,48.8,0
6373,B,mid,94.8,0
6374,B,mid,75.6,0
6375,B,enterprise,613.9,0
6376,B,enterprise,651.9,1
6377,B,enterprise,799.3,0
6378,B,smb,19.3,0
6379,A,enterprise,761.5,0
6380,A,mid,68.4,0
6381,A,mid,61.9,0
6382,A,smb,12.9,0
6383,A,enterprise,241.4,0
6384,A,smb,6.5,0
6385,B,enterprise,656.8,0
6386,A,smb,8.7,1
6387,B,mid,35.9,0
6388,B,enterprise,492.4,0
6389,A,smb,15.2,0
6390,B,mid,64.2,1
6391,A,mid,79.3,0
6392,A,smb,16.1,0
6393,A,mid,42.1,0
6394,B,mid,29.3,0
6395,A,smb,16.7,0
6396,A,smb,4.5,1
6397,B,mid,55.9,1
6398,B,enterprise,515.3,0
6399,B,mid,66.5,0
6400,B,mid,70.5,0
6401,B,mid,77.8,0
6402,A,smb,2.1,0
6403,A,smb,17.9,0
6404,B,enterprise,512.2,1
6405,A,smb,8.0,1
6406,A,smb,4.9,0
6407,A,smb,2.9,1
6408,B,mid,60.0,0
6409,A,mid,73.6,0
6410,B,enterprise,264.0,0
6411,A,smb,5.6,0
6412,A,smb,5.1,0
6413,B,smb,5.5,1
6414,B,enterprise,619.5,0
6415,A,mid,82.6,0
6416,A,enterprise,790.0,0
6417,A,smb,7.7,1
6418,A,enterprise,699.7,0
6419,B,smb,17.3,0
6420,A,enterprise,350.4,1
6421,B,mid,51.7,1
6422,A,smb,4.7,0
6423,A,smb,13.6,0
6424,B,enterprise,307.8,0
6425,A,smb,9.3,0
6426,B,smb,12.7,1
6427,B,mid,85.2,0
6428,B,enterprise,777.3,0
6429,A,smb,9.4,1
6430,A,smb,8.1,0
6431,A,smb,2.2,1
6432,B,enterprise,636.8,1
6433,B,enterprise,140.7,0
6434,B,enterprise,414.2,0
6435,B,mid,97.8,0
6436,A,mid,41.6,0
6437,A,smb,3.5,0
6438,B,smb,18.8,0
6439,A,smb,9.3,1
6440,B,enterprise,179.8,0
6441,B,enterprise,435.2,0
6442,B,enterprise,536.4,0
6443,A,smb,6.5,1
6444,A,mid,83.2,0
6445,A,mid,98.1,0
6446,A,enterprise,119.8,0
6447,A,smb,8.8,0
6448,A,mid,48.0,0
6449,A,smb,14.9,1
6450,A,smb,19.1,0
6451,B,enterprise,732.4,0
6452,A,smb,15.8,0
6453,A,smb,10.2,0
6454,A,enterprise,570.5,0
6455,A,mid,32.3,1
6456,A,enterprise,783.1,0
6457,A,enterprise,372.8,1
6458,B,enterprise,641.7,1
6459,B,smb,4.1,1
6460,B,enterprise,381.9,0
6461,A,mid,70.0,0
6462,A,smb,6.0,0
6463,A,smb,5.3,0
6464,B,enterprise,381.1,0
6465,A,smb,14.5,0
6466,B,mid,35.6,0
6467,B,mid,77.9,1
6468,B,enterprise,799.3,0
6469,A,smb,13.5,0
6470,A,smb,3.0,1
6471,B,enterprise,131.5,1
6472,B,mid,77.0,0
6473,A,mid,26.9,0
6474,A,smb,14.8,1
6475,A,smb,18.5,1
6476,A,smb,3.1,0
6477,A,smb,10.2,0
6478,B,enterprise,343.1,0
6479,B,mid,88.1,1
6480,A,smb,12.3,1
6481,A,mid,26.3,0
6482,B,enterprise,756.9,0
6483,B,enterprise,596.6,0
6484,B,enterprise,502.1,0
6485,B,enterprise,312.2,0
6486,B,smb,9.3,1
6487,A,smb,18.4,1
6488,A,smb,3.3,1
6489,A,smb,5.2,0
6490,A,smb,11.4,1
6491,B,smb,7.8,0
6492,A,mid,45.6,0
6493,A,smb,6.6,0
6494,A,mid,21.8,0
6495,A,mid,42.8,0
6496,A,smb,3.8,0
6497,A,smb,9.8,0
6498,A,smb,5.3,0
6499,B,enterprise,317.9,0
6500,A,smb,10.8,1
6501,B,enterprise,761.5,0
6502,B,enterprise,265.1,0
6503,A,smb,16.7,1
6504,A,smb,19.5,0
6505,B,enterprise,322.8,1
6506,B,mid,71.5,1
6507,A,mid,53.7,0
6508,A,smb,9.0,0
6509,B,enterprise,276.0,1
6510,B,enterprise,747.8,0
6511,A,smb,19.1,0
6512,A,mid,33.2,0
6513,A,smb,9.0,0
6514,A,smb,3.7,1
6515,B,enterprise,612.3,0
6516,A,mid,62.3,0
6517,A,enterprise,397.5,1
6518,A,smb,8.5,0
6519,A,enterprise,175.3,0
6520,B,mid,54.3,1
6521,B,enterprise,736.2,0
6522,B,enterprise,593.3,0
6523,A,smb,11.4,0
6524,B,mid,49.8,0
6525,A,smb,16.5,1
6526,B,enterprise,336.2,0
6527,B,enterprise,695.9,0
6528,B,mid,20.9,1
6529,A,smb,12.5,1
6530,B,mid,86.0,0
6531,A,mid,99.0,0
6532,B,enterprise,611.0,0
6533,A,smb,3.0,0
6534,A,enterprise,334.6,1
6535,B,enterprise,609.2,0
6536,A,mid,63.8,0
6537,A,mid,30.7,0
6538,B,enterprise,262.3,1
6539,B,smb,9.9,1
6540,B,mid,71.4,0
6541,A,smb,17.2,1
6542,A,mid,33.3,0
6543,B,enterprise,658.2,0
6544,A,smb,14.0,1
6545,A,smb,5.6,0
6546,A,smb,17.6,0
6547,A,smb,4.1,0
6548,A,smb,5.4,1
6549,B,enterprise,683.1,0
6550,B,mid,41.3,0
6551,B,mid,64.1,0
6552,B,mid,65.5,0
6553,B,smb,11.0,1
6554,A,mid,59.8,0
6555,B,mid,82.6,0
6556,A,smb,6.4,0
6557,A,mid,22.6,0
6558,B,mid,96.6,0
6559,A,smb,12.0,1
6560,B,enterprise,734.5,1
6561,B,enterprise,410.8,0
6562,B,smb,18.4,1
6563,B,mid,59.2,1
6564,A,smb,13.1,0
6565,A,smb,2.5,0
6566,B,mid,93.5,0
6567,B,enterprise,433.4,0
6568,A,smb,17.4,0
6569,B,enterprise,419.4,0
6570,A,mid,80.5,0
6571,A,smb,17.5,0
6572,B,enterprise,443.0,1
6573,A,smb,5.8,0
6574,A,enterprise,560.8,1
6575,A,mid,80.6,1
6576,A,smb,8.5,1
6577,A,smb,4.8,1
6578,A,mid,26.2,1
6579,A,mid,88.7,0
6580,B,smb,4.0,0
6581,A,smb,10.0,0
6582,A,smb,15.6,0
6583,B,enterprise,755.8,0
6584,A,mid,95.2,0
6585,B,mid,80.3,0
6586,A,mid,52.4,1
6587,B,enterprise,714.7,0
6588,A,mid,42.5,1
6589,B,mid,28.4,0
6590,B,enterprise,327.0,0
6591,A,mid,39.8,0
6592,B,enterprise,325.9,0
6593,B,enterprise,445.9,0
6594,A,mid,62.1,0
6595,B,mid,93.7,0
6596,B,mid,26.3,0
6597,A,smb,5.1,0
6598,B,mid,34.7,1
6599,A,smb,14.6,1
6600,B,smb,19.6,1
6601,A,smb,3.9,1
6602,A,smb,14.4,1
6603,B,mid,29.5,1
6604,A,enterprise,409.5,0
6605,A,mid,28.0,1
6606,B,mid,29.0,0
6607,B,enterprise,374.8,1
6608,A,smb,8.3,1
6609,A,smb,13.7,1
6610,A,enterprise,362.9,0
6611,A,smb,14.7,0
6612,A,enterprise,325.6,1
6613,A,smb,17.2,0
6614,B,mid,25.3,0
6615,B,enterprise,665.3,1
6616,A,smb,13.5,0
6617,B,mid,69.5,0
6618,A,mid,28.7,0
6619,B,mid,21.4,0
6620,B,mid,67.4,0
6621,B,enterprise,702.2,1
6622,A,mid,98.2,0
6623,B,enterprise,616.9,1
6624,A,smb,15.6,1
6625,B,enterprise,738.9,0
6626,B,mid,70.5,0
6627,B,enterprise,650.0,0
6628,A,smb,14.0,0
6629,A,enterprise,706.1,0
6630,B,smb,7.2,1
6631,A,mid,63.9,0
6632,B,enterprise,602.6,0
6633,B,enterprise,523.1,0
6634,B,enterprise,138.6,0
6635,B,mid,70.2,0
6636,A,mid,70.1,0
6637,B,enterprise,315.2,0
6638,A,mid,40.2,0
6639,A,enterprise,113.5,0
6640,A,mid,96.1,1
6641,A,smb,17.7,0
6642,A,smb,4.2,1
6643,A,smb,17.0,0
6644,A,mid,64.7,0
6645,A,smb,8.6,1
6646,B,enterprise,376.4,0
6647,A,smb,7.5,0
6648,A,mid,62.1,0
6649,B,enterprise,715.9,0
6650,A,smb,15.0,1
6651,B,smb,2.9,1
6652,A,smb,19.4,1
6653,B,enterprise,569.2,1
6654,A,mid,54.4,0
6655,B,enterprise,142.2,1
6656,A,smb,4.6,0
6657,A,smb,2.3,1
6658,B,enterprise,497.0,1
6659,B,enterprise,698.8,1
6660,B,enterprise,166.1,0
6661,A,smb,15.2,1
6662,A,mid,91.4,1
6663,A,enterprise,469.4,0
6664,A,smb,9.8,1
6665,B,enterprise,175.6,0
6666,A,smb,6.1,1
6667,A,smb,4.5,0
6668,A,enterprise,685.6,1
6669,B,enterprise,354.7,0
6670,A,smb,7.4,1
6671,B,smb,8.1,0
6672,A,mid,23.1,0
6673,A,mid,37.4,1
6674,B,smb,2.2,1
6675,B,mid,78.4,1
6676,B,enterprise,352.4,0
6677,A,smb,19.9,1
6678,A,smb,15.9,0
6679,A,mid,60.1,0
6680,A,mid,42.3,0
6681,A,smb,13.5,0
6682,B,enterprise,641.8,0
6683,B,enterprise,398.4,1
6684,B,enterprise,327.4,0
6685,A,smb,16.4,1
6686,B,enterprise,212.2,0
6687,A,smb,11.3,1
6688,B,enterprise,392.5,1
6689,B,enterprise,354.2,0
6690,A,enterprise,479.1,0
6691,B,enterprise,763.8,1
6692,A,mid,97.1,0
6693,B,mid,86.5,1
6694,A,smb,8.1,1
6695,B,mid,76.9,0
6696,B,smb,6.0,1
6697,A,mid,91.8,0
6698,A,mid,48.2,1
6699,A,smb,16.8,0
6700,A,smb,17.7,1
6701,B,enterprise,773.8,0
6702,A,smb,9.0,0
6703,B,mid,21.3,1
6704,A,smb,16.7,1
6705,B,enterprise,227.1,1
6706,B,enterprise,688.2,0
6707,A,enterprise,288.3,0
6708,B,mid,38.3,0
6709,A,mid,64.0,1
6710,B,mid,45.1,0
6711,A,smb,8.6,1
6712,A,mid,88.2,0
6713,B,smb,14.7,0
6714,A,mid,20.2,0
6715,B,enterprise,268.5,0
6716,A,mid,59.5,0
6717,B,mid,78.1,1
6718,A,enterprise,397.6,0
6719,B,mid,94.8,0
6720,A,smb,2.4,1
6721,A,smb,17.4,1
6722,A,mid,68.9,0
6723,A,smb,4.3,1
6724,B,enterprise,289.1,0
6725,A,smb,2.5,0
6726,B,mid,31.1,1
6727,A,smb,12.1,1
6728,A,smb,16.3,0
6729,A,smb,13.3,0
6730,B,enterprise,161.0,0
6731,B,enterprise,671.1,0
6732,B,enterprise,258.5,0
6733,A,smb,7.2,0
6734,A,smb,2.5,0
6735,A,enterprise,400.6,0
6736,B,enterprise,465.8,0
6737,A,smb,12.4,0
6738,B,enterprise,337.3,0
6739,A,smb,2.6,1
6740,B,enterprise,648.4,0
6741,B,enterprise,189.8,0
6742,B,enterprise,746.1,0
6743,A,mid,31.9,1
6744,B,mid,83.0,0
6745,B,mid,47.1,1
6746,A,enterprise,220.0,0
6747,B,mid,60.3,0
6748,B,mid,96.4,0
6749,A,smb,3.7,0
6750,A,smb,3.4,1
6751,A,mid,34.3,0
6752,A,smb,13.0,0
6753,A,smb,9.3,1
6754,A,mid,31.7,0
6755,B,mid,36.1,0
6756,A,mid,35.6,0
6757,B,mid,83.5,1
6758,A,smb,14.6,0
6759,B,enterprise,181.4,0
6760,A,smb,11.6,1
6761,A,smb,14.3,1
6762,A,smb,2.4,1
6763,B,mid,83.4,1
6764,A,enterprise,576.9,0
6765,A,smb,8.7,1
6766,A,smb,11.7,0
6767,A,mid,51.3,0
6768,A,mid,95.2,1
6769,B,enterprise,291.2,0
6770,A,smb,6.2,0
6771,B,enterprise,781.0,0
6772,A,smb,13.9,1
6773,B,mid,84.8,0
6774,B,smb,8.4,0
6775,A,smb,5.6,1
6776,A,smb,8.0,0
6777,B,enterprise,132.8,0
6778,B,enterprise,291.4,0
6779,A,mid,70.8,0
6780,B,enterprise,177.5,0
6781,A,smb,7.7,0
6782,B,mid,55.4,1
6783,B,enterprise,796.8,0
6784,A,smb,8.9,1
6785,A,smb,19.5,1
6786,B,smb,17.3,1
6787,A,enterprise,527.3,0
6788,A,smb,11.9,0
6789,A,mid,63.8,1
6790,B,mid,43.2,1
6791,A,enterprise,214.1,0
6792,B,smb,6.3,0
6793,A,mid,64.6,0
6794,B,mid,84.9,1
6795,A,enterprise,650.5,0
6796,A,smb,13.9,0
6797,A,mid,69.0,0
6798,B,enterprise,645.6,0
6799,B,enterprise,373.1,0
6800,A,smb,6.3,1
6801,B,enterprise,475.0,0
6802,A,smb,14.0,1
6803,B,smb,10.8,0
6804,A,smb,8.2,0
6805,B,mid,77.2,1
6806,B,enterprise,151.2,0
6807,A,smb,3.3,1
6808,B,mid,54.5,1
