impression_id,arm,clicked,purchased
6246,legacy_rule,0,0
6247,legacy_rule,0,0
6248,ctr_bandit,1,1
6249,legacy_rule,0,0
6250,ctr_bandit,0,0
6251,ctr_bandit,0,0
6252,ctr_bandit,0,0
6253,ctr_bandit,0,0
6254,ctr_bandit,1,0
6255,legacy_rule,0,0
6256,legacy_rule,0,0
6257,ctr_bandit,0,0
6258,ctr_bandit,0,0
6259,legacy_rule,1,0
6260,legacy_rule,1,0
6261,ctr_bandit,0,0
6262,legacy_rule,0,0
6263,ctr_bandit,0,0
6264,legacy_rule,0,0
6265,ctr_bandit,1,0
6266,legacy_rule,0,0
6267,ctr_bandit,1,0
6268,ctr_bandit,0,0
6269,ctr_bandit,0,0
6270,ctr_bandit,0,0
6271,legacy_rule,1,1
6272,ctr_bandit,0,0
6273,ctr_bandit,1,0
6274,ctr_bandit,0,0
6275,ctr_bandit,1,0
6276,ctr_bandit,0,0
6277,ctr_bandit,1,0
6278,legacy_rule,0,0
6279,ctr_bandit,0,0
6280,ctr_bandit,0,0
6281,legacy_rule,0,0
6282,ctr_bandit,0,0
6283,ctr_bandit,0,0
6284,legacy_rule,0,0
6285,legacy_rule,0,0
6286,ctr_bandit,0,0
6287,legacy_rule,0,0
6288,legacy_rule,0,0
6289,ctr_bandit,1,0
6290,legacy_rule,0,0
6291,legacy_rule,0,0
6292,ctr_bandit,1,0
6293,ctr_bandit,0,0
6294,ctr_bandit,0,0
6295,legacy_rule,1,0
6296,legacy_rule,1,0
6297,ctr_bandit,1,0
6298,legacy_rule,0,0
6299,legacy_rule,0,0
6300,legacy_rule,0,0
6301,ctr_bandit,1,1
6302,legacy_rule,0,0
6303,ctr_bandit,0,0
6304,legacy_rule,0,0
6305,ctr_bandit,1,0
6306,ctr_bandit,0,0
6307,legacy_rule,0,0
6308,ctr_bandit,0,0
6309,legacy_rule,0,0
6310,legacy_rule,0,0
6311,legacy_rule,1,1
6312,legacy_rule,0,0
6313,ctr_bandit,1,0
6314,legacy_rule,0,0
6315,legacy_rule,0,0
6316,legacy_rule,0,0
6317,legacy_rule,1,1
6318,ctr_bandit,0,0
6319,legacy_rule,0,0
6320,legacy_rule,1,0
6321,ctr_bandit,1,0
6322,ctr_bandit,0,0
6323,ctr_bandit,0,0
6324,ctr_bandit,0,0
6325,ctr_bandit,1,0
6326,ctr_bandit,0,0
6327,ctr_bandit,1,0
6328,ctr_bandit,0,0
6329,ctr_bandit,1,0
6330,legacy_rule,0,0
6331,legacy_rule,1,0
6332,legacy_rule,0,0
6333,ctr_bandit,1,1
6334,legacy_rule,0,0
6335,legacy_rule,0,0
6336,legacy_rule,0,0
6337,legacy_rule,1,0
6338,ctr_bandit,0,0
6339,ctr_bandit,0,0
6340,legacy_rule,0,0
6341,legacy_rule,0,0
6342,legacy_rule,1,0
6343,legacy_rule,0,0
6344,legacy_rule,1,0
6345,ctr_bandit,0,0
6346,legacy_rule,0,0
6347,legacy_rule,0,0
6348,ctr_bandit,0,0
6349,ctr_bandit,1,1
6350,ctr_bandit,1,0
6351,legacy_rule,0,0
6352,legacy_rule,0,0
6353,legacy_rule,1,1
6354,ctr_bandit,0,0
6355,ctr_bandit,0,0
6356,ctr_bandit,1,0
6357,ctr_bandit,0,0
6358,ctr_bandit,0,0
6359,ctr_bandit,0,0
6360,legacy_rule,0,0
6361,ctr_bandit,0,0
6362,ctr_bandit,0,0
6363,legacy_rule,0,0
6364,legacy_rule,1,1
6365,legacy_rule,0,0
6366,ctr_bandit,1,0
6367,legacy_rule,0,0
6368,legacy_rule,0,0
6369,ctr_bandit,1,0
6370,legacy_rule,1,1
6371,legacy_rule,0,0
6372,ctr_bandit,0,0
6373,legacy_rule,1,0
6374,legacy_rule,0,0
6375,legacy_rule,0,0
6376,ctr_bandit,0,0
6377,legacy_rule,1,0
6378,legacy_rule,0,0
6379,ctr_bandit,0,0
6380,ctr_bandit,0,0
6381,legacy_rule,1,0
6382,ctr_bandit,0,0
6383,legacy_rule,0,0
6384,legacy_rule,0,0
6385,ctr_bandit,1,0
6386,ctr_bandit,0,0
6387,ctr_bandit,0,0
6388,legacy_rule,0,0
6389,legacy_rule,0,0
6390,legacy_rule,0,0
6391,legacy_rule,0,0
6392,ctr_bandit,0,0
6393,legacy_rule,0,0
6394,legacy_rule,0,0
6395,ctr_bandit,1,0
6396,legacy_rule,0,0
6397,ctr_bandit,0,0
6398,legacy_rule,0,0
6399,legacy_rule,0,0
6400,legacy_rule,0,0
6401,ctr_bandit,1,0
6402,ctr_bandit,0,0
6403,legacy_rule,0,0
6404,ctr_bandit,1,0
6405,ctr_bandit,0,0
6406,ctr_bandit,1,0
6407,legacy_rule,0,0
6408,legacy_rule,0,0
6409,ctr_bandit,1,0
6410,legacy_rule,0,0
6411,ctr_bandit,1,1
6412,legacy_rule,0,0
6413,legacy_rule,0,0
6414,legacy_rule,1,0
6415,ctr_bandit,0,0
6416,legacy_rule,1,0
6417,legacy_rule,0,0
6418,legacy_rule,0,0
6419,ctr_bandit,0,0
6420,ctr_bandit,0,0
6421,ctr_bandit,0,0
6422,ctr_bandit,1,0
6423,legacy_rule,0,0
6424,legacy_rule,0,0
6425,legacy_rule,0,0
6426,legacy_rule,1,1
6427,legacy_rule,1,0
6428,ctr_bandit,0,0
6429,legacy_rule,0,0
6430,ctr_bandit,0,0
6431,ctr_bandit,0,0
6432,legacy_rule,0,0
6433,ctr_bandit,1,0
6434,ctr_bandit,0,0
6435,legacy_rule,0,0
6436,ctr_bandit,0,0
6437,ctr_bandit,1,0
6438,legacy_rule,0,0
6439,legacy_rule,0,0
6440,ctr_bandit,1,0
6441,legacy_rule,0,0
6442,ctr_bandit,0,0
6443,ctr_bandit,0,0
6444,legacy_rule,0,0
6445,ctr_bandit,0,0
6446,legacy_rule,0,0
6447,ctr_bandit,1,0
6448,legacy_rule,0,0
6449,ctr_bandit,0,0
6450,ctr_bandit,1,0
6451,legacy_rule,0,0
6452,ctr_bandit,0,0
6453,legacy_rule,0,0
6454,legacy_rule,0,0
6455,legacy_rule,0,0
6456,legacy_rule,0,0
6457,ctr_bandit,0,0
6458,ctr_bandit,1,0
6459,legacy_rule,0,0
6460,ctr_bandit,0,0
6461,ctr_bandit,0,0
6462,legacy_rule,0,0
6463,ctr_bandit,0,0
6464,ctr_bandit,0,0
6465,ctr_bandit,0,0
6466,legacy_rule,1,0
6467,legacy_rule,0,0
6468,ctr_bandit,0,0
6469,legacy_rule,0,0
6470,legacy_rule,0,0
6471,legacy_rule,1,0
6472,ctr_bandit,0,0
6473,ctr_bandit,1,0
6474,legacy_rule,0,0
6475,legacy_rule,0,0
6476,legacy_rule,0,0
6477,legacy_rule,0,0
6478,legacy_rule,0,0
6479,ctr_bandit,0,0
6480,ctr_bandit,1,0
6481,ctr_bandit,0,0
6482,legacy_rule,0,0
6483,legacy_rule,0,0
6484,ctr_bandit,1,0
6485,legacy_rule,0,0
6486,ctr_bandit,0,0
6487,legacy_rule,0,0
6488,legacy_rule,0,0
6489,legacy_rule,0,0
6490,legacy_rule,0,0
6491,ctr_bandit,0,0
6492,ctr_bandit,1,0
6493,legacy_rule,1,0
6494,ctr_bandit,0,0
6495,ctr_bandit,0,0
6496,legacy_rule,0,0
6497,ctr_bandit,1,0
6498,ctr_bandit,0,0
6499,ctr_bandit,1,0
6500,ctr_bandit,0,0
6501,ctr_bandit,0,0
6502,ctr_bandit,0,0
6503,legacy_rule,0,0
6504,legacy_rule,0,0
6505,ctr_bandit,0,0
6506,legacy_rule,0,0
6507,legacy_rule,1,0
6508,ctr_bandit,0,0
6509,legacy_rule,0,0
6510,legacy_rule,0,0
6511,ctr_bandit,0,0
6512,ctr_bandit,0,0
6513,ctr_bandit,0,0
6514,ctr_bandit,1,0
6515,legacy_rule,0,0
6516,ctr_bandit,0,0
6517,ctr_bandit,1,0
6518,ctr_bandit,1,0
6519,legacy_rule,1,0
6520,ctr_bandit,0,0
6521,legacy_rule,0,0
6522,legacy_rule,0,0
6523,legacy_rule,0,0
6524,ctr_bandit,0,0
6525,ctr_bandit,1,0
6526,ctr_bandit,1,0
6527,ctr_bandit,0,0
6528,ctr_bandit,0,0
6529,legacy_rule,0,0
6530,legacy_rule,1,0
6531,legacy_rule,1,0
6532,legacy_rule,0,0
6533,legacy_rule,0,0
6534,ctr_bandit,0,0
6535,legacy_rule,0,0
6536,legacy_rule,0,0
6537,legacy_rule,0,0
6538,ctr_bandit,0,0
6539,legacy_rule,0,0
6540,ctr_bandit,0,0
6541,ctr_bandit,1,1
6542,ctr_bandit,1,0
6543,ctr_bandit,1,0
6544,legacy_rule,0,0
6545,legacy_rule,0,0
6546,legacy_rule,0,0
6547,ctr_bandit,0,0
6548,ctr_bandit,1,0
6549,ctr_bandit,0,0
6550,ctr_bandit,0,0
6551,ctr_bandit,0,0
6552,ctr_bandit,0,0
6553,legacy_rule,0,0
6554,ctr_bandit,0,0
6555,ctr_bandit,0,0
6556,ctr_bandit,0,0
6557,ctr_bandit,0,0
6558,legacy_rule,0,0
6559,ctr_bandit,0,0
6560,ctr_bandit,0,0
6561,legacy_rule,0,0
6562,ctr_bandit,0,0
6563,legacy_rule,0,0
6564,legacy_rule,0,0
6565,legacy_rule,0,0
6566,ctr_bandit,0,0
6567,ctr_bandit,0,0
6568,legacy_rule,1,0
6569,ctr_bandit,0,0
6570,legacy_rule,0,0
6571,ctr_bandit,0,0
6572,ctr_bandit,0,0
6573,ctr_bandit,1,0
6574,ctr_bandit,0,0
6575,ctr_bandit,0,0
6576,legacy_rule,0,0
6577,legacy_rule,0,0
6578,ctr_bandit,0,0
6579,legacy_rule,0,0
6580,ctr_bandit,0,0
6581,ctr_bandit,1,0
6582,legacy_rule,1,0
6583,ctr_bandit,0,0
6584,legacy_rule,1,0
6585,legacy_rule,0,0
6586,legacy_rule,1,0
6587,legacy_rule,0,0
6588,ctr_bandit,1,0
6589,ctr_bandit,0,0
6590,ctr_bandit,0,0
6591,legacy_rule,0,0
6592,legacy_rule,0,0
6593,ctr_bandit,0,0
6594,legacy_rule,0,0
6595,ctr_bandit,1,0
6596,legacy_rule,1,1
6597,ctr_bandit,1,0
6598,ctr_bandit,0,0
6599,ctr_bandit,1,0
6600,ctr_bandit,1,0
6601,legacy_rule,1,0
6602,legacy_rule,0,0
6603,legacy_rule,0,0
6604,legacy_rule,0,0
6605,ctr_bandit,0,0
6606,ctr_bandit,0,0
6607,ctr_bandit,0,0
6608,ctr_bandit,1,1
6609,legacy_rule,0,0
6610,ctr_bandit,0,0
6611,legacy_rule,0,0
6612,ctr_bandit,1,0
6613,legacy_rule,1,0
6614,ctr_bandit,0,0
6615,ctr_bandit,1,0
6616,legacy_rule,1,0
6617,ctr_bandit,1,0
6618,legacy_rule,1,1
6619,ctr_bandit,1,0
6620,ctr_bandit,1,0
6621,ctr_bandit,0,0
6622,legacy_rule,0,0
6623,ctr_bandit,0,0
6624,ctr_bandit,1,0
6625,legacy_rule,1,1
6626,legacy_rule,0,0
6627,ctr_bandit,0,0
6628,legacy_rule,0,0
6629,legacy_rule,0,0
6630,ctr_bandit,1,0
6631,legacy_rule,1,0
6632,ctr_bandit,0,0
6633,legacy_rule,0,0
6634,ctr_bandit,0,0
6635,legacy_rule,0,0
6636,ctr_bandit,0,0
6637,legacy_rule,0,0
6638,legacy_rule,0,0
6639,ctr_bandit,0,0
6640,ctr_bandit,0,0
6641,ctr_bandit,0,0
6642,ctr_bandit,1,0
6643,ctr_bandit,0,0
6644,ctr_bandit,1,0
6645,legacy_rule,1,0
6646,legacy_rule,1,0
6647,legacy_rule,0,0
6648,ctr_bandit,0,0
6649,ctr_bandit,0,0
6650,ctr_bandit,0,0
6651,ctr_bandit,0,0
6652,ctr_bandit,1,0
6653,legacy_rule,1,0
6654,legacy_rule,0,0
6655,legacy_rule,0,0
6656,ctr_bandit,1,0
6657,legacy_rule,0,0
6658,ctr_bandit,0,0
6659,legacy_rule,0,0
6660,legacy_rule,0,0
6661,ctr_bandit,1,0
6662,ctr_bandit,1,1
6663,legacy_rule,0,0
6664,legacy_rule,0,0
6665,legacy_rule,0,0
6666,legacy_rule,0,0
6667,ctr_bandit,0,0
6668,legacy_rule,0,0
6669,legacy_rule,0,0
6670,ctr_bandit,0,0
6671,ctr_bandit,1,0
6672,ctr_bandit,0,0
6673,legacy_rule,0,0
6674,ctr_bandit,0,0
6675,legacy_rule,0,0
6676,ctr_bandit,0,0
6677,ctr_bandit,1,0
6678,legacy_rule,0,0
6679,ctr_bandit,0,0
6680,legacy_rule,1,0
6681,legacy_rule,0,0
6682,legacy_rule,0,0
6683,legacy_rule,0,0
6684,legacy_rule,0,0
6685,ctr_bandit,0,0
6686,ctr_bandit,0,0
6687,ctr_bandit,0,0
6688,ctr_bandit,1,0
6689,legacy_rule,0,0
6690,ctr_bandit,1,0
6691,ctr_bandit,1,0
6692,legacy_rule,1,0
6693,ctr_bandit,1,0
6694,legacy_rule,0,0
6695,legacy_rule,0,0
6696,ctr_bandit,1,0
6697,ctr_bandit,0,0
6698,ctr_bandit,0,0
6699,legacy_rule,0,0
6700,ctr_bandit,1,0
6701,ctr_bandit,0,0
6702,ctr_bandit,0,0
6703,legacy_rule,0,0
6704,ctr_bandit,1,0
6705,legacy_rule,0,0
6706,ctr_bandit,0,0
6707,ctr_bandit,0,0
6708,ctr_bandit,1,0
6709,legacy_rule,0,0
6710,ctr_bandit,0,0
6711,ctr_bandit,0,0
6712,legacy_rule,0,0
6713,legacy_rule,0,0
6714,legacy_rule,0,0
6715,ctr_bandit,1,0
6716,legacy_rule,0,0
6717,legacy_rule,1,1
6718,legacy_rule,0,0
6719,ctr_bandit,1,0
6720,ctr_bandit,0,0
6721,ctr_bandit,1,0
6722,legacy_rule,0,0
6723,ctr_bandit,0,0
6724,legacy_rule,0,0
6725,ctr_bandit,0,0
6726,legacy_rule,0,0
6727,ctr_bandit,0,0
6728,legacy_rule,1,1
6729,legacy_rule,1,1
6730,ctr_bandit,1,1
6731,ctr_bandit,0,0
6732,ctr_bandit,1,0
6733,ctr_bandit,1,0
6734,ctr_bandit,0,0
6735,legacy_rule,0,0
6736,legacy_rule,0,0
6737,ctr_bandit,0,0
6738,ctr_bandit,0,0
6739,ctr_bandit,1,0
6740,ctr_bandit,0,0
6741,ctr_bandit,0,0
6742,ctr_bandit,0,0
6743,ctr_bandit,0,0
6744,ctr_bandit,1,0
6745,legacy_rule,0,0
6746,legacy_rule,1,0
6747,ctr_bandit,0,0
6748,ctr_bandit,1,1
6749,ctr_bandit,0,0
6750,ctr_bandit,1,0
6751,legacy_rule,0,0
6752,ctr_bandit,0,0
6753,legacy_rule,1,0
6754,ctr_bandit,0,0
6755,ctr_bandit,0,0
6756,legacy_rule,0,0
6757,ctr_bandit,0,0
6758,legacy_rule,0,0
6759,legacy_rule,0,0
6760,ctr_bandit,0,0
6761,legacy_rule,0,0
6762,ctr_bandit,1,0
6763,ctr_bandit,1,0
6764,ctr_bandit,0,0
6765,legacy_rule,0,0
6766,legacy_rule,0,0
6767,legacy_rule,0,0
6768,legacy_rule,0,0
6769,legacy_rule,0,0
6770,legacy_rule,0,0
6771,ctr_bandit,0,0
6772,ctr_bandit,1,0
6773,legacy_rule,0,0
6774,ctr_bandit,0,0
6775,legacy_rule,0,0
6776,ctr_bandit,0,0
6777,ctr_bandit,0,0
6778,legacy_rule,1,0
6779,ctr_bandit,1,0
6780,legacy_rule,1,1
6781,legacy_rule,1,0
6782,ctr_bandit,0,0
6783,ctr_bandit,1,0
6784,ctr_bandit,1,0
6785,legacy_rule,0,0
6786,ctr_bandit,0,0
6787,ctr_bandit,0,0
6788,legacy_rule,1,0
6789,legacy_rule,0,0
6790,ctr_bandit,1,0
6791,legacy_rule,0,0
6792,ctr_bandit,1,1
6793,ctr_bandit,0,0
6794,ctr_bandit,0,0
6795,ctr_bandit,0,0
6796,ctr_bandit,0,0
6797,ctr_bandit,0,0
6798,legacy_rule,0,0
6799,ctr_bandit,0,0
6800,ctr_bandit,0,0
6801,ctr_bandit,1,0
6802,legacy_rule,0,0
6803,ctr_bandit,0,0
6804,legacy_rule,0,0
6805,ctr_bandit,1,0
6806,ctr_bandit,0,0
6807,ctr_bandit,0,0
6808,ctr_bandit,0,0
6809,ctr_bandit,0,0
6810,ctr_bandit,1,0
6811,legacy_rule,0,0
6812,ctr_bandit,0,0
6813,ctr_bandit,0,0
6814,ctr_bandit,1,1
6815,ctr_bandit,0,0
6816,ctr_bandit,1,0
6817,legacy_rule,0,0
6818,ctr_bandit,1,0
6819,ctr_bandit,0,0
6820,legacy_rule,0,0
6821,legacy_rule,1,0
6822,ctr_bandit,0,0
6823,legacy_rule,0,0
6824,legacy_rule,0,0
6825,ctr_bandit,0,0
6826,legacy_rule,0,0
6827,ctr_bandit,0,0
6828,ctr_bandit,0,0
6829,legacy_rule,0,0
6830,ctr_bandit,0,0
6831,legacy_rule,1,0
6832,ctr_bandit,0,0
6833,legacy_rule,0,0
6834,ctr_bandit,0,0
6835,ctr_bandit,0,0
6836,legacy_rule,0,0
6837,legacy_rule,0,0
6838,ctr_bandit,0,0
6839,ctr_bandit,1,0
6840,ctr_bandit,1,0
6841,ctr_bandit,0,0
6842,legacy_rule,0,0
6843,legacy_rule,0,0
6844,ctr_bandit,0,0
6845,legacy_rule,0,0
6846,ctr_bandit,0,0
6847,ctr_bandit,1,0
6848,ctr_bandit,0,0
6849,ctr_bandit,1,1
6850,ctr_bandit,0,0
6851,ctr_bandit,0,0
6852,ctr_bandit,1,0
6853,legacy_rule,0,0
6854,legacy_rule,0,0
6855,legacy_rule,1,0
6856,legacy_rule,0,0
6857,ctr_bandit,0,0
6858,legacy_rule,1,0
6859,legacy_rule,0,0
6860,ctr_bandit,0,0
6861,legacy_rule,0,0
6862,legacy_rule,1,0
6863,legacy_rule,0,0
6864,ctr_bandit,1,0
6865,legacy_rule,0,0
6866,legacy_rule,0,0
6867,ctr_bandit,0,0
6868,ctr_bandit,1,0
6869,ctr_bandit,1,0
6870,legacy_rule,0,0
6871,ctr_bandit,0,0
6872,ctr_bandit,0,0
6873,ctr_bandit,1,1
6874,ctr_bandit,0,0
6875,ctr_bandit,1,0
6876,ctr_bandit,0,0
6877,ctr_bandit,0,0
6878,legacy_rule,0,0
6879,legacy_rule,1,0
6880,legacy_rule,0,0
6881,ctr_bandit,0,0
6882,ctr_bandit,0,0
6883,ctr_bandit,1,0
6884,ctr_bandit,1,1
6885,ctr_bandit,0,0
6886,legacy_rule,0,0
6887,ctr_bandit,0,0
6888,legacy_rule,0,0
6889,ctr_bandit,0,0
6890,ctr_bandit,0,0
6891,legacy_rule,0,0
6892,legacy_rule,1,0
6893,legacy_rule,0,0
6894,legacy_rule,0,0
6895,legacy_rule,1,0
6896,ctr_bandit,0,0
6897,legacy_rule,1,0
6898,legacy_rule,0,0
6899,legacy_rule,0,0
6900,ctr_bandit,0,0
6901,legacy_rule,0,0
6902,legacy_rule,1,1
6903,ctr_bandit,0,0
6904,ctr_bandit,0,0
6905,ctr_bandit,0,0
6906,legacy_rule,0,0
6907,ctr_bandit,1,0
6908,legacy_rule,0,0
6909,ctr_bandit,0,0
6910,legacy_rule,1,1
6911,ctr_bandit,0,0
6912,ctr_bandit,0,0
6913,legacy_rule,0,0
6914,ctr_bandit,0,0
6915,ctr_bandit,1,0
6916,legacy_rule,1,0
6917,legacy_rule,0,0
6918,legacy_rule,0,0
6919,legacy_rule,0,0
6920,ctr_bandit,0,0
6921,legacy_rule,1,0
6922,legacy_rule,1,0
6923,legacy_rule,1,1
6924,ctr_bandit,1,0
6925,legacy_rule,0,0
6926,ctr_bandit,0,0
6927,ctr_bandit,1,0
6928,legacy_rule,0,0
6929,legacy_rule,1,0
6930,ctr_bandit,0,0
6931,legacy_rule,0,0
6932,ctr_bandit,1,1
6933,legacy_rule,0,0
6934,legacy_rule,0,0
6935,ctr_bandit,0,0
6936,legacy_rule,0,0
6937,ctr_bandit,1,0
6938,ctr_bandit,0,0
6939,legacy_rule,0,0
6940,ctr_bandit,0,0
6941,legacy_rule,1,1
6942,ctr_bandit,0,0
6943,legacy_rule,0,0
6944,ctr_bandit,0,0
6945,ctr_bandit,0,0
6946,legacy_rule,0,0
6947,legacy_rule,0,0
6948,ctr_bandit,0,0
6949,legacy_rule,1,1
6950,legacy_rule,0,0
6951,ctr_bandit,1,1
6952,ctr_bandit,0,0
6953,legacy_rule,0,0
6954,ctr_bandit,0,0
6955,ctr_bandit,0,0
6956,legacy_rule,0,0
6957,ctr_bandit,0,0
6958,legacy_rule,1,0
6959,ctr_bandit,1,0
6960,legacy_rule,0,0
6961,legacy_rule,0,0
6962,ctr_bandit,1,0
6963,legacy_rule,0,0
6964,legacy_rule,1,0
6965,ctr_bandit,1,0
6966,ctr_bandit,0,0
6967,legacy_rule,0,0
6968,ctr_bandit,0,0
6969,legacy_rule,0,0
6970,legacy_rule,1,1
6971,ctr_bandit,0,0
6972,ctr_bandit,1,0
6973,legacy_rule,0,0
6974,ctr_bandit,1,0
6975,ctr_bandit,0,0
6976,legacy_rule,1,0
6977,ctr_bandit,0,0
6978,ctr_bandit,0,0
6979,legacy_rule,0,0
6980,ctr_bandit,0,0
6981,legacy_rule,0,0
6982,legacy_rule,0,0
6983,ctr_bandit,1,0
6984,ctr_bandit,0,0
6985,ctr_bandit,0,0
6986,legacy_rule,0,0
6987,ctr_bandit,1,0
6988,ctr_bandit,1,0
6989,legacy_rule,0,0
6990,legacy_rule,0,0
6991,ctr_bandit,0,0
6992,legacy_rule,0,0
6993,ctr_bandit,1,0
6994,legacy_rule,0,0
6995,ctr_bandit,1,0
6996,legacy_rule,0,0
6997,legacy_rule,0,0
6998,legacy_rule,0,0
6999,ctr_bandit,0,0
7000,ctr_bandit,0,0
7001,ctr_bandit,1,0
7002,ctr_bandit,0,0
7003,legacy_rule,1,1
7004,legacy_rule,0,0
7005,legacy_rule,0,0
7006,legacy_rule,0,0
7007,ctr_bandit,0,0
7008,legacy_rule,0,0
7009,legacy_rule,1,1
7010,legacy_rule,1,1
7011,ctr_bandit,0,0
7012,ctr_bandit,0,0
7013,ctr_bandit,0,0
7014,ctr_bandit,0,0
7015,legacy_rule,0,0
7016,legacy_rule,0,0
7017,legacy_rule,0,0
7018,ctr_bandit,0,0
7019,legacy_rule,0,0
7020,ctr_bandit,0,0
7021,ctr_bandit,0,0
7022,legacy_rule,0,0
7023,ctr_bandit,0,0
7024,legacy_rule,0,0
7025,legacy_rule,0,0
7026,legacy_rule,0,0
7027,ctr_bandit,0,0
7028,ctr_bandit,1,0
7029,legacy_rule,0,0
7030,legacy_rule,0,0
7031,ctr_bandit,1,0
7032,legacy_rule,0,0
7033,ctr_bandit,1,0
7034,ctr_bandit,0,0
7035,ctr_bandit,1,0
7036,legacy_rule,0,0
7037,legacy_rule,0,0
7038,ctr_bandit,1,0
7039,ctr_bandit,0,0
7040,ctr_bandit,0,0
7041,ctr_bandit,0,0
7042,legacy_rule,1,0
7043,ctr_bandit,0,0
7044,legacy_rule,0,0
7045,ctr_bandit,1,0
7046,legacy_rule,0,0
7047,legacy_rule,0,0
7048,legacy_rule,0,0
7049,legacy_rule,0,0
7050,legacy_rule,0,0
7051,ctr_bandit,0,0
7052,ctr_bandit,1,0
7053,ctr_bandit,0,0
7054,legacy_rule,1,1
7055,ctr_bandit,0,0
7056,legacy_rule,0,0
7057,ctr_bandit,1,0
7058,ctr_bandit,0,0
7059,ctr_bandit,1,1
7060,legacy_rule,0,0
7061,legacy_rule,0,0
7062,ctr_bandit,0,0
7063,legacy_rule,0,0
7064,legacy_rule,0,0
7065,legacy_rule,1,0
7066,ctr_bandit,0,0
7067,ctr_bandit,0,0
7068,ctr_bandit,0,0
7069,ctr_bandit,0,0
7070,ctr_bandit,0,0
7071,ctr_bandit,1,0
7072,ctr_bandit,1,0
7073,ctr_bandit,0,0
7074,ctr_bandit,0,0
7075,legacy_rule,0,0
7076,legacy_rule,0,0
7077,ctr_bandit,0,0
7078,ctr_bandit,1,0
7079,ctr_bandit,0,0
7080,legacy_rule,0,0
7081,legacy_rule,0,0
7082,legacy_rule,0,0
7083,legacy_rule,1,0
7084,legacy_rule,0,0
7085,legacy_rule,0,0
7086,legacy_rule,0,0
7087,legacy_rule,1,1
7088,ctr_bandit,1,0
7089,legacy_rule,0,0
7090,ctr_bandit,1,0
7091,ctr_bandit,0,0
7092,ctr_bandit,1,0
7093,ctr_bandit,1,0
7094,ctr_bandit,0,0
7095,ctr_bandit,1,0
7096,ctr_bandit,1,0
7097,legacy_rule,0,0
7098,legacy_rule,0,0
7099,ctr_bandit,0,0
7100,legacy_rule,0,0
7101,legacy_rule,0,0
7102,legacy_rule,1,0
7103,ctr_bandit,1,0
7104,legacy_rule,0,0
7105,ctr_bandit,0,0
7106,legacy_rule,0,0
7107,ctr_bandit,0,0
7108,ctr_bandit,1,0
7109,legacy_rule,1,0
7110,legacy_rule,0,0
7111,legacy_rule,0,0
7112,ctr_bandit,1,0
7113,legacy_rule,0,0
7114,ctr_bandit,1,0
7115,legacy_rule,1,1
7116,ctr_bandit,0,0
7117,ctr_bandit,0,0
7118,legacy_rule,0,0
7119,legacy_rule,0,0
7120,ctr_bandit,0,0
7121,legacy_rule,0,0
7122,legacy_rule,0,0
7123,ctr_bandit,0,0
7124,ctr_bandit,0,0
7125,ctr_bandit,1,0
7126,ctr_bandit,0,0
7127,ctr_bandit,0,0
7128,ctr_bandit,1,0
7129,legacy_rule,1,1
7130,legacy_rule,0,0
7131,legacy_rule,0,0
7132,ctr_bandit,0,0
7133,legacy_rule,0,0
7134,legacy_rule,0,0
7135,ctr_bandit,1,0
7136,ctr_bandit,0,0
7137,legacy_rule,0,0
7138,ctr_bandit,0,0
7139,ctr_bandit,1,0
7140,legacy_rule,0,0
7141,legacy_rule,0,0
7142,ctr_bandit,1,0
7143,legacy_rule,0,0
7144,ctr_bandit,1,0
7145,legacy_rule,1,0
7146,legacy_rule,0,0
7147,legacy_rule,0,0
7148,legacy_rule,0,0
7149,legacy_rule,1,1
7150,ctr_bandit,0,0
7151,legacy_rule,0,0
7152,legacy_rule,1,0
7153,legacy_rule,0,0
7154,legacy_rule,1,0
7155,legacy_rule,0,0
7156,legacy_rule,0,0
7157,ctr_bandit,1,0
7158,legacy_rule,0,0
7159,legacy_rule,0,0
7160,ctr_bandit,1,0
7161,legacy_rule,0,0
7162,legacy_rule,0,0
7163,legacy_rule,0,0
7164,legacy_rule,0,0
7165,ctr_bandit,0,0
7166,legacy_rule,0,0
7167,ctr_bandit,0,0
7168,legacy_rule,0,0
7169,legacy_rule,0,0
7170,ctr_bandit,1,0
7171,legacy_rule,0,0
7172,legacy_rule,0,0
7173,legacy_rule,0,0
7174,legacy_rule,0,0
7175,legacy_rule,0,0
7176,ctr_bandit,0,0
7177,ctr_bandit,0,0
7178,legacy_rule,0,0
7179,ctr_bandit,0,0
7180,ctr_bandit,1,0
7181,legacy_rule,0,0
7182,ctr_bandit,0,0
7183,ctr_bandit,1,0
7184,legacy_rule,0,0
7185,ctr_bandit,0,0
7186,legacy_rule,1,1
7187,ctr_bandit,0,0
7188,ctr_bandit,1,0
7189,legacy_rule,0,0
7190,ctr_bandit,0,0
7191,ctr_bandit,0,0
7192,legacy_rule,0,0
7193,ctr_bandit,1,0
7194,legacy_rule,0,0
7195,legacy_rule,0,0
7196,ctr_bandit,0,0
7197,ctr_bandit,1,0
7198,legacy_rule,0,0
7199,ctr_bandit,0,0
7200,ctr_bandit,0,0
7201,legacy_rule,0,0
7202,ctr_bandit,1,0
7203,ctr_bandit,1,0
7204,ctr_bandit,0,0
7205,legacy_rule,1,0
7206,ctr_bandit,0,0
7207,legacy_rule,0,0
