customer_id,channel,visit_frequency,session_depth,total_spend,naive_cluster,honest_cluster
5797,paid,10.4,5.6,51.49,0,0
5798,paid,6.2,9.5,269.54,2,2
5799,paid,7.1,11.1,895.23,1,1
5800,organic,13.4,2.4,248.22,2,0
5801,organic,12.7,5.5,130.45,0,0
5802,referral,7.6,10.1,58.44,0,2
5803,referral,5.7,12.2,103.85,0,2
5804,paid,7.0,10.0,145.44,0,2
5805,paid,7.3,12.3,297.2,2,2
5806,paid,6.9,9.5,85.7,0,2
5807,referral,7.4,6.5,192.69,0,2
5808,referral,3.9,7.9,172.01,0,2
5809,paid,11.7,4.8,120.34,0,0
5810,paid,5.9,10.8,94.07,0,2
5811,referral,6.0,8.4,149.73,0,2
5812,organic,12.7,6.2,100.86,0,0
5813,organic,6.6,8.4,66.44,0,2
5814,paid,8.3,9.8,297.69,2,2
5815,paid,9.0,9.8,554.02,1,1
5816,paid,9.5,6.6,156.51,0,2
5817,organic,10.7,2.8,105.49,0,0
5818,organic,11.1,7.3,217.65,2,2
5819,paid,13.3,1.3,129.9,0,0
5820,organic,14.2,4.1,306.84,2,0
5821,paid,5.4,6.9,147.78,0,2
5822,paid,4.6,7.3,227.59,2,2
5823,paid,5.2,6.5,639.14,1,1
5824,paid,15.2,4.7,344.1,2,0
5825,referral,10.7,1.4,95.47,0,0
5826,paid,19.9,5.3,290.99,2,0
5827,paid,6.1,8.0,51.37,0,2
5828,organic,16.6,3.2,91.76,0,0
5829,paid,4.5,9.7,284.35,2,2
5830,paid,7.4,6.1,532.09,2,1
5831,paid,6.3,9.4,68.29,0,2
5832,paid,16.1,3.6,107.28,0,0
5833,paid,13.5,5.1,110.25,0,0
5834,organic,9.9,7.3,123.6,0,2
5835,organic,2.3,7.5,44.94,0,2
5836,paid,16.4,4.2,172.55,0,0
5837,organic,6.3,11.5,42.6,0,2
5838,paid,3.5,7.9,373.91,2,2
5839,organic,18.9,1.0,370.49,2,0
5840,paid,18.6,2.4,61.89,0,0
5841,paid,8.8,1.2,35.09,0,0
5842,organic,14.4,3.7,106.81,0,0
5843,paid,15.8,1.1,68.86,0,0
5844,paid,7.1,10.8,111.2,0,2
5845,organic,17.8,3.4,119.39,0,0
5846,referral,9.3,10.8,58.14,0,2
5847,organic,6.7,4.6,597.73,1,1
5848,paid,19.7,1.0,61.74,0,0
5849,paid,16.3,5.3,255.16,2,0
5850,organic,5.1,7.7,60.29,0,2
5851,paid,4.6,6.4,141.91,0,2
5852,paid,9.1,8.6,201.4,0,2
5853,organic,12.0,3.4,124.22,0,0
5854,referral,13.0,2.7,87.48,0,0
5855,referral,13.4,3.8,70.55,0,0
5856,paid,6.9,9.6,93.12,0,2
5857,organic,5.5,9.5,73.14,0,2
5858,paid,2.7,11.4,181.22,0,2
5859,referral,8.9,9.0,697.94,1,1
5860,organic,13.0,2.9,151.92,0,0
5861,organic,11.0,10.4,229.57,2,2
5862,paid,14.8,4.0,291.21,2,0
5863,organic,9.2,7.4,89.49,0,2
5864,organic,7.6,8.8,26.47,0,2
5865,organic,9.3,9.8,134.65,0,2
5866,organic,15.4,1.9,237.33,2,0
5867,paid,6.6,8.0,819.97,1,1
5868,organic,8.7,6.5,55.58,0,2
5869,paid,20.2,1.0,295.84,2,0
5870,paid,13.3,2.3,139.06,0,0
5871,organic,8.0,9.2,94.64,0,2
5872,organic,14.0,1.0,42.89,0,0
5873,paid,15.3,5.5,65.01,0,0
5874,paid,14.1,1.1,184.19,0,0
5875,organic,8.6,4.6,330.46,2,0
5876,referral,13.5,3.8,15.0,0,0
5877,organic,8.5,12.9,212.99,2,2
5878,organic,12.1,4.0,65.62,0,0
5879,organic,8.3,6.4,87.17,0,2
5880,paid,14.5,4.9,159.95,0,0
5881,paid,13.5,6.1,619.55,1,1
5882,paid,16.3,1.0,57.62,0,0
5883,referral,7.7,10.2,123.22,0,2
5884,paid,7.1,10.5,32.53,0,2
5885,paid,16.5,2.6,163.15,0,0
5886,organic,14.5,1.0,59.09,0,0
5887,organic,9.9,2.5,454.16,2,0
5888,organic,13.1,2.0,152.06,0,0
5889,paid,1.5,11.8,104.07,0,2
5890,referral,15.6,2.8,85.74,0,0
5891,paid,8.2,8.3,186.47,0,2
5892,paid,8.4,7.9,250.13,2,2
5893,referral,7.2,9.6,46.9,0,2
5894,referral,8.4,9.1,117.48,0,2
5895,referral,10.1,1.6,109.68,0,0
5896,organic,5.7,9.5,162.48,0,2
5897,referral,10.5,2.0,356.12,2,0
5898,paid,5.1,4.3,37.23,0,2
5899,referral,10.0,10.2,317.45,2,2
5900,organic,16.7,4.0,152.62,0,0
5901,paid,7.7,9.4,85.8,0,2
5902,paid,13.5,2.2,227.16,2,0
5903,organic,11.5,2.9,77.88,0,0
5904,organic,6.5,10.5,26.28,0,2
5905,referral,16.8,1.9,15.0,0,0
5906,referral,7.0,10.5,44.94,0,2
5907,organic,2.0,6.3,82.29,0,2
5908,paid,6.3,9.3,156.73,0,2
5909,organic,9.2,3.0,188.21,0,0
5910,organic,16.0,4.8,87.16,0,0
5911,organic,4.3,7.3,37.75,0,2
5912,paid,10.9,1.5,78.06,0,0
5913,organic,8.0,6.5,110.34,0,2
5914,paid,15.4,2.0,525.21,2,0
5915,paid,14.6,3.5,181.48,0,0
5916,paid,11.5,5.8,30.24,0,0
5917,paid,7.6,8.2,101.14,0,2
5918,organic,4.4,10.1,251.35,2,2
5919,paid,7.3,8.8,136.85,0,2
5920,organic,13.3,3.1,25.5,0,0
5921,referral,17.2,1.0,229.65,2,0
5922,organic,14.7,2.8,152.49,0,0
5923,organic,6.9,9.1,116.59,0,2
5924,paid,10.4,2.7,53.21,0,0
5925,organic,6.2,9.3,334.29,2,2
5926,organic,13.9,2.4,21.49,0,0
5927,referral,3.4,8.2,33.15,0,2
5928,referral,5.4,7.1,69.31,0,2
5929,organic,7.1,10.8,176.27,0,2
5930,paid,14.0,1.0,32.21,0,0
5931,organic,2.5,9.3,82.25,0,2
5932,referral,13.3,6.3,80.86,0,0
5933,referral,12.8,5.0,149.73,0,0
5934,referral,14.5,3.9,85.7,0,0
5935,paid,14.2,3.4,85.99,0,0
5936,referral,5.0,8.8,71.15,0,2
5937,paid,12.9,1.4,292.99,2,0
5938,paid,14.2,2.5,199.09,0,0
5939,organic,8.4,10.0,235.43,2,2
5940,paid,6.7,9.7,66.67,0,2
5941,paid,9.6,10.4,84.66,0,2
5942,paid,8.8,11.2,206.18,2,2
5943,paid,17.7,2.7,64.8,0,0
5944,paid,9.4,9.3,58.33,0,2
5945,organic,17.9,1.0,142.57,0,0
5946,paid,11.1,7.1,33.88,0,2
5947,organic,15.6,2.3,91.06,0,0
5948,organic,9.0,10.2,299.78,2,2
5949,paid,17.5,2.3,125.3,0,0
5950,referral,4.1,8.2,52.33,0,2
5951,paid,15.6,2.6,168.24,0,0
5952,referral,14.2,1.0,64.01,0,0
5953,referral,18.6,1.0,235.35,2,0
5954,referral,10.5,5.1,173.86,0,0
5955,organic,12.1,4.0,80.45,0,0
5956,organic,1.5,7.4,68.38,0,2
5957,paid,6.4,9.8,62.53,0,2
5958,referral,19.7,4.5,1130.82,1,1
5959,paid,5.9,7.8,17.08,0,2
5960,organic,14.3,3.7,22.55,0,0
5961,organic,15.4,4.8,296.55,2,0
5962,organic,13.7,1.0,244.19,2,0
5963,organic,14.9,4.0,152.06,0,0
5964,paid,15.0,3.7,18.31,0,0
5965,paid,3.9,12.4,218.1,2,2
5966,organic,13.8,4.0,45.53,0,0
5967,referral,7.9,8.3,122.86,0,2
5968,paid,16.3,2.5,158.57,0,0
5969,organic,9.2,12.6,211.86,2,2
5970,organic,6.8,8.4,74.77,0,2
5971,paid,14.9,4.1,349.48,2,0
5972,paid,15.9,2.6,228.52,2,0
5973,organic,4.5,10.9,56.59,0,2
5974,paid,4.4,11.0,87.2,0,2
5975,referral,5.7,9.0,67.84,0,2
5976,paid,10.8,2.3,103.92,0,0
5977,organic,7.0,8.2,236.57,2,2
5978,paid,16.6,1.0,20.79,0,0
5979,organic,12.2,3.2,18.43,0,0
5980,paid,7.1,9.1,63.51,0,2
5981,paid,4.4,7.5,453.7,2,2
5982,organic,3.5,5.7,166.3,0,2
5983,organic,11.1,9.4,555.27,1,1
5984,organic,11.5,3.6,95.57,0,0
5985,paid,2.8,9.7,62.94,0,2
5986,paid,14.5,1.2,24.32,0,0
5987,paid,14.7,3.7,52.13,0,0
5988,paid,15.7,2.7,62.92,0,0
5989,paid,11.0,10.6,15.14,0,2
5990,paid,12.1,1.2,51.57,0,0
5991,organic,12.6,5.1,51.17,0,0
5992,paid,10.0,11.7,136.94,0,2
5993,organic,8.3,9.2,129.29,0,2
5994,organic,8.0,9.7,179.11,0,2
5995,organic,4.5,10.4,31.17,0,2
5996,organic,16.8,1.2,39.59,0,0
5997,paid,8.0,8.1,309.0,2,2
5998,organic,6.5,9.3,106.36,0,2
5999,paid,4.5,12.6,287.79,2,2
6000,organic,6.3,6.8,118.26,0,2
6001,referral,18.1,5.9,130.12,0,0
6002,organic,11.3,2.7,176.94,0,0
6003,referral,4.0,8.9,81.38,0,2
6004,paid,12.4,5.2,60.32,0,0
6005,paid,13.0,6.6,59.62,0,0
6006,paid,14.0,3.8,102.5,0,0
6007,paid,8.4,11.1,225.15,2,2
6008,paid,7.2,7.3,93.13,0,2
6009,referral,6.2,8.0,379.77,2,2
6010,organic,6.7,6.6,648.5,1,1
6011,referral,7.6,8.1,60.91,0,2
6012,referral,1.8,10.0,391.35,2,2
6013,organic,16.7,3.4,108.19,0,0
6014,referral,3.9,12.1,189.18,0,2
6015,paid,12.9,6.7,97.46,0,0
6016,referral,14.9,2.8,329.38,2,0
6017,organic,13.8,1.8,150.3,0,0
6018,organic,7.2,11.1,98.21,0,2
6019,organic,6.4,11.3,92.24,0,2
6020,referral,5.3,9.8,45.55,0,2
6021,referral,9.8,10.3,80.28,0,2
6022,paid,7.8,10.0,402.74,2,2
6023,paid,14.8,1.2,291.4,2,0
6024,paid,7.7,6.8,75.48,0,2
6025,referral,4.2,8.9,49.99,0,2
6026,paid,11.4,8.6,316.27,2,2
6027,organic,11.3,3.5,161.78,0,0
6028,paid,14.3,2.8,18.57,0,0
6029,referral,5.3,5.9,1793.2,3,1
6030,referral,13.2,1.0,111.11,0,0
6031,organic,12.9,4.3,508.52,2,0
6032,paid,12.1,1.8,128.61,0,0
6033,referral,17.0,2.6,43.09,0,0
6034,paid,11.0,2.0,130.93,0,0
6035,organic,8.5,7.4,35.84,0,2
6036,referral,7.6,7.3,119.9,0,2
6037,organic,5.0,10.8,50.44,0,2
6038,referral,15.3,2.6,91.47,0,0
6039,organic,13.6,4.1,137.44,0,0
6040,organic,11.2,4.4,143.45,0,0
6041,referral,11.3,3.6,29.55,0,0
6042,organic,15.6,4.4,61.54,0,0
6043,referral,7.5,9.0,22.7,0,2
6044,referral,6.6,11.5,234.81,2,2
6045,paid,5.0,10.5,161.18,0,2
6046,paid,13.5,4.7,38.19,0,0
6047,organic,13.2,1.3,389.67,2,0
6048,referral,9.6,3.5,167.32,0,0
6049,referral,14.2,1.0,100.01,0,0
6050,paid,7.3,11.5,87.71,0,2
6051,organic,14.2,1.9,61.94,0,0
6052,organic,10.4,8.1,66.0,0,2
6053,organic,3.5,6.5,386.28,2,2
6054,organic,12.3,2.9,140.75,0,0
6055,referral,14.3,2.5,42.77,0,0
6056,organic,14.6,6.3,353.25,2,0
6057,paid,9.2,4.5,101.36,0,0
6058,organic,7.5,8.1,58.73,0,2
6059,paid,6.6,6.0,794.67,1,1
6060,organic,1.0,4.9,50.12,0,2
6061,referral,5.7,7.2,63.9,0,2
6062,organic,12.0,1.0,109.97,0,0
6063,referral,12.9,3.6,146.94,0,0
6064,organic,10.7,2.7,55.84,0,0
6065,organic,15.0,3.0,15.03,0,0
6066,organic,10.4,7.3,138.27,0,2
6067,organic,14.7,3.3,42.89,0,0
6068,paid,8.6,1.0,79.59,0,0
6069,paid,14.7,2.8,53.03,0,0
6070,organic,13.5,4.5,41.46,0,0
6071,paid,3.2,8.3,105.66,0,2
6072,paid,14.9,3.8,62.25,0,0
6073,organic,16.2,1.0,51.62,0,0
6074,referral,12.3,1.0,262.19,2,0
6075,paid,1.9,9.6,54.85,0,2
6076,organic,1.0,10.9,106.99,0,2
6077,organic,4.3,8.6,129.83,0,2
6078,paid,13.6,6.9,24.01,0,0
6079,paid,12.7,1.0,40.21,0,0
6080,paid,4.3,7.8,129.59,0,2
6081,organic,15.4,3.3,102.59,0,0
6082,organic,15.2,3.8,54.09,0,0
6083,organic,6.5,7.9,131.18,0,2
6084,paid,16.0,1.1,139.9,0,0
6085,paid,12.4,4.1,186.45,0,0
6086,paid,3.3,9.2,244.64,2,2
6087,referral,12.7,2.4,326.41,2,0
6088,paid,12.5,3.9,121.13,0,0
6089,organic,8.9,2.8,31.5,0,0
6090,organic,4.6,8.7,102.91,0,2
6091,paid,16.8,2.7,35.09,0,0
6092,paid,16.0,1.5,235.22,2,0
6093,organic,7.3,7.3,462.11,2,2
6094,referral,6.3,8.1,133.55,0,2
6095,referral,9.6,9.1,382.26,2,2
6096,paid,11.3,1.0,294.3,2,0
6097,paid,11.6,4.7,144.5,0,0
6098,paid,8.8,9.0,215.72,2,2
6099,paid,6.1,7.1,315.4,2,2
6100,referral,12.3,5.9,31.3,0,0
6101,paid,7.4,9.1,167.84,0,2
6102,paid,12.9,1.0,181.03,0,0
6103,paid,3.9,11.8,36.93,0,2
6104,referral,3.8,11.4,750.69,1,1
6105,organic,14.8,1.4,293.91,2,0
6106,paid,6.5,8.4,361.64,2,2
6107,paid,9.8,8.2,194.03,0,2
6108,paid,13.3,1.0,46.82,0,0
6109,paid,13.2,3.6,35.11,0,0
6110,referral,9.6,10.5,122.82,0,2
6111,organic,16.5,4.2,205.85,2,0
6112,organic,14.4,3.1,179.15,0,0
6113,organic,10.1,4.7,512.45,2,1
6114,organic,4.0,7.0,101.53,0,2
6115,organic,11.4,6.3,79.52,0,0
6116,paid,6.1,7.6,135.23,0,2
6117,organic,12.7,1.8,38.84,0,0
6118,organic,18.0,2.0,424.83,2,0
6119,paid,2.1,7.8,107.23,0,2
6120,paid,11.1,2.7,138.09,0,0
6121,referral,14.6,2.6,228.81,2,0
6122,referral,15.3,3.2,55.85,0,0
6123,paid,1.0,7.5,172.37,0,2
6124,paid,9.7,3.3,109.19,0,0
6125,organic,13.3,1.0,264.5,2,0
6126,organic,17.4,4.3,110.78,0,0
6127,organic,18.7,4.3,15.0,0,0
6128,referral,13.0,3.0,47.42,0,0
6129,referral,5.6,7.8,34.82,0,2
6130,paid,11.9,3.6,622.96,1,1
6131,paid,15.6,1.4,392.73,2,0
6132,paid,9.8,9.1,19.39,0,2
6133,referral,9.1,8.7,54.08,0,2
6134,organic,13.9,7.7,31.61,0,0
6135,referral,11.9,1.0,133.59,0,0
6136,organic,14.0,1.0,46.51,0,0
6137,organic,9.5,7.9,105.75,0,2
6138,paid,13.0,1.0,31.83,0,0
6139,paid,9.5,1.7,161.95,0,0
6140,referral,13.1,1.0,24.26,0,0
6141,organic,13.3,1.4,1046.05,1,1
6142,referral,9.4,1.1,425.77,2,0
6143,paid,14.6,4.7,1026.09,1,1
6144,organic,7.3,8.9,231.77,2,2
6145,organic,10.6,10.9,545.28,1,1
6146,paid,2.7,9.1,299.92,2,2
6147,organic,7.8,10.7,54.38,0,2
6148,referral,16.4,2.5,78.65,0,0
6149,organic,7.3,11.9,196.69,0,2
6150,organic,3.5,9.8,378.8,2,2
6151,organic,3.3,7.6,133.5,0,2
6152,organic,6.2,10.1,221.22,2,2
6153,referral,14.2,3.0,81.5,0,0
6154,organic,12.6,2.6,75.86,0,0
6155,organic,17.2,3.2,29.24,0,0
6156,organic,13.0,4.4,163.76,0,0
6157,referral,9.3,1.0,70.6,0,0
6158,referral,13.4,2.4,34.59,0,0
6159,organic,15.2,4.2,64.48,0,0
6160,paid,6.9,9.4,173.6,0,2
6161,referral,6.8,7.0,245.01,2,2
6162,paid,9.7,4.7,113.75,0,0
6163,paid,11.2,6.1,287.54,2,0
6164,organic,4.9,8.7,513.49,2,2
6165,organic,9.9,11.7,103.74,0,2
6166,paid,1.1,10.4,322.58,2,2
6167,paid,5.9,7.6,73.65,0,2
6168,organic,17.1,1.0,34.11,0,0
6169,organic,17.0,2.2,46.98,0,0
6170,paid,7.7,8.9,61.68,0,2
6171,paid,7.7,9.8,90.56,0,2
6172,organic,11.4,1.0,654.6,1,1
6173,paid,17.4,3.3,68.63,0,0
6174,paid,11.0,3.3,78.35,0,0
6175,referral,11.1,4.8,126.25,0,0
6176,organic,7.0,8.4,40.91,0,2
6177,organic,4.8,9.8,153.13,0,2
6178,organic,14.5,3.5,198.55,0,0
6179,organic,15.1,4.6,417.52,2,0
6180,organic,18.4,1.5,358.69,2,0
6181,organic,15.1,1.0,152.44,0,0
6182,organic,4.5,8.6,109.83,0,2
6183,paid,7.7,8.6,115.7,0,2
6184,organic,3.9,6.9,193.79,0,2
6185,paid,16.3,1.0,105.43,0,0
6186,organic,6.2,8.0,123.76,0,2
6187,organic,7.0,8.8,57.91,0,2
6188,referral,9.5,3.2,201.06,0,0
6189,organic,1.0,4.9,175.56,0,2
6190,organic,2.2,5.8,67.99,0,2
6191,organic,10.4,11.0,512.92,2,2
6192,paid,11.1,2.7,132.65,0,0
6193,referral,15.8,3.0,30.52,0,0
6194,paid,12.4,1.0,257.34,2,0
6195,organic,13.4,3.0,60.02,0,0
6196,referral,13.9,2.3,76.03,0,0
6197,organic,10.1,7.9,113.5,0,2
6198,organic,15.5,1.0,239.1,2,0
6199,organic,15.0,1.4,104.38,0,0
6200,organic,9.2,12.5,234.28,2,2
6201,organic,4.4,8.4,32.58,0,2
6202,organic,16.7,4.4,40.73,0,0
6203,organic,8.3,8.6,138.21,0,2
6204,paid,16.2,2.4,57.25,0,0
6205,organic,13.6,1.9,91.48,0,0
6206,paid,4.9,11.4,262.78,2,2
6207,organic,11.8,3.7,53.36,0,0
6208,paid,12.0,1.6,56.72,0,0
6209,organic,11.7,2.3,121.36,0,0
6210,paid,6.9,10.9,19.81,0,2
6211,paid,13.4,1.0,272.28,2,0
6212,organic,7.1,9.6,150.98,0,2
6213,organic,15.2,4.0,119.55,0,0
6214,organic,3.4,7.7,82.65,0,2
6215,referral,11.3,3.3,204.42,0,0
6216,paid,13.4,3.9,95.08,0,0
6217,paid,4.1,6.8,404.85,2,2
6218,organic,3.8,10.5,28.79,0,2
6219,referral,18.2,3.5,116.39,0,0
6220,paid,10.2,2.7,114.22,0,0
6221,paid,19.1,3.2,145.5,0,0
6222,referral,14.7,4.3,388.89,2,0
6223,organic,8.5,13.2,39.35,0,2
6224,referral,16.2,4.1,31.34,0,0
6225,paid,7.5,10.5,97.73,0,2
6226,paid,18.2,3.3,20.02,0,0
6227,organic,11.3,6.4,876.46,1,1
6228,paid,13.6,1.0,254.7,2,0
6229,organic,11.9,1.0,175.13,0,0
6230,paid,9.8,3.3,222.43,2,0
6231,organic,4.3,10.2,421.54,2,2
6232,referral,18.7,1.0,63.23,0,0
6233,referral,5.6,9.0,97.04,0,2
6234,paid,19.0,2.7,149.61,0,0
6235,paid,19.2,4.3,69.84,0,0
6236,referral,21.5,3.8,47.71,0,0
6237,organic,18.8,1.0,68.27,0,0
6238,organic,11.9,7.1,189.34,0,0
6239,referral,6.8,7.5,305.0,2,2
6240,paid,6.6,10.3,42.79,0,2
6241,organic,6.7,9.7,113.21,0,2
6242,referral,14.0,1.9,104.73,0,0
6243,organic,14.4,3.3,31.45,0,0
6244,organic,7.9,7.1,201.13,0,2
6245,referral,12.8,6.7,99.85,0,0
6246,paid,10.6,4.0,47.24,0,0
6247,referral,6.9,10.4,87.0,0,2
6248,paid,4.3,11.5,217.4,2,2
6249,referral,4.5,10.8,323.79,2,2
6250,paid,13.6,3.1,149.25,0,0
6251,paid,5.1,8.7,746.57,1,1
6252,organic,16.8,5.3,300.02,2,0
6253,referral,13.6,3.0,180.59,0,0
6254,organic,16.9,1.7,58.41,0,0
6255,organic,6.5,12.5,371.68,2,2
6256,referral,5.8,7.3,67.24,0,2
6257,organic,6.4,5.9,262.99,2,2
6258,referral,10.8,4.8,15.0,0,0
6259,paid,14.8,1.7,70.5,0,0
6260,paid,16.1,3.8,31.25,0,0
6261,paid,8.5,12.3,103.79,0,2
6262,referral,10.6,1.0,27.52,0,0
6263,paid,10.2,2.9,112.81,0,0
6264,paid,4.7,11.7,204.46,0,2
6265,paid,17.5,4.2,61.25,0,0
6266,paid,6.6,8.7,100.68,0,2
6267,organic,12.1,7.3,133.96,0,0
6268,paid,2.4,8.8,128.72,0,2
6269,referral,12.3,3.7,369.86,2,0
6270,referral,12.1,6.0,59.33,0,0
6271,organic,16.3,4.8,178.31,0,0
6272,paid,16.5,5.4,138.96,0,0
6273,referral,3.4,7.4,32.14,0,2
6274,organic,15.9,5.2,118.93,0,0
6275,paid,15.6,3.3,101.68,0,0
6276,paid,3.1,7.7,86.21,0,2
6277,paid,13.8,3.4,542.89,1,0
6278,organic,6.9,9.3,426.88,2,2
6279,organic,6.4,12.4,67.6,0,2
6280,referral,9.7,3.7,194.76,0,0
6281,organic,6.3,7.6,262.3,2,2
6282,paid,15.6,1.2,125.37,0,0
6283,organic,17.9,2.9,40.92,0,0
6284,organic,12.3,1.0,46.66,0,0
6285,paid,4.6,7.7,215.96,2,2
6286,paid,5.5,8.6,211.91,2,2
6287,organic,6.7,8.2,103.87,0,2
6288,organic,6.2,10.3,438.87,2,2
6289,paid,15.5,1.7,421.61,2,0
6290,organic,3.2,4.6,509.51,2,1
6291,organic,7.0,6.0,511.47,2,1
6292,paid,4.1,9.0,132.39,0,2
6293,organic,5.6,7.9,40.39,0,2
6294,organic,10.3,6.8,100.47,0,2
6295,paid,10.5,6.5,99.15,0,2
6296,referral,5.3,10.5,76.19,0,2
6297,organic,2.8,8.9,95.32,0,2
6298,referral,6.4,9.4,47.47,0,2
6299,paid,16.6,2.5,209.14,2,0
6300,organic,6.4,6.7,581.42,1,1
6301,organic,13.7,4.9,938.04,1,1
6302,referral,17.3,4.5,137.47,0,0
6303,organic,6.8,5.4,115.07,0,2
6304,organic,16.0,3.4,106.35,0,0
6305,organic,7.8,9.6,457.18,2,2
6306,paid,6.8,2.4,368.66,2,0
6307,organic,5.8,12.8,108.14,0,2
6308,organic,3.3,12.6,396.67,2,2
6309,paid,11.9,2.3,127.16,0,0
6310,paid,9.7,8.6,69.27,0,2
6311,paid,13.1,2.4,95.66,0,0
6312,paid,10.7,7.9,621.9,1,1
6313,paid,2.5,7.3,257.12,2,2
6314,paid,11.3,3.9,69.68,0,0
6315,organic,7.9,12.5,312.19,2,2
6316,organic,5.1,11.8,255.32,2,2
6317,paid,6.8,10.4,101.6,0,2
6318,organic,5.7,4.7,68.58,0,2
6319,paid,13.6,1.0,40.44,0,0
6320,organic,5.2,10.9,30.57,0,2
6321,referral,14.4,5.9,61.02,0,0
6322,organic,15.6,4.0,93.7,0,0
6323,organic,10.0,8.4,417.44,2,2
6324,organic,13.5,5.4,230.87,2,0
6325,paid,5.0,10.4,160.27,0,2
6326,organic,12.7,5.0,20.36,0,0
6327,paid,9.7,5.7,175.17,0,0
6328,organic,7.7,9.6,30.54,0,2
6329,referral,9.3,6.2,241.26,2,2
6330,organic,9.1,3.9,247.48,2,0
6331,organic,11.9,4.7,115.1,0,0
6332,organic,6.6,9.1,280.1,2,2
6333,organic,5.9,9.2,334.55,2,2
6334,organic,15.3,5.5,121.34,0,0
6335,referral,5.6,7.8,117.87,0,2
6336,organic,17.5,1.6,33.25,0,0
6337,organic,15.9,2.1,79.87,0,0
6338,paid,14.2,3.0,44.84,0,0
6339,organic,16.9,1.0,44.43,0,0
6340,paid,1.9,10.3,69.43,0,2
6341,paid,5.8,8.7,22.98,0,2
6342,organic,6.3,10.5,324.22,2,2
6343,referral,7.5,5.2,163.55,0,2
6344,organic,9.7,4.5,312.56,2,0
6345,paid,13.3,5.4,226.28,2,0
6346,paid,7.0,9.8,210.39,2,2
6347,paid,7.2,9.1,274.46,2,2
6348,paid,9.0,10.6,153.81,0,2
6349,paid,15.9,5.3,355.87,2,0
6350,paid,5.8,9.9,84.88,0,2
6351,paid,7.7,10.1,131.88,0,2
6352,paid,5.5,12.0,104.45,0,2
6353,paid,6.4,10.4,824.97,1,1
6354,referral,16.0,1.6,62.26,0,0
6355,referral,13.9,5.3,350.36,2,0
6356,referral,14.9,2.8,32.23,0,0
6357,paid,16.4,3.1,120.33,0,0
6358,paid,7.8,9.2,114.04,0,2
6359,organic,9.1,10.7,53.58,0,2
6360,organic,19.8,6.1,60.46,0,0
6361,organic,15.8,3.0,172.91,0,0
6362,referral,4.8,12.1,99.2,0,2
6363,organic,7.3,9.3,56.34,0,2
6364,referral,15.2,5.5,246.66,2,0
6365,organic,7.5,9.4,131.75,0,2
6366,paid,17.7,2.1,148.13,0,0
6367,paid,9.8,6.5,294.08,2,2
6368,organic,17.8,1.9,441.97,2,0
6369,paid,10.6,7.8,17.16,0,2
6370,organic,7.4,6.7,121.91,0,2
6371,organic,7.5,11.3,29.69,0,2
6372,organic,13.4,5.7,1278.51,1,1
6373,referral,6.0,9.7,153.8,0,2
6374,paid,7.7,7.2,322.42,2,2
6375,referral,15.6,3.0,62.53,0,0
6376,paid,15.8,2.5,79.85,0,0
6377,referral,15.6,1.1,295.73,2,0
6378,paid,8.2,8.1,213.49,2,2
6379,organic,16.0,3.9,497.68,2,0
6380,referral,11.4,1.9,51.89,0,0
6381,paid,8.1,9.5,110.36,0,2
6382,referral,10.6,5.8,213.11,2,0
6383,organic,5.9,12.0,244.48,2,2
6384,organic,9.7,8.3,195.85,0,2
6385,organic,11.7,4.6,33.42,0,0
6386,paid,5.9,9.3,57.49,0,2
6387,organic,12.4,3.7,149.52,0,0
6388,paid,17.4,1.0,27.41,0,0
6389,organic,10.1,7.6,60.5,0,2
6390,organic,13.8,1.7,113.7,0,0
6391,paid,16.9,3.0,54.68,0,0
6392,paid,10.1,11.4,165.07,0,2
6393,organic,13.9,3.8,101.43,0,0
6394,paid,14.3,1.4,54.09,0,0
6395,organic,7.8,9.2,67.49,0,2
6396,referral,3.9,8.9,424.16,2,2
6397,paid,6.3,8.4,189.75,0,2
6398,organic,19.4,3.0,137.36,0,0
6399,referral,4.7,10.4,141.09,0,2
6400,referral,8.1,7.7,59.34,0,2
6401,paid,15.3,2.4,66.16,0,0
6402,referral,13.6,4.8,15.0,0,0
6403,paid,14.6,3.8,62.0,0,0
6404,organic,10.4,11.3,76.88,0,2
6405,paid,15.4,5.6,180.14,0,0
6406,paid,7.8,6.6,78.04,0,2
6407,organic,10.0,9.5,272.41,2,2
6408,paid,13.3,2.1,87.03,0,0
6409,organic,3.4,6.8,153.5,0,2
6410,paid,18.4,1.6,106.9,0,0
6411,referral,14.3,2.5,206.4,2,0
6412,organic,8.2,8.5,397.66,2,2
6413,organic,12.1,1.9,45.23,0,0
6414,paid,7.0,9.0,654.25,1,1
6415,referral,3.3,13.4,62.11,0,2
6416,organic,14.2,1.0,93.15,0,0
6417,paid,12.4,5.0,68.3,0,0
6418,organic,11.8,3.0,427.08,2,0
6419,paid,5.2,8.2,51.69,0,2
6420,paid,1.0,5.4,256.16,2,2
6421,paid,11.1,4.4,15.07,0,0
6422,organic,8.0,6.4,279.35,2,2
6423,paid,6.9,10.5,113.05,0,2
6424,organic,3.3,12.1,95.87,0,2
6425,paid,15.4,1.0,59.0,0,0
6426,paid,11.8,5.1,103.55,0,0
6427,paid,15.8,3.0,79.88,0,0
6428,organic,13.7,1.0,28.74,0,0
6429,paid,13.2,1.0,54.25,0,0
6430,paid,13.8,3.3,225.56,2,0
