session_id,device,traffic_source,variant,converted
5565,mobile,paid,old,0
5566,mobile,paid,new,0
5567,mobile,referral,new,0
5568,mobile,referral,new,0
5569,desktop,organic,new,0
5570,desktop,organic,old,0
5571,desktop,paid,old,1
5572,desktop,organic,new,0
5573,mobile,organic,new,1
5574,desktop,organic,old,0
5575,mobile,paid,old,0
5576,desktop,email,new,0
5577,desktop,organic,new,0
5578,desktop,paid,new,1
5579,mobile,paid,old,0
5580,desktop,organic,old,0
5581,desktop,email,old,0
5582,mobile,email,new,0
5583,desktop,referral,new,0
5584,mobile,referral,old,1
5585,mobile,email,new,0
5586,mobile,referral,new,0
5587,mobile,referral,new,0
5588,desktop,paid,old,1
5589,mobile,paid,old,0
5590,desktop,email,new,0
5591,desktop,email,old,1
5592,mobile,email,new,0
5593,mobile,email,old,0
5594,mobile,organic,new,0
5595,desktop,paid,old,0
5596,mobile,organic,new,0
5597,desktop,email,new,0
5598,desktop,email,new,0
5599,desktop,referral,old,0
5600,mobile,paid,old,0
5601,desktop,paid,old,0
5602,desktop,email,old,0
5603,mobile,organic,old,0
5604,mobile,paid,new,0
5605,mobile,paid,new,0
5606,desktop,referral,old,0
5607,mobile,referral,old,0
5608,mobile,paid,new,0
5609,mobile,paid,new,0
5610,desktop,organic,old,1
5611,mobile,email,new,0
5612,desktop,paid,old,0
5613,mobile,email,old,0
5614,desktop,paid,old,0
5615,desktop,referral,old,0
5616,desktop,organic,new,0
5617,mobile,organic,old,0
5618,mobile,referral,new,1
5619,mobile,referral,new,0
5620,mobile,organic,old,0
5621,desktop,referral,old,1
5622,mobile,email,new,0
5623,mobile,referral,old,0
5624,desktop,referral,old,0
5625,mobile,organic,old,0
5626,desktop,paid,new,0
5627,desktop,referral,old,1
5628,desktop,email,new,1
5629,desktop,organic,new,0
5630,mobile,paid,new,1
5631,mobile,referral,new,0
5632,desktop,email,old,1
5633,mobile,email,new,0
5634,mobile,email,new,0
5635,desktop,email,old,0
5636,desktop,organic,new,0
5637,mobile,paid,new,0
5638,desktop,organic,new,0
5639,mobile,organic,new,0
5640,mobile,email,old,0
5641,desktop,paid,old,1
5642,desktop,organic,old,0
5643,mobile,email,new,0
5644,mobile,organic,new,0
5645,desktop,paid,new,0
5646,desktop,organic,new,0
5647,mobile,referral,old,0
5648,desktop,paid,new,1
5649,desktop,referral,old,0
5650,desktop,organic,old,0
5651,mobile,paid,new,0
5652,mobile,paid,new,0
5653,mobile,referral,old,0
5654,mobile,referral,new,0
5655,mobile,email,new,0
5656,mobile,referral,new,0
5657,desktop,paid,old,0
5658,desktop,paid,new,1
5659,mobile,referral,new,0
5660,desktop,paid,old,1
5661,desktop,email,new,1
5662,desktop,referral,old,1
5663,mobile,referral,new,0
5664,desktop,referral,old,0
5665,mobile,referral,new,1
5666,mobile,organic,new,0
5667,desktop,organic,old,1
5668,mobile,paid,new,0
5669,mobile,organic,old,0
5670,mobile,organic,old,0
5671,mobile,paid,new,0
5672,desktop,email,new,0
5673,desktop,organic,new,0
5674,mobile,email,new,0
5675,desktop,referral,old,0
5676,mobile,email,new,0
5677,desktop,paid,old,1
5678,desktop,referral,old,0
5679,mobile,paid,old,0
5680,mobile,email,new,0
5681,mobile,organic,new,0
5682,desktop,email,new,0
5683,mobile,organic,old,0
5684,mobile,organic,new,0
5685,mobile,paid,new,0
5686,desktop,email,old,0
5687,desktop,paid,new,0
5688,desktop,referral,old,0
5689,mobile,email,new,0
5690,desktop,organic,new,0
5691,desktop,paid,new,0
5692,mobile,referral,new,1
5693,mobile,organic,new,0
5694,desktop,referral,old,0
5695,desktop,referral,new,0
5696,mobile,organic,new,0
5697,mobile,paid,old,0
5698,desktop,email,old,0
5699,desktop,email,new,0
5700,mobile,organic,old,0
5701,mobile,email,new,0
5702,desktop,paid,old,0
5703,desktop,paid,new,1
5704,mobile,paid,old,0
5705,desktop,email,old,0
5706,mobile,organic,old,0
5707,mobile,organic,new,0
5708,mobile,paid,old,0
5709,mobile,email,new,0
5710,desktop,paid,old,1
5711,desktop,paid,new,0
5712,mobile,paid,new,0
5713,desktop,email,old,0
5714,mobile,email,new,0
5715,desktop,referral,old,0
5716,mobile,referral,old,0
5717,mobile,organic,new,0
5718,mobile,referral,old,0
5719,desktop,organic,old,0
5720,mobile,paid,new,0
5721,desktop,paid,old,0
5722,desktop,email,new,0
5723,mobile,organic,new,0
5724,desktop,referral,old,0
5725,desktop,paid,new,0
5726,mobile,referral,old,0
5727,mobile,organic,new,0
5728,mobile,organic,new,0
5729,desktop,paid,new,0
5730,mobile,paid,old,0
5731,mobile,referral,new,0
5732,mobile,paid,new,0
5733,desktop,email,old,0
5734,desktop,paid,old,0
5735,desktop,email,new,0
5736,desktop,paid,old,0
5737,desktop,email,new,0
5738,mobile,paid,old,0
5739,mobile,organic,new,0
5740,mobile,paid,new,0
5741,mobile,paid,old,0
5742,mobile,paid,new,0
5743,mobile,referral,old,0
5744,mobile,organic,new,0
5745,desktop,organic,new,0
5746,desktop,organic,new,0
5747,mobile,referral,new,0
5748,mobile,paid,new,0
5749,mobile,paid,new,0
5750,mobile,paid,old,0
5751,mobile,referral,old,0
5752,desktop,referral,old,0
5753,desktop,email,new,1
5754,desktop,organic,new,0
5755,mobile,email,new,0
5756,mobile,email,new,0
5757,desktop,paid,old,0
5758,desktop,email,old,0
5759,desktop,referral,new,1
5760,desktop,referral,old,0
5761,mobile,organic,new,0
5762,desktop,paid,old,1
5763,desktop,organic,old,0
5764,desktop,email,old,0
5765,desktop,email,new,0
5766,desktop,email,new,0
5767,mobile,organic,old,0
5768,desktop,email,old,0
5769,mobile,referral,new,1
5770,mobile,organic,new,0
5771,desktop,paid,new,1
5772,mobile,paid,new,0
5773,mobile,referral,old,0
5774,desktop,organic,old,1
5775,mobile,paid,new,0
5776,desktop,email,old,0
5777,mobile,referral,new,0
5778,mobile,email,new,0
5779,mobile,referral,new,0
5780,mobile,organic,new,0
5781,desktop,paid,new,0
5782,desktop,referral,old,0
5783,mobile,email,new,0
5784,mobile,email,new,0
5785,mobile,email,old,0
5786,mobile,paid,new,0
5787,mobile,paid,new,0
5788,mobile,organic,new,0
5789,desktop,paid,new,1
5790,mobile,referral,new,0
5791,mobile,paid,new,0
5792,mobile,paid,new,0
5793,desktop,paid,new,0
5794,mobile,paid,new,0
5795,desktop,paid,old,0
5796,mobile,referral,new,1
5797,desktop,paid,old,0
5798,desktop,paid,old,1
5799,desktop,email,old,0
5800,desktop,organic,new,0
5801,desktop,paid,old,0
5802,desktop,organic,old,0
5803,mobile,email,old,0
5804,mobile,paid,old,0
5805,desktop,referral,new,0
5806,desktop,paid,old,0
5807,mobile,paid,old,0
5808,mobile,organic,new,1
5809,desktop,referral,new,1
5810,mobile,organic,new,0
5811,desktop,organic,old,0
5812,desktop,email,old,0
5813,desktop,organic,old,0
5814,desktop,email,new,1
5815,desktop,email,new,0
5816,desktop,referral,old,0
5817,mobile,email,old,0
5818,mobile,paid,old,0
5819,mobile,paid,old,0
5820,mobile,email,new,0
5821,mobile,referral,new,0
5822,desktop,email,new,0
5823,desktop,organic,old,1
5824,mobile,paid,old,0
5825,desktop,email,old,0
5826,desktop,referral,new,1
5827,mobile,organic,new,0
5828,mobile,referral,new,1
5829,desktop,organic,old,0
5830,mobile,paid,new,0
5831,mobile,paid,old,0
5832,desktop,email,old,0
5833,desktop,paid,new,1
5834,mobile,email,new,0
5835,mobile,paid,old,1
5836,mobile,organic,new,0
5837,mobile,referral,old,0
5838,mobile,referral,new,0
5839,mobile,organic,new,0
5840,desktop,referral,old,1
5841,desktop,email,old,0
5842,mobile,organic,new,0
5843,mobile,referral,new,1
5844,mobile,referral,new,0
5845,desktop,referral,new,0
5846,desktop,paid,new,0
5847,mobile,referral,old,0
5848,desktop,email,old,0
5849,desktop,referral,old,0
5850,mobile,email,old,0
5851,mobile,email,new,0
5852,desktop,paid,old,0
5853,desktop,referral,new,1
5854,mobile,email,old,0
5855,desktop,paid,old,0
5856,mobile,organic,old,0
5857,mobile,organic,old,0
5858,desktop,email,new,0
5859,mobile,email,new,0
5860,desktop,email,new,0
5861,desktop,organic,new,0
5862,desktop,referral,new,0
5863,desktop,referral,old,0
5864,mobile,referral,old,0
5865,desktop,email,old,0
5866,desktop,referral,old,0
5867,desktop,email,old,0
5868,desktop,referral,old,1
5869,desktop,referral,old,1
5870,mobile,referral,new,0
5871,mobile,referral,new,0
5872,desktop,email,old,0
5873,mobile,email,new,0
5874,mobile,paid,old,0
5875,desktop,email,old,0
5876,mobile,paid,old,0
5877,mobile,referral,new,1
5878,mobile,email,new,0
5879,mobile,paid,new,0
5880,mobile,organic,new,0
5881,mobile,email,new,0
5882,mobile,email,old,0
5883,desktop,organic,new,1
5884,desktop,email,old,0
5885,mobile,email,new,0
5886,mobile,paid,new,0
5887,desktop,email,new,1
5888,mobile,paid,new,0
5889,mobile,referral,new,0
5890,mobile,email,old,0
5891,mobile,referral,new,0
5892,mobile,paid,old,0
5893,mobile,organic,new,0
5894,desktop,email,new,1
5895,desktop,paid,old,0
5896,desktop,paid,new,0
5897,mobile,email,new,0
5898,mobile,email,old,0
5899,mobile,paid,new,0
5900,desktop,referral,new,1
5901,desktop,email,new,0
5902,mobile,email,new,0
5903,mobile,email,old,1
5904,mobile,organic,new,0
5905,mobile,organic,new,0
5906,mobile,referral,new,0
5907,desktop,email,old,0
5908,desktop,organic,old,0
5909,desktop,paid,old,0
5910,mobile,referral,new,0
5911,mobile,paid,new,0
5912,mobile,paid,new,1
5913,mobile,referral,old,0
5914,mobile,email,old,0
5915,mobile,paid,new,0
5916,mobile,paid,new,0
5917,mobile,email,new,0
5918,mobile,organic,new,0
5919,desktop,paid,old,0
5920,mobile,organic,old,0
5921,mobile,email,new,0
5922,desktop,email,new,0
5923,desktop,referral,new,1
5924,desktop,paid,old,0
5925,desktop,paid,old,0
5926,desktop,paid,old,0
5927,desktop,email,old,0
5928,mobile,organic,old,0
5929,desktop,email,old,0
5930,mobile,email,new,0
5931,mobile,paid,new,0
5932,mobile,referral,new,0
5933,desktop,email,old,0
5934,mobile,paid,old,0
5935,mobile,organic,old,0
5936,desktop,paid,old,0
5937,desktop,referral,new,1
5938,desktop,organic,old,0
5939,mobile,organic,new,0
5940,desktop,referral,old,0
5941,desktop,paid,old,0
5942,mobile,email,new,0
5943,mobile,referral,new,1
5944,mobile,email,new,0
5945,desktop,organic,old,0
5946,desktop,referral,new,1
5947,mobile,email,old,0
5948,mobile,referral,new,0
5949,mobile,email,old,0
5950,desktop,referral,old,0
5951,desktop,referral,new,0
5952,desktop,email,new,1
5953,mobile,email,new,0
5954,mobile,organic,new,0
5955,desktop,email,old,0
5956,mobile,referral,new,0
5957,mobile,email,new,0
5958,desktop,email,old,0
5959,desktop,paid,old,0
5960,desktop,email,old,0
5961,desktop,paid,new,0
5962,mobile,paid,new,0
5963,mobile,email,old,0
5964,desktop,paid,new,0
5965,mobile,paid,new,0
5966,desktop,paid,old,0
5967,mobile,organic,new,0
5968,desktop,email,old,0
5969,desktop,referral,old,0
5970,mobile,organic,new,0
5971,mobile,email,old,0
5972,mobile,email,new,0
5973,desktop,paid,old,0
5974,desktop,referral,old,0
5975,desktop,referral,old,1
5976,mobile,organic,new,0
5977,desktop,organic,new,0
5978,mobile,organic,old,0
5979,desktop,email,old,0
5980,mobile,email,old,0
5981,mobile,organic,old,0
5982,mobile,referral,old,0
5983,desktop,email,new,1
5984,desktop,referral,old,1
5985,desktop,email,old,1
5986,desktop,email,new,0
5987,mobile,referral,new,0
5988,desktop,referral,old,0
5989,desktop,paid,new,0
5990,desktop,referral,old,0
5991,mobile,referral,new,1
5992,mobile,paid,new,0
5993,desktop,referral,new,0
5994,mobile,paid,new,0
5995,mobile,paid,new,0
5996,mobile,paid,new,1
5997,desktop,referral,new,0
5998,desktop,organic,old,1
5999,desktop,email,new,0
6000,desktop,paid,new,0
6001,desktop,email,old,0
6002,mobile,email,new,0
6003,desktop,email,new,0
6004,desktop,referral,old,1
6005,mobile,referral,new,0
6006,mobile,email,new,0
6007,mobile,paid,new,0
6008,mobile,organic,new,0
6009,mobile,email,old,0
6010,desktop,referral,new,1
6011,mobile,organic,old,0
6012,mobile,organic,old,0
6013,desktop,organic,new,0
6014,mobile,referral,old,0
6015,mobile,paid,new,0
6016,mobile,organic,new,0
6017,mobile,referral,new,0
6018,mobile,email,new,0
6019,mobile,organic,new,0
6020,mobile,organic,old,0
6021,mobile,email,new,0
6022,desktop,organic,new,1
6023,mobile,paid,old,0
6024,mobile,organic,new,0
6025,desktop,referral,old,0
6026,desktop,email,new,0
6027,mobile,email,new,0
6028,mobile,organic,old,0
6029,mobile,email,new,0
6030,mobile,organic,old,0
6031,desktop,email,old,0
6032,desktop,organic,old,0
6033,desktop,paid,old,0
6034,mobile,email,old,0
6035,mobile,organic,old,0
6036,desktop,email,new,1
6037,mobile,paid,new,0
6038,desktop,referral,old,0
6039,desktop,organic,old,1
6040,desktop,paid,old,0
6041,mobile,referral,old,0
6042,mobile,referral,new,0
6043,desktop,paid,old,0
6044,desktop,organic,new,0
6045,mobile,paid,new,0
6046,desktop,referral,new,1
6047,desktop,organic,new,0
6048,desktop,organic,old,0
6049,mobile,referral,new,0
6050,desktop,email,old,1
6051,desktop,email,old,1
6052,mobile,organic,old,0
6053,mobile,organic,new,0
6054,desktop,paid,old,0
6055,mobile,paid,old,0
6056,mobile,paid,new,0
6057,mobile,organic,new,0
6058,mobile,email,old,0
6059,mobile,organic,new,0
6060,mobile,organic,new,0
6061,desktop,email,old,0
6062,desktop,paid,old,0
6063,desktop,paid,old,0
6064,mobile,referral,new,0
6065,mobile,referral,new,0
6066,desktop,referral,new,0
6067,mobile,email,new,0
6068,desktop,organic,old,0
6069,desktop,referral,old,0
6070,mobile,paid,new,0
6071,desktop,email,old,0
6072,desktop,organic,old,1
6073,mobile,referral,new,0
6074,mobile,email,new,0
6075,desktop,paid,old,0
6076,mobile,organic,new,0
6077,mobile,organic,old,0
6078,mobile,organic,new,0
6079,desktop,organic,old,0
6080,mobile,paid,old,0
6081,desktop,paid,old,0
6082,mobile,referral,new,0
6083,desktop,email,new,0
6084,mobile,referral,old,0
6085,desktop,email,old,0
6086,desktop,email,old,0
6087,mobile,email,old,0
6088,mobile,referral,old,0
6089,desktop,referral,old,0
6090,mobile,email,new,0
6091,desktop,email,old,1
6092,desktop,paid,old,0
6093,mobile,email,new,0
6094,mobile,paid,old,0
6095,mobile,paid,new,1
6096,desktop,organic,old,1
6097,desktop,referral,old,0
6098,desktop,organic,old,0
6099,mobile,email,new,0
6100,desktop,organic,new,0
6101,mobile,referral,new,1
6102,mobile,referral,new,0
6103,mobile,email,new,0
6104,desktop,organic,new,0
6105,desktop,referral,new,0
6106,desktop,referral,old,0
6107,desktop,paid,old,0
6108,desktop,organic,old,0
6109,desktop,email,new,0
6110,mobile,referral,old,0
6111,desktop,organic,old,0
6112,desktop,email,old,1
6113,desktop,organic,old,0
6114,desktop,paid,new,1
6115,desktop,organic,new,0
6116,mobile,referral,new,0
6117,desktop,referral,old,1
6118,desktop,paid,old,0
6119,mobile,organic,old,0
6120,mobile,referral,new,0
6121,desktop,email,old,0
6122,desktop,referral,new,1
6123,mobile,organic,new,0
6124,mobile,paid,old,1
6125,desktop,referral,old,0
6126,desktop,paid,old,0
6127,mobile,paid,new,0
6128,desktop,paid,old,0
6129,desktop,organic,old,0
6130,mobile,email,new,0
6131,desktop,paid,new,0
6132,mobile,paid,old,0
6133,desktop,email,old,0
6134,desktop,email,old,0
6135,mobile,referral,old,1
6136,mobile,paid,new,0
6137,mobile,paid,old,0
6138,desktop,organic,old,0
6139,desktop,email,new,1
6140,mobile,organic,new,0
6141,desktop,paid,old,0
6142,mobile,email,new,0
6143,desktop,referral,new,0
6144,desktop,organic,new,0
6145,mobile,paid,new,0
6146,desktop,paid,new,0
6147,desktop,referral,old,0
6148,mobile,paid,new,0
6149,desktop,organic,old,0
6150,desktop,email,old,1
6151,mobile,organic,new,0
6152,desktop,referral,old,0
6153,desktop,email,new,0
6154,mobile,organic,new,0
6155,desktop,organic,new,0
6156,desktop,referral,old,0
6157,desktop,referral,old,0
6158,mobile,organic,old,0
6159,desktop,organic,old,0
6160,mobile,paid,new,0
6161,mobile,referral,new,0
6162,desktop,referral,old,0
6163,mobile,referral,old,0
6164,mobile,email,new,0
6165,mobile,organic,new,0
6166,mobile,paid,old,0
6167,desktop,paid,old,1
6168,mobile,email,new,0
6169,mobile,email,new,0
6170,desktop,paid,new,0
6171,desktop,organic,old,0
6172,mobile,referral,old,1
6173,mobile,email,old,0
6174,mobile,paid,new,1
6175,desktop,organic,new,0
6176,desktop,email,old,1
6177,mobile,email,new,0
6178,mobile,organic,new,0
6179,desktop,email,new,0
6180,mobile,organic,old,0
6181,mobile,email,new,0
6182,mobile,paid,new,0
6183,desktop,paid,new,0
6184,mobile,email,old,0
6185,mobile,referral,old,0
6186,mobile,email,new,0
6187,mobile,referral,new,0
6188,mobile,paid,new,1
6189,mobile,referral,old,0
6190,desktop,referral,new,0
6191,desktop,referral,old,0
6192,mobile,paid,new,0
6193,mobile,paid,new,0
6194,mobile,organic,new,0
6195,desktop,email,new,0
6196,desktop,paid,old,0
6197,mobile,referral,new,0
6198,mobile,paid,old,0
6199,mobile,referral,new,0
6200,mobile,referral,new,0
6201,desktop,referral,old,0
6202,desktop,referral,new,0
6203,desktop,paid,old,1
6204,mobile,referral,new,0
6205,mobile,referral,old,0
6206,mobile,organic,new,0
6207,mobile,organic,new,0
6208,desktop,paid,old,0
6209,desktop,organic,old,1
6210,mobile,paid,new,0
6211,mobile,referral,old,0
6212,desktop,referral,old,0
6213,desktop,referral,old,0
6214,mobile,paid,new,0
6215,mobile,email,new,0
6216,desktop,paid,old,1
6217,mobile,organic,old,1
6218,desktop,organic,old,0
6219,mobile,organic,new,0
6220,desktop,paid,old,0
6221,desktop,organic,new,0
6222,desktop,referral,old,1
6223,desktop,organic,new,0
6224,mobile,paid,old,0
6225,desktop,referral,new,0
6226,mobile,email,new,0
6227,desktop,organic,old,1
6228,mobile,email,new,0
6229,desktop,email,old,0
6230,desktop,paid,old,0
6231,mobile,email,old,0
6232,mobile,referral,old,0
6233,mobile,email,new,0
6234,mobile,paid,new,0
6235,desktop,referral,old,0
6236,mobile,referral,old,0
6237,desktop,paid,new,0
6238,desktop,email,old,0
6239,mobile,paid,old,0
6240,mobile,organic,new,0
6241,mobile,email,old,0
6242,desktop,organic,old,1
6243,desktop,organic,old,0
6244,mobile,paid,new,0
6245,desktop,paid,old,0
6246,mobile,organic,new,0
6247,desktop,organic,new,0
6248,mobile,organic,new,0
6249,desktop,email,old,0
6250,mobile,organic,new,0
6251,desktop,referral,old,0
6252,desktop,paid,new,0
6253,mobile,referral,new,1
6254,desktop,organic,old,0
6255,mobile,referral,new,0
6256,mobile,referral,new,0
6257,mobile,paid,new,0
6258,desktop,referral,old,1
6259,desktop,paid,old,1
6260,mobile,paid,new,1
6261,mobile,organic,new,0
6262,mobile,paid,old,0
6263,mobile,email,old,0
6264,desktop,referral,old,0
6265,mobile,referral,old,0
6266,mobile,paid,new,0
6267,desktop,email,old,0
6268,mobile,referral,new,1
6269,desktop,email,old,0
6270,desktop,paid,old,0
6271,desktop,email,old,1
6272,mobile,referral,new,0
6273,desktop,email,old,0
6274,desktop,paid,old,0
6275,mobile,referral,new,0
6276,mobile,email,new,0
6277,mobile,paid,new,0
6278,mobile,referral,new,0
6279,mobile,organic,new,0
6280,desktop,referral,old,1
6281,mobile,email,new,0
6282,desktop,organic,new,0
6283,mobile,organic,new,0
6284,desktop,paid,old,0
6285,mobile,organic,new,0
6286,desktop,paid,old,0
6287,mobile,email,new,0
6288,mobile,paid,new,0
6289,mobile,referral,new,1
6290,desktop,organic,old,0
6291,mobile,paid,new,0
6292,desktop,referral,old,0
6293,desktop,paid,new,0
6294,mobile,referral,new,1
6295,desktop,email,old,0
6296,mobile,email,new,0
6297,mobile,email,new,0
6298,desktop,referral,old,1
6299,mobile,organic,new,0
6300,mobile,email,new,0
6301,mobile,referral,old,0
6302,desktop,organic,old,1
6303,desktop,organic,old,1
6304,desktop,organic,new,0
6305,mobile,referral,new,0
6306,mobile,referral,new,0
6307,mobile,organic,new,0
6308,mobile,referral,new,0
6309,desktop,paid,old,0
6310,mobile,paid,new,1
6311,desktop,organic,old,0
6312,desktop,paid,old,0
6313,mobile,email,new,1
6314,desktop,paid,new,0
6315,mobile,referral,new,0
6316,desktop,organic,old,1
6317,mobile,email,new,0
6318,mobile,referral,new,0
6319,desktop,paid,old,0
6320,desktop,organic,old,0
6321,desktop,paid,old,0
6322,desktop,referral,old,0
6323,desktop,paid,old,0
6324,desktop,email,old,0
6325,mobile,paid,old,0
6326,mobile,referral,new,0
6327,desktop,email,old,0
6328,mobile,organic,new,0
6329,mobile,email,new,0
6330,mobile,referral,old,0
6331,desktop,referral,new,0
6332,mobile,email,new,0
6333,desktop,paid,old,0
6334,desktop,email,old,0
6335,desktop,organic,old,0
6336,mobile,organic,old,0
6337,mobile,organic,new,1
6338,mobile,paid,new,0
6339,mobile,paid,new,0
6340,desktop,referral,old,0
6341,mobile,email,old,0
6342,desktop,paid,old,0
6343,desktop,email,old,0
6344,desktop,organic,old,0
6345,mobile,organic,old,0
6346,desktop,email,old,0
6347,desktop,organic,old,1
6348,desktop,paid,old,1
6349,desktop,referral,new,0
6350,desktop,paid,old,1
6351,mobile,organic,new,0
6352,desktop,referral,old,0
6353,desktop,paid,new,0
6354,desktop,paid,old,1
6355,mobile,email,old,0
6356,mobile,email,new,1
6357,mobile,referral,new,0
6358,mobile,email,old,0
6359,desktop,email,new,0
6360,mobile,organic,new,0
6361,mobile,paid,old,0
6362,desktop,email,old,1
6363,mobile,referral,new,0
6364,mobile,email,old,0
6365,mobile,organic,old,1
6366,mobile,email,old,0
6367,mobile,email,new,0
6368,mobile,referral,old,0
6369,mobile,organic,old,1
6370,desktop,email,old,0
6371,desktop,paid,old,0
6372,desktop,referral,new,0
6373,desktop,organic,old,0
6374,desktop,email,old,0
6375,mobile,referral,new,1
6376,desktop,referral,old,0
6377,mobile,paid,new,0
6378,desktop,email,old,1
6379,desktop,organic,new,0
6380,mobile,email,new,0
6381,mobile,referral,old,0
6382,mobile,paid,old,0
6383,desktop,email,old,0
6384,desktop,referral,old,0
6385,desktop,referral,old,0
6386,mobile,paid,new,0
6387,desktop,referral,new,1
6388,desktop,referral,old,0
6389,mobile,organic,new,1
6390,mobile,email,new,1
6391,desktop,referral,old,0
6392,desktop,email,old,1
6393,desktop,organic,old,0
6394,mobile,email,old,0
6395,desktop,organic,old,0
6396,desktop,organic,old,0
6397,mobile,email,old,0
6398,mobile,referral,new,0
6399,desktop,paid,old,1
6400,mobile,paid,new,0
6401,mobile,email,old,0
6402,desktop,referral,old,0
6403,desktop,referral,new,0
6404,mobile,paid,new,0
6405,desktop,organic,old,0
6406,desktop,referral,new,0
6407,mobile,paid,new,0
6408,desktop,paid,old,0
6409,mobile,email,new,0
6410,mobile,email,new,0
6411,desktop,paid,new,0
6412,mobile,organic,new,0
6413,mobile,referral,new,0
6414,desktop,organic,old,0
6415,desktop,organic,new,0
6416,mobile,referral,old,0
6417,mobile,referral,old,1
6418,mobile,organic,old,1
6419,mobile,organic,new,0
6420,mobile,paid,old,0
6421,desktop,paid,old,0
6422,mobile,organic,new,0
6423,mobile,paid,old,0
6424,desktop,email,old,0
6425,mobile,email,new,1
6426,desktop,referral,old,0
6427,mobile,organic,new,0
6428,mobile,email,new,0
6429,desktop,referral,old,0
6430,desktop,paid,old,1
6431,desktop,email,old,0
6432,desktop,referral,old,1
6433,mobile,paid,old,0
6434,mobile,organic,old,1
6435,desktop,organic,old,1
6436,mobile,email,new,0
6437,desktop,paid,new,0
6438,desktop,email,new,1
6439,desktop,email,new,0
6440,desktop,email,new,1
6441,mobile,email,new,0
6442,mobile,organic,old,0
6443,desktop,paid,new,0
6444,mobile,email,new,0
6445,mobile,email,new,0
6446,desktop,organic,old,0
6447,mobile,referral,new,0
6448,desktop,organic,old,0
6449,desktop,organic,old,0
6450,mobile,organic,new,0
6451,desktop,referral,old,0
6452,desktop,email,old,0
6453,desktop,organic,old,0
6454,desktop,paid,old,0
6455,desktop,organic,new,0
6456,desktop,email,new,0
6457,desktop,organic,old,0
6458,mobile,organic,new,1
6459,mobile,email,new,1
6460,desktop,organic,old,0
6461,desktop,email,old,0
6462,desktop,email,old,0
6463,desktop,referral,new,0
6464,desktop,referral,old,0
6465,desktop,organic,new,1
6466,mobile,referral,new,1
6467,mobile,email,new,0
6468,mobile,paid,old,0
6469,mobile,referral,old,0
6470,desktop,paid,old,1
6471,mobile,referral,old,0
6472,mobile,paid,new,0
6473,mobile,organic,new,0
6474,desktop,paid,old,0
6475,desktop,email,new,0
6476,mobile,referral,new,0
6477,desktop,referral,old,0
6478,mobile,organic,new,0
6479,desktop,referral,old,0
6480,desktop,referral,old,0
6481,mobile,organic,old,0
6482,mobile,email,old,0
6483,mobile,referral,new,0
6484,desktop,paid,new,0
6485,mobile,paid,new,0
6486,mobile,referral,new,0
6487,desktop,email,old,0
6488,desktop,organic,old,0
6489,mobile,organic,new,0
6490,mobile,paid,old,0
6491,desktop,organic,old,0
6492,desktop,organic,old,0
6493,desktop,referral,old,0
6494,desktop,email,old,0
6495,desktop,paid,new,0
6496,desktop,paid,new,1
6497,mobile,referral,old,0
6498,mobile,email,new,0
6499,mobile,organic,old,0
6500,desktop,referral,old,0
6501,mobile,paid,new,0
6502,desktop,email,old,0
6503,desktop,paid,old,1
6504,mobile,email,new,0
6505,desktop,organic,old,0
6506,mobile,email,new,0
6507,mobile,paid,old,0
6508,desktop,paid,old,0
6509,mobile,organic,new,0
6510,desktop,referral,old,0
6511,desktop,referral,old,0
6512,desktop,email,old,0
6513,mobile,email,old,0
6514,mobile,organic,old,0
6515,mobile,paid,old,0
6516,desktop,referral,old,0
6517,mobile,referral,new,1
6518,desktop,referral,old,1
6519,mobile,paid,old,0
6520,mobile,organic,new,0
6521,desktop,email,new,0
6522,desktop,referral,new,0
6523,mobile,email,new,0
6524,mobile,referral,new,0
6525,mobile,referral,old,0
6526,mobile,paid,old,0
6527,mobile,referral,new,0
6528,mobile,email,new,0
6529,mobile,referral,old,0
6530,desktop,paid,old,0
6531,desktop,referral,old,0
6532,mobile,referral,new,0
6533,desktop,email,new,0
6534,mobile,referral,old,1
6535,mobile,organic,new,0
6536,desktop,organic,old,0
6537,mobile,referral,old,0
6538,desktop,email,old,1
6539,mobile,paid,new,0
6540,mobile,email,new,0
6541,mobile,organic,new,1
6542,mobile,organic,new,0
6543,mobile,paid,new,0
6544,desktop,organic,new,0
6545,desktop,paid,old,0
6546,mobile,paid,old,0
6547,mobile,email,new,0
6548,mobile,paid,old,1
6549,mobile,referral,new,0
6550,desktop,email,new,0
6551,mobile,paid,new,0
6552,desktop,paid,old,0
6553,desktop,organic,new,1
6554,mobile,email,new,0
6555,desktop,organic,old,1
6556,desktop,paid,old,0
6557,mobile,email,old,0
6558,desktop,organic,old,0
6559,desktop,referral,old,0
6560,desktop,referral,old,0
6561,mobile,referral,old,0
6562,desktop,paid,old,0
6563,desktop,referral,old,0
6564,mobile,organic,old,0
6565,desktop,paid,new,0
6566,desktop,email,new,0
6567,desktop,referral,old,0
6568,desktop,paid,old,0
6569,desktop,organic,new,0
6570,desktop,paid,new,0
6571,mobile,email,old,0
6572,desktop,paid,old,0
6573,mobile,email,new,0
6574,desktop,email,old,0
6575,mobile,email,new,0
6576,mobile,organic,new,0
6577,mobile,paid,new,0
6578,mobile,organic,new,0
6579,desktop,paid,old,0
6580,mobile,organic,old,0
6581,mobile,email,new,1
