account_id,tenure_months,session_count,feature_adoption_count,support_tickets,churned,pc1_score
6045,3,849.0,1,2,1,211.93
6046,42,640.0,1,1,0,2.94
6047,56,351.0,4,3,0,-286.06
6048,43,68.0,6,3,0,-569.06
6049,11,314.0,4,0,0,-323.07
6050,59,1324.0,3,2,0,686.94
6051,46,110.0,2,2,1,-527.06
6052,48,413.0,5,1,0,-224.06
6053,25,2476.0,4,5,0,1838.94
6054,47,185.0,7,1,0,-452.06
6055,53,227.0,3,2,1,-410.06
6056,57,1898.0,7,2,0,1260.94
6057,18,315.0,1,3,1,-322.07
6058,4,899.0,5,2,0,261.93
6059,13,58.0,2,6,0,-579.07
6060,10,323.0,5,1,0,-314.07
6061,38,210.0,5,2,0,-427.06
6062,30,63.0,2,2,1,-574.06
6063,26,247.0,7,3,1,-390.06
6064,12,119.0,5,2,1,-518.07
6065,23,1253.0,5,1,0,615.94
6066,31,379.0,4,4,1,-258.06
6067,44,1216.0,3,1,0,578.94
6068,14,504.0,6,2,0,-133.07
6069,54,460.0,2,0,1,-177.06
6070,37,903.0,3,0,0,265.94
6071,51,182.0,7,4,0,-455.06
6072,19,81.0,7,2,0,-556.07
6073,9,307.0,7,2,0,-330.07
6074,39,481.0,3,5,0,-156.06
6075,40,69.0,5,4,0,-568.06
6076,40,89.0,9,2,0,-548.06
6077,27,3000.0,4,2,0,2362.94
6078,10,595.0,4,3,1,-42.07
6079,20,202.0,2,2,1,-435.07
6080,19,232.0,6,1,0,-405.07
6081,5,270.0,4,5,0,-367.07
6082,39,159.0,2,2,1,-478.06
6083,17,453.0,6,4,1,-184.07
6084,13,446.0,3,1,0,-191.07
6085,44,1387.0,4,1,0,749.94
6086,3,138.0,4,1,0,-499.07
6087,35,1822.0,3,1,0,1184.94
6088,52,294.0,5,3,1,-343.06
6089,1,3000.0,3,1,1,2362.93
6090,15,118.0,2,2,0,-519.07
6091,47,964.0,2,3,0,326.94
6092,16,225.0,3,3,1,-412.07
6093,47,121.0,5,3,0,-516.06
6094,19,517.0,2,4,0,-120.07
6095,27,670.0,3,0,0,32.94
6096,37,688.0,4,1,0,50.94
6097,30,2693.0,1,3,1,2055.94
6098,20,896.0,3,3,1,258.93
6099,21,161.0,3,3,1,-476.06
6100,57,232.0,3,2,0,-405.06
6101,30,93.0,1,0,1,-544.06
6102,42,203.0,3,2,0,-434.06
6103,22,274.0,6,2,0,-363.06
6104,20,168.0,2,2,1,-469.07
6105,17,214.0,4,3,1,-423.07
6106,48,499.0,4,0,0,-138.06
6107,37,335.0,2,1,0,-302.06
6108,34,322.0,6,6,0,-315.06
6109,32,2071.0,5,1,1,1433.94
6110,50,782.0,3,4,0,144.94
6111,40,205.0,6,4,0,-432.06
6112,21,311.0,4,1,0,-326.06
6113,49,146.0,2,3,0,-491.06
6114,14,432.0,8,3,0,-205.07
6115,21,570.0,6,2,0,-67.06
6116,13,1034.0,3,2,0,396.93
6117,51,269.0,4,4,0,-368.06
6118,30,213.0,5,2,0,-424.06
6119,38,236.0,4,2,1,-401.06
6120,44,234.0,5,1,1,-403.06
6121,52,241.0,6,2,0,-396.06
6122,28,128.0,6,2,0,-509.06
6123,18,218.0,5,2,0,-419.07
6124,54,2359.0,5,2,0,1721.94
6125,44,573.0,3,0,0,-64.06
6126,58,233.0,4,1,0,-404.06
6127,33,606.0,3,2,1,-31.06
6128,3,569.0,4,2,1,-68.07
6129,26,176.0,3,2,1,-461.06
6130,55,662.0,2,2,0,24.94
6131,45,66.0,3,2,1,-571.06
6132,30,243.0,4,4,0,-394.06
6133,40,229.0,3,2,0,-408.06
6134,27,48.0,0,5,1,-589.06
6135,53,2228.0,5,2,0,1590.94
6136,44,91.0,5,4,0,-546.06
6137,28,38.0,4,1,0,-599.06
6138,19,969.0,7,4,0,331.93
6139,25,378.0,6,1,0,-259.06
6140,54,965.0,3,0,0,327.94
6141,52,1282.0,3,2,0,644.94
6142,4,328.0,3,2,0,-309.07
6143,44,1426.0,3,0,0,788.94
6144,11,1921.0,4,2,0,1283.93
6145,49,283.0,2,0,1,-354.06
6146,37,584.0,1,3,1,-53.06
6147,27,784.0,3,1,0,146.94
6148,57,361.0,4,5,0,-276.06
6149,38,162.0,4,0,0,-475.06
6150,48,210.0,3,1,0,-427.06
6151,6,1528.0,2,6,1,890.93
6152,51,894.0,3,3,1,256.94
6153,36,794.0,4,2,0,156.94
6154,24,716.0,3,2,1,78.94
6155,9,787.0,2,2,1,149.93
6156,53,1121.0,3,2,0,483.94
6157,38,1803.0,5,1,0,1165.94
6158,15,123.0,5,5,0,-514.07
6159,25,342.0,3,1,1,-295.06
6160,40,1460.0,5,3,1,822.94
6161,21,212.0,7,1,0,-425.06
6162,40,461.0,5,2,0,-176.06
6163,55,205.0,3,2,0,-432.06
6164,10,208.0,3,1,1,-429.07
6165,39,51.0,3,2,0,-586.06
6166,27,387.0,1,1,1,-250.06
6167,23,298.0,5,3,0,-339.06
6168,5,558.0,5,1,0,-79.07
6169,52,516.0,4,1,0,-121.06
6170,10,389.0,7,4,0,-248.07
6171,6,427.0,2,2,1,-210.07
6172,12,495.0,1,0,1,-142.07
6173,23,724.0,4,1,1,86.94
6174,40,32.0,3,1,0,-605.06
6175,53,1794.0,2,2,1,1156.94
6176,56,2382.0,3,1,0,1744.94
6177,53,372.0,2,4,1,-265.06
6178,44,567.0,4,2,1,-70.06
6179,6,2235.0,3,4,1,1597.93
6180,17,1078.0,4,0,0,440.93
6181,53,3000.0,5,2,0,2362.94
6182,29,363.0,5,0,0,-274.06
6183,16,72.0,3,3,0,-565.07
6184,32,404.0,5,1,0,-233.06
6185,2,722.0,8,4,0,84.93
6186,33,1868.0,5,4,0,1230.94
6187,26,835.0,2,1,0,197.94
6188,43,816.0,4,2,0,178.94
6189,27,99.0,7,3,0,-538.06
6190,44,1504.0,3,1,0,866.94
6191,18,103.0,2,3,0,-534.07
6192,52,893.0,4,5,0,255.94
6193,18,1050.0,2,1,0,412.93
6194,31,274.0,2,0,0,-363.06
6195,20,165.0,5,1,1,-472.07
6196,28,428.0,2,2,0,-209.06
6197,15,269.0,8,2,0,-368.07
6198,17,1437.0,4,1,0,799.93
6199,3,638.0,6,3,0,0.93
6200,53,581.0,7,4,0,-56.06
6201,31,185.0,6,0,0,-452.06
6202,47,278.0,7,1,0,-359.06
6203,50,1043.0,7,1,0,405.94
6204,30,603.0,4,2,1,-34.06
6205,39,233.0,6,2,0,-404.06
6206,53,346.0,3,3,1,-291.06
6207,44,112.0,1,0,0,-525.06
6208,35,185.0,3,1,0,-452.06
6209,40,1315.0,4,1,0,677.94
6210,12,153.0,4,0,0,-484.07
6211,24,213.0,1,1,1,-424.06
6212,34,138.0,3,1,1,-499.06
6213,35,622.0,2,1,1,-15.06
6214,52,1496.0,4,0,0,858.94
6215,1,516.0,10,2,0,-121.07
6216,3,153.0,5,2,0,-484.07
6217,4,220.0,6,3,0,-417.07
6218,12,205.0,3,3,0,-432.07
6219,5,123.0,1,1,1,-514.07
6220,46,129.0,3,3,0,-508.06
6221,11,898.0,7,2,0,260.93
6222,31,415.0,2,2,0,-222.06
6223,8,673.0,2,5,1,35.93
6224,11,245.0,3,3,1,-392.07
6225,9,625.0,3,2,1,-12.07
6226,54,386.0,3,0,0,-251.06
6227,30,965.0,9,2,0,327.94
6228,18,270.0,2,2,0,-367.07
6229,35,1108.0,6,1,0,470.94
6230,25,539.0,1,3,1,-98.06
6231,17,186.0,2,0,0,-451.07
6232,15,226.0,5,6,1,-411.07
6233,14,151.0,1,2,1,-486.07
6234,41,110.0,6,2,0,-527.06
6235,44,46.0,2,3,1,-591.06
6236,32,1523.0,2,1,0,885.94
6237,38,218.0,5,1,0,-419.06
6238,32,2896.0,6,3,0,2258.94
6239,14,2143.0,6,3,1,1505.93
6240,22,87.0,5,2,0,-550.06
6241,51,2009.0,6,1,0,1371.94
6242,55,464.0,1,2,1,-173.06
6243,56,292.0,4,2,0,-345.06
6244,35,603.0,4,5,1,-34.06
6245,59,332.0,4,2,1,-305.06
6246,59,612.0,4,3,1,-25.06
6247,27,151.0,5,1,1,-486.06
6248,19,59.0,7,5,0,-578.07
6249,21,441.0,3,1,1,-196.06
6250,25,1309.0,6,0,0,671.94
6251,11,129.0,4,2,0,-508.07
6252,57,611.0,2,1,0,-26.06
6253,55,71.0,6,3,0,-566.06
6254,4,312.0,4,1,0,-325.07
6255,49,195.0,5,2,0,-442.06
6256,43,2099.0,8,0,0,1461.94
6257,45,1066.0,4,2,0,428.94
6258,40,729.0,3,4,0,91.94
6259,32,268.0,4,3,0,-369.06
6260,28,105.0,6,3,0,-532.06
6261,4,380.0,1,5,1,-257.07
6262,51,388.0,7,3,0,-249.06
6263,46,750.0,7,0,0,112.94
6264,37,108.0,5,1,0,-529.06
6265,37,68.0,6,4,0,-569.06
6266,60,839.0,6,3,0,201.94
6267,25,804.0,3,3,0,166.94
6268,26,120.0,4,1,0,-517.06
6269,16,310.0,3,0,1,-327.07
6270,55,176.0,1,5,1,-461.06
6271,51,1057.0,1,2,1,419.94
6272,21,121.0,7,0,0,-516.06
6273,36,96.0,5,0,0,-541.06
6274,44,1377.0,5,0,0,739.94
6275,3,1017.0,5,3,1,379.93
6276,51,369.0,6,4,0,-268.06
6277,59,128.0,1,2,0,-509.06
6278,35,386.0,4,1,1,-251.06
6279,57,105.0,2,2,1,-532.06
6280,49,3000.0,3,1,0,2362.94
6281,15,226.0,3,2,1,-411.07
6282,24,923.0,5,0,1,285.94
6283,36,254.0,2,3,0,-383.06
6284,13,1102.0,6,1,0,464.93
6285,24,246.0,0,0,0,-391.06
6286,40,101.0,5,1,0,-536.06
6287,46,303.0,3,0,1,-334.06
6288,14,384.0,2,2,1,-253.07
6289,44,198.0,6,0,0,-439.06
6290,53,1890.0,6,0,0,1252.94
6291,2,537.0,4,3,1,-100.07
6292,58,903.0,3,2,1,265.94
6293,55,1481.0,3,3,0,843.94
6294,4,276.0,8,3,0,-361.07
6295,20,210.0,3,0,1,-427.07
6296,43,283.0,3,6,1,-354.06
6297,57,252.0,2,3,1,-385.06
6298,58,1036.0,3,1,0,398.94
6299,49,344.0,6,1,0,-293.06
6300,38,1173.0,2,3,0,535.94
6301,40,511.0,3,2,0,-126.06
6302,5,677.0,5,1,0,39.93
6303,12,619.0,5,3,0,-18.07
6304,6,389.0,6,0,0,-248.07
6305,29,107.0,4,1,1,-530.06
6306,4,373.0,4,1,0,-264.07
6307,13,700.0,3,1,0,62.93
6308,45,3000.0,1,2,1,2362.94
6309,5,868.0,4,3,1,230.93
6310,37,855.0,7,2,0,217.94
6311,26,797.0,3,1,0,159.94
6312,9,735.0,3,1,0,97.93
6313,22,199.0,3,1,0,-438.06
6314,59,957.0,4,1,0,319.94
6315,56,1121.0,3,2,1,483.94
6316,54,106.0,6,2,0,-531.06
6317,8,917.0,5,2,1,279.93
6318,19,3000.0,3,6,0,2362.93
6319,13,120.0,2,2,1,-517.07
6320,27,1740.0,3,1,0,1102.94
6321,54,1079.0,3,1,1,441.94
6322,31,766.0,4,5,0,128.94
6323,7,476.0,5,2,0,-161.07
6324,20,123.0,2,2,1,-514.07
6325,28,259.0,5,4,1,-378.06
6326,28,239.0,3,0,1,-398.06
6327,57,289.0,1,2,1,-348.06
6328,51,93.0,2,1,0,-544.06
6329,37,200.0,3,0,1,-437.06
6330,47,288.0,7,1,0,-349.06
6331,47,376.0,2,2,0,-261.06
6332,15,149.0,6,4,0,-488.07
6333,8,250.0,2,3,0,-387.07
6334,14,685.0,4,1,0,47.93
6335,31,153.0,3,5,1,-484.06
6336,43,2946.0,3,0,0,2308.94
6337,29,640.0,3,0,0,2.94
6338,30,581.0,3,0,0,-56.06
6339,18,1177.0,4,4,0,539.93
6340,23,1616.0,5,3,0,978.94
6341,40,886.0,5,3,0,248.94
6342,18,193.0,3,2,1,-444.07
6343,24,379.0,1,0,1,-258.06
6344,4,35.0,4,3,0,-602.07
6345,58,76.0,5,2,1,-561.06
6346,60,1154.0,1,6,1,516.94
6347,16,86.0,0,1,1,-551.07
6348,21,285.0,7,1,0,-352.06
6349,1,1353.0,8,3,0,715.93
6350,35,160.0,5,2,0,-477.06
6351,34,251.0,2,2,1,-386.06
6352,30,609.0,3,1,1,-28.06
6353,47,959.0,1,0,0,321.94
6354,10,336.0,1,5,1,-301.07
6355,60,524.0,4,2,0,-113.06
6356,8,232.0,8,8,0,-405.07
6357,29,1166.0,3,1,1,528.94
6358,1,416.0,4,3,0,-221.07
6359,17,388.0,3,1,0,-249.07
6360,54,219.0,2,1,1,-418.06
6361,46,281.0,4,2,0,-356.06
6362,16,225.0,5,4,0,-412.07
6363,2,978.0,4,2,0,340.93
6364,39,604.0,1,2,1,-33.06
6365,34,729.0,7,5,1,91.94
6366,53,201.0,7,0,0,-436.06
6367,55,607.0,3,2,1,-30.06
6368,39,287.0,4,1,1,-350.06
6369,46,450.0,7,2,0,-187.06
6370,29,2027.0,1,5,1,1389.94
6371,15,331.0,4,1,0,-306.07
6372,44,256.0,3,1,0,-381.06
6373,57,468.0,6,0,0,-169.06
6374,55,477.0,2,3,1,-160.06
6375,40,103.0,6,4,0,-534.06
6376,56,257.0,2,0,0,-380.06
6377,35,251.0,5,0,0,-386.06
6378,54,973.0,2,2,1,335.94
6379,20,354.0,9,3,0,-283.06
6380,25,224.0,4,0,0,-413.06
6381,46,1899.0,8,1,0,1261.94
6382,28,122.0,5,2,0,-515.06
6383,43,386.0,2,1,0,-251.06
6384,13,80.0,10,3,0,-557.07
6385,43,200.0,3,2,0,-437.06
6386,19,1297.0,6,1,0,659.93
6387,12,1135.0,5,4,1,497.93
6388,35,2005.0,2,2,0,1367.94
6389,29,132.0,6,3,1,-505.06
6390,4,342.0,4,2,0,-295.07
6391,60,1061.0,3,3,1,423.94
6392,29,340.0,2,2,0,-297.06
6393,38,1746.0,6,1,0,1108.94
6394,1,184.0,2,1,0,-453.07
6395,33,982.0,4,1,0,344.94
6396,54,2069.0,6,1,0,1431.94
6397,34,497.0,2,2,1,-140.06
6398,13,1825.0,9,1,0,1187.93
6399,18,464.0,4,1,1,-173.07
6400,45,710.0,6,1,0,72.94
6401,24,246.0,5,2,1,-391.06
6402,57,1101.0,6,4,0,463.94
6403,13,883.0,1,2,1,245.93
6404,51,144.0,3,1,0,-493.06
6405,14,392.0,5,1,1,-245.07
6406,12,199.0,7,2,0,-438.07
6407,10,954.0,2,2,1,316.93
6408,52,65.0,4,1,0,-572.06
6409,4,344.0,3,1,0,-293.07
6410,39,439.0,4,3,0,-198.06
6411,30,828.0,3,4,0,190.94
6412,30,209.0,3,1,0,-428.06
6413,50,212.0,3,2,0,-425.06
6414,15,320.0,3,2,1,-317.07
6415,39,183.0,2,1,1,-454.06
6416,27,1573.0,5,0,1,935.94
6417,44,468.0,6,0,0,-169.06
6418,9,1995.0,5,2,0,1357.93
6419,40,464.0,5,4,0,-173.06
6420,49,306.0,4,3,1,-331.06
6421,22,556.0,4,1,0,-81.06
6422,16,173.0,6,3,0,-464.07
6423,14,1452.0,1,0,0,814.93
6424,33,1692.0,3,3,1,1054.94
6425,47,473.0,5,2,1,-164.06
6426,5,853.0,7,5,0,215.93
6427,4,170.0,2,0,1,-467.07
6428,21,324.0,7,2,0,-313.06
6429,32,71.0,5,2,0,-566.06
6430,49,1092.0,4,1,0,454.94
6431,2,162.0,2,2,1,-475.07
6432,20,264.0,5,2,0,-373.07
6433,8,325.0,3,2,0,-312.07
6434,9,87.0,4,4,1,-550.07
6435,54,1358.0,2,3,0,720.94
6436,10,1375.0,1,3,0,737.93
6437,55,653.0,1,1,1,15.94
6438,20,139.0,3,0,0,-498.07
6439,19,206.0,3,3,0,-431.07
6440,7,359.0,3,1,0,-278.07
6441,53,3000.0,2,1,0,2362.94
6442,26,155.0,0,1,0,-482.06
6443,46,2515.0,3,1,0,1877.94
6444,2,217.0,9,3,1,-420.07
6445,15,263.0,5,1,0,-374.07
6446,23,493.0,4,2,0,-144.06
6447,21,606.0,6,3,0,-31.06
6448,37,299.0,1,3,1,-338.06
6449,3,262.0,6,1,0,-375.07
6450,4,291.0,4,1,1,-346.07
6451,19,1067.0,1,2,1,429.93
6452,28,231.0,4,3,0,-406.06
6453,60,268.0,4,6,0,-369.06
6454,20,312.0,7,2,0,-325.07
6455,17,198.0,1,3,0,-439.07
6456,57,1505.0,4,1,0,867.94
6457,28,219.0,5,4,0,-418.06
6458,44,222.0,5,2,0,-415.06
6459,47,773.0,1,2,1,135.94
6460,26,217.0,10,2,0,-420.06
6461,5,212.0,2,1,1,-425.07
6462,50,379.0,1,2,1,-258.06
6463,25,195.0,2,3,0,-442.06
6464,34,854.0,4,2,0,216.94
6465,16,1139.0,3,1,0,501.93
6466,60,224.0,5,2,0,-413.06
6467,43,2568.0,4,3,0,1930.94
6468,3,1374.0,5,7,1,736.93
6469,26,301.0,3,2,1,-336.06
6470,32,1885.0,5,4,1,1247.94
6471,45,1231.0,3,3,0,593.94
6472,52,37.0,7,3,0,-600.06
6473,43,617.0,5,4,0,-20.06
6474,60,314.0,4,2,1,-323.06
6475,20,293.0,5,0,1,-344.07
6476,31,344.0,2,2,1,-293.06
6477,21,1065.0,6,1,0,427.94
6478,47,1252.0,3,2,0,614.94
6479,45,1364.0,3,0,0,726.94
6480,13,289.0,5,6,0,-348.07
6481,3,673.0,8,3,0,35.93
6482,7,416.0,2,1,0,-221.07
6483,48,118.0,5,2,0,-519.06
6484,18,146.0,8,0,0,-491.07
6485,41,1826.0,2,0,1,1188.94
6486,18,508.0,3,1,0,-129.07
6487,52,301.0,3,5,0,-336.06
6488,46,124.0,4,3,1,-513.06
6489,46,3000.0,5,2,0,2362.94
6490,51,65.0,4,0,0,-572.06
6491,36,157.0,3,3,1,-480.06
6492,48,98.0,1,3,1,-539.06
6493,20,1260.0,4,1,1,622.93
6494,50,929.0,8,0,0,291.94
6495,46,151.0,3,3,0,-486.06
6496,9,603.0,3,3,1,-34.07
6497,56,546.0,4,1,0,-91.06
6498,18,94.0,4,0,1,-543.07
6499,9,149.0,4,2,1,-488.07
6500,49,168.0,4,2,1,-469.06
6501,47,90.0,3,1,0,-547.06
6502,11,133.0,4,2,0,-504.07
6503,44,604.0,0,4,0,-33.06
6504,22,498.0,6,1,0,-139.06
6505,57,348.0,5,3,0,-289.06
6506,4,338.0,4,2,0,-299.07
6507,13,137.0,2,3,0,-500.07
6508,43,147.0,5,1,0,-490.06
6509,6,382.0,6,0,0,-255.07
6510,44,50.0,4,1,0,-587.06
6511,5,17.0,3,2,0,-620.07
6512,23,302.0,5,2,0,-335.06
6513,58,733.0,1,2,0,95.94
6514,54,164.0,4,2,0,-473.06
6515,22,283.0,7,2,0,-354.06
6516,35,301.0,2,0,1,-336.06
6517,19,159.0,5,0,0,-478.07
6518,52,213.0,3,0,0,-424.06
6519,53,1770.0,8,3,0,1132.94
6520,41,1125.0,5,2,0,487.94
6521,23,94.0,2,1,1,-543.06
6522,56,391.0,8,1,0,-246.06
6523,40,2839.0,2,3,1,2201.94
6524,12,698.0,1,1,1,60.93
6525,48,207.0,3,2,0,-430.06
6526,17,153.0,5,2,0,-484.07
6527,3,432.0,5,2,0,-205.07
6528,9,334.0,3,2,0,-303.07
6529,9,272.0,2,4,1,-365.07
6530,9,1064.0,7,3,1,426.93
6531,54,89.0,4,2,0,-548.06
6532,59,296.0,1,2,0,-341.06
6533,15,677.0,1,2,1,39.93
6534,53,279.0,1,0,0,-358.06
6535,49,646.0,3,1,1,8.94
6536,58,149.0,4,2,0,-488.06
6537,17,184.0,2,4,1,-453.07
6538,8,236.0,3,2,0,-401.07
6539,42,62.0,8,0,0,-575.06
6540,25,385.0,5,2,1,-252.06
6541,31,223.0,3,5,1,-414.06
6542,16,67.0,3,1,0,-570.07
6543,30,1548.0,7,2,0,910.94
6544,28,255.0,3,0,0,-382.06
6545,41,530.0,1,2,1,-107.06
6546,22,366.0,4,1,0,-271.06
6547,59,903.0,5,1,0,265.94
6548,19,213.0,0,2,1,-424.07
6549,30,129.0,3,0,0,-508.06
6550,19,267.0,3,1,1,-370.07
6551,17,680.0,3,1,0,42.93
6552,17,215.0,4,1,0,-422.07
6553,10,400.0,3,1,1,-237.07
6554,16,200.0,4,6,0,-437.07
6555,2,997.0,3,1,0,359.93
6556,6,168.0,2,3,1,-469.07
6557,19,1211.0,4,2,1,573.93
6558,43,1166.0,3,2,0,528.94
6559,60,1293.0,3,3,1,655.94
6560,23,464.0,4,3,0,-173.06
6561,4,1052.0,3,1,0,414.93
6562,38,898.0,3,0,0,260.94
6563,20,599.0,4,2,0,-38.07
6564,9,2988.0,2,4,0,2350.93
6565,57,400.0,8,2,0,-237.06
6566,8,282.0,9,0,0,-355.07
6567,10,120.0,5,1,0,-517.07
6568,40,680.0,4,1,0,42.94
6569,53,593.0,3,4,1,-44.06
6570,11,134.0,1,3,1,-503.07
6571,3,139.0,1,3,1,-498.07
6572,20,658.0,6,2,1,20.93
6573,10,482.0,4,3,0,-155.07
6574,40,1057.0,2,3,1,419.94
6575,41,657.0,5,1,0,19.94
6576,16,352.0,1,0,1,-285.07
6577,36,885.0,4,1,0,247.94
6578,54,270.0,4,2,0,-367.06
6579,33,175.0,6,1,0,-462.06
6580,10,672.0,2,2,0,34.93
6581,16,347.0,2,3,0,-290.07
6582,30,541.0,6,0,0,-96.06
6583,32,348.0,6,0,0,-289.06
6584,17,200.0,3,1,0,-437.07
6585,38,510.0,3,3,1,-127.06
6586,56,1380.0,2,1,1,742.94
6587,56,549.0,2,2,1,-88.06
6588,35,3000.0,9,2,0,2362.94
6589,5,1025.0,3,3,0,387.93
6590,39,169.0,8,3,0,-468.06
6591,59,106.0,3,1,1,-531.06
6592,2,659.0,2,2,0,21.93
6593,6,328.0,6,0,0,-309.07
6594,12,161.0,9,1,0,-476.07
6595,41,299.0,4,1,0,-338.06
6596,40,428.0,4,4,0,-209.06
6597,2,747.0,5,3,0,109.93
6598,29,545.0,2,3,1,-92.06
6599,26,361.0,2,3,1,-276.06
6600,12,277.0,4,3,0,-360.07
6601,1,541.0,2,4,0,-96.07
6602,8,58.0,3,0,0,-579.07
6603,19,228.0,4,2,0,-409.07
6604,37,735.0,1,1,1,97.94
6605,32,157.0,2,0,0,-480.06
6606,2,77.0,5,3,0,-560.07
6607,58,140.0,2,1,0,-497.06
6608,25,305.0,5,1,0,-332.06
6609,51,170.0,5,1,1,-467.06
6610,56,97.0,6,2,0,-540.06
6611,45,122.0,6,0,1,-515.06
6612,40,77.0,5,1,0,-560.06
6613,51,449.0,5,2,0,-188.06
6614,15,2968.0,2,1,1,2330.93
6615,47,1402.0,8,1,0,764.94
6616,50,1504.0,5,1,0,866.94
6617,23,825.0,2,1,0,187.94
6618,11,170.0,2,1,1,-467.07
6619,1,1077.0,4,1,1,439.93
6620,1,217.0,2,1,0,-420.07
6621,28,540.0,3,2,1,-97.06
6622,43,364.0,4,1,0,-273.06
6623,2,876.0,5,3,1,238.93
6624,31,358.0,7,3,0,-279.06
6625,15,627.0,6,1,0,-10.07
6626,3,517.0,2,0,1,-120.07
6627,19,81.0,3,1,0,-556.07
6628,48,199.0,4,3,0,-438.06
6629,33,245.0,9,1,0,-392.06
6630,51,151.0,4,1,0,-486.06
6631,25,351.0,4,3,1,-286.06
6632,59,1194.0,4,2,0,556.94
6633,51,504.0,3,5,1,-133.06
6634,24,76.0,1,0,0,-561.06
6635,30,307.0,2,2,0,-330.06
6636,5,156.0,6,2,0,-481.07
6637,44,184.0,6,2,0,-453.06
6638,41,2656.0,8,6,1,2018.94
6639,30,582.0,4,0,1,-55.06
6640,44,557.0,5,0,0,-80.06
6641,35,479.0,2,0,0,-158.06
6642,56,364.0,4,1,1,-273.06
6643,47,320.0,6,1,0,-317.06
6644,47,73.0,3,1,0,-564.06
6645,54,707.0,7,1,0,69.94
6646,44,240.0,2,1,1,-397.06
6647,52,381.0,2,1,0,-256.06
6648,56,577.0,5,1,0,-60.06
6649,52,415.0,2,2,0,-222.06
6650,6,206.0,8,2,1,-431.07
6651,23,74.0,2,1,0,-563.06
6652,3,421.0,3,0,1,-216.07
6653,51,1023.0,6,2,1,385.94
6654,12,86.0,2,4,1,-551.07
6655,2,374.0,4,3,0,-263.07
6656,16,291.0,2,2,1,-346.07
6657,2,1472.0,1,0,0,834.93
6658,32,69.0,1,0,1,-568.06
6659,7,2063.0,5,1,0,1425.93
6660,14,278.0,3,2,0,-359.07
6661,5,686.0,6,2,0,48.93
6662,24,85.0,2,2,0,-552.06
6663,32,174.0,8,1,0,-463.06
6664,32,775.0,3,3,0,137.94
6665,14,325.0,2,2,0,-312.07
6666,30,586.0,1,0,0,-51.06
6667,52,212.0,4,3,0,-425.06
6668,36,297.0,3,1,0,-340.06
6669,16,316.0,4,0,0,-321.07
6670,14,323.0,5,4,0,-314.07
6671,45,2629.0,5,2,0,1991.94
6672,44,236.0,4,4,0,-401.06
6673,55,659.0,3,3,0,21.94
6674,45,459.0,4,2,1,-178.06
6675,15,123.0,2,1,0,-514.07
6676,19,3000.0,4,3,0,2362.93
6677,49,184.0,3,3,0,-453.06
6678,49,767.0,2,4,1,129.94
6679,41,277.0,2,3,1,-360.06
6680,47,1261.0,2,0,1,623.94
6681,8,1323.0,4,2,0,685.93
6682,26,1050.0,5,2,0,412.94
6683,18,3000.0,5,2,0,2362.93
6684,41,184.0,7,3,0,-453.06
6685,53,227.0,6,2,0,-410.06
6686,51,163.0,7,4,1,-474.06
6687,55,756.0,3,2,0,118.94
6688,24,370.0,2,2,0,-267.06
6689,6,352.0,1,4,1,-285.07
6690,55,394.0,3,2,1,-243.06
6691,47,587.0,0,2,0,-50.06
6692,29,1254.0,6,7,1,616.94
6693,10,321.0,3,2,0,-316.07
6694,15,186.0,8,4,0,-451.07
6695,33,666.0,2,3,1,28.94
6696,44,3000.0,3,2,1,2362.94
6697,23,304.0,1,0,1,-333.06
6698,42,243.0,3,1,0,-394.06
6699,58,1760.0,6,4,0,1122.94
6700,35,516.0,9,2,0,-121.06
6701,9,110.0,3,3,0,-527.07
6702,57,186.0,8,1,0,-451.06
6703,25,414.0,4,1,0,-223.06
6704,7,2045.0,2,1,0,1407.93
6705,25,304.0,3,2,0,-333.06
6706,14,87.0,5,0,0,-550.07
6707,6,241.0,4,3,1,-396.07
6708,38,61.0,6,4,0,-576.06
6709,18,222.0,2,3,1,-415.07
6710,32,238.0,3,2,1,-399.06
6711,12,408.0,4,3,0,-229.07
6712,33,64.0,2,1,1,-573.06
6713,23,1296.0,1,3,1,658.94
6714,54,688.0,1,5,1,50.94
6715,44,219.0,4,1,0,-418.06
6716,10,682.0,6,1,0,44.93
6717,20,661.0,3,1,1,23.93
6718,57,381.0,3,2,0,-256.06
6719,21,97.0,5,1,0,-540.06
6720,46,650.0,3,1,1,12.94
6721,52,2226.0,5,1,0,1588.94
6722,29,888.0,5,1,0,250.94
6723,33,38.0,6,5,0,-599.06
6724,35,3000.0,5,1,0,2362.94
6725,3,288.0,7,6,0,-349.07
6726,2,214.0,6,3,1,-423.07
6727,21,576.0,2,1,0,-61.06
6728,16,138.0,2,3,0,-499.07
6729,13,465.0,4,2,0,-172.07
6730,54,471.0,3,2,1,-166.06
6731,42,431.0,4,3,0,-206.06
6732,24,76.0,2,2,1,-561.06
6733,34,218.0,4,2,0,-419.06
6734,38,506.0,5,0,0,-131.06
6735,53,271.0,0,3,1,-366.06
6736,16,779.0,8,1,0,141.93
6737,4,343.0,5,3,1,-294.07
6738,32,441.0,1,1,0,-196.06
6739,18,421.0,4,2,1,-216.07
6740,13,5.0,5,7,0,-632.07
6741,26,410.0,6,3,0,-227.06
6742,50,198.0,3,2,1,-439.06
6743,41,397.0,2,0,1,-240.06
