user_id,days_since_signup,page_views,purchase_count,email_opens,retained_90d,pc1_score
5698,35,1648.0,4,8,0,774.29
5699,176,1249.0,1,3,0,375.43
5700,243,357.0,1,7,0,-516.51
5701,337,2834.0,1,3,0,1960.58
5702,268,196.0,2,7,0,-677.49
5703,108,852.0,1,4,0,-21.64
5704,352,293.0,4,7,0,-580.4
5705,233,53.0,0,6,0,-820.52
5706,96,61.0,3,3,0,-812.65
5707,131,449.0,2,6,1,-424.62
5708,120,78.0,0,5,0,-795.63
5709,18,68.0,2,5,0,-805.73
5710,147,850.0,6,4,1,-23.6
5711,86,166.0,4,1,0,-707.66
5712,265,6000.0,2,10,0,5126.51
5713,121,751.0,2,11,0,-122.63
5714,31,1276.0,3,4,1,402.29
5715,125,72.0,2,4,1,-801.62
5716,258,344.0,2,8,0,-529.5
5717,162,681.0,2,4,0,-192.59
5718,129,301.0,4,3,0,-572.62
5719,245,362.0,3,6,0,-511.51
5720,320,75.0,2,4,0,-798.44
5721,39,3487.0,3,10,1,2613.29
5722,229,255.0,3,3,1,-618.52
5723,349,130.0,1,9,0,-743.41
5724,344,1990.0,0,8,0,1116.59
5725,320,1629.0,0,5,0,755.56
5726,70,2238.0,0,3,0,1364.32
5727,160,260.0,0,7,0,-613.59
5728,53,720.0,0,5,0,-153.69
5729,194,633.0,1,2,0,-240.56
5730,187,78.0,4,10,0,-795.56
5731,143,1108.0,2,8,0,234.39
5732,184,1007.0,2,5,1,133.43
5733,321,207.0,1,4,0,-666.43
5734,338,159.0,3,6,1,-714.42
5735,68,1249.0,5,7,1,375.32
5736,123,767.0,2,9,0,-106.63
5737,349,150.0,2,7,0,-723.41
5738,25,523.0,3,4,0,-350.72
5739,277,449.0,1,3,0,-424.48
5740,232,2323.0,2,10,1,1449.48
5741,222,1950.0,2,8,0,1076.47
5742,364,1559.0,1,6,0,685.61
5743,350,1343.0,1,7,0,469.59
5744,320,732.0,1,1,0,-141.44
5745,313,921.0,1,4,0,47.56
5746,326,679.0,1,2,0,-194.43
5747,306,136.0,4,5,1,-737.45
5748,114,1443.0,2,10,0,569.37
5749,237,413.0,2,4,0,-460.52
5750,243,1034.0,4,0,0,160.49
5751,354,739.0,5,7,1,-134.4
5752,258,1103.0,0,3,0,229.5
5753,14,632.0,3,10,1,-241.73
5754,223,1087.0,2,6,0,213.47
5755,163,236.0,3,4,0,-637.59
5756,28,222.0,3,6,1,-651.72
5757,210,652.0,5,2,1,-221.54
5758,332,324.0,2,6,1,-549.42
5759,315,4388.0,4,2,0,3514.56
5760,93,170.0,1,4,0,-703.65
5761,104,474.0,2,7,0,-399.64
5762,40,1488.0,2,6,0,614.29
5763,317,928.0,1,9,0,54.56
5764,51,848.0,0,7,0,-25.69
5765,257,109.0,2,6,0,-764.5
5766,40,1362.0,2,8,1,488.29
5767,169,164.0,4,6,0,-709.58
5768,341,1021.0,3,3,1,147.58
5769,342,478.0,0,7,0,-395.41
5770,52,595.0,2,7,0,-278.69
5771,106,522.0,2,7,1,-351.64
5772,179,3473.0,0,3,0,2599.43
5773,268,480.0,1,12,0,-393.49
5774,175,1111.0,1,8,0,237.42
5775,190,345.0,3,4,0,-528.56
5776,278,664.0,0,9,0,-209.48
5777,75,254.0,1,7,0,-619.67
5778,221,205.0,2,9,1,-668.53
5779,338,148.0,2,7,0,-725.42
5780,214,495.0,0,6,0,-378.54
5781,130,322.0,1,9,0,-551.62
5782,95,789.0,2,7,0,-84.65
5783,284,329.0,1,7,0,-544.47
5784,56,604.0,1,4,1,-269.69
5785,269,3159.0,2,3,0,2285.51
5786,121,1491.0,2,5,1,617.37
5787,358,394.0,2,2,0,-479.4
5788,154,1254.0,0,8,0,380.4
5789,364,435.0,0,10,0,-438.39
5790,215,319.0,3,6,1,-554.54
5791,331,99.0,3,4,0,-774.42
5792,116,414.0,2,5,0,-459.63
5793,239,1029.0,3,10,0,155.49
5794,273,182.0,2,1,0,-691.48
5795,187,623.0,5,7,1,-250.56
5796,326,103.0,2,5,0,-770.43
5797,285,2899.0,1,5,0,2025.53
5798,305,498.0,1,4,0,-375.45
5799,255,389.0,1,10,0,-484.5
5800,143,445.0,2,6,0,-428.61
5801,345,1843.0,0,6,0,969.59
5802,238,84.0,2,7,0,-789.51
5803,147,1688.0,2,6,0,814.4
5804,166,4657.0,2,8,0,3783.41
5805,158,1014.0,2,9,1,140.41
5806,299,270.0,1,4,0,-603.46
5807,364,266.0,0,6,0,-607.39
5808,295,170.0,1,6,0,-703.46
5809,291,383.0,2,8,0,-490.46
5810,283,699.0,0,4,0,-174.47
5811,354,129.0,2,9,0,-744.4
5812,165,106.0,3,5,1,-767.58
5813,204,489.0,0,4,0,-384.55
5814,365,135.0,1,6,0,-738.39
5815,289,55.0,4,3,0,-818.46
5816,83,302.0,3,8,0,-571.66
5817,356,453.0,2,3,0,-420.4
5818,306,452.0,2,7,0,-421.45
5819,318,1180.0,2,12,1,306.56
5820,361,333.0,3,4,1,-540.4
5821,332,2556.0,2,6,0,1682.58
5822,7,559.0,4,3,1,-314.74
5823,76,153.0,3,8,1,-720.67
5824,190,610.0,4,6,1,-263.56
5825,270,230.0,3,6,0,-643.48
5826,329,131.0,3,6,0,-742.43
5827,144,222.0,2,6,0,-651.6
5828,22,1170.0,0,11,0,296.28
5829,43,379.0,1,4,0,-494.7
5830,114,2992.0,4,10,0,2118.36
5831,79,553.0,2,3,1,-320.67
5832,259,304.0,1,6,0,-569.49
5833,50,1856.0,2,7,0,982.3
5834,152,484.0,5,5,1,-389.6
5835,183,2155.0,4,5,1,1281.43
5836,30,793.0,3,6,1,-80.71
5837,360,227.0,1,3,1,-646.4
5838,113,223.0,2,5,1,-650.63
5839,49,1118.0,1,8,0,244.3
5840,116,367.0,3,4,0,-506.63
5841,358,485.0,3,8,0,-388.4
5842,211,1173.0,0,4,1,299.46
5843,310,512.0,4,5,0,-361.44
5844,364,608.0,3,4,0,-265.39
5845,151,770.0,2,6,0,-103.6
5846,120,110.0,0,4,0,-763.63
5847,307,49.0,3,5,0,-824.45
5848,166,1108.0,2,8,0,234.42
5849,74,670.0,5,9,1,-203.67
5850,65,316.0,2,9,0,-557.68
5851,202,573.0,4,6,1,-300.55
5852,206,1660.0,0,1,1,786.45
5853,53,160.0,8,9,1,-713.69
5854,74,919.0,2,5,1,45.33
5855,49,281.0,1,3,0,-592.7
5856,300,852.0,5,7,0,-21.45
5857,157,373.0,0,7,0,-500.59
5858,341,84.0,1,7,0,-789.41
5859,241,649.0,1,4,0,-224.51
5860,67,556.0,3,9,0,-317.68
5861,42,2526.0,2,5,0,1652.3
5862,297,1284.0,2,6,0,410.54
5863,7,850.0,4,5,1,-23.74
5864,249,592.0,3,4,1,-281.5
5865,147,1204.0,5,4,1,330.4
5866,21,1245.0,2,7,1,371.28
5867,185,229.0,0,8,0,-644.57
5868,11,295.0,1,6,1,-578.73
5869,302,457.0,1,8,1,-416.45
5870,223,170.0,2,6,0,-703.53
5871,165,929.0,3,6,1,55.42
5872,229,170.0,2,10,0,-703.52
5873,20,276.0,2,7,0,-597.72
5874,12,764.0,1,6,0,-109.73
5875,18,1201.0,1,1,0,327.27
5876,98,1163.0,2,7,0,289.35
5877,95,155.0,2,5,0,-718.65
5878,38,514.0,3,9,1,-359.71
5879,157,1271.0,2,2,0,397.41
5880,337,962.0,2,10,0,88.58
5881,94,4736.0,1,12,0,3862.34
5882,51,1193.0,1,4,0,319.31
5883,329,460.0,2,6,0,-413.43
5884,173,1049.0,2,4,0,175.42
5885,270,173.0,1,4,0,-700.48
5886,304,2125.0,3,4,0,1251.55
5887,35,280.0,3,11,0,-593.71
5888,24,253.0,3,13,0,-620.72
5889,218,234.0,1,8,0,-639.53
5890,72,162.0,4,7,0,-711.67
5891,16,348.0,1,7,0,-525.73
5892,266,1274.0,3,5,0,400.51
5893,218,541.0,2,6,0,-332.53
5894,235,718.0,2,3,0,-155.52
5895,170,659.0,2,6,0,-214.58
5896,90,1135.0,0,6,1,261.34
5897,255,132.0,0,6,0,-741.5
5898,317,316.0,2,3,0,-557.44
5899,245,110.0,0,7,0,-763.51
5900,157,69.0,0,3,0,-804.59
5901,119,541.0,1,10,0,-332.63
5902,100,1463.0,2,5,0,589.35
5903,268,497.0,0,4,0,-376.49
5904,80,1262.0,3,9,1,388.33
5905,122,1555.0,1,11,0,681.37
5906,109,261.0,1,6,0,-612.64
5907,355,1002.0,0,7,0,128.6
5908,50,231.0,3,5,0,-642.7
5909,82,1125.0,3,7,1,251.34
5910,244,289.0,3,4,0,-584.51
5911,223,1416.0,1,5,0,542.47
5912,132,6000.0,3,5,1,5126.38
5913,254,304.0,3,10,1,-569.5
5914,307,929.0,3,9,0,55.55
5915,213,194.0,2,6,0,-679.54
5916,167,722.0,3,4,0,-151.58
5917,152,471.0,1,4,0,-402.6
5918,348,404.0,4,9,1,-469.41
5919,229,1164.0,1,2,0,290.48
5920,309,249.0,4,6,1,-624.45
5921,196,80.0,4,5,1,-793.55
5922,306,3654.0,1,9,0,2780.55
5923,42,562.0,2,7,0,-311.7
5924,6,165.0,3,3,0,-708.74
5925,185,546.0,0,1,0,-327.57
5926,289,2507.0,0,6,0,1633.53
5927,47,144.0,1,3,1,-729.7
5928,238,551.0,1,11,0,-322.51
5929,35,457.0,0,8,0,-416.71
5930,192,340.0,1,10,0,-533.56
5931,154,558.0,2,2,0,-315.6
5932,324,545.0,1,7,0,-328.43
5933,106,1114.0,3,6,0,240.36
5934,286,847.0,4,2,1,-26.47
5935,154,1382.0,1,7,0,508.4
5936,265,258.0,4,5,0,-615.49
5937,309,858.0,5,7,0,-15.45
5938,287,644.0,3,5,1,-229.47
5939,35,2418.0,0,4,0,1544.29
5940,134,105.0,1,13,1,-768.61
5941,240,196.0,2,7,0,-677.51
5942,143,2271.0,2,6,0,1397.39
5943,322,781.0,3,4,1,-92.43
5944,212,487.0,1,14,1,-386.54
5945,335,1822.0,1,9,0,948.58
5946,101,659.0,2,3,0,-214.65
5947,355,166.0,0,5,0,-707.4
5948,97,515.0,3,3,1,-358.65
5949,271,97.0,3,3,1,-776.48
5950,232,3620.0,1,9,1,2746.48
5951,13,26.0,2,5,0,-847.73
5952,93,1371.0,1,8,0,497.35
5953,179,606.0,4,9,0,-267.57
5954,22,1154.0,2,3,0,280.28
5955,138,411.0,4,4,1,-462.61
5956,317,991.0,5,7,1,117.56
5957,157,540.0,2,3,1,-333.59
5958,130,277.0,2,4,0,-596.62
5959,332,637.0,1,4,0,-236.42
5960,51,227.0,2,7,0,-646.69
5961,344,2201.0,0,6,0,1327.59
5962,238,236.0,3,6,1,-637.51
5963,59,258.0,2,9,1,-615.69
5964,5,168.0,1,3,0,-705.74
5965,215,246.0,4,2,0,-627.54
5966,81,551.0,4,7,1,-322.67
5967,243,3098.0,1,7,0,2224.49
5968,194,134.0,1,5,0,-739.56
5969,313,424.0,1,8,0,-449.44
5970,82,1671.0,2,6,0,797.33
5971,231,1471.0,1,7,0,597.48
5972,13,981.0,3,4,1,107.27
5973,338,187.0,5,8,1,-686.42
5974,247,494.0,0,8,0,-379.51
5975,233,242.0,1,4,0,-631.52
5976,92,65.0,4,5,1,-808.65
5977,348,1217.0,0,4,0,343.59
5978,345,241.0,1,2,0,-632.41
5979,97,3466.0,2,8,0,2592.35
5980,147,956.0,1,3,0,82.4
5981,204,97.0,1,7,0,-776.55
5982,226,85.0,3,11,1,-788.53
5983,183,407.0,1,7,0,-466.57
5984,81,221.0,0,7,0,-652.67
5985,232,89.0,4,6,0,-784.52
5986,228,346.0,4,7,0,-527.52
5987,33,181.0,2,12,0,-692.71
5988,284,227.0,0,5,0,-646.47
5989,359,257.0,4,4,0,-616.4
5990,166,251.0,1,9,0,-622.58
5991,348,154.0,2,9,0,-719.41
5992,249,714.0,2,8,0,-159.5
5993,132,176.0,2,5,0,-697.62
5994,207,430.0,2,4,0,-443.54
5995,279,146.0,1,8,0,-727.47
5996,135,700.0,3,5,0,-173.61
5997,61,162.0,2,3,0,-711.68
5998,132,523.0,2,6,1,-350.62
5999,364,131.0,4,2,0,-742.39
6000,97,902.0,0,3,0,28.35
6001,52,1387.0,3,6,0,513.31
6002,155,1132.0,1,3,0,258.41
6003,147,4547.0,1,5,0,3673.4
6004,264,75.0,4,5,0,-798.49
6005,75,1842.0,4,6,1,968.33
6006,192,491.0,2,7,0,-382.56
6007,179,183.0,3,5,0,-690.57
6008,22,945.0,2,7,1,71.28
6009,49,2452.0,3,8,0,1578.3
6010,15,159.0,2,2,1,-714.73
6011,300,261.0,2,3,0,-612.45
6012,29,1499.0,2,5,0,625.28
6013,176,500.0,0,4,0,-373.57
6014,135,1971.0,0,9,0,1097.39
6015,229,349.0,2,5,0,-524.52
6016,156,6000.0,2,5,0,5126.4
6017,36,920.0,4,6,1,46.29
6018,328,524.0,4,8,1,-349.43
6019,194,669.0,1,4,0,-204.56
6020,5,117.0,0,10,1,-756.74
6021,105,2444.0,1,7,1,1570.36
6022,284,63.0,1,11,0,-810.47
6023,149,521.0,0,8,0,-352.6
6024,364,499.0,3,8,0,-374.39
6025,324,73.0,2,7,0,-800.43
6026,168,319.0,3,2,0,-554.58
6027,159,2889.0,2,5,0,2015.41
6028,47,262.0,1,5,0,-611.7
6029,332,308.0,1,7,0,-565.42
6030,269,2204.0,3,3,0,1330.51
6031,249,473.0,4,6,1,-400.5
6032,85,413.0,2,6,1,-460.66
6033,49,2028.0,2,4,1,1154.3
6034,57,141.0,2,4,0,-732.69
6035,30,239.0,2,7,1,-634.71
6036,28,514.0,1,7,0,-359.72
6037,229,1064.0,7,10,1,190.48
6038,2,974.0,2,7,0,100.26
6039,169,392.0,2,8,0,-481.58
6040,200,504.0,2,4,0,-369.55
6041,20,257.0,1,7,0,-616.72
6042,170,687.0,1,7,0,-186.58
6043,108,537.0,2,3,0,-336.64
6044,337,1387.0,0,5,0,513.58
6045,229,1768.0,3,5,0,894.48
6046,259,722.0,1,5,0,-151.49
6047,255,1976.0,1,6,0,1102.5
6048,168,566.0,3,4,0,-307.58
6049,103,895.0,1,5,0,21.36
6050,303,358.0,0,8,0,-515.45
6051,150,612.0,2,10,0,-261.6
6052,74,852.0,1,3,0,-21.67
6053,59,421.0,2,8,0,-452.69
6054,327,1010.0,0,6,1,136.57
6055,66,794.0,1,10,0,-79.68
6056,195,170.0,2,5,0,-703.56
6057,331,1262.0,3,9,0,388.57
6058,11,340.0,2,4,1,-533.73
6059,204,425.0,4,5,1,-448.55
6060,15,781.0,2,3,0,-92.73
6061,192,171.0,3,3,1,-702.56
6062,258,1590.0,4,8,0,716.5
6063,14,143.0,2,4,0,-730.73
6064,170,110.0,2,4,0,-763.58
6065,186,514.0,4,4,0,-359.56
6066,196,583.0,2,8,0,-290.55
6067,321,644.0,3,6,0,-229.43
6068,352,210.0,2,4,1,-663.4
6069,305,134.0,3,7,0,-739.45
6070,159,1241.0,2,7,1,367.41
6071,67,1957.0,3,4,1,1083.32
6072,176,660.0,2,2,0,-213.57
6073,333,6000.0,0,9,0,5126.57
6074,319,744.0,1,7,0,-129.44
6075,67,286.0,0,7,0,-587.68
6076,28,611.0,0,3,1,-262.72
6077,204,133.0,2,3,0,-740.55
6078,81,346.0,3,5,1,-527.67
6079,228,1107.0,3,8,0,233.48
6080,18,1734.0,2,2,0,860.27
6081,193,2104.0,4,7,0,1230.44
6082,202,3054.0,2,3,0,2180.45
6083,157,565.0,3,7,0,-308.59
6084,299,683.0,1,5,0,-190.46
6085,123,444.0,3,6,0,-429.63
6086,110,830.0,2,6,0,-43.64
6087,293,304.0,2,4,0,-569.46
6088,210,3210.0,1,3,1,2336.46
6089,26,73.0,1,5,0,-800.72
6090,41,61.0,2,5,0,-812.7
6091,285,236.0,3,3,0,-637.47
6092,83,595.0,0,5,0,-278.66
6093,21,110.0,3,8,1,-763.72
6094,204,375.0,1,3,1,-498.55
6095,49,253.0,3,9,0,-620.7
6096,308,3821.0,1,5,0,2947.55
6097,40,549.0,0,4,0,-324.7
6098,242,629.0,0,7,0,-244.51
6099,131,740.0,2,4,0,-133.62
6100,177,152.0,3,6,1,-721.57
6101,365,730.0,7,1,1,-143.39
6102,54,897.0,1,7,0,23.31
6103,194,109.0,3,4,1,-764.56
6104,2,24.0,2,5,1,-849.74
6105,305,86.0,4,6,1,-787.45
6106,225,459.0,2,3,0,-414.53
6107,188,111.0,0,4,0,-762.56
6108,70,344.0,2,7,0,-529.68
6109,107,44.0,1,6,0,-829.64
6110,82,345.0,2,5,1,-528.66
6111,40,578.0,1,11,0,-295.71
6112,100,167.0,1,14,0,-706.65
6113,25,5774.0,3,4,1,4900.28
6114,160,206.0,3,3,1,-667.59
6115,133,1573.0,2,3,0,699.38
6116,45,280.0,2,7,0,-593.7
6117,184,1146.0,2,6,0,272.43
6118,36,144.0,0,5,0,-729.71
6119,118,1021.0,0,3,0,147.37
6120,282,2678.0,5,3,1,1804.53
6121,131,170.0,3,5,1,-703.62
6122,290,155.0,2,3,0,-718.46
6123,362,155.0,1,7,0,-718.39
6124,4,73.0,1,4,0,-800.74
6125,281,273.0,0,3,0,-600.47
6126,114,515.0,2,5,0,-358.63
6127,318,4188.0,0,4,1,3314.56
6128,106,107.0,1,3,1,-766.64
6129,208,662.0,4,8,1,-211.54
6130,181,1887.0,1,5,0,1013.43
6131,81,489.0,0,6,1,-384.67
6132,301,279.0,2,5,0,-594.45
6133,79,410.0,0,4,0,-463.67
6134,345,1549.0,2,6,0,675.59
6135,183,661.0,1,4,1,-212.57
6136,250,531.0,2,8,0,-342.5
6137,52,360.0,1,4,0,-513.69
6138,281,1607.0,2,3,0,733.53
6139,336,654.0,2,5,0,-219.42
6140,88,1287.0,3,4,1,413.34
6141,136,2128.0,2,4,0,1254.39
6142,329,786.0,5,9,1,-87.43
6143,314,22.0,2,7,0,-851.44
6144,65,70.0,1,5,0,-803.68
6145,42,169.0,1,7,0,-704.7
6146,250,571.0,0,12,0,-302.5
6147,48,424.0,1,5,0,-449.7
6148,299,594.0,3,3,1,-279.46
6149,303,661.0,4,9,0,-212.45
6150,325,236.0,1,5,0,-637.43
6151,219,1649.0,1,5,1,775.47
6152,122,126.0,1,9,0,-747.63
6153,184,295.0,1,10,0,-578.57
6154,121,709.0,1,9,0,-164.63
6155,350,156.0,5,6,1,-717.41
6156,139,2063.0,1,8,0,1189.39
6157,285,575.0,2,3,0,-298.47
6158,75,1614.0,0,3,0,740.33
6159,281,64.0,4,5,0,-809.47
6160,58,573.0,3,5,1,-300.69
6161,231,153.0,1,8,0,-720.52
6162,125,128.0,1,8,0,-745.62
6163,16,573.0,1,5,1,-300.73
6164,322,638.0,3,8,0,-235.43
6165,2,417.0,1,5,0,-456.74
6166,189,103.0,0,3,1,-770.56
6167,259,533.0,0,9,0,-340.49
6168,168,92.0,1,5,0,-781.58
6169,262,91.0,1,10,0,-782.49
6170,334,1442.0,3,7,0,568.58
6171,128,2351.0,0,5,0,1477.38
6172,22,259.0,3,11,0,-614.72
6173,232,357.0,4,1,1,-516.52
6174,286,302.0,2,7,0,-571.47
6175,27,306.0,0,11,0,-567.72
6176,20,641.0,3,7,1,-232.72
6177,248,536.0,2,9,0,-337.5
6178,216,3713.0,3,8,0,2839.46
6179,1,300.0,3,2,0,-573.74
6180,63,148.0,4,4,1,-725.68
6181,65,473.0,2,7,1,-400.68
6182,298,6000.0,3,8,1,5126.54
6183,3,724.0,0,3,0,-149.74
6184,256,1487.0,3,2,0,613.5
6185,224,103.0,2,7,0,-770.53
6186,298,42.0,3,7,0,-831.46
6187,142,176.0,2,5,0,-697.61
6188,359,1510.0,1,4,0,636.6
6189,31,218.0,2,8,1,-655.71
6190,218,282.0,2,14,0,-591.53
6191,55,1718.0,0,8,0,844.31
6192,282,1230.0,4,9,0,356.53
6193,258,232.0,1,2,0,-641.49
6194,267,2628.0,1,3,0,1754.51
6195,15,1809.0,1,5,0,935.27
6196,1,551.0,4,9,1,-322.74
6197,21,497.0,2,4,0,-376.72
6198,219,139.0,2,4,0,-734.53
6199,82,221.0,6,4,1,-652.66
6200,78,118.0,2,0,0,-755.67
6201,176,641.0,1,3,0,-232.57
6202,191,93.0,1,5,1,-780.56
6203,235,586.0,1,7,0,-287.52
6204,100,618.0,0,4,0,-255.65
6205,359,174.0,4,15,0,-699.4
6206,216,979.0,3,8,0,105.46
6207,2,1088.0,1,11,1,214.26
6208,102,295.0,1,5,0,-578.65
6209,361,238.0,1,8,0,-635.4
6210,53,1382.0,0,5,0,508.31
6211,89,1453.0,2,8,0,579.34
6212,69,777.0,3,7,0,-96.68
6213,347,358.0,1,4,0,-515.41
6214,326,507.0,1,5,0,-366.43
6215,73,621.0,0,9,0,-252.67
6216,249,402.0,2,5,0,-471.5
6217,285,386.0,1,8,1,-487.47
6218,345,107.0,1,8,0,-766.41
6219,153,21.0,2,14,1,-852.6
6220,79,247.0,5,7,1,-626.67
6221,276,1537.0,2,9,0,663.52
6222,250,245.0,3,8,1,-628.5
6223,60,335.0,1,6,0,-538.69
6224,40,1451.0,0,5,0,577.29
6225,35,89.0,4,7,0,-784.71
6226,282,893.0,0,10,0,19.53
6227,157,158.0,3,1,0,-715.59
6228,227,249.0,1,5,0,-624.52
6229,289,2659.0,2,8,0,1785.53
6230,358,551.0,3,5,0,-322.4
6231,5,620.0,4,9,1,-253.74
6232,32,1405.0,3,4,1,531.29
6233,26,155.0,1,8,0,-718.72
6234,164,318.0,1,10,1,-555.59
6235,346,84.0,4,4,1,-789.41
6236,352,351.0,1,4,0,-522.4
6237,353,552.0,1,12,0,-321.4
6238,325,341.0,2,7,1,-532.43
6239,200,574.0,4,5,0,-299.55
6240,72,192.0,1,6,1,-681.67
6241,178,194.0,2,7,0,-679.57
6242,310,338.0,1,5,0,-535.44
6243,192,73.0,3,9,0,-800.56
6244,235,1489.0,3,6,0,615.48
6245,133,2022.0,4,6,1,1148.38
6246,167,3602.0,1,4,0,2728.42
6247,228,632.0,3,1,0,-241.52
6248,109,568.0,1,10,0,-305.64
6249,312,146.0,1,6,1,-727.44
6250,52,294.0,3,2,0,-579.69
6251,99,91.0,4,4,1,-782.65
6252,207,611.0,2,7,0,-262.54
6253,244,2390.0,1,4,1,1516.49
6254,334,2398.0,1,10,1,1524.58
6255,225,2124.0,1,9,0,1250.47
6256,158,1467.0,1,6,0,593.41
6257,65,838.0,3,2,0,-35.68
6258,352,19.0,4,4,1,-854.4
6259,29,285.0,3,8,0,-588.72
6260,30,1268.0,3,3,1,394.29
6261,283,1569.0,1,6,0,695.53
6262,213,408.0,1,10,0,-465.54
6263,123,243.0,4,4,0,-630.62
6264,74,405.0,5,5,1,-468.67
6265,267,637.0,1,5,0,-236.49
6266,31,266.0,0,5,0,-607.71
6267,3,773.0,1,8,0,-100.74
6268,93,150.0,1,3,0,-723.65
6269,78,596.0,0,10,0,-277.67
6270,352,200.0,1,4,0,-673.4
6271,194,178.0,2,4,0,-695.56
6272,150,733.0,3,5,0,-140.6
6273,103,272.0,1,6,1,-601.64
6274,93,2306.0,2,6,0,1432.35
6275,184,950.0,2,6,1,76.43
6276,166,368.0,3,8,0,-505.58
6277,287,364.0,0,4,0,-509.47
6278,351,1266.0,1,6,0,392.59
6279,331,1408.0,0,5,0,534.57
6280,325,256.0,2,6,0,-617.43
6281,176,1211.0,4,3,0,337.43
6282,326,340.0,5,7,1,-533.43
6283,343,331.0,3,9,0,-542.41
6284,158,1489.0,1,8,0,615.41
6285,20,645.0,8,8,1,-228.72
6286,194,525.0,0,2,0,-348.56
6287,326,2946.0,0,8,0,2072.57
6288,146,251.0,1,4,0,-622.6
6289,76,96.0,4,10,0,-777.67
6290,98,341.0,4,5,0,-532.65
6291,132,27.0,4,4,0,-846.62
6292,147,178.0,1,4,0,-695.6
6293,348,80.0,2,9,0,-793.41
6294,216,309.0,1,8,0,-564.54
6295,346,1294.0,1,4,0,420.59
6296,103,3155.0,2,5,1,2281.35
6297,157,193.0,5,6,1,-680.59
6298,313,51.0,2,7,0,-822.44
6299,149,1707.0,0,9,1,833.4
6300,91,228.0,1,5,0,-645.66
6301,192,575.0,4,7,1,-298.56
6302,12,313.0,3,6,1,-560.73
6303,88,95.0,2,10,1,-778.66
6304,291,292.0,1,3,0,-581.46
6305,239,390.0,1,4,0,-483.51
6306,272,1585.0,1,5,0,711.52
6307,79,1831.0,0,7,0,957.33
6308,56,816.0,3,4,1,-57.69
6309,43,365.0,2,7,1,-508.7
6310,302,2375.0,3,8,0,1501.55
6311,121,167.0,0,7,0,-706.63
6312,263,871.0,2,9,0,-2.49
6313,37,229.0,2,6,0,-644.71
6314,330,311.0,2,8,0,-562.43
6315,88,36.0,0,8,0,-837.66
6316,155,24.0,1,4,1,-849.59
6317,64,1184.0,6,5,0,310.32
6318,271,14.0,0,10,0,-859.48
6319,179,507.0,1,2,0,-366.57
6320,14,1195.0,5,3,1,321.27
6321,336,313.0,4,6,0,-560.42
6322,298,1114.0,0,3,0,240.54
6323,47,170.0,1,1,0,-703.7
6324,285,1258.0,2,3,0,384.53
6325,27,451.0,4,9,0,-422.72
6326,360,813.0,0,2,1,-60.4
6327,14,162.0,3,5,1,-711.73
6328,45,2907.0,3,3,0,2033.3
6329,144,84.0,2,11,0,-789.6
6330,245,777.0,2,5,0,-96.51
6331,226,1539.0,3,5,1,665.47
6332,188,1096.0,2,8,0,222.44
6333,66,1911.0,1,6,0,1037.32
6334,91,62.0,2,7,0,-811.66
6335,318,70.0,4,3,0,-803.44
6336,266,634.0,1,4,0,-239.49
6337,266,495.0,1,4,0,-378.49
6338,39,181.0,0,8,0,-692.71
6339,321,2156.0,3,7,0,1282.56
6340,193,338.0,0,6,0,-535.56
6341,144,933.0,2,4,0,59.4
6342,165,3821.0,3,8,0,2947.41
6343,108,307.0,2,7,0,-566.64
6344,51,476.0,2,5,0,-397.69
6345,78,197.0,2,4,1,-676.67
6346,172,594.0,0,5,0,-279.58
6347,51,1923.0,2,8,0,1049.3
6348,275,384.0,1,6,0,-489.48
6349,111,542.0,6,5,1,-331.64
6350,259,1991.0,2,13,0,1117.5
6351,295,1153.0,3,5,1,279.54
6352,197,227.0,0,5,0,-646.55
6353,36,313.0,0,12,0,-560.71
6354,151,4563.0,1,5,0,3689.4
6355,245,315.0,1,7,0,-558.51
6356,199,1072.0,4,4,0,198.45
6357,261,456.0,5,3,0,-417.49
6358,158,434.0,1,6,0,-439.59
6359,250,78.0,4,5,0,-795.5
6360,126,606.0,0,5,0,-267.62
6361,310,866.0,1,8,0,-7.45
6362,249,1784.0,2,4,0,910.5
6363,197,778.0,2,8,1,-95.55
6364,167,441.0,2,8,1,-432.58
6365,107,677.0,2,7,0,-196.64
6366,147,966.0,1,5,0,92.4
6367,244,494.0,2,4,0,-379.51
6368,12,1491.0,2,9,0,617.27
6369,2,172.0,3,3,0,-701.74
6370,243,516.0,1,6,1,-357.51
6371,161,114.0,0,8,0,-759.59
6372,80,237.0,2,6,1,-636.67
6373,31,228.0,1,7,0,-645.71
6374,27,689.0,7,6,1,-184.72
6375,183,295.0,3,7,0,-578.57
6376,279,313.0,2,5,0,-560.47
6377,127,439.0,3,8,0,-434.62
6378,272,367.0,2,5,0,-506.48
6379,281,2149.0,2,6,0,1275.53
6380,279,3075.0,5,6,0,2201.52
6381,207,745.0,1,7,1,-128.54
6382,294,1174.0,1,6,0,300.54
6383,244,37.0,2,10,0,-836.51
6384,104,1125.0,2,5,0,251.36
6385,207,485.0,2,7,0,-388.54
6386,134,620.0,2,7,1,-253.61
6387,31,720.0,5,6,1,-153.71
6388,278,321.0,4,3,0,-552.48
6389,23,696.0,3,2,0,-177.72
6390,206,2951.0,3,9,0,2077.45
6391,139,173.0,0,5,0,-700.61
6392,342,48.0,4,11,0,-825.41
