snapshot_id,host_type,cpu_spike_pct,outbound_connections,off_hours_activity,new_process_count,confirmed_compromised,flagged_anomalous
5608,batch_job_host,72.3,12,1,2,0,0
5609,backup_host,24.8,177,0,1,0,0
5610,normal,7.5,5,0,1,0,0
5611,normal,18.0,10,0,1,0,0
5612,batch_job_host,63.1,13,1,3,0,0
5613,normal,5.6,7,0,0,0,0
5614,batch_job_host,64.9,12,1,5,0,1
5615,normal,3.6,9,0,1,0,0
5616,normal,3.4,5,0,0,0,0
5617,normal,23.6,6,0,0,0,0
5618,backup_host,7.5,153,0,1,0,0
5619,normal,2.1,6,0,0,0,0
5620,normal,2.2,4,0,1,0,0
5621,normal,6.9,6,0,0,0,0
5622,batch_job_host,67.4,10,1,1,0,0
5623,normal,10.7,5,0,0,0,0
5624,batch_job_host,61.9,6,1,0,0,0
5625,batch_job_host,72.2,9,0,3,0,0
5626,normal,7.9,6,0,1,0,0
5627,batch_job_host,68.7,15,0,0,0,0
5628,backup_host,18.0,162,0,0,0,0
5629,normal,6.3,5,0,0,0,0
5630,normal,0.0,7,0,1,0,0
5631,normal,2.6,8,0,0,0,0
5632,normal,6.0,6,1,0,0,0
5633,normal,4.5,4,0,0,0,0
5634,batch_job_host,66.6,13,1,1,0,0
5635,normal,15.4,2,0,0,0,0
5636,normal,5.1,5,0,0,0,0
5637,normal,3.2,4,0,0,0,0
5638,normal,9.1,9,0,0,0,0
5639,normal,12.5,6,0,0,0,0
5640,normal,17.0,5,0,0,0,0
5641,batch_job_host,64.1,10,1,2,0,0
5642,normal,0.0,5,0,0,0,0
5643,backup_host,9.2,175,1,1,0,0
5644,normal,13.9,2,0,0,0,0
5645,normal,22.2,5,0,0,0,0
5646,normal,15.0,5,0,0,0,0
5647,normal,5.1,11,0,0,0,0
5648,normal,17.9,8,0,0,0,0
5649,normal,5.9,3,1,0,0,0
5650,normal,2.5,4,0,2,0,0
5651,normal,15.5,5,0,1,0,0
5652,normal,9.6,5,0,1,0,0
5653,batch_job_host,68.1,7,1,1,0,0
5654,normal,1.5,6,0,0,0,0
5655,normal,14.9,2,0,0,0,0
5656,backup_host,13.3,184,0,0,0,0
5657,normal,5.1,6,0,1,0,0
5658,normal,12.3,6,0,0,0,0
5659,normal,6.1,5,0,0,0,0
5660,normal,18.2,5,0,1,0,0
5661,backup_host,18.5,170,0,1,0,0
5662,normal,0.1,10,0,1,0,0
5663,normal,0.4,6,0,0,0,0
5664,batch_job_host,61.7,11,0,0,0,0
5665,normal,10.8,12,0,0,0,0
5666,normal,3.0,5,0,0,0,0
5667,backup_host,16.3,166,0,0,0,0
5668,normal,1.5,8,0,0,0,0
5669,normal,12.5,3,0,0,0,0
5670,normal,9.4,7,0,0,0,0
5671,backup_host,25.7,186,0,0,0,0
5672,normal,7.4,5,0,0,0,0
5673,normal,0.0,3,0,0,0,0
5674,batch_job_host,74.1,9,0,0,0,0
5675,normal,15.0,10,0,1,0,0
5676,normal,6.7,8,0,0,0,0
5677,normal,16.8,5,0,0,0,0
5678,normal,0.0,6,0,0,0,0
5679,normal,3.7,5,0,0,0,0
5680,backup_host,16.6,187,0,1,0,0
5681,normal,17.5,11,0,0,0,0
5682,normal,3.3,5,0,0,0,0
5683,normal,3.5,9,0,0,0,0
5684,normal,7.8,8,0,0,0,0
5685,batch_job_host,59.0,11,1,0,0,0
5686,normal,9.4,8,0,1,0,0
5687,normal,8.0,10,0,0,0,0
5688,normal,8.5,4,0,0,0,0
5689,normal,11.9,4,0,0,0,0
5690,normal,0.0,7,0,0,0,0
5691,normal,6.9,6,0,0,0,0
5692,batch_job_host,67.4,11,1,1,0,0
5693,normal,17.3,8,0,0,0,0
5694,normal,10.4,7,0,0,0,0
5695,normal,6.1,9,0,0,0,0
5696,normal,3.7,8,0,1,0,0
5697,normal,3.9,8,0,0,0,0
5698,normal,10.6,5,0,0,0,0
5699,normal,12.6,9,0,0,0,0
5700,normal,0.0,7,0,0,0,0
5701,normal,12.3,5,0,0,0,0
5702,normal,3.3,5,0,0,0,0
5703,normal,12.1,9,0,0,0,0
5704,backup_host,14.6,173,0,2,0,0
5705,batch_job_host,60.9,4,0,1,0,0
5706,normal,13.5,4,0,0,0,0
5707,normal,6.5,8,0,1,0,0
5708,normal,10.5,8,0,0,0,0
5709,normal,4.5,8,0,0,0,0
5710,normal,6.1,11,0,0,0,0
5711,normal,2.1,8,0,0,0,0
5712,normal,3.3,5,0,1,0,0
5713,normal,18.4,6,0,0,0,0
5714,normal,15.2,10,0,0,0,0
5715,normal,4.9,9,0,0,0,0
5716,normal,9.7,11,0,1,0,0
5717,normal,5.1,7,0,0,0,0
5718,batch_job_host,73.9,14,0,0,0,0
5719,normal,4.9,7,0,0,0,0
5720,normal,3.1,8,0,0,0,0
5721,backup_host,20.1,202,0,2,0,0
5722,normal,62.5,11,0,3,1,0
5723,normal,6.9,7,0,1,0,0
5724,normal,0.0,10,0,0,0,0
5725,normal,3.4,11,0,0,0,0
5726,normal,11.3,3,0,0,0,0
5727,normal,4.8,4,0,1,0,0
5728,normal,9.0,2,0,1,0,0
5729,normal,18.2,9,0,1,0,0
5730,normal,13.0,1,0,0,0,0
5731,normal,0.4,5,0,0,0,0
5732,normal,4.9,4,0,1,0,0
5733,normal,3.5,5,0,0,0,0
5734,normal,10.3,5,0,0,0,0
5735,normal,1.1,9,0,0,0,0
5736,batch_job_host,75.2,12,1,1,0,0
5737,backup_host,10.3,177,0,2,0,0
5738,backup_host,20.6,166,0,1,0,0
5739,normal,10.0,2,0,0,0,0
5740,normal,5.6,7,0,1,0,0
5741,batch_job_host,67.8,11,1,0,0,0
5742,backup_host,12.5,156,1,1,0,0
5743,backup_host,11.1,176,0,0,0,0
5744,normal,6.7,8,0,1,0,0
5745,normal,16.6,6,0,1,0,0
5746,normal,11.3,4,0,0,0,0
5747,normal,9.0,1,0,0,0,0
5748,backup_host,16.9,162,0,1,0,0
5749,normal,10.2,7,0,1,0,0
5750,normal,12.2,1,0,0,0,0
5751,normal,15.8,4,0,1,0,0
5752,batch_job_host,66.3,19,1,1,0,0
5753,normal,15.6,6,0,1,0,0
5754,normal,7.5,2,0,0,0,0
5755,normal,10.5,8,0,0,0,0
5756,normal,8.2,10,0,1,0,0
5757,normal,7.5,2,1,0,0,0
5758,backup_host,11.5,187,0,1,0,0
5759,normal,8.2,5,0,0,0,0
5760,normal,0.0,5,0,0,0,0
5761,normal,0.0,3,0,0,0,0
5762,normal,19.0,9,0,0,0,0
5763,normal,2.7,7,0,0,0,0
5764,normal,10.1,6,0,0,0,0
5765,normal,5.5,7,0,0,0,0
5766,normal,6.6,6,0,0,0,0
5767,backup_host,15.0,182,0,1,0,0
5768,normal,12.7,2,0,0,0,0
5769,normal,7.1,4,0,0,0,0
5770,normal,20.0,4,0,0,0,0
5771,normal,11.8,4,0,0,0,0
5772,normal,0.6,6,0,0,0,0
5773,normal,21.3,9,0,0,0,0
5774,normal,11.1,8,0,1,0,0
5775,normal,11.0,2,0,0,0,0
5776,normal,2.4,7,0,0,0,0
5777,normal,9.1,3,0,1,0,0
5778,normal,0.0,5,0,0,0,0
5779,normal,16.1,11,0,1,0,0
5780,normal,3.3,10,1,0,0,0
5781,normal,15.8,4,0,0,0,0
5782,normal,19.2,8,0,0,0,0
5783,normal,19.0,2,0,0,0,0
5784,normal,9.8,5,0,1,0,0
5785,normal,16.6,5,0,0,0,0
5786,normal,4.1,7,0,1,0,0
5787,normal,1.7,7,0,0,0,0
5788,normal,4.2,6,0,1,0,0
5789,normal,2.4,7,0,0,0,0
5790,normal,1.3,6,0,0,0,0
5791,normal,14.6,6,0,1,0,0
5792,normal,2.3,10,0,0,0,0
5793,normal,10.5,7,0,0,0,0
5794,normal,4.0,5,0,0,0,0
5795,normal,0.7,8,0,0,0,0
5796,normal,0.0,2,0,0,0,0
5797,normal,9.8,8,0,0,0,0
5798,normal,8.4,5,0,0,0,0
5799,backup_host,15.5,154,0,3,0,0
5800,backup_host,12.7,196,0,0,0,0
5801,normal,13.2,3,0,0,0,0
5802,normal,15.4,11,0,0,0,0
5803,normal,0.0,3,0,0,0,0
5804,normal,1.3,6,0,0,0,0
5805,normal,9.8,4,1,1,0,0
5806,normal,13.0,6,0,0,0,0
5807,batch_job_host,68.5,7,1,1,0,0
5808,batch_job_host,72.9,9,1,1,0,0
5809,normal,6.5,7,0,0,0,0
5810,backup_host,16.8,164,1,1,0,0
5811,normal,8.4,6,0,0,0,0
5812,normal,0.0,5,0,2,0,0
5813,batch_job_host,61.3,11,0,0,0,0
5814,normal,14.0,3,0,0,0,0
5815,normal,0.0,5,0,0,0,0
5816,normal,9.5,4,0,1,0,0
5817,batch_job_host,68.0,9,1,2,0,0
5818,normal,9.9,4,0,0,0,0
5819,batch_job_host,72.7,8,1,1,0,0
5820,batch_job_host,77.5,14,1,2,0,0
5821,backup_host,18.4,173,1,0,0,0
5822,normal,17.0,8,0,0,0,0
5823,normal,9.7,9,0,0,0,0
5824,normal,9.5,2,0,1,0,0
5825,normal,9.5,6,0,0,0,0
5826,normal,11.8,7,1,1,0,0
5827,normal,7.4,7,0,0,0,0
5828,backup_host,6.2,168,0,1,0,0
5829,normal,8.6,6,0,0,0,0
5830,normal,10.1,4,0,0,0,0
5831,normal,12.1,2,0,0,0,0
5832,normal,16.0,5,0,0,0,0
5833,batch_job_host,64.9,10,0,0,0,0
5834,normal,1.5,3,0,0,0,0
5835,normal,8.6,10,0,0,0,0
5836,normal,4.8,12,1,0,0,0
5837,normal,13.4,10,0,0,0,0
5838,normal,80.0,11,0,1,1,0
5839,normal,3.3,3,0,0,0,0
5840,normal,14.3,4,0,0,0,0
5841,normal,9.5,9,0,1,0,0
5842,normal,10.9,5,0,0,0,0
5843,normal,16.7,10,0,1,0,0
5844,normal,10.8,8,0,0,0,0
5845,normal,20.5,9,0,0,0,0
5846,normal,2.5,12,0,0,0,0
5847,normal,10.6,7,0,1,0,0
5848,normal,7.7,4,0,0,0,0
5849,normal,10.3,8,0,0,0,0
5850,normal,6.1,5,0,1,0,0
5851,normal,0.0,7,1,0,0,0
5852,normal,1.7,7,0,1,0,0
5853,normal,0.0,4,0,0,0,0
5854,batch_job_host,62.8,5,1,1,0,0
5855,batch_job_host,54.4,6,1,0,0,0
5856,normal,8.3,7,1,0,0,0
5857,normal,15.1,6,0,0,0,0
5858,normal,2.9,7,0,0,0,0
5859,normal,17.1,7,0,0,0,0
5860,batch_job_host,64.4,8,1,0,0,0
5861,batch_job_host,68.6,7,1,1,0,0
5862,normal,16.2,7,0,0,0,0
5863,normal,9.1,8,0,0,0,0
5864,batch_job_host,59.1,7,1,2,0,0
5865,batch_job_host,61.5,11,1,0,0,0
5866,batch_job_host,68.5,7,1,2,0,0
5867,normal,5.7,7,0,0,0,0
5868,normal,8.5,9,0,0,0,0
5869,normal,7.1,4,0,0,0,0
5870,normal,19.0,6,0,2,0,0
5871,batch_job_host,63.5,7,1,1,0,0
5872,batch_job_host,72.1,7,1,0,0,0
5873,normal,0.0,7,0,0,0,0
5874,backup_host,17.2,157,0,1,0,0
5875,normal,11.1,2,0,0,0,0
5876,normal,18.1,8,0,0,0,0
5877,batch_job_host,67.7,8,1,1,0,0
5878,normal,0.0,8,0,0,0,0
5879,normal,14.7,3,0,2,0,0
5880,backup_host,12.4,165,0,0,0,0
5881,normal,15.4,10,0,0,0,0
5882,backup_host,12.7,167,0,1,0,0
5883,normal,5.6,4,0,0,0,0
5884,normal,6.9,12,0,1,0,0
5885,normal,2.1,4,0,0,0,0
5886,normal,8.1,4,0,2,0,0
5887,normal,0.0,11,0,0,0,0
5888,normal,2.0,7,0,0,0,0
5889,normal,62.8,8,1,1,1,0
5890,normal,16.2,6,1,0,0,0
5891,normal,0.0,7,0,0,0,0
5892,normal,7.5,4,0,0,0,0
5893,backup_host,26.4,161,0,0,0,0
5894,normal,11.0,3,0,0,0,0
5895,normal,10.3,4,0,0,0,0
5896,backup_host,20.2,169,0,1,0,0
5897,normal,3.0,6,0,0,0,0
5898,normal,70.3,13,1,4,1,1
5899,normal,10.2,7,0,0,0,0
5900,normal,3.7,5,0,0,0,0
5901,normal,16.3,13,0,0,0,0
5902,normal,7.2,7,0,0,0,0
5903,normal,9.1,4,0,0,0,0
5904,normal,17.3,10,0,0,0,0
5905,normal,3.8,6,0,1,0,0
5906,normal,9.3,8,1,1,0,0
5907,normal,10.3,6,0,1,0,0
5908,normal,4.5,9,0,0,0,0
5909,batch_job_host,58.2,9,1,0,0,0
5910,normal,18.2,6,0,0,0,0
5911,backup_host,21.2,218,0,3,0,0
5912,normal,5.6,4,0,0,0,0
5913,normal,11.5,4,0,1,0,0
5914,normal,15.1,9,0,1,0,0
5915,batch_job_host,68.7,9,0,1,0,0
5916,normal,9.0,5,0,0,0,0
5917,normal,6.8,4,0,0,0,0
5918,normal,14.9,8,0,0,0,0
5919,normal,10.9,9,0,1,0,0
5920,backup_host,13.6,168,0,2,0,0
5921,normal,3.4,4,0,0,0,0
5922,normal,1.6,5,0,0,0,0
5923,normal,11.5,7,0,1,0,0
5924,backup_host,11.5,151,0,0,0,0
5925,normal,13.2,6,0,0,0,0
5926,normal,14.2,3,0,0,0,0
5927,normal,10.7,7,0,0,0,0
5928,normal,11.8,5,0,0,0,0
5929,normal,14.3,7,0,0,0,0
5930,normal,1.8,8,0,0,0,0
5931,normal,6.7,10,0,0,0,0
5932,normal,9.5,9,0,0,0,0
5933,normal,11.7,7,0,1,0,0
5934,normal,5.8,4,0,0,0,0
5935,backup_host,15.3,207,0,2,0,0
5936,normal,8.4,5,0,1,0,0
5937,normal,1.3,4,0,0,0,0
5938,normal,15.6,6,0,0,0,0
5939,normal,7.0,7,0,0,0,0
5940,normal,15.7,4,0,0,0,0
5941,backup_host,13.4,159,0,2,0,0
5942,normal,0.0,5,0,0,0,0
5943,normal,4.1,6,0,0,0,0
5944,normal,8.9,5,0,0,0,0
5945,normal,3.1,4,0,1,0,0
5946,normal,0.2,6,0,0,0,0
5947,normal,12.2,9,0,1,0,0
5948,normal,2.4,3,0,0,0,0
5949,normal,8.3,4,0,0,0,0
5950,normal,15.7,6,0,0,0,0
5951,normal,4.0,8,0,0,0,0
5952,batch_job_host,73.9,8,1,1,0,0
5953,normal,2.3,7,0,0,0,0
5954,backup_host,14.8,194,1,1,0,0
5955,batch_job_host,65.0,9,1,0,0,0
5956,normal,5.8,5,0,0,0,0
5957,normal,13.2,10,0,0,0,0
5958,normal,14.4,4,1,1,0,0
5959,normal,4.9,9,0,0,0,0
5960,normal,5.8,4,0,1,0,0
5961,normal,15.3,5,0,0,0,0
5962,normal,13.9,5,0,0,0,0
5963,backup_host,15.9,169,0,0,0,0
5964,normal,22.9,200,0,3,1,0
5965,normal,10.8,8,0,0,0,0
5966,normal,8.9,4,0,0,0,0
5967,normal,0.0,9,0,0,0,0
5968,batch_job_host,67.6,14,1,2,0,0
5969,backup_host,20.3,174,0,0,0,0
5970,normal,2.8,7,0,0,0,0
5971,normal,59.7,8,1,1,1,0
5972,normal,10.9,10,0,0,0,0
5973,batch_job_host,64.7,10,0,1,0,0
5974,normal,0.0,7,0,0,0,0
5975,normal,7.2,3,0,0,0,0
5976,normal,5.3,11,0,0,0,0
5977,normal,9.9,8,0,0,0,0
5978,normal,0.0,2,0,2,0,0
5979,normal,0.0,6,0,0,0,0
5980,normal,2.2,6,0,1,0,0
5981,normal,11.1,4,0,1,0,0
5982,normal,8.9,6,0,0,0,0
5983,normal,11.6,5,0,0,0,0
5984,batch_job_host,68.5,10,0,0,0,0
5985,normal,8.7,7,0,1,0,0
5986,normal,13.0,4,0,0,0,0
5987,normal,5.8,6,0,0,0,0
5988,backup_host,8.0,195,0,1,0,0
5989,normal,1.5,7,0,0,0,0
5990,normal,10.1,7,0,0,0,0
5991,batch_job_host,60.6,7,1,2,0,0
5992,normal,8.7,4,0,0,0,0
5993,normal,5.2,9,0,0,0,0
5994,normal,10.8,5,0,0,0,0
5995,normal,12.1,5,0,2,0,0
5996,normal,4.0,7,0,0,0,0
5997,normal,0.0,5,0,0,0,0
5998,normal,68.5,7,0,5,1,1
5999,normal,6.6,7,0,0,0,0
6000,normal,0.6,4,0,1,0,0
6001,normal,4.7,6,0,0,0,0
6002,normal,2.4,7,0,0,0,0
6003,normal,11.2,10,0,0,0,0
6004,normal,10.1,7,0,0,0,0
6005,normal,6.7,3,0,0,0,0
6006,batch_job_host,70.2,9,1,2,0,0
6007,normal,1.1,4,0,0,0,0
6008,normal,14.9,4,0,0,0,0
6009,normal,6.3,5,0,0,0,0
6010,backup_host,9.5,187,0,0,0,0
6011,normal,11.1,4,0,0,0,0
6012,normal,5.7,7,0,0,0,0
6013,backup_host,26.7,176,0,1,0,0
6014,normal,1.5,10,0,0,0,0
6015,normal,7.6,3,0,0,0,0
6016,normal,18.8,7,0,0,0,0
6017,normal,11.2,10,0,0,0,0
6018,normal,7.3,4,1,0,0,0
6019,normal,4.1,10,0,0,0,0
6020,normal,7.9,2,0,0,0,0
6021,backup_host,14.1,190,0,0,0,0
6022,normal,7.5,7,0,1,0,0
6023,normal,5.6,4,0,1,0,0
6024,batch_job_host,67.9,8,1,0,0,0
6025,normal,5.2,9,0,0,0,0
6026,normal,0.0,9,0,0,0,0
6027,batch_job_host,71.4,11,1,1,0,0
6028,batch_job_host,70.2,18,1,2,0,0
6029,normal,10.5,10,0,0,0,0
6030,normal,8.3,5,0,0,0,0
6031,normal,8.1,3,0,0,0,0
6032,normal,21.7,2,0,0,0,0
6033,normal,9.0,7,0,0,0,0
6034,backup_host,10.5,154,0,0,0,0
6035,normal,16.1,1,0,0,0,0
6036,normal,10.3,6,0,0,0,0
6037,batch_job_host,79.5,8,0,0,0,0
6038,normal,10.4,13,0,0,0,0
6039,normal,6.7,3,0,0,0,0
6040,normal,8.7,6,0,0,0,0
6041,normal,0.9,2,0,1,0,0
6042,normal,2.7,4,0,1,0,0
6043,normal,9.7,0,0,0,0,0
6044,normal,11.1,12,0,0,0,0
6045,normal,11.9,7,0,0,0,0
6046,normal,8.4,7,0,0,0,0
6047,normal,9.4,6,0,0,0,0
6048,normal,12.5,6,0,0,0,0
6049,normal,4.1,4,0,0,0,0
6050,normal,9.1,6,0,0,0,0
6051,normal,3.3,10,0,0,0,0
6052,normal,0.0,5,0,0,0,0
6053,normal,15.0,3,0,0,0,0
6054,backup_host,24.5,183,0,1,0,0
6055,batch_job_host,63.2,6,1,2,0,0
6056,normal,0.0,6,0,0,0,0
6057,normal,19.3,13,0,0,0,0
6058,backup_host,11.8,209,0,1,0,0
6059,normal,14.0,10,0,1,0,0
6060,normal,18.9,1,0,0,0,0
6061,normal,24.6,186,0,3,1,0
6062,normal,15.0,173,1,4,1,1
6063,backup_host,20.2,187,0,1,0,0
6064,normal,2.7,8,0,0,0,0
6065,normal,3.2,7,0,0,0,0
6066,normal,11.5,7,0,0,0,0
6067,batch_job_host,66.2,9,1,0,0,0
6068,normal,13.6,3,0,2,0,0
6069,normal,5.6,6,0,0,0,0
6070,batch_job_host,64.4,14,1,2,0,0
6071,normal,13.2,13,0,1,0,0
6072,normal,9.0,2,0,0,0,0
6073,backup_host,17.2,184,0,1,0,0
6074,batch_job_host,62.8,11,1,2,0,0
6075,normal,3.5,6,0,0,0,0
6076,normal,17.6,8,0,0,0,0
6077,normal,16.8,6,0,1,0,0
6078,normal,9.2,5,1,0,0,0
6079,normal,8.3,6,0,0,0,0
6080,normal,4.5,6,0,0,0,0
6081,normal,1.9,4,0,0,0,0
6082,normal,9.3,10,0,0,0,0
6083,normal,13.3,6,0,1,0,0
6084,normal,5.9,13,0,0,0,0
6085,normal,9.3,8,0,0,0,0
6086,normal,0.0,2,0,0,0,0
6087,normal,8.0,7,0,0,0,0
6088,backup_host,20.1,201,0,1,0,0
6089,backup_host,23.3,190,1,1,0,1
6090,normal,5.2,6,0,0,0,0
6091,normal,8.6,5,0,0,0,0
6092,normal,12.2,6,0,1,0,0
6093,normal,7.2,5,0,0,0,0
6094,normal,16.6,11,0,1,0,0
6095,normal,11.8,4,0,0,0,0
6096,normal,7.7,5,0,0,0,0
6097,batch_job_host,68.6,8,1,0,0,0
6098,batch_job_host,69.6,8,1,2,0,0
6099,batch_job_host,64.3,6,1,1,0,0
6100,normal,14.4,6,0,0,0,0
6101,normal,5.5,4,0,0,0,0
6102,normal,5.7,10,0,0,0,0
6103,batch_job_host,72.7,6,0,0,0,0
6104,normal,9.9,5,0,0,0,0
6105,normal,8.6,7,0,1,0,0
6106,normal,8.1,8,0,0,0,0
6107,normal,15.0,5,0,0,0,0
6108,batch_job_host,64.0,10,0,3,0,0
6109,normal,12.6,6,0,0,0,0
6110,normal,1.3,4,0,0,0,0
6111,normal,2.5,12,0,0,0,0
6112,normal,16.2,2,0,0,0,0
6113,batch_job_host,60.2,7,1,0,0,0
6114,normal,0.0,3,0,0,0,0
6115,normal,9.1,7,0,0,0,0
6116,normal,3.6,6,0,0,0,0
6117,normal,0.0,6,0,0,0,0
6118,normal,10.2,9,0,0,0,0
6119,batch_job_host,66.8,10,1,0,0,0
6120,normal,20.0,8,0,1,0,0
6121,batch_job_host,68.7,10,0,0,0,0
6122,batch_job_host,75.0,11,1,1,0,0
6123,normal,0.0,9,0,0,0,0
6124,normal,6.5,5,0,0,0,0
6125,normal,13.3,9,0,0,0,0
6126,normal,10.1,5,0,0,0,0
6127,normal,21.0,4,0,0,0,0
6128,normal,2.7,6,0,0,0,0
6129,normal,8.0,6,0,1,0,0
6130,normal,20.1,7,0,0,0,0
6131,normal,20.8,7,1,0,0,0
6132,normal,19.4,9,0,1,0,0
6133,normal,11.7,6,0,0,0,0
6134,normal,0.0,8,0,0,0,0
6135,normal,1.6,6,0,1,0,0
6136,normal,0.0,6,0,0,0,0
6137,normal,12.9,9,0,0,0,0
6138,normal,0.0,6,1,1,0,0
6139,normal,1.0,8,0,0,0,0
6140,normal,5.9,7,0,0,0,0
6141,normal,0.0,5,0,1,0,0
6142,normal,10.1,10,0,0,0,0
6143,normal,8.2,9,0,0,0,0
6144,normal,9.1,7,0,0,0,0
6145,normal,11.6,9,0,0,0,0
6146,normal,11.7,3,0,0,0,0
6147,normal,9.5,11,0,0,0,0
6148,normal,5.2,5,0,1,0,0
6149,normal,5.2,4,0,0,0,0
6150,normal,17.6,6,0,0,0,0
6151,normal,13.9,5,0,0,0,0
6152,normal,7.7,6,0,0,0,0
6153,normal,3.8,9,0,0,0,0
6154,normal,13.7,8,0,0,0,0
6155,normal,6.0,5,0,0,0,0
6156,normal,11.5,6,0,0,0,0
6157,normal,11.9,11,0,0,0,0
6158,batch_job_host,66.0,7,1,2,0,0
6159,backup_host,19.4,185,0,0,0,0
6160,normal,9.9,8,0,0,0,0
6161,backup_host,9.9,170,0,1,0,0
6162,batch_job_host,77.5,11,0,0,0,0
6163,normal,9.9,5,0,0,0,0
6164,normal,6.2,6,0,0,0,0
6165,normal,10.7,5,0,0,0,0
6166,normal,14.1,7,0,2,0,0
6167,batch_job_host,79.6,8,0,0,0,0
6168,normal,10.9,3,0,0,0,0
6169,normal,7.0,6,0,0,0,0
6170,normal,6.9,2,0,0,0,0
6171,normal,3.0,12,0,0,0,0
6172,normal,7.9,5,0,0,0,0
6173,normal,15.0,4,0,1,0,0
6174,normal,5.5,5,0,0,0,0
6175,normal,8.2,11,0,0,0,0
6176,backup_host,13.0,139,0,3,0,0
6177,normal,3.2,5,0,0,0,0
6178,normal,11.7,11,0,0,0,0
6179,normal,11.5,6,0,0,0,0
6180,normal,21.4,7,0,0,0,0
6181,normal,8.7,4,0,0,0,0
6182,normal,7.3,6,0,0,0,0
6183,normal,2.9,4,0,0,0,0
6184,normal,0.0,7,0,0,0,0
6185,normal,0.3,5,0,0,0,0
6186,normal,0.0,7,0,1,0,0
6187,normal,13.2,5,0,0,0,0
6188,backup_host,25.9,176,0,2,0,0
6189,normal,8.0,5,0,0,0,0
6190,normal,2.0,2,0,0,0,0
6191,normal,16.0,6,0,1,0,0
6192,normal,14.4,4,0,0,0,0
6193,normal,14.0,1,0,0,0,0
6194,batch_job_host,60.8,9,0,0,0,0
6195,normal,6.9,7,0,0,0,0
6196,normal,6.8,6,1,0,0,0
6197,normal,9.8,4,0,0,0,0
6198,normal,1.9,7,0,0,0,0
6199,normal,0.3,3,0,0,0,0
6200,normal,15.9,10,1,0,0,0
6201,normal,2.4,4,1,0,0,0
6202,normal,0.0,7,0,0,0,0
6203,normal,11.4,3,0,0,0,0
6204,normal,12.6,10,0,0,0,0
6205,normal,17.7,5,0,0,0,0
6206,normal,8.3,5,0,0,0,0
6207,normal,5.3,4,0,0,0,0
6208,normal,5.3,5,0,2,0,0
6209,backup_host,32.9,158,0,2,1,0
6210,normal,14.7,6,0,0,0,0
6211,batch_job_host,53.7,5,1,0,0,0
6212,normal,9.0,6,0,0,0,0
6213,normal,10.8,4,0,0,0,0
6214,normal,5.8,7,0,0,0,0
6215,normal,15.3,12,0,0,0,0
6216,backup_host,8.3,188,0,2,0,0
6217,normal,11.6,3,0,0,0,0
6218,backup_host,15.7,182,0,0,0,0
6219,normal,16.7,8,0,0,0,0
6220,backup_host,13.1,196,0,0,0,0
6221,normal,10.8,5,0,0,0,0
6222,normal,8.3,8,0,0,0,0
6223,normal,10.9,4,0,0,0,0
6224,normal,0.0,5,1,2,0,0
6225,normal,8.3,4,0,0,0,0
6226,backup_host,22.4,167,0,1,0,0
6227,normal,0.0,6,0,0,0,0
6228,normal,15.5,3,0,0,0,0
6229,backup_host,10.0,186,0,0,0,0
6230,normal,4.0,7,0,0,0,0
6231,normal,12.9,4,1,0,0,0
6232,normal,13.2,1,0,0,0,0
6233,normal,12.7,6,0,0,0,0
6234,normal,2.1,11,0,0,0,0
6235,batch_job_host,63.3,5,1,3,0,0
6236,normal,8.1,5,0,0,0,0
6237,normal,16.0,3,0,1,0,0
6238,normal,5.1,5,0,0,0,0
6239,normal,14.5,7,0,0,0,0
6240,normal,10.6,4,0,0,0,0
6241,normal,7.1,4,0,0,0,0
6242,normal,0.0,4,0,1,0,0
6243,backup_host,20.1,159,0,2,0,0
6244,normal,2.0,3,0,0,0,0
6245,normal,0.7,4,0,0,0,0
6246,normal,8.4,4,0,0,0,0
6247,normal,9.4,9,0,0,0,0
6248,normal,6.3,6,0,0,0,0
6249,normal,12.5,7,0,0,0,0
6250,backup_host,21.9,180,0,0,0,0
6251,normal,12.4,7,0,0,0,0
6252,batch_job_host,68.7,7,0,0,0,0
6253,normal,4.3,9,0,0,0,0
6254,normal,10.0,7,0,0,0,0
6255,normal,7.8,4,0,1,0,0
6256,normal,18.8,5,0,1,0,0
6257,normal,12.3,7,0,0,0,0
6258,normal,3.0,5,0,1,0,0
6259,normal,6.6,7,0,0,0,0
6260,normal,6.9,8,0,0,0,0
6261,normal,3.3,4,0,0,0,0
6262,normal,17.6,9,0,0,0,0
6263,normal,0.0,2,0,1,0,0
6264,batch_job_host,74.8,5,1,3,0,0
6265,normal,13.6,5,0,0,0,0
6266,normal,0.3,4,0,0,0,0
6267,normal,1.9,2,0,0,0,0
6268,normal,9.8,5,0,0,0,0
6269,normal,7.2,7,0,0,0,0
6270,normal,0.0,5,0,0,0,0
6271,normal,13.2,6,0,1,0,0
6272,normal,0.8,2,0,0,0,0
6273,normal,14.5,3,0,1,0,0
6274,normal,9.4,9,0,0,0,0
6275,normal,11.4,10,0,0,0,0
6276,normal,13.2,2,0,0,0,0
6277,normal,12.4,7,1,0,0,0
6278,normal,2.2,6,0,1,0,0
6279,normal,2.3,6,0,0,0,0
6280,batch_job_host,76.6,6,0,2,0,0
6281,normal,7.6,5,0,0,0,0
6282,normal,1.4,5,0,0,0,0
6283,normal,16.4,8,0,0,0,0
