user_id,user_segment,platform,period,sessions_7d
6404,returning,android,after,5
6405,new,ios,after,2
6406,new,ios,after,2
6407,returning,ios,after,13
6408,new,ios,after,3
6409,new,web,after,1
6410,returning,web,after,8
6411,returning,android,after,5
6412,new,ios,before,4
6413,new,android,before,3
6414,new,android,before,5
6415,new,android,before,2
6416,new,android,before,2
6417,new,web,before,2
6418,new,ios,before,2
6419,new,android,after,2
6420,new,web,before,5
6421,returning,web,after,7
6422,returning,web,before,11
6423,returning,ios,before,9
6424,returning,android,after,6
6425,returning,ios,after,10
6426,new,android,after,4
6427,returning,ios,after,11
6428,returning,ios,after,12
6429,new,web,after,0
6430,new,web,before,5
6431,returning,android,after,9
6432,returning,ios,after,11
6433,new,ios,before,1
6434,returning,ios,before,7
6435,new,ios,after,1
6436,returning,web,before,9
6437,returning,android,after,8
6438,returning,ios,before,5
6439,new,android,before,1
6440,new,ios,before,2
6441,returning,ios,after,7
6442,returning,ios,before,9
6443,returning,ios,after,6
6444,new,android,after,1
6445,new,android,before,2
6446,returning,android,after,7
6447,new,web,before,3
6448,new,web,after,4
6449,returning,web,before,3
6450,new,web,before,3
6451,returning,web,after,10
6452,returning,web,after,13
6453,returning,ios,after,11
6454,returning,ios,after,11
6455,returning,android,before,8
6456,returning,web,before,13
6457,new,web,before,1
6458,new,android,after,1
6459,returning,web,before,5
6460,new,android,before,4
6461,returning,android,before,9
6462,returning,ios,before,4
6463,returning,android,before,8
6464,new,ios,before,2
6465,returning,ios,before,3
6466,new,android,after,1
6467,returning,ios,before,9
6468,returning,web,before,13
6469,returning,android,after,2
6470,new,android,before,1
6471,new,ios,before,0
6472,returning,web,before,10
6473,new,android,before,4
6474,new,android,after,0
6475,new,android,before,0
6476,returning,android,before,13
6477,returning,android,before,7
6478,returning,android,before,1
6479,returning,web,after,6
6480,new,ios,before,3
6481,returning,web,after,7
6482,returning,ios,after,5
6483,new,ios,after,5
6484,returning,ios,after,7
6485,new,ios,after,4
6486,returning,ios,after,10
6487,returning,web,after,6
6488,new,android,before,5
6489,new,web,before,2
6490,new,ios,before,2
6491,returning,android,after,8
6492,returning,ios,after,7
6493,returning,android,before,7
6494,new,ios,before,5
6495,new,android,before,0
6496,new,android,after,3
6497,returning,ios,after,7
6498,returning,ios,after,5
6499,new,ios,before,3
6500,new,ios,before,2
6501,returning,android,before,7
6502,new,android,after,3
6503,returning,web,after,12
6504,returning,web,after,12
6505,returning,ios,before,3
6506,new,web,before,0
6507,returning,android,after,7
6508,new,ios,before,3
6509,returning,web,after,4
6510,new,android,before,3
6511,new,android,before,2
6512,new,android,after,4
6513,returning,web,before,10
6514,returning,android,before,8
6515,returning,web,after,10
6516,new,ios,before,3
6517,returning,web,before,5
6518,new,android,after,4
6519,new,android,before,2
6520,new,web,before,3
6521,new,ios,before,2
6522,new,ios,before,1
6523,new,web,before,3
6524,returning,web,after,7
6525,returning,android,before,7
6526,returning,android,before,5
6527,new,ios,before,4
6528,returning,android,before,11
6529,new,ios,after,8
6530,new,web,before,2
6531,new,android,before,1
6532,new,ios,before,1
6533,new,android,before,2
6534,new,web,before,5
6535,returning,android,after,8
6536,new,ios,after,3
6537,returning,android,before,10
6538,new,android,after,2
6539,returning,ios,before,11
6540,new,android,before,5
6541,new,ios,after,1
6542,returning,android,after,7
6543,returning,ios,before,9
6544,new,android,after,2
6545,new,android,before,1
6546,new,android,after,2
6547,new,ios,after,1
6548,new,ios,after,2
6549,returning,android,after,10
6550,returning,web,after,7
6551,new,ios,after,2
6552,new,ios,after,3
6553,returning,web,before,9
6554,new,ios,before,2
6555,new,web,before,3
6556,new,web,after,1
6557,returning,ios,before,5
6558,new,ios,before,5
6559,new,web,after,2
6560,new,ios,before,2
6561,new,android,after,3
6562,new,ios,after,3
6563,new,android,before,5
6564,new,web,before,5
6565,new,android,before,2
6566,new,ios,before,2
6567,returning,android,before,5
6568,new,android,before,1
6569,new,ios,before,5
6570,new,android,before,0
6571,new,android,after,0
6572,new,ios,after,2
6573,returning,web,before,13
6574,returning,ios,after,12
6575,returning,ios,before,10
6576,new,ios,before,3
6577,new,ios,before,6
6578,new,ios,before,4
6579,new,ios,before,5
6580,new,android,before,2
6581,new,android,before,1
6582,returning,ios,before,9
6583,new,android,after,9
6584,returning,android,after,5
6585,returning,android,after,4
6586,returning,web,after,2
6587,new,ios,after,1
6588,new,ios,before,4
6589,returning,ios,before,9
6590,new,ios,before,4
6591,new,android,before,4
6592,returning,ios,after,10
6593,returning,android,before,8
6594,returning,web,after,8
6595,returning,android,after,7
6596,returning,android,before,5
6597,returning,android,after,7
6598,new,android,before,2
6599,returning,android,before,6
6600,new,ios,before,0
6601,new,ios,before,2
6602,new,ios,after,2
6603,returning,android,before,10
6604,returning,android,before,9
6605,new,ios,before,4
6606,returning,ios,before,10
6607,returning,android,after,10
6608,returning,ios,after,10
6609,returning,ios,before,9
6610,new,ios,after,2
6611,new,ios,before,4
6612,new,android,before,3
6613,new,ios,after,2
6614,new,ios,before,3
6615,new,web,before,3
6616,returning,android,before,6
6617,new,android,before,3
6618,returning,android,after,6
6619,returning,ios,before,6
6620,new,ios,before,7
6621,returning,ios,before,8
6622,new,ios,after,1
6623,returning,ios,after,8
6624,returning,android,after,14
6625,returning,ios,after,6
6626,new,ios,after,2
6627,returning,android,after,4
6628,returning,ios,after,11
6629,returning,android,before,8
6630,returning,ios,before,14
6631,returning,android,before,10
6632,returning,web,before,7
6633,new,android,before,7
6634,returning,web,after,9
6635,new,ios,after,1
6636,returning,ios,before,6
6637,returning,ios,before,10
6638,new,ios,before,5
6639,new,web,after,5
6640,new,ios,before,4
6641,returning,ios,before,10
6642,new,web,before,4
6643,new,ios,after,2
6644,new,android,before,4
6645,new,ios,after,2
6646,returning,web,after,6
6647,new,ios,before,2
6648,new,android,after,1
6649,new,android,after,1
6650,returning,web,after,13
6651,new,web,before,4
6652,new,android,after,1
6653,new,ios,after,2
6654,new,android,before,3
6655,new,web,before,2
6656,returning,android,after,6
6657,returning,web,after,10
6658,returning,android,after,4
6659,returning,ios,after,7
6660,returning,ios,before,8
6661,new,ios,before,2
6662,new,android,after,5
6663,new,android,before,4
6664,returning,ios,before,10
6665,returning,android,after,9
6666,returning,ios,before,10
6667,new,ios,before,5
6668,new,android,before,4
6669,returning,android,before,9
6670,returning,ios,before,9
6671,new,android,before,2
6672,new,web,before,6
6673,returning,android,before,9
6674,returning,web,after,5
6675,new,ios,after,2
6676,returning,ios,after,8
6677,returning,ios,after,7
6678,returning,android,before,10
6679,returning,ios,after,9
6680,returning,web,after,5
6681,new,android,before,1
6682,returning,web,before,7
6683,new,ios,after,3
6684,returning,android,after,5
6685,returning,ios,before,9
6686,returning,android,before,3
6687,returning,android,before,8
6688,returning,ios,before,9
6689,new,web,after,1
6690,returning,android,after,0
6691,new,android,before,3
6692,returning,ios,after,7
6693,new,ios,after,1
6694,new,ios,after,1
6695,new,android,before,3
6696,returning,ios,after,5
6697,new,web,after,2
6698,new,web,after,3
6699,returning,ios,before,10
6700,new,android,before,2
6701,new,ios,after,3
6702,new,ios,before,2
6703,returning,ios,after,4
6704,new,web,before,2
6705,new,web,after,3
6706,returning,ios,before,8
6707,returning,ios,before,7
6708,new,ios,before,3
6709,new,android,before,4
6710,new,ios,before,3
6711,returning,web,before,6
6712,returning,web,before,8
6713,returning,ios,after,7
6714,returning,web,after,8
6715,new,android,after,2
6716,new,android,before,1
6717,returning,web,after,6
6718,new,android,after,1
6719,new,android,before,2
6720,new,ios,after,2
6721,returning,android,after,10
6722,returning,ios,before,11
6723,new,ios,before,1
6724,returning,android,before,6
6725,new,ios,before,4
6726,new,ios,after,3
6727,returning,ios,after,6
6728,returning,web,after,9
6729,new,android,before,6
6730,new,ios,before,2
6731,new,web,after,3
6732,new,web,before,3
6733,returning,ios,after,8
6734,returning,android,after,8
6735,new,ios,before,5
6736,new,android,after,3
6737,returning,android,before,10
6738,new,ios,before,1
6739,new,android,before,5
6740,returning,ios,before,8
6741,returning,android,before,6
6742,returning,ios,after,6
6743,returning,web,after,8
6744,new,android,before,2
6745,returning,ios,after,4
6746,returning,android,after,10
6747,new,ios,before,1
6748,new,android,before,2
6749,new,android,before,4
6750,returning,ios,after,5
6751,new,ios,after,4
6752,returning,ios,before,6
6753,new,android,after,4
6754,new,android,before,1
6755,returning,ios,after,8
6756,returning,ios,after,3
6757,returning,web,after,7
6758,new,ios,before,4
6759,returning,ios,before,8
6760,new,android,after,2
6761,new,ios,before,0
6762,new,web,before,3
6763,new,ios,before,2
6764,returning,web,after,4
6765,returning,ios,before,6
6766,new,ios,after,1
6767,new,ios,after,3
6768,returning,web,after,13
6769,new,android,after,3
6770,returning,ios,before,21
6771,returning,web,after,6
6772,returning,ios,after,5
6773,returning,ios,after,7
6774,returning,ios,after,8
6775,returning,web,after,12
6776,returning,ios,after,13
6777,returning,ios,after,6
6778,new,web,before,1
6779,returning,android,before,11
6780,new,ios,before,4
6781,returning,android,after,13
6782,new,ios,before,2
6783,new,android,before,5
6784,new,ios,after,1
6785,new,android,before,2
6786,new,android,after,4
6787,returning,ios,after,7
6788,new,ios,before,4
6789,returning,ios,before,3
6790,new,android,after,2
6791,returning,android,after,9
6792,new,android,after,8
6793,returning,web,after,5
6794,new,web,before,3
6795,new,web,after,1
6796,returning,android,before,4
6797,returning,ios,before,10
6798,returning,android,after,3
6799,new,ios,before,4
6800,new,ios,after,1
6801,new,ios,after,2
6802,new,ios,before,6
6803,returning,android,after,9
6804,new,ios,after,3
6805,new,ios,before,3
6806,new,web,after,1
6807,new,android,before,1
6808,returning,ios,after,11
6809,new,ios,before,2
6810,returning,ios,after,6
6811,new,web,after,0
6812,returning,ios,after,6
6813,returning,web,before,4
6814,new,ios,after,2
6815,returning,android,before,11
6816,new,ios,before,4
6817,new,android,after,0
6818,returning,ios,after,10
6819,new,ios,after,3
6820,new,web,before,4
6821,returning,android,after,6
6822,new,ios,after,4
6823,returning,android,after,6
6824,new,ios,before,4
6825,returning,web,after,5
6826,new,ios,after,4
6827,returning,ios,after,3
6828,returning,ios,before,6
6829,new,ios,before,6
6830,new,web,before,6
6831,returning,ios,after,5
6832,returning,ios,before,3
6833,new,web,before,5
6834,new,ios,after,1
6835,new,ios,before,2
6836,returning,android,after,5
6837,new,ios,after,0
6838,returning,web,before,6
6839,new,android,before,2
6840,new,ios,after,5
6841,new,android,before,4
6842,returning,ios,after,10
6843,new,android,before,3
6844,new,android,before,1
6845,returning,android,before,7
6846,new,android,after,1
6847,new,android,before,4
6848,returning,ios,before,5
6849,new,web,before,3
6850,returning,ios,before,2
6851,returning,web,before,8
6852,returning,android,after,9
6853,returning,ios,after,12
6854,new,ios,before,2
6855,returning,web,after,6
6856,new,web,after,2
6857,new,android,after,8
6858,new,ios,after,1
6859,returning,android,before,8
6860,new,ios,after,2
6861,returning,android,after,7
6862,returning,ios,after,4
6863,returning,web,before,6
6864,returning,android,after,7
6865,returning,ios,after,9
6866,new,android,after,1
6867,returning,ios,before,6
6868,new,ios,before,3
6869,new,ios,after,5
6870,returning,ios,before,2
6871,new,ios,before,2
6872,returning,android,after,9
6873,returning,android,after,5
6874,returning,android,before,6
6875,returning,web,before,6
6876,new,web,before,3
6877,returning,ios,before,12
6878,returning,android,before,9
6879,new,web,after,3
6880,new,ios,after,4
6881,new,ios,before,1
6882,new,web,before,6
6883,returning,android,after,9
6884,new,web,before,5
6885,new,web,before,5
6886,new,ios,before,3
6887,new,android,after,3
6888,returning,web,before,9
6889,new,ios,before,2
6890,returning,ios,after,7
6891,returning,ios,before,7
6892,returning,android,before,11
6893,returning,android,before,5
6894,new,web,after,1
6895,returning,ios,after,8
6896,returning,android,after,7
6897,new,ios,before,4
6898,new,web,before,4
6899,returning,android,after,5
6900,returning,android,after,8
6901,returning,ios,before,3
6902,new,ios,after,5
6903,returning,ios,after,9
6904,returning,web,after,2
6905,returning,ios,after,7
6906,new,web,before,6
6907,new,ios,before,7
6908,returning,android,before,3
6909,new,ios,before,4
6910,returning,ios,after,9
6911,returning,android,after,10
6912,new,ios,after,2
6913,new,ios,before,3
6914,returning,android,after,5
6915,new,ios,before,2
6916,new,android,after,0
6917,new,android,before,4
6918,returning,ios,before,5
6919,new,ios,before,1
6920,returning,ios,after,8
6921,returning,ios,before,10
6922,returning,ios,before,6
6923,new,android,before,0
6924,returning,ios,after,8
6925,new,web,before,3
6926,new,android,before,5
6927,returning,ios,before,5
6928,returning,android,before,13
6929,returning,ios,after,9
6930,new,ios,after,4
6931,new,web,before,5
6932,returning,android,after,10
6933,new,ios,before,5
6934,returning,web,after,8
6935,new,web,before,7
6936,new,android,before,3
6937,new,android,before,6
6938,new,android,before,4
6939,new,android,after,4
6940,returning,android,after,12
6941,new,web,after,6
6942,returning,android,before,8
6943,returning,ios,after,11
6944,new,ios,before,0
6945,returning,ios,after,6
6946,returning,ios,after,10
6947,new,ios,before,4
6948,returning,android,before,7
6949,returning,web,before,6
6950,new,ios,after,1
6951,new,ios,after,1
6952,new,web,before,3
6953,returning,ios,after,7
6954,returning,android,after,11
6955,returning,android,before,8
6956,new,android,after,0
6957,new,ios,before,3
6958,new,ios,after,4
6959,returning,android,before,8
6960,returning,ios,after,11
6961,new,ios,before,4
6962,returning,ios,before,5
6963,new,android,before,2
6964,returning,android,after,10
6965,returning,android,before,6
6966,new,android,after,0
6967,new,ios,after,2
6968,returning,web,after,8
6969,returning,web,after,3
6970,returning,ios,after,7
6971,returning,android,before,7
6972,returning,ios,after,7
6973,new,web,before,4
6974,new,ios,after,3
6975,new,ios,before,1
6976,returning,web,after,8
6977,new,android,after,1
6978,new,ios,before,3
6979,returning,android,after,12
6980,new,android,before,6
6981,returning,ios,before,12
6982,new,android,after,0
6983,new,android,after,1
6984,returning,android,before,7
6985,new,web,after,1
6986,new,android,after,3
6987,returning,android,after,8
6988,returning,android,after,4
6989,new,ios,before,6
6990,new,ios,before,0
6991,returning,web,after,6
6992,returning,android,after,11
6993,returning,ios,before,8
6994,returning,ios,after,4
6995,new,ios,after,4
6996,returning,ios,after,8
6997,new,ios,before,3
6998,returning,android,before,9
6999,new,ios,before,2
7000,new,android,after,3
7001,new,web,after,6
7002,new,web,before,5
7003,new,web,after,1
7004,new,ios,after,2
7005,new,android,before,3
7006,new,android,before,6
7007,returning,ios,after,5
7008,new,web,after,4
7009,new,android,after,3
7010,returning,android,after,5
7011,returning,ios,before,6
7012,new,ios,after,1
7013,returning,web,after,8
7014,new,ios,before,3
7015,returning,ios,before,5
7016,new,android,after,3
7017,returning,android,after,5
7018,returning,ios,after,7
7019,returning,ios,before,9
7020,new,android,before,5
7021,new,web,after,2
7022,returning,android,after,6
7023,returning,android,after,11
7024,new,ios,after,4
7025,new,android,before,1
7026,returning,android,after,9
7027,returning,web,before,11
7028,returning,android,after,12
7029,returning,ios,before,5
7030,new,ios,after,2
7031,new,web,after,2
7032,new,ios,after,1
7033,returning,android,after,8
7034,returning,android,after,7
7035,returning,ios,after,12
7036,new,android,before,4
7037,new,android,before,5
7038,returning,web,after,7
7039,new,ios,after,4
7040,returning,ios,after,12
7041,returning,ios,after,6
7042,returning,ios,after,9
7043,new,android,after,3
7044,new,ios,after,3
7045,new,ios,after,5
7046,returning,web,before,9
7047,returning,ios,after,6
7048,new,ios,before,6
7049,returning,web,after,6
7050,new,android,after,4
7051,new,ios,after,1
7052,returning,web,before,7
7053,new,android,after,1
7054,new,ios,before,3
7055,returning,ios,after,6
7056,returning,web,before,7
7057,new,ios,before,2
7058,returning,web,after,9
7059,new,ios,after,3
7060,returning,ios,before,8
7061,new,web,before,4
7062,new,web,before,2
7063,returning,ios,after,9
7064,new,ios,before,4
7065,returning,android,before,8
7066,new,android,before,3
7067,new,ios,before,5
7068,returning,ios,before,5
7069,new,web,after,0
7070,returning,ios,after,8
7071,new,ios,before,1
7072,returning,ios,after,10
7073,new,ios,after,4
7074,new,android,before,3
7075,returning,ios,after,7
7076,returning,android,after,7
7077,returning,ios,after,6
7078,returning,ios,before,5
7079,returning,web,before,7
7080,returning,android,before,5
7081,new,ios,before,3
7082,returning,ios,after,8
7083,returning,android,after,10
7084,new,android,after,0
7085,returning,android,after,9
7086,returning,android,after,10
7087,new,ios,before,3
7088,returning,web,before,7
7089,new,ios,before,5
7090,returning,ios,before,11
7091,new,android,after,3
7092,new,ios,before,6
7093,returning,ios,before,7
7094,returning,ios,before,10
7095,returning,android,after,9
7096,returning,android,after,3
7097,new,android,before,4
7098,new,ios,before,1
7099,new,ios,before,3
7100,new,web,after,3
7101,new,android,before,6
7102,returning,android,after,12
7103,new,ios,after,4
7104,returning,ios,after,11
7105,returning,ios,before,5
7106,new,android,before,3
7107,new,web,before,2
7108,returning,web,after,8
7109,new,ios,before,1
7110,returning,android,before,8
7111,new,android,before,3
7112,new,ios,after,1
7113,returning,android,after,4
7114,new,android,before,4
7115,new,ios,after,1
7116,returning,ios,after,8
7117,returning,ios,after,8
7118,new,android,after,1
7119,returning,ios,before,9
7120,returning,ios,after,4
7121,new,ios,after,1
7122,returning,web,after,13
7123,returning,web,after,6
7124,returning,web,after,7
7125,new,web,before,3
7126,new,ios,after,2
7127,returning,ios,after,6
7128,new,android,before,4
7129,returning,android,before,8
7130,returning,android,after,9
7131,new,ios,before,2
7132,returning,web,after,13
7133,returning,ios,after,7
7134,returning,android,after,5
7135,returning,web,before,11
7136,returning,android,before,13
7137,new,android,after,1
7138,new,android,after,0
7139,returning,android,before,12
7140,new,web,before,1
7141,new,ios,before,5
7142,returning,ios,after,10
7143,new,web,after,3
7144,new,android,before,2
7145,new,android,before,5
7146,new,ios,before,1
7147,returning,ios,after,11
7148,new,android,before,2
7149,returning,web,before,12
7150,new,ios,before,0
7151,returning,ios,after,6
7152,returning,ios,before,15
7153,returning,android,before,12
7154,returning,ios,after,11
7155,returning,android,before,10
7156,returning,ios,before,9
7157,returning,ios,after,4
7158,returning,ios,after,10
7159,returning,ios,before,7
7160,new,web,before,3
7161,new,web,before,4
7162,returning,android,after,8
7163,returning,web,after,3
7164,new,ios,after,1
7165,new,web,after,2
7166,returning,android,before,11
7167,new,android,after,6
7168,returning,android,after,6
7169,returning,ios,before,3
7170,new,ios,after,1
7171,returning,ios,after,9
7172,returning,ios,after,8
7173,new,android,after,3
7174,returning,web,before,12
7175,returning,ios,before,10
7176,new,android,before,0
7177,returning,android,after,7
7178,new,ios,after,0
7179,new,ios,before,4
7180,returning,ios,before,5
7181,new,android,before,4
7182,returning,ios,after,7
7183,new,ios,before,4
7184,returning,ios,before,14
7185,new,web,before,1
7186,returning,web,after,3
7187,new,ios,before,4
7188,returning,android,before,8
7189,new,web,before,2
7190,returning,ios,before,12
7191,new,ios,before,2
7192,new,ios,after,2
7193,new,ios,after,2
7194,returning,web,after,6
7195,new,web,after,5
7196,returning,android,after,6
7197,returning,ios,before,9
7198,returning,web,after,13
7199,new,ios,before,3
7200,new,ios,before,5
7201,new,ios,after,4
7202,new,web,before,1
7203,new,android,before,3
7204,new,android,before,1
7205,returning,android,before,5
7206,new,ios,after,2
7207,new,ios,after,3
7208,returning,web,before,9
7209,new,web,before,1
7210,returning,android,after,5
7211,returning,ios,after,10
7212,returning,web,before,5
7213,new,ios,after,3
7214,returning,ios,before,7
7215,returning,ios,before,11
7216,new,ios,before,3
7217,returning,android,after,7
7218,new,android,before,8
7219,returning,ios,before,7
7220,new,ios,before,3
7221,new,android,before,3
7222,returning,ios,after,6
7223,returning,ios,before,8
7224,new,ios,before,5
7225,returning,web,after,5
7226,new,web,after,3
7227,returning,ios,before,8
7228,new,android,after,0
7229,new,web,after,0
7230,returning,ios,after,8
7231,returning,web,after,9
7232,new,android,after,1
7233,new,android,before,4
7234,returning,android,before,5
7235,returning,ios,before,4
7236,returning,android,before,11
7237,new,android,after,1
7238,returning,ios,before,11
7239,returning,android,before,10
7240,returning,web,after,5
7241,new,web,after,2
7242,returning,android,after,6
7243,new,ios,before,3
7244,returning,ios,before,7
7245,returning,ios,after,7
7246,returning,web,before,9
7247,new,android,before,6
7248,new,web,after,1
7249,new,ios,before,1
7250,returning,web,after,7
7251,new,web,before,2
7252,new,android,after,6
7253,returning,web,after,11
7254,new,ios,after,2
7255,new,ios,before,3
7256,returning,ios,after,10
7257,returning,ios,after,9
7258,new,ios,after,2
7259,returning,android,before,6
7260,new,ios,before,3
7261,new,ios,before,4
7262,new,ios,before,3
7263,returning,android,after,5
7264,returning,web,after,7
7265,returning,ios,after,5
7266,new,android,after,0
7267,new,web,after,1
7268,new,android,before,2
7269,returning,android,before,9
7270,new,android,after,3
7271,new,web,before,5
7272,new,ios,before,5
7273,returning,android,after,8
7274,returning,ios,after,6
7275,new,ios,before,6
7276,returning,android,before,7
7277,returning,web,before,7
7278,new,web,after,1
7279,returning,web,after,5
7280,new,android,after,2
7281,returning,android,after,5
7282,new,web,before,6
7283,returning,ios,after,7
7284,new,ios,before,4
7285,new,ios,before,4
7286,returning,android,after,6
7287,returning,android,after,3
7288,new,web,before,1
7289,returning,ios,before,5
7290,new,web,before,0
7291,new,android,after,3
7292,returning,web,after,3
7293,new,ios,before,4
7294,new,android,before,5
7295,new,android,before,6
7296,new,android,before,6
7297,new,ios,before,5
7298,new,ios,before,2
7299,new,ios,before,2
7300,returning,android,after,4
7301,new,android,after,3
7302,new,android,before,5
7303,returning,android,after,9
7304,returning,ios,before,2
7305,returning,ios,after,5
7306,new,android,before,4
7307,returning,android,after,7
7308,new,android,before,3
7309,returning,android,after,5
7310,new,web,before,2
7311,new,web,after,2
7312,returning,android,before,10
7313,returning,ios,after,8
7314,returning,ios,before,17
7315,returning,android,after,7
7316,returning,ios,before,9
7317,new,ios,after,2
7318,returning,ios,after,7
7319,new,web,after,2
7320,new,ios,before,3
7321,returning,android,before,11
7322,new,web,before,2
7323,new,android,after,0
7324,returning,ios,after,8
7325,returning,web,before,9
7326,new,android,after,0
7327,returning,ios,before,7
7328,returning,android,after,4
7329,new,ios,before,5
7330,new,android,before,5
7331,new,web,before,1
7332,new,android,before,4
7333,returning,web,before,7
7334,new,ios,before,3
7335,returning,web,before,4
7336,returning,android,before,9
7337,returning,ios,after,4
7338,new,web,before,2
7339,new,web,before,2
7340,returning,ios,after,9
7341,new,android,after,2
7342,new,ios,before,0
7343,returning,ios,after,5
7344,returning,ios,after,10
7345,returning,android,after,5
7346,returning,ios,before,9
7347,new,ios,before,4
7348,new,web,before,1
7349,new,android,after,2
7350,new,web,after,2
7351,returning,ios,after,16
7352,new,ios,after,3
7353,new,android,before,1
7354,returning,ios,before,7
7355,returning,android,after,6
7356,returning,web,after,9
7357,new,ios,before,2
7358,new,android,before,2
7359,returning,android,after,7
7360,returning,ios,before,5
7361,new,android,before,2
7362,returning,android,after,3
7363,new,ios,before,2
7364,new,ios,before,5
7365,returning,android,after,7
7366,new,android,before,4
7367,returning,web,after,13
7368,new,android,before,4
7369,returning,ios,before,8
7370,returning,web,before,15
7371,returning,android,after,7
7372,new,ios,before,2
7373,new,ios,after,3
7374,new,ios,before,7
7375,new,ios,before,0
7376,returning,android,after,10
7377,returning,ios,after,6
7378,returning,web,after,9
7379,returning,android,before,8
7380,returning,ios,before,8
7381,new,web,after,1
7382,returning,android,before,6
7383,returning,ios,before,11
7384,new,ios,after,1
7385,returning,android,after,9
7386,returning,android,before,2
7387,new,android,after,3
7388,returning,web,after,8
7389,returning,android,before,15
7390,returning,web,after,7
7391,new,android,after,5
7392,new,android,before,3
7393,returning,ios,before,9
7394,returning,android,before,4
7395,new,ios,after,2
7396,new,android,before,3
7397,new,ios,before,1
7398,new,android,before,4
7399,new,ios,before,4
7400,returning,android,before,10
7401,returning,ios,after,4
7402,new,web,after,1
7403,new,ios,before,3
7404,new,android,before,1
7405,new,android,before,0
7406,returning,ios,after,3
7407,returning,web,after,9
7408,returning,web,after,12
7409,returning,android,after,7
7410,returning,web,before,7
7411,new,ios,before,3
7412,returning,web,before,15
7413,new,web,after,1
7414,new,android,before,1
7415,new,web,before,4
7416,returning,android,after,2
7417,new,android,after,4
7418,new,android,before,4
7419,new,ios,after,2
7420,returning,android,after,6
7421,new,ios,after,4
7422,new,android,after,1
7423,new,android,before,6
7424,returning,ios,after,10
7425,new,ios,after,4
7426,new,ios,after,3
7427,returning,android,after,9
7428,returning,ios,after,6
7429,returning,ios,after,9
7430,returning,ios,after,7
7431,returning,ios,after,6
7432,new,ios,after,4
7433,returning,ios,before,10
7434,returning,android,after,10
7435,returning,android,before,8
7436,new,web,after,3
7437,returning,ios,after,10
7438,returning,ios,after,6
7439,new,ios,after,2
7440,new,android,before,3
7441,new,ios,before,1
7442,returning,ios,after,10
7443,returning,android,after,4
7444,new,ios,after,2
7445,returning,android,after,7
7446,returning,android,after,8
7447,returning,web,before,4
7448,returning,ios,before,8
7449,new,ios,after,1
7450,new,android,after,2
7451,returning,ios,after,6
7452,returning,ios,after,8
7453,returning,android,after,10
7454,returning,ios,after,3
7455,returning,ios,after,13
7456,new,android,before,5
7457,new,web,after,3
7458,new,ios,after,3
7459,returning,android,before,7
7460,returning,web,after,8
7461,returning,ios,after,9
7462,returning,android,after,7
7463,new,ios,before,2
7464,returning,web,after,5
7465,new,ios,before,3
7466,new,ios,after,3
7467,returning,web,after,5
7468,returning,android,after,8
7469,returning,ios,after,7
7470,returning,android,before,8
7471,new,web,after,2
7472,new,android,after,5
7473,returning,ios,before,9
7474,returning,ios,before,10
7475,new,web,before,2
7476,returning,ios,after,9
7477,returning,ios,after,6
7478,returning,ios,after,9
7479,returning,ios,after,9
7480,new,android,before,5
7481,returning,ios,after,8
7482,returning,ios,before,7
7483,new,ios,before,6
7484,new,ios,before,5
7485,returning,ios,before,9
7486,new,ios,after,2
7487,returning,android,after,9
7488,returning,ios,after,10
7489,new,ios,before,1
7490,new,android,before,2
7491,new,android,before,4
7492,returning,android,after,5
7493,returning,web,before,11
7494,new,ios,before,3
7495,new,ios,after,2
7496,returning,ios,after,4
7497,new,ios,after,2
7498,new,web,before,0
7499,returning,android,after,8
7500,new,android,before,1
7501,returning,web,after,14
7502,new,web,before,4
7503,returning,ios,after,12
7504,returning,web,after,8
7505,returning,ios,after,10
7506,new,ios,before,4
7507,new,android,before,3
7508,new,web,after,2
7509,new,android,after,1
7510,new,ios,before,1
7511,new,web,before,2
7512,new,android,before,4
7513,new,android,before,2
7514,new,ios,before,4
7515,new,ios,before,2
7516,returning,ios,before,10
7517,returning,web,before,8
7518,returning,web,after,11
7519,new,ios,before,2
7520,returning,ios,before,9
7521,returning,ios,before,7
7522,returning,android,after,10
7523,new,android,before,1
7524,new,android,before,2
7525,returning,ios,before,5
7526,new,ios,before,1
7527,new,web,before,2
7528,returning,android,before,3
7529,returning,ios,after,6
7530,new,ios,before,3
7531,returning,ios,before,5
7532,new,ios,after,3
7533,new,ios,after,0
7534,returning,android,after,6
7535,new,ios,before,4
7536,new,ios,before,1
7537,new,android,before,3
7538,returning,ios,after,4
7539,new,android,before,3
7540,returning,web,after,12
7541,returning,ios,after,9
7542,new,android,after,2
7543,returning,ios,before,12
7544,new,ios,after,3
7545,returning,ios,before,8
7546,new,android,after,4
7547,returning,ios,after,9
7548,new,android,after,3
7549,returning,ios,before,7
7550,new,android,after,4
7551,new,ios,before,1
7552,new,ios,before,5
7553,new,android,before,2
7554,returning,ios,after,12
7555,returning,ios,after,7
7556,new,android,before,4
7557,returning,android,after,4
7558,returning,android,after,4
7559,returning,ios,before,10
7560,new,ios,after,1
7561,new,ios,after,0
7562,new,ios,before,5
7563,new,ios,before,2
7564,returning,ios,after,5
7565,new,ios,before,3
7566,returning,android,after,8
7567,returning,ios,before,10
7568,new,ios,before,2
7569,returning,ios,before,9
7570,returning,ios,after,10
7571,returning,android,after,7
7572,new,ios,after,3
