order_id,category,customer_type,items_in_cart,used_code,discount_pct,order_value
5655,everyday,new,1,0,0.0,14.42
5656,everyday,repeat,4,1,0.196,67.41
5657,big_ticket,repeat,6,1,0.143,1117.31
5658,big_ticket,new,6,1,0.144,1012.29
5659,everyday,new,2,0,0.0,43.29
5660,big_ticket,new,4,1,0.123,654.58
5661,everyday,new,2,0,0.0,26.86
5662,everyday,new,5,0,0.0,42.39
5663,everyday,new,3,1,0.165,35.27
5664,everyday,repeat,3,0,0.0,76.73
5665,everyday,new,9,1,0.139,73.32
5666,everyday,new,3,1,0.152,50.09
5667,everyday,new,2,0,0.0,35.45
5668,big_ticket,repeat,6,1,0.114,825.24
5669,everyday,repeat,1,0,0.0,8.7
5670,big_ticket,repeat,5,0,0.0,346.46
5671,everyday,repeat,5,0,0.0,61.82
5672,big_ticket,repeat,3,0,0.0,284.71
5673,everyday,new,2,1,0.189,66.55
5674,everyday,new,8,0,0.0,94.16
5675,everyday,repeat,1,0,0.0,10.81
5676,big_ticket,new,6,0,0.0,530.33
5677,everyday,repeat,5,0,0.0,233.29
5678,everyday,repeat,2,0,0.0,41.44
5679,big_ticket,repeat,5,0,0.0,431.93
5680,everyday,repeat,5,1,0.108,221.08
5681,big_ticket,repeat,3,0,0.0,458.63
5682,everyday,new,3,1,0.168,54.17
5683,everyday,new,4,0,0.0,37.55
5684,everyday,repeat,2,0,0.0,34.11
5685,everyday,repeat,2,0,0.0,47.21
5686,everyday,new,5,0,0.0,48.85
5687,everyday,new,3,0,0.0,78.7
5688,everyday,new,5,1,0.124,78.54
5689,big_ticket,repeat,9,1,0.181,851.39
5690,big_ticket,new,4,0,0.0,209.04
5691,everyday,new,4,0,0.0,78.41
5692,everyday,new,7,0,0.0,161.97
5693,everyday,repeat,3,0,0.0,28.88
5694,big_ticket,repeat,6,1,0.152,406.87
5695,big_ticket,repeat,8,1,0.152,1514.09
5696,everyday,repeat,2,1,0.194,50.59
5697,everyday,new,2,0,0.0,36.89
5698,big_ticket,repeat,4,1,0.126,452.98
5699,big_ticket,repeat,5,0,0.0,350.26
5700,everyday,repeat,3,1,0.105,24.83
5701,big_ticket,repeat,3,1,0.143,187.55
5702,everyday,repeat,5,1,0.194,71.75
5703,everyday,new,1,0,0.0,10.98
5704,big_ticket,new,9,1,0.141,2862.61
5705,everyday,repeat,2,0,0.0,69.34
5706,everyday,new,3,1,0.145,114.86
5707,big_ticket,repeat,4,1,0.151,413.29
5708,big_ticket,new,6,1,0.169,707.32
5709,everyday,repeat,2,0,0.0,57.9
5710,everyday,repeat,3,0,0.0,34.82
5711,big_ticket,repeat,7,1,0.135,634.47
5712,everyday,repeat,2,0,0.0,32.52
5713,big_ticket,repeat,5,1,0.187,880.12
5714,everyday,repeat,3,0,0.0,26.03
5715,everyday,repeat,8,1,0.118,189.35
5716,everyday,repeat,4,0,0.0,30.24
5717,big_ticket,repeat,8,0,0.0,1210.67
5718,big_ticket,repeat,5,1,0.117,265.95
5719,everyday,new,1,0,0.0,23.13
5720,everyday,new,2,0,0.0,15.08
5721,big_ticket,repeat,10,1,0.135,838.11
5722,everyday,new,2,0,0.0,53.16
5723,everyday,repeat,4,0,0.0,103.17
5724,big_ticket,new,6,0,0.0,345.26
5725,big_ticket,new,7,1,0.133,938.49
5726,big_ticket,repeat,5,1,0.167,659.63
5727,everyday,new,3,0,0.0,44.69
5728,everyday,repeat,6,1,0.174,64.11
5729,big_ticket,repeat,10,1,0.162,852.08
5730,everyday,repeat,3,1,0.179,44.16
5731,everyday,new,2,0,0.0,16.86
5732,big_ticket,new,10,1,0.117,1055.31
5733,everyday,repeat,4,1,0.111,24.36
5734,big_ticket,new,2,1,0.144,155.84
5735,everyday,repeat,3,0,0.0,52.41
5736,big_ticket,repeat,7,0,0.0,1066.47
5737,everyday,new,2,0,0.0,54.35
5738,everyday,repeat,1,0,0.0,6.65
5739,big_ticket,repeat,5,1,0.122,582.68
5740,everyday,repeat,3,1,0.128,54.96
5741,big_ticket,new,5,0,0.0,764.63
5742,everyday,repeat,4,0,0.0,121.67
5743,big_ticket,new,6,1,0.182,618.1
5744,big_ticket,repeat,7,1,0.172,1266.99
5745,everyday,repeat,2,0,0.0,34.7
5746,everyday,repeat,3,0,0.0,40.54
5747,everyday,repeat,2,0,0.0,14.99
5748,big_ticket,repeat,5,0,0.0,457.57
5749,big_ticket,repeat,6,1,0.124,382.86
5750,big_ticket,new,7,1,0.122,753.46
5751,everyday,repeat,2,0,0.0,10.71
5752,everyday,new,3,1,0.185,51.26
5753,big_ticket,repeat,8,1,0.196,517.09
5754,big_ticket,new,5,0,0.0,422.31
5755,everyday,new,2,0,0.0,27.26
5756,everyday,repeat,4,0,0.0,74.67
5757,everyday,new,2,0,0.0,54.25
5758,everyday,repeat,2,0,0.0,65.64
5759,everyday,new,2,0,0.0,39.64
5760,everyday,new,1,0,0.0,13.8
5761,everyday,repeat,5,1,0.165,151.6
5762,big_ticket,repeat,7,1,0.147,620.9
5763,big_ticket,repeat,5,0,0.0,384.68
5764,big_ticket,new,6,1,0.14,808.89
5765,everyday,new,6,1,0.123,162.55
5766,everyday,new,4,0,0.0,94.39
5767,everyday,new,4,0,0.0,57.47
5768,everyday,repeat,5,0,0.0,64.71
5769,everyday,new,2,1,0.109,66.17
5770,big_ticket,repeat,7,1,0.128,454.68
5771,big_ticket,repeat,5,1,0.18,1011.01
5772,big_ticket,new,5,0,0.0,369.4
5773,everyday,repeat,3,0,0.0,49.32
5774,everyday,new,3,0,0.0,45.77
5775,everyday,repeat,2,0,0.0,58.52
5776,everyday,new,1,0,0.0,20.47
5777,big_ticket,repeat,4,0,0.0,447.82
5778,everyday,new,5,1,0.107,75.16
5779,big_ticket,new,4,0,0.0,334.27
5780,everyday,new,2,0,0.0,20.95
5781,big_ticket,new,6,0,0.0,721.2
5782,big_ticket,repeat,6,1,0.163,427.2
5783,everyday,new,1,0,0.0,14.53
5784,big_ticket,repeat,8,0,0.0,1047.65
5785,everyday,repeat,4,1,0.126,65.5
5786,big_ticket,new,7,1,0.177,643.03
5787,big_ticket,new,4,0,0.0,932.75
5788,big_ticket,new,3,1,0.156,347.78
5789,big_ticket,repeat,10,1,0.16,751.89
5790,everyday,new,3,0,0.0,107.37
5791,big_ticket,repeat,5,0,0.0,213.19
5792,everyday,new,2,0,0.0,44.83
5793,everyday,new,2,1,0.193,29.04
5794,everyday,new,3,1,0.184,79.46
5795,big_ticket,repeat,5,1,0.104,295.1
5796,everyday,repeat,2,0,0.0,60.12
5797,everyday,repeat,1,0,0.0,13.64
5798,big_ticket,new,5,0,0.0,388.35
5799,everyday,new,5,1,0.156,74.41
5800,everyday,repeat,7,1,0.133,66.47
5801,everyday,repeat,3,0,0.0,73.16
5802,everyday,repeat,3,0,0.0,36.6
5803,big_ticket,new,9,1,0.148,1107.06
5804,everyday,repeat,3,0,0.0,43.35
5805,everyday,new,3,1,0.191,44.84
5806,big_ticket,repeat,6,0,0.0,618.5
5807,big_ticket,new,6,0,0.0,560.2
5808,big_ticket,repeat,2,0,0.0,419.93
5809,everyday,new,2,0,0.0,23.13
5810,big_ticket,repeat,9,0,0.0,566.67
5811,everyday,repeat,3,0,0.0,43.61
5812,everyday,repeat,4,0,0.0,44.98
5813,everyday,repeat,6,1,0.134,230.07
5814,big_ticket,new,7,1,0.164,1074.68
5815,everyday,repeat,2,1,0.126,8.76
5816,big_ticket,repeat,6,0,0.0,735.04
5817,everyday,repeat,5,0,0.0,99.71
5818,everyday,new,3,0,0.0,58.05
5819,everyday,new,2,0,0.0,21.95
5820,everyday,new,4,0,0.0,127.58
5821,everyday,repeat,4,0,0.0,41.65
5822,big_ticket,new,4,1,0.185,291.76
5823,big_ticket,new,5,0,0.0,513.88
5824,everyday,repeat,4,0,0.0,74.27
5825,everyday,repeat,3,1,0.144,37.37
5826,everyday,repeat,1,0,0.0,20.96
5827,everyday,new,2,0,0.0,21.64
5828,everyday,new,3,1,0.105,58.86
5829,everyday,repeat,2,0,0.0,24.68
5830,big_ticket,new,7,1,0.148,719.26
5831,everyday,repeat,4,0,0.0,58.14
5832,everyday,new,3,0,0.0,53.78
5833,everyday,repeat,2,1,0.196,57.18
5834,everyday,new,2,0,0.0,36.55
5835,everyday,repeat,2,0,0.0,49.14
5836,everyday,repeat,4,0,0.0,36.01
5837,big_ticket,new,6,1,0.13,615.16
5838,everyday,repeat,4,1,0.151,60.11
5839,everyday,repeat,5,1,0.151,127.46
5840,everyday,repeat,6,1,0.187,126.86
5841,everyday,new,2,0,0.0,42.75
5842,everyday,new,2,0,0.0,46.73
5843,everyday,repeat,1,0,0.0,27.5
5844,everyday,repeat,3,1,0.163,17.77
5845,everyday,repeat,2,1,0.159,22.53
5846,big_ticket,new,14,1,0.195,1604.04
5847,big_ticket,repeat,10,0,0.0,1059.84
5848,everyday,new,2,0,0.0,29.19
5849,everyday,new,2,0,0.0,36.32
5850,big_ticket,repeat,5,1,0.103,462.08
5851,big_ticket,repeat,9,1,0.132,734.33
5852,big_ticket,repeat,4,1,0.163,435.51
5853,everyday,new,4,1,0.122,68.26
5854,everyday,new,5,1,0.113,35.03
5855,everyday,repeat,1,0,0.0,11.46
5856,big_ticket,new,6,0,0.0,876.1
5857,everyday,repeat,1,0,0.0,21.8
5858,everyday,repeat,5,1,0.135,87.37
5859,everyday,new,3,0,0.0,54.84
5860,everyday,repeat,1,1,0.166,21.37
5861,everyday,repeat,4,1,0.138,52.65
5862,everyday,repeat,4,0,0.0,34.31
5863,everyday,new,6,0,0.0,79.42
5864,big_ticket,repeat,5,1,0.159,562.22
5865,everyday,repeat,3,0,0.0,20.98
5866,everyday,repeat,4,1,0.186,73.43
5867,big_ticket,new,4,1,0.136,408.63
5868,big_ticket,new,7,1,0.147,460.73
5869,everyday,repeat,4,1,0.174,35.1
5870,everyday,repeat,2,1,0.127,49.18
5871,everyday,repeat,3,0,0.0,24.54
5872,everyday,repeat,5,0,0.0,51.16
5873,everyday,new,2,0,0.0,46.15
5874,everyday,repeat,4,1,0.15,60.85
5875,everyday,new,4,1,0.138,24.85
5876,everyday,new,2,0,0.0,46.84
5877,everyday,new,3,0,0.0,17.12
5878,everyday,repeat,3,0,0.0,45.14
5879,big_ticket,new,4,0,0.0,340.77
5880,everyday,repeat,5,1,0.171,86.5
5881,everyday,new,1,0,0.0,13.82
5882,everyday,new,3,0,0.0,47.59
5883,big_ticket,repeat,3,1,0.149,744.19
5884,big_ticket,new,10,1,0.125,615.37
5885,everyday,new,2,1,0.148,98.24
5886,everyday,repeat,1,0,0.0,13.29
5887,everyday,repeat,1,1,0.157,11.07
5888,everyday,repeat,9,0,0.0,187.59
5889,big_ticket,repeat,8,0,0.0,1023.41
5890,everyday,new,3,0,0.0,51.96
5891,big_ticket,new,3,0,0.0,279.3
5892,everyday,new,2,0,0.0,43.41
5893,everyday,repeat,2,0,0.0,15.8
5894,big_ticket,new,6,0,0.0,319.41
5895,everyday,new,2,1,0.169,10.46
5896,big_ticket,repeat,7,1,0.104,820.43
5897,everyday,repeat,3,1,0.137,44.78
5898,big_ticket,new,7,1,0.117,1182.99
5899,everyday,repeat,1,0,0.0,10.73
5900,everyday,new,2,0,0.0,55.28
5901,big_ticket,repeat,8,1,0.112,695.61
5902,everyday,repeat,4,0,0.0,90.56
5903,everyday,repeat,1,0,0.0,24.19
5904,big_ticket,new,4,0,0.0,296.04
5905,everyday,repeat,1,1,0.119,19.05
5906,big_ticket,new,6,0,0.0,753.83
5907,everyday,repeat,3,0,0.0,89.83
5908,everyday,repeat,3,0,0.0,189.78
5909,everyday,repeat,2,1,0.147,16.02
5910,everyday,repeat,4,0,0.0,68.06
5911,big_ticket,repeat,2,0,0.0,270.91
5912,everyday,repeat,3,0,0.0,61.68
5913,everyday,new,3,1,0.193,22.25
5914,everyday,repeat,5,0,0.0,48.51
5915,everyday,repeat,3,1,0.13,118.11
5916,everyday,new,1,0,0.0,34.2
5917,big_ticket,repeat,4,1,0.168,538.03
5918,big_ticket,new,6,1,0.114,321.85
5919,big_ticket,repeat,6,1,0.142,229.44
5920,everyday,new,1,1,0.13,25.24
5921,everyday,new,2,0,0.0,31.15
5922,everyday,repeat,3,1,0.141,56.81
5923,big_ticket,repeat,7,1,0.174,541.85
5924,everyday,repeat,3,0,0.0,80.07
5925,everyday,repeat,3,0,0.0,38.62
5926,everyday,new,4,0,0.0,169.32
5927,big_ticket,new,2,0,0.0,108.84
5928,big_ticket,repeat,5,1,0.199,867.89
5929,big_ticket,repeat,6,1,0.147,1136.8
5930,everyday,repeat,3,0,0.0,53.4
5931,big_ticket,new,6,1,0.116,519.58
5932,everyday,new,7,1,0.155,100.1
5933,everyday,new,3,1,0.158,75.85
5934,everyday,repeat,2,0,0.0,45.03
5935,everyday,new,5,1,0.178,64.64
5936,everyday,repeat,3,0,0.0,52.0
5937,everyday,new,2,0,0.0,20.22
5938,everyday,repeat,1,0,0.0,39.18
5939,everyday,new,3,0,0.0,73.34
5940,big_ticket,repeat,5,1,0.122,400.54
5941,everyday,repeat,2,0,0.0,36.28
5942,everyday,new,2,0,0.0,49.87
5943,everyday,new,1,0,0.0,12.7
5944,big_ticket,new,6,1,0.158,562.22
5945,everyday,repeat,3,0,0.0,70.55
5946,everyday,repeat,3,0,0.0,27.16
5947,everyday,new,3,0,0.0,65.27
5948,everyday,repeat,6,0,0.0,345.27
5949,everyday,new,5,1,0.143,36.52
5950,everyday,repeat,3,0,0.0,78.05
5951,everyday,repeat,2,0,0.0,17.88
5952,everyday,repeat,4,1,0.194,33.37
5953,everyday,new,1,0,0.0,13.53
5954,everyday,new,6,1,0.13,130.06
5955,everyday,repeat,1,1,0.177,22.08
5956,everyday,new,2,1,0.137,31.35
5957,everyday,repeat,2,0,0.0,19.28
5958,everyday,repeat,3,1,0.173,46.43
5959,everyday,repeat,4,1,0.183,26.84
5960,everyday,repeat,1,0,0.0,25.06
5961,everyday,repeat,4,0,0.0,54.1
5962,everyday,repeat,2,0,0.0,57.21
5963,everyday,new,4,1,0.115,40.86
5964,everyday,repeat,1,0,0.0,21.52
5965,everyday,new,2,1,0.115,13.71
5966,everyday,repeat,1,1,0.105,32.6
5967,big_ticket,repeat,4,0,0.0,289.07
5968,everyday,repeat,2,0,0.0,27.44
5969,everyday,new,3,1,0.102,40.06
5970,big_ticket,new,8,1,0.141,1334.83
5971,everyday,repeat,5,1,0.176,82.97
5972,everyday,repeat,2,0,0.0,14.82
5973,everyday,new,4,0,0.0,55.75
5974,big_ticket,repeat,8,1,0.111,890.5
5975,big_ticket,repeat,6,1,0.115,541.7
5976,everyday,repeat,2,0,0.0,25.35
5977,big_ticket,repeat,5,1,0.185,462.61
5978,everyday,repeat,5,0,0.0,79.46
5979,everyday,repeat,3,0,0.0,66.08
5980,everyday,new,3,0,0.0,51.72
5981,everyday,repeat,4,1,0.162,68.41
5982,everyday,repeat,4,0,0.0,67.32
5983,big_ticket,repeat,8,1,0.145,1817.39
5984,everyday,repeat,4,1,0.172,50.21
5985,everyday,repeat,3,1,0.185,33.64
5986,everyday,new,1,0,0.0,16.67
5987,everyday,new,2,0,0.0,38.69
5988,everyday,new,3,0,0.0,50.98
5989,big_ticket,repeat,8,1,0.182,797.02
5990,everyday,repeat,3,1,0.135,79.29
5991,everyday,new,4,0,0.0,33.09
5992,everyday,new,3,1,0.178,25.75
5993,big_ticket,repeat,6,1,0.117,658.08
5994,big_ticket,new,6,1,0.164,506.65
5995,everyday,new,3,0,0.0,46.63
5996,everyday,new,2,0,0.0,53.62
5997,everyday,repeat,4,1,0.147,109.13
5998,big_ticket,repeat,3,0,0.0,341.6
5999,big_ticket,repeat,5,1,0.171,851.78
6000,big_ticket,new,6,1,0.104,536.97
6001,everyday,new,2,0,0.0,30.1
6002,everyday,repeat,2,0,0.0,19.67
6003,everyday,repeat,4,0,0.0,88.03
6004,everyday,new,2,0,0.0,57.73
6005,everyday,repeat,2,0,0.0,40.5
6006,everyday,repeat,4,1,0.135,45.13
6007,everyday,repeat,2,0,0.0,11.19
6008,big_ticket,new,11,1,0.171,651.26
6009,big_ticket,new,4,1,0.133,339.89
6010,big_ticket,new,5,1,0.199,706.71
6011,big_ticket,repeat,4,1,0.192,328.2
6012,big_ticket,repeat,7,1,0.126,705.35
6013,everyday,repeat,4,0,0.0,49.93
6014,everyday,new,2,1,0.153,36.08
6015,everyday,new,2,0,0.0,51.86
6016,everyday,repeat,3,0,0.0,35.1
6017,everyday,repeat,2,0,0.0,94.87
6018,big_ticket,new,2,0,0.0,143.7
6019,big_ticket,repeat,4,1,0.152,679.63
6020,big_ticket,repeat,7,1,0.181,365.25
6021,big_ticket,repeat,6,0,0.0,717.25
6022,big_ticket,repeat,3,1,0.15,375.72
6023,everyday,new,3,0,0.0,68.47
6024,big_ticket,repeat,3,1,0.156,682.31
6025,big_ticket,repeat,9,1,0.126,1116.76
6026,big_ticket,repeat,4,0,0.0,310.35
6027,everyday,repeat,2,0,0.0,24.24
6028,everyday,new,4,1,0.134,77.07
6029,big_ticket,repeat,4,0,0.0,351.66
6030,everyday,repeat,3,1,0.13,40.35
6031,everyday,new,4,0,0.0,112.56
6032,everyday,repeat,2,1,0.123,26.49
6033,everyday,new,2,0,0.0,51.08
6034,everyday,repeat,4,0,0.0,54.46
6035,big_ticket,new,6,1,0.18,1152.59
6036,big_ticket,new,4,1,0.111,267.43
6037,big_ticket,repeat,5,1,0.174,560.95
6038,everyday,repeat,3,1,0.139,126.6
6039,everyday,repeat,6,0,0.0,122.24
6040,everyday,repeat,5,1,0.184,95.45
6041,everyday,new,2,0,0.0,34.84
6042,everyday,repeat,4,0,0.0,49.65
6043,big_ticket,repeat,3,0,0.0,925.06
6044,big_ticket,new,6,1,0.113,729.04
6045,everyday,repeat,2,0,0.0,35.15
6046,everyday,new,1,0,0.0,7.63
6047,everyday,new,2,0,0.0,13.83
6048,everyday,repeat,4,0,0.0,45.1
6049,everyday,repeat,2,0,0.0,21.32
6050,everyday,repeat,7,0,0.0,133.09
6051,everyday,repeat,4,1,0.168,49.84
6052,everyday,new,2,0,0.0,42.76
6053,big_ticket,repeat,5,1,0.184,654.12
6054,everyday,new,3,1,0.165,148.98
6055,everyday,new,1,0,0.0,14.34
6056,everyday,new,3,0,0.0,59.83
6057,everyday,new,4,1,0.168,47.94
6058,everyday,new,1,0,0.0,13.22
6059,big_ticket,repeat,12,1,0.126,2253.55
6060,big_ticket,repeat,8,0,0.0,1760.23
6061,everyday,repeat,2,0,0.0,47.25
6062,everyday,new,3,0,0.0,81.9
6063,everyday,repeat,2,1,0.194,92.93
6064,everyday,new,2,0,0.0,47.06
6065,everyday,repeat,4,0,0.0,66.97
6066,big_ticket,repeat,6,1,0.175,379.27
6067,everyday,new,2,0,0.0,23.14
6068,everyday,repeat,4,1,0.153,54.04
6069,everyday,repeat,3,0,0.0,54.93
6070,everyday,new,3,0,0.0,88.36
6071,big_ticket,repeat,2,0,0.0,128.85
6072,everyday,repeat,3,0,0.0,42.75
6073,everyday,new,1,0,0.0,9.02
6074,everyday,new,3,1,0.197,33.62
6075,big_ticket,repeat,6,0,0.0,425.18
6076,everyday,repeat,2,0,0.0,43.46
6077,everyday,new,1,1,0.16,26.63
6078,everyday,repeat,4,1,0.165,106.47
6079,everyday,new,1,0,0.0,9.92
6080,big_ticket,repeat,5,1,0.157,736.7
6081,everyday,repeat,4,0,0.0,100.72
6082,everyday,repeat,2,1,0.16,55.88
6083,everyday,repeat,2,0,0.0,32.72
6084,everyday,repeat,3,0,0.0,109.79
6085,everyday,repeat,3,0,0.0,87.48
6086,big_ticket,new,7,1,0.152,885.52
6087,everyday,new,2,0,0.0,39.11
6088,everyday,repeat,4,0,0.0,28.03
6089,everyday,new,3,0,0.0,30.94
6090,big_ticket,new,5,1,0.172,392.98
6091,everyday,repeat,4,0,0.0,147.53
6092,everyday,repeat,3,0,0.0,95.72
6093,everyday,new,4,0,0.0,46.27
6094,everyday,new,1,0,0.0,26.74
6095,big_ticket,new,8,1,0.125,1518.68
6096,everyday,new,3,0,0.0,13.32
6097,everyday,new,2,1,0.144,87.15
6098,everyday,repeat,4,0,0.0,21.59
6099,everyday,repeat,2,0,0.0,7.92
6100,everyday,new,3,0,0.0,55.79
6101,everyday,new,2,0,0.0,28.06
6102,everyday,repeat,3,1,0.189,59.32
6103,big_ticket,new,5,1,0.163,575.03
6104,big_ticket,new,5,0,0.0,650.45
6105,everyday,new,2,0,0.0,43.34
6106,big_ticket,repeat,3,0,0.0,340.74
6107,big_ticket,new,11,1,0.198,1069.28
6108,everyday,new,2,0,0.0,43.93
6109,everyday,repeat,3,1,0.165,40.13
6110,everyday,repeat,2,0,0.0,49.07
6111,everyday,repeat,3,0,0.0,55.16
6112,everyday,repeat,4,1,0.136,60.21
6113,everyday,repeat,3,0,0.0,86.47
6114,big_ticket,new,4,1,0.135,390.65
6115,everyday,new,1,0,0.0,8.3
6116,big_ticket,new,2,0,0.0,226.92
6117,everyday,new,3,1,0.145,50.0
6118,everyday,new,3,0,0.0,44.09
6119,big_ticket,new,4,1,0.113,948.81
6120,everyday,repeat,5,1,0.187,62.43
6121,everyday,repeat,6,1,0.117,368.68
6122,everyday,new,3,0,0.0,25.79
6123,everyday,repeat,2,0,0.0,39.38
6124,everyday,new,1,0,0.0,18.23
6125,everyday,repeat,1,0,0.0,24.58
6126,everyday,repeat,2,0,0.0,27.53
6127,everyday,new,3,1,0.18,92.6
6128,everyday,new,3,1,0.128,42.18
6129,everyday,repeat,5,0,0.0,64.26
6130,everyday,repeat,4,0,0.0,68.64
6131,everyday,repeat,2,0,0.0,39.15
6132,everyday,new,2,0,0.0,56.85
6133,big_ticket,new,4,1,0.169,303.59
6134,everyday,new,2,0,0.0,52.12
6135,everyday,repeat,4,1,0.111,108.83
6136,everyday,new,2,1,0.146,47.98
6137,big_ticket,new,5,1,0.13,852.57
6138,everyday,repeat,2,0,0.0,25.81
6139,everyday,repeat,1,0,0.0,21.12
6140,everyday,new,2,1,0.193,37.35
6141,everyday,repeat,2,0,0.0,15.69
6142,everyday,repeat,3,0,0.0,77.88
6143,everyday,repeat,3,1,0.105,35.56
6144,everyday,new,3,0,0.0,35.83
6145,everyday,repeat,3,0,0.0,84.42
6146,everyday,new,2,0,0.0,35.88
6147,big_ticket,repeat,6,1,0.199,1056.81
6148,everyday,repeat,3,0,0.0,41.12
6149,big_ticket,repeat,6,1,0.156,382.01
6150,big_ticket,repeat,4,1,0.114,749.99
6151,big_ticket,repeat,7,0,0.0,911.94
6152,big_ticket,new,4,1,0.166,288.36
6153,everyday,new,3,0,0.0,173.77
6154,everyday,new,3,1,0.121,160.98
6155,everyday,repeat,7,1,0.173,97.14
6156,everyday,new,2,1,0.124,36.53
6157,everyday,repeat,3,1,0.198,54.72
6158,everyday,repeat,5,1,0.194,141.9
6159,everyday,repeat,4,0,0.0,70.59
6160,big_ticket,new,6,0,0.0,485.4
6161,everyday,repeat,2,0,0.0,59.53
6162,everyday,repeat,3,1,0.116,18.95
6163,everyday,repeat,2,0,0.0,30.46
6164,everyday,repeat,4,0,0.0,73.96
6165,big_ticket,new,5,0,0.0,506.9
6166,everyday,new,3,0,0.0,21.12
6167,everyday,repeat,2,0,0.0,33.67
6168,everyday,repeat,2,1,0.129,25.34
6169,everyday,repeat,4,1,0.175,53.74
6170,everyday,repeat,2,0,0.0,32.8
6171,big_ticket,repeat,4,1,0.12,351.69
6172,everyday,repeat,4,0,0.0,57.02
6173,everyday,repeat,2,0,0.0,23.45
6174,everyday,repeat,4,1,0.184,35.03
6175,everyday,new,2,0,0.0,42.36
6176,big_ticket,new,7,1,0.123,250.08
6177,big_ticket,new,5,1,0.137,639.33
6178,everyday,new,5,1,0.193,129.12
6179,everyday,repeat,4,0,0.0,62.3
6180,everyday,repeat,3,0,0.0,85.46
6181,everyday,new,4,0,0.0,209.91
6182,everyday,new,4,1,0.144,88.58
6183,big_ticket,repeat,5,1,0.1,439.69
6184,everyday,repeat,5,0,0.0,148.64
6185,everyday,repeat,2,0,0.0,12.49
6186,big_ticket,new,3,1,0.198,375.29
6187,big_ticket,new,2,0,0.0,132.55
6188,everyday,repeat,3,0,0.0,56.91
6189,everyday,repeat,5,1,0.188,38.08
6190,everyday,repeat,3,0,0.0,78.0
6191,big_ticket,repeat,6,0,0.0,502.28
6192,everyday,new,5,0,0.0,76.94
6193,everyday,new,2,0,0.0,24.1
6194,everyday,new,4,0,0.0,42.26
6195,everyday,new,2,0,0.0,22.76
6196,everyday,new,2,1,0.199,14.76
6197,big_ticket,new,4,1,0.124,591.37
6198,everyday,new,2,0,0.0,72.71
6199,everyday,repeat,3,0,0.0,60.12
6200,big_ticket,new,8,1,0.194,587.56
6201,everyday,repeat,3,0,0.0,58.12
6202,everyday,new,5,1,0.146,22.04
6203,everyday,new,5,1,0.106,194.78
6204,everyday,new,3,0,0.0,37.3
6205,everyday,new,5,0,0.0,106.29
6206,everyday,new,4,1,0.175,64.6
6207,everyday,repeat,5,0,0.0,109.96
6208,everyday,repeat,2,0,0.0,105.48
6209,everyday,new,1,1,0.147,5.7
6210,big_ticket,new,6,0,0.0,685.48
6211,everyday,new,4,0,0.0,75.87
6212,big_ticket,repeat,8,1,0.154,550.03
6213,everyday,new,3,0,0.0,34.05
6214,everyday,new,3,0,0.0,79.55
6215,everyday,repeat,2,0,0.0,32.32
6216,everyday,repeat,5,1,0.121,83.03
6217,everyday,repeat,2,1,0.194,28.57
6218,everyday,new,2,0,0.0,30.38
6219,everyday,new,4,1,0.166,90.15
6220,everyday,new,3,0,0.0,65.55
6221,everyday,repeat,2,0,0.0,22.3
6222,everyday,repeat,4,0,0.0,56.53
6223,everyday,new,1,0,0.0,27.36
6224,everyday,repeat,2,0,0.0,76.27
6225,everyday,repeat,1,0,0.0,38.15
6226,everyday,repeat,2,1,0.168,74.14
6227,everyday,new,4,0,0.0,72.65
6228,everyday,new,2,1,0.137,55.74
6229,everyday,new,1,0,0.0,19.76
6230,everyday,repeat,2,1,0.14,22.96
6231,big_ticket,new,6,1,0.197,470.59
6232,everyday,new,4,1,0.173,59.95
6233,big_ticket,repeat,6,1,0.169,519.65
6234,everyday,repeat,2,0,0.0,48.97
6235,everyday,repeat,4,1,0.182,63.1
6236,everyday,repeat,4,0,0.0,58.73
6237,everyday,repeat,2,0,0.0,23.4
6238,everyday,repeat,3,1,0.118,42.29
6239,big_ticket,new,4,0,0.0,218.22
6240,everyday,new,3,1,0.154,58.73
6241,everyday,new,2,1,0.159,35.16
6242,everyday,new,5,1,0.155,55.56
6243,everyday,repeat,6,1,0.191,78.14
6244,big_ticket,repeat,12,1,0.154,1813.16
6245,everyday,new,3,0,0.0,63.56
6246,everyday,repeat,2,0,0.0,25.65
6247,big_ticket,repeat,5,1,0.135,410.18
6248,big_ticket,repeat,6,1,0.105,546.9
6249,everyday,repeat,4,0,0.0,77.17
6250,everyday,new,3,0,0.0,62.23
6251,big_ticket,new,2,1,0.151,229.26
6252,everyday,new,4,1,0.105,40.5
6253,everyday,repeat,3,1,0.195,24.69
6254,everyday,new,4,1,0.181,33.72
6255,big_ticket,repeat,7,1,0.127,567.59
6256,big_ticket,new,4,1,0.172,499.72
6257,everyday,repeat,3,0,0.0,53.48
6258,everyday,repeat,4,1,0.119,85.81
6259,everyday,new,2,1,0.192,16.79
6260,everyday,repeat,5,1,0.119,49.51
6261,big_ticket,repeat,8,1,0.124,400.9
6262,everyday,repeat,8,1,0.145,88.59
6263,everyday,repeat,4,0,0.0,72.38
6264,big_ticket,repeat,6,1,0.149,1515.44
6265,everyday,new,3,0,0.0,44.52
6266,big_ticket,repeat,11,1,0.107,732.26
6267,everyday,new,3,0,0.0,53.64
