ticket_id,arm,resolved_first_touch,reopened_within_7d
5415,legacy_router,1,0
5416,legacy_router,1,0
5417,optimized_router,0,0
5418,legacy_router,1,0
5419,optimized_router,1,0
5420,optimized_router,1,0
5421,legacy_router,1,0
5422,optimized_router,1,0
5423,optimized_router,1,1
5424,optimized_router,1,1
5425,legacy_router,1,0
5426,optimized_router,1,0
5427,legacy_router,0,0
5428,legacy_router,0,0
5429,optimized_router,1,0
5430,optimized_router,0,0
5431,optimized_router,1,1
5432,optimized_router,1,0
5433,optimized_router,1,0
5434,legacy_router,0,0
5435,legacy_router,0,0
5436,legacy_router,0,0
5437,optimized_router,1,0
5438,optimized_router,1,0
5439,legacy_router,1,0
5440,optimized_router,1,0
5441,optimized_router,0,0
5442,optimized_router,0,0
5443,legacy_router,0,0
5444,optimized_router,1,0
5445,optimized_router,1,0
5446,legacy_router,1,0
5447,legacy_router,1,0
5448,legacy_router,0,0
5449,optimized_router,1,1
5450,legacy_router,0,0
5451,optimized_router,1,0
5452,legacy_router,1,0
5453,legacy_router,0,0
5454,legacy_router,1,0
5455,optimized_router,1,1
5456,optimized_router,0,0
5457,optimized_router,1,0
5458,optimized_router,1,0
5459,optimized_router,1,0
5460,optimized_router,1,0
5461,optimized_router,1,0
5462,optimized_router,1,0
5463,optimized_router,1,0
5464,legacy_router,1,0
5465,optimized_router,0,0
5466,legacy_router,0,0
5467,optimized_router,1,1
5468,optimized_router,1,0
5469,legacy_router,0,0
5470,legacy_router,1,0
5471,optimized_router,1,0
5472,optimized_router,1,0
5473,optimized_router,1,1
5474,optimized_router,1,0
5475,legacy_router,0,0
5476,legacy_router,0,0
5477,optimized_router,1,0
5478,legacy_router,1,0
5479,optimized_router,0,0
5480,legacy_router,1,0
5481,legacy_router,1,0
5482,legacy_router,0,0
5483,optimized_router,1,1
5484,optimized_router,1,1
5485,optimized_router,1,0
5486,optimized_router,1,0
5487,legacy_router,1,0
5488,optimized_router,1,0
5489,optimized_router,0,0
5490,legacy_router,0,0
5491,optimized_router,1,1
5492,legacy_router,1,0
5493,legacy_router,1,0
5494,optimized_router,1,0
5495,legacy_router,0,0
5496,optimized_router,1,1
5497,optimized_router,1,0
5498,legacy_router,0,0
5499,optimized_router,1,0
5500,legacy_router,1,0
5501,legacy_router,0,0
5502,optimized_router,1,0
5503,legacy_router,0,0
5504,legacy_router,1,0
5505,optimized_router,0,0
5506,legacy_router,1,0
5507,optimized_router,0,0
5508,legacy_router,0,0
5509,legacy_router,0,0
5510,optimized_router,1,1
5511,legacy_router,1,0
5512,optimized_router,1,0
5513,optimized_router,1,1
5514,optimized_router,1,0
5515,optimized_router,1,0
5516,optimized_router,1,1
5517,legacy_router,0,0
5518,legacy_router,0,0
5519,optimized_router,1,0
5520,legacy_router,1,0
5521,legacy_router,1,0
5522,legacy_router,0,0
5523,optimized_router,1,1
5524,legacy_router,1,0
5525,legacy_router,1,0
5526,optimized_router,0,0
5527,legacy_router,1,0
5528,optimized_router,1,0
5529,optimized_router,1,0
5530,optimized_router,1,0
5531,optimized_router,1,1
5532,legacy_router,0,0
5533,legacy_router,1,0
5534,optimized_router,1,0
5535,optimized_router,1,0
5536,optimized_router,1,0
5537,legacy_router,0,0
5538,optimized_router,1,0
5539,legacy_router,0,0
5540,optimized_router,0,0
5541,optimized_router,1,0
5542,optimized_router,1,0
5543,legacy_router,1,0
5544,optimized_router,1,1
5545,optimized_router,1,0
5546,optimized_router,1,1
5547,optimized_router,1,0
5548,legacy_router,1,0
5549,optimized_router,1,0
5550,legacy_router,0,0
5551,legacy_router,1,0
5552,optimized_router,0,0
5553,legacy_router,0,0
5554,legacy_router,1,0
5555,legacy_router,1,0
5556,optimized_router,0,0
5557,legacy_router,0,0
5558,optimized_router,1,0
5559,optimized_router,1,1
5560,legacy_router,0,0
5561,legacy_router,1,0
5562,legacy_router,0,0
5563,optimized_router,1,0
5564,legacy_router,1,0
5565,optimized_router,1,0
5566,optimized_router,1,1
5567,legacy_router,0,0
5568,optimized_router,0,0
5569,optimized_router,1,0
5570,legacy_router,1,0
5571,optimized_router,1,1
5572,legacy_router,0,0
5573,optimized_router,1,1
5574,optimized_router,1,1
5575,legacy_router,0,0
5576,legacy_router,0,0
5577,optimized_router,1,0
5578,optimized_router,1,0
5579,optimized_router,0,0
5580,legacy_router,1,0
5581,legacy_router,1,0
5582,legacy_router,0,0
5583,legacy_router,1,0
5584,optimized_router,1,0
5585,legacy_router,1,0
5586,optimized_router,1,0
5587,legacy_router,0,0
5588,optimized_router,1,0
5589,legacy_router,1,0
5590,legacy_router,1,0
5591,optimized_router,1,0
5592,legacy_router,0,0
5593,legacy_router,0,0
5594,optimized_router,0,0
5595,optimized_router,1,0
5596,legacy_router,0,0
5597,optimized_router,1,1
5598,optimized_router,0,0
5599,optimized_router,1,1
5600,legacy_router,1,1
5601,legacy_router,1,0
5602,legacy_router,1,0
5603,optimized_router,1,0
5604,legacy_router,0,0
5605,optimized_router,1,0
5606,optimized_router,0,0
5607,legacy_router,0,0
5608,legacy_router,1,0
5609,optimized_router,0,0
5610,optimized_router,1,0
5611,optimized_router,1,1
5612,legacy_router,1,0
5613,optimized_router,0,0
5614,legacy_router,0,0
5615,optimized_router,1,0
5616,legacy_router,0,0
5617,legacy_router,1,0
5618,legacy_router,0,0
5619,optimized_router,1,0
5620,legacy_router,1,0
5621,optimized_router,1,1
5622,optimized_router,0,0
5623,optimized_router,1,0
5624,legacy_router,0,0
5625,legacy_router,0,0
5626,legacy_router,0,0
5627,optimized_router,0,0
5628,legacy_router,0,0
5629,optimized_router,1,1
5630,optimized_router,1,1
5631,optimized_router,1,1
5632,legacy_router,1,0
5633,legacy_router,1,0
5634,optimized_router,1,1
5635,legacy_router,0,0
5636,optimized_router,1,0
5637,legacy_router,1,0
5638,optimized_router,1,1
5639,optimized_router,1,1
5640,legacy_router,1,0
5641,legacy_router,0,0
5642,optimized_router,1,0
5643,optimized_router,1,1
5644,legacy_router,1,0
5645,optimized_router,1,0
5646,legacy_router,0,0
5647,optimized_router,1,1
5648,legacy_router,1,0
5649,optimized_router,0,0
5650,optimized_router,1,0
5651,optimized_router,1,1
5652,optimized_router,0,0
5653,legacy_router,1,0
5654,legacy_router,1,0
5655,legacy_router,1,0
5656,legacy_router,1,0
5657,legacy_router,0,0
5658,optimized_router,1,0
5659,optimized_router,0,0
5660,legacy_router,0,0
5661,optimized_router,1,0
5662,optimized_router,1,0
5663,legacy_router,1,0
5664,legacy_router,1,1
5665,legacy_router,1,0
5666,legacy_router,0,0
5667,optimized_router,0,0
5668,optimized_router,1,0
5669,legacy_router,0,0
5670,legacy_router,1,0
5671,legacy_router,0,0
5672,legacy_router,1,0
5673,optimized_router,1,1
5674,optimized_router,1,0
5675,legacy_router,0,0
5676,legacy_router,1,0
5677,legacy_router,0,0
5678,legacy_router,0,0
5679,optimized_router,1,1
5680,legacy_router,0,0
5681,legacy_router,1,0
5682,legacy_router,1,0
5683,legacy_router,0,0
5684,optimized_router,1,0
5685,optimized_router,1,0
5686,optimized_router,0,0
5687,optimized_router,1,0
5688,legacy_router,1,0
5689,legacy_router,1,0
5690,optimized_router,1,0
5691,legacy_router,0,0
5692,optimized_router,1,1
5693,optimized_router,1,0
5694,optimized_router,1,0
5695,optimized_router,1,0
5696,legacy_router,1,0
5697,optimized_router,1,0
5698,legacy_router,0,0
5699,optimized_router,0,0
5700,optimized_router,0,0
5701,optimized_router,1,0
5702,optimized_router,1,0
5703,optimized_router,1,0
5704,legacy_router,1,0
5705,legacy_router,1,0
5706,optimized_router,1,0
5707,legacy_router,0,0
5708,optimized_router,0,0
5709,optimized_router,1,0
5710,optimized_router,0,0
5711,optimized_router,0,0
5712,optimized_router,1,0
5713,optimized_router,1,0
5714,legacy_router,0,0
5715,optimized_router,0,0
5716,optimized_router,1,0
5717,legacy_router,1,0
5718,legacy_router,0,0
5719,optimized_router,1,1
5720,legacy_router,0,0
5721,optimized_router,1,0
5722,optimized_router,0,0
5723,legacy_router,1,0
5724,legacy_router,0,0
5725,optimized_router,1,0
5726,legacy_router,0,0
5727,legacy_router,1,0
5728,legacy_router,1,0
5729,legacy_router,1,0
5730,optimized_router,1,1
5731,legacy_router,1,0
5732,optimized_router,1,0
5733,optimized_router,1,1
5734,optimized_router,1,0
5735,optimized_router,1,0
5736,optimized_router,0,0
5737,optimized_router,1,0
5738,optimized_router,0,0
5739,legacy_router,0,0
5740,legacy_router,1,0
5741,legacy_router,1,0
5742,optimized_router,1,0
5743,optimized_router,0,0
5744,optimized_router,1,0
5745,legacy_router,1,0
5746,optimized_router,1,0
5747,legacy_router,1,0
5748,legacy_router,1,0
5749,legacy_router,1,0
5750,optimized_router,0,0
5751,optimized_router,1,1
5752,legacy_router,1,0
5753,legacy_router,1,0
5754,optimized_router,1,1
5755,optimized_router,1,0
5756,legacy_router,1,0
5757,optimized_router,1,1
5758,optimized_router,1,1
5759,optimized_router,1,0
5760,legacy_router,0,0
5761,legacy_router,0,0
5762,optimized_router,1,0
5763,legacy_router,0,0
5764,optimized_router,1,0
5765,legacy_router,0,0
5766,legacy_router,0,0
5767,optimized_router,0,0
5768,optimized_router,1,1
5769,optimized_router,0,0
5770,legacy_router,1,0
5771,optimized_router,1,0
5772,optimized_router,1,0
5773,optimized_router,1,0
5774,optimized_router,1,0
5775,optimized_router,1,1
5776,optimized_router,0,0
5777,optimized_router,1,0
5778,legacy_router,1,0
5779,optimized_router,0,0
5780,optimized_router,1,0
5781,optimized_router,1,0
5782,legacy_router,1,0
5783,optimized_router,1,0
5784,legacy_router,1,0
5785,optimized_router,0,0
5786,legacy_router,1,0
5787,optimized_router,1,1
5788,optimized_router,1,0
5789,optimized_router,0,0
5790,optimized_router,1,0
5791,legacy_router,1,0
5792,legacy_router,0,0
5793,optimized_router,1,0
5794,legacy_router,1,1
5795,optimized_router,1,0
5796,legacy_router,0,0
5797,legacy_router,0,0
5798,optimized_router,1,0
5799,legacy_router,1,0
5800,optimized_router,1,0
5801,optimized_router,0,0
5802,optimized_router,0,0
5803,legacy_router,0,0
5804,optimized_router,1,0
5805,optimized_router,1,0
5806,optimized_router,1,1
5807,optimized_router,1,0
5808,legacy_router,1,0
5809,optimized_router,1,0
5810,legacy_router,1,0
5811,legacy_router,1,0
5812,optimized_router,1,0
5813,legacy_router,0,0
5814,optimized_router,1,0
5815,optimized_router,1,0
5816,legacy_router,1,0
5817,legacy_router,0,0
5818,optimized_router,1,1
5819,optimized_router,0,0
5820,optimized_router,1,1
5821,optimized_router,1,1
5822,optimized_router,1,0
5823,legacy_router,0,0
5824,optimized_router,0,0
5825,optimized_router,1,0
5826,legacy_router,1,0
5827,legacy_router,0,0
5828,optimized_router,1,1
5829,legacy_router,0,0
5830,legacy_router,1,0
5831,legacy_router,0,0
5832,legacy_router,1,0
5833,legacy_router,1,0
5834,legacy_router,1,0
5835,optimized_router,0,0
5836,legacy_router,0,0
5837,legacy_router,1,0
5838,optimized_router,1,0
5839,legacy_router,1,0
5840,legacy_router,0,0
5841,optimized_router,1,0
5842,legacy_router,0,0
5843,legacy_router,1,0
5844,optimized_router,0,0
5845,legacy_router,0,0
5846,legacy_router,0,0
5847,legacy_router,1,0
5848,legacy_router,1,0
5849,optimized_router,0,0
5850,optimized_router,0,0
5851,optimized_router,1,0
5852,legacy_router,1,0
5853,optimized_router,1,0
5854,optimized_router,1,0
5855,optimized_router,0,0
5856,optimized_router,1,0
5857,legacy_router,0,0
5858,optimized_router,1,0
5859,optimized_router,1,0
5860,optimized_router,1,0
5861,optimized_router,1,0
5862,legacy_router,0,0
5863,legacy_router,1,0
5864,legacy_router,0,0
5865,legacy_router,1,0
5866,legacy_router,0,0
5867,optimized_router,1,0
5868,legacy_router,1,0
5869,optimized_router,1,1
5870,optimized_router,1,1
5871,legacy_router,1,0
5872,optimized_router,1,0
5873,optimized_router,1,0
5874,legacy_router,1,0
5875,legacy_router,1,0
5876,optimized_router,1,0
5877,legacy_router,1,0
5878,optimized_router,1,0
5879,legacy_router,1,0
5880,legacy_router,1,0
5881,optimized_router,1,0
5882,legacy_router,0,0
5883,optimized_router,1,0
5884,legacy_router,0,0
5885,optimized_router,1,0
5886,legacy_router,1,0
5887,optimized_router,1,0
5888,legacy_router,1,0
5889,optimized_router,1,1
5890,optimized_router,1,0
5891,optimized_router,1,0
5892,optimized_router,1,1
5893,legacy_router,1,0
5894,optimized_router,1,1
5895,optimized_router,1,1
5896,optimized_router,1,1
5897,optimized_router,1,0
5898,optimized_router,1,1
5899,optimized_router,0,0
5900,legacy_router,1,0
5901,legacy_router,1,0
5902,legacy_router,1,0
5903,legacy_router,1,0
5904,legacy_router,1,0
5905,legacy_router,0,0
5906,optimized_router,1,0
5907,legacy_router,0,0
5908,optimized_router,1,0
5909,optimized_router,0,0
5910,optimized_router,1,0
5911,optimized_router,1,0
5912,legacy_router,0,0
5913,optimized_router,1,0
5914,legacy_router,0,0
5915,optimized_router,1,0
5916,legacy_router,0,0
5917,legacy_router,1,0
5918,optimized_router,1,0
5919,optimized_router,0,0
5920,legacy_router,1,0
5921,legacy_router,1,0
5922,optimized_router,1,0
5923,optimized_router,1,0
5924,legacy_router,1,0
5925,optimized_router,0,0
5926,optimized_router,0,0
5927,legacy_router,0,0
5928,legacy_router,0,0
5929,optimized_router,1,0
5930,legacy_router,0,0
5931,legacy_router,1,0
5932,optimized_router,0,0
5933,legacy_router,0,0
5934,legacy_router,0,0
5935,optimized_router,0,0
5936,optimized_router,0,0
5937,optimized_router,1,1
5938,legacy_router,0,0
5939,optimized_router,1,1
5940,optimized_router,1,0
5941,optimized_router,1,1
5942,optimized_router,1,0
5943,optimized_router,1,0
5944,optimized_router,0,0
5945,legacy_router,1,0
5946,optimized_router,1,1
5947,optimized_router,1,1
5948,optimized_router,1,0
5949,optimized_router,1,0
5950,optimized_router,1,0
5951,optimized_router,1,0
5952,legacy_router,1,0
5953,optimized_router,1,0
5954,legacy_router,1,0
5955,legacy_router,1,0
5956,optimized_router,1,0
5957,legacy_router,1,0
5958,optimized_router,1,0
5959,optimized_router,1,0
5960,legacy_router,0,0
5961,legacy_router,1,0
5962,optimized_router,0,0
5963,optimized_router,1,0
5964,optimized_router,1,0
5965,optimized_router,1,0
5966,legacy_router,1,0
5967,optimized_router,1,0
5968,legacy_router,1,0
5969,optimized_router,1,0
5970,legacy_router,0,0
5971,legacy_router,0,0
5972,optimized_router,1,0
5973,legacy_router,0,0
5974,optimized_router,1,0
5975,optimized_router,1,0
5976,optimized_router,1,0
5977,optimized_router,1,0
5978,legacy_router,1,0
5979,legacy_router,0,0
5980,optimized_router,1,1
5981,optimized_router,1,0
5982,optimized_router,1,1
5983,optimized_router,1,0
5984,legacy_router,0,0
5985,optimized_router,1,1
5986,legacy_router,0,0
5987,optimized_router,1,1
5988,optimized_router,1,0
5989,optimized_router,0,0
5990,optimized_router,1,0
5991,optimized_router,1,1
5992,optimized_router,1,1
5993,optimized_router,1,1
5994,optimized_router,1,0
5995,optimized_router,0,0
5996,legacy_router,0,0
5997,legacy_router,1,0
5998,legacy_router,0,0
5999,optimized_router,1,0
6000,optimized_router,1,0
6001,legacy_router,1,0
6002,legacy_router,0,0
6003,legacy_router,1,0
6004,legacy_router,0,0
6005,optimized_router,1,0
6006,optimized_router,1,0
6007,optimized_router,1,0
6008,legacy_router,1,0
6009,legacy_router,1,0
6010,legacy_router,1,0
6011,legacy_router,1,0
6012,legacy_router,0,0
6013,legacy_router,0,0
6014,optimized_router,1,0
6015,legacy_router,1,0
6016,optimized_router,1,0
6017,legacy_router,0,0
6018,legacy_router,0,0
6019,legacy_router,0,0
6020,optimized_router,1,0
6021,optimized_router,1,0
6022,optimized_router,0,0
6023,optimized_router,1,0
6024,optimized_router,1,0
6025,legacy_router,1,0
6026,optimized_router,1,0
6027,legacy_router,1,0
6028,legacy_router,0,0
6029,legacy_router,0,0
6030,optimized_router,1,0
6031,optimized_router,1,1
6032,optimized_router,1,0
6033,legacy_router,1,0
6034,optimized_router,1,1
6035,optimized_router,0,0
6036,legacy_router,0,0
6037,optimized_router,1,0
6038,optimized_router,1,1
6039,legacy_router,1,0
6040,optimized_router,1,1
6041,legacy_router,1,0
6042,optimized_router,1,0
6043,optimized_router,1,1
6044,optimized_router,1,0
6045,legacy_router,0,0
6046,optimized_router,1,0
6047,optimized_router,0,0
6048,optimized_router,1,1
6049,optimized_router,1,0
6050,legacy_router,0,0
6051,optimized_router,1,1
6052,legacy_router,1,0
6053,legacy_router,0,0
6054,legacy_router,1,0
6055,legacy_router,0,0
6056,legacy_router,1,0
6057,optimized_router,1,0
6058,legacy_router,1,0
6059,optimized_router,1,0
6060,optimized_router,1,0
6061,legacy_router,1,0
6062,legacy_router,0,0
6063,optimized_router,1,0
6064,optimized_router,0,0
6065,legacy_router,1,0
6066,legacy_router,1,0
6067,optimized_router,1,0
6068,legacy_router,1,0
6069,legacy_router,1,0
6070,optimized_router,1,1
6071,optimized_router,0,0
6072,legacy_router,0,0
6073,optimized_router,1,0
6074,legacy_router,0,0
6075,legacy_router,1,0
6076,optimized_router,1,1
6077,optimized_router,1,0
6078,optimized_router,0,0
6079,legacy_router,1,0
6080,legacy_router,1,0
6081,optimized_router,1,1
6082,legacy_router,1,0
6083,legacy_router,1,0
6084,legacy_router,0,0
6085,optimized_router,1,1
6086,legacy_router,1,0
6087,optimized_router,1,1
6088,legacy_router,1,0
6089,legacy_router,0,0
6090,optimized_router,0,0
6091,legacy_router,1,0
6092,legacy_router,0,0
6093,optimized_router,1,0
6094,legacy_router,1,0
6095,legacy_router,0,0
6096,optimized_router,1,1
6097,legacy_router,0,0
6098,legacy_router,1,0
6099,optimized_router,0,0
6100,legacy_router,1,0
6101,optimized_router,1,0
6102,optimized_router,1,1
6103,legacy_router,1,0
6104,optimized_router,0,0
6105,legacy_router,1,0
6106,legacy_router,1,0
6107,optimized_router,0,0
6108,optimized_router,1,0
6109,optimized_router,1,0
6110,legacy_router,1,0
6111,legacy_router,1,0
6112,optimized_router,1,0
6113,legacy_router,0,0
6114,optimized_router,0,0
6115,optimized_router,0,0
6116,legacy_router,1,1
6117,optimized_router,1,1
6118,legacy_router,1,0
6119,optimized_router,1,1
6120,optimized_router,1,1
6121,optimized_router,0,0
6122,optimized_router,1,1
6123,legacy_router,1,0
6124,optimized_router,1,0
6125,optimized_router,1,0
6126,legacy_router,1,1
6127,legacy_router,0,0
6128,optimized_router,1,1
6129,optimized_router,1,0
6130,legacy_router,1,0
6131,optimized_router,1,1
6132,legacy_router,1,0
6133,optimized_router,1,0
6134,legacy_router,1,0
6135,optimized_router,1,0
6136,legacy_router,0,0
6137,optimized_router,1,1
6138,optimized_router,0,0
6139,legacy_router,1,0
6140,optimized_router,0,0
6141,legacy_router,1,0
6142,legacy_router,0,0
6143,optimized_router,1,0
6144,legacy_router,0,0
6145,legacy_router,0,0
6146,optimized_router,1,1
6147,optimized_router,1,0
6148,legacy_router,1,0
6149,optimized_router,0,0
6150,legacy_router,0,0
6151,legacy_router,1,0
6152,legacy_router,0,0
6153,legacy_router,1,0
6154,legacy_router,0,0
6155,legacy_router,0,0
6156,legacy_router,1,0
6157,legacy_router,0,0
6158,optimized_router,0,0
6159,optimized_router,1,0
6160,legacy_router,0,0
6161,optimized_router,1,0
6162,optimized_router,1,0
6163,legacy_router,1,0
6164,optimized_router,0,0
6165,legacy_router,1,0
6166,optimized_router,1,0
6167,optimized_router,1,0
6168,optimized_router,1,0
6169,legacy_router,1,0
6170,legacy_router,0,0
6171,legacy_router,1,0
6172,legacy_router,0,0
6173,optimized_router,1,0
6174,optimized_router,1,0
6175,optimized_router,1,1
6176,optimized_router,1,0
6177,optimized_router,1,0
6178,optimized_router,1,0
6179,optimized_router,1,0
6180,legacy_router,0,0
6181,legacy_router,1,0
6182,legacy_router,0,0
6183,optimized_router,1,0
6184,optimized_router,1,0
6185,legacy_router,1,0
6186,legacy_router,0,0
6187,legacy_router,1,0
6188,optimized_router,1,1
6189,optimized_router,0,0
6190,legacy_router,0,0
6191,optimized_router,1,0
6192,legacy_router,1,0
6193,legacy_router,0,0
6194,optimized_router,1,1
6195,legacy_router,0,0
6196,optimized_router,1,0
6197,optimized_router,1,0
6198,optimized_router,1,0
6199,legacy_router,0,0
6200,legacy_router,1,0
6201,optimized_router,1,0
6202,legacy_router,1,0
6203,optimized_router,1,1
6204,legacy_router,0,0
6205,optimized_router,0,0
6206,optimized_router,1,0
6207,optimized_router,0,0
6208,optimized_router,0,0
6209,optimized_router,1,0
6210,optimized_router,1,0
6211,legacy_router,0,0
6212,optimized_router,0,0
6213,legacy_router,0,0
6214,legacy_router,1,0
6215,optimized_router,1,1
6216,optimized_router,1,0
6217,legacy_router,1,0
6218,legacy_router,1,0
6219,legacy_router,1,0
6220,legacy_router,0,0
6221,legacy_router,1,0
6222,legacy_router,1,0
6223,optimized_router,1,0
6224,legacy_router,0,0
6225,legacy_router,1,0
6226,optimized_router,1,0
6227,legacy_router,0,0
6228,optimized_router,1,1
6229,legacy_router,0,0
6230,legacy_router,1,0
6231,legacy_router,1,0
6232,legacy_router,0,0
6233,legacy_router,0,0
6234,legacy_router,1,0
6235,optimized_router,1,0
6236,legacy_router,0,0
6237,optimized_router,1,0
6238,legacy_router,1,0
6239,legacy_router,1,0
6240,optimized_router,0,0
6241,optimized_router,1,0
6242,optimized_router,1,1
6243,optimized_router,1,0
6244,legacy_router,1,0
6245,legacy_router,0,0
6246,optimized_router,0,0
6247,legacy_router,1,0
6248,legacy_router,1,1
6249,legacy_router,1,0
6250,legacy_router,1,0
6251,legacy_router,1,0
6252,legacy_router,1,0
6253,optimized_router,1,0
6254,optimized_router,1,0
6255,optimized_router,0,0
6256,optimized_router,1,0
6257,optimized_router,1,0
6258,legacy_router,1,0
6259,legacy_router,1,0
6260,optimized_router,1,0
6261,legacy_router,0,0
6262,legacy_router,0,0
6263,legacy_router,1,0
6264,optimized_router,1,1
6265,optimized_router,1,0
6266,legacy_router,1,0
6267,legacy_router,1,0
6268,legacy_router,1,0
6269,legacy_router,1,0
6270,optimized_router,0,0
6271,optimized_router,1,0
6272,legacy_router,1,0
6273,legacy_router,0,0
6274,optimized_router,1,0
6275,optimized_router,1,0
6276,legacy_router,1,0
6277,optimized_router,1,0
6278,legacy_router,1,0
6279,optimized_router,1,0
6280,legacy_router,0,0
6281,legacy_router,1,1
6282,optimized_router,1,1
6283,optimized_router,1,0
6284,legacy_router,1,0
6285,optimized_router,1,1
6286,legacy_router,0,0
6287,optimized_router,1,0
6288,legacy_router,1,0
6289,legacy_router,1,0
6290,optimized_router,0,0
6291,optimized_router,1,0
6292,legacy_router,1,0
6293,legacy_router,1,0
6294,optimized_router,1,0
6295,optimized_router,1,1
6296,optimized_router,0,0
6297,optimized_router,1,1
6298,optimized_router,1,1
6299,optimized_router,1,1
6300,optimized_router,1,1
6301,legacy_router,1,0
6302,legacy_router,0,0
6303,legacy_router,0,0
6304,optimized_router,1,1
6305,legacy_router,1,0
6306,optimized_router,1,0
6307,optimized_router,1,0
6308,legacy_router,0,0
6309,legacy_router,1,0
6310,optimized_router,1,0
6311,legacy_router,0,0
6312,optimized_router,1,1
6313,legacy_router,0,0
6314,optimized_router,0,0
6315,optimized_router,1,1
6316,optimized_router,1,1
6317,optimized_router,1,0
6318,legacy_router,1,0
6319,legacy_router,1,0
6320,optimized_router,0,0
6321,legacy_router,0,0
6322,optimized_router,1,0
6323,optimized_router,1,1
6324,optimized_router,1,0
6325,optimized_router,1,1
6326,optimized_router,1,0
6327,optimized_router,1,1
6328,legacy_router,0,0
6329,optimized_router,0,0
6330,optimized_router,0,0
6331,legacy_router,1,1
6332,optimized_router,1,0
6333,optimized_router,1,0
6334,optimized_router,1,0
6335,optimized_router,1,0
6336,optimized_router,0,0
6337,legacy_router,0,0
6338,optimized_router,1,1
6339,optimized_router,1,0
6340,optimized_router,1,0
6341,optimized_router,1,1
6342,legacy_router,1,0
6343,legacy_router,0,0
6344,optimized_router,0,0
6345,optimized_router,1,0
6346,legacy_router,1,0
6347,legacy_router,1,0
6348,legacy_router,0,0
6349,legacy_router,1,0
6350,legacy_router,0,0
6351,legacy_router,0,0
6352,legacy_router,0,0
6353,legacy_router,1,0
6354,legacy_router,1,0
6355,legacy_router,1,0
6356,optimized_router,0,0
6357,legacy_router,1,0
6358,legacy_router,1,0
6359,legacy_router,0,0
6360,optimized_router,1,1
6361,legacy_router,0,0
6362,legacy_router,1,0
6363,legacy_router,1,0
6364,optimized_router,1,0
6365,legacy_router,0,0
6366,legacy_router,1,0
6367,legacy_router,0,0
6368,legacy_router,0,0
6369,legacy_router,0,0
6370,optimized_router,1,0
6371,optimized_router,1,0
6372,optimized_router,1,1
6373,optimized_router,1,1
6374,optimized_router,1,1
6375,optimized_router,1,1
6376,legacy_router,0,0
6377,optimized_router,0,0
6378,legacy_router,1,0
6379,optimized_router,1,0
6380,optimized_router,1,0
6381,legacy_router,1,0
6382,optimized_router,1,0
6383,optimized_router,1,0
6384,optimized_router,1,0
6385,optimized_router,1,0
6386,legacy_router,1,0
6387,optimized_router,1,0
6388,optimized_router,0,0
6389,optimized_router,1,0
6390,optimized_router,1,0
6391,legacy_router,0,0
6392,legacy_router,1,0
6393,legacy_router,0,0
6394,optimized_router,0,0
6395,optimized_router,0,0
6396,optimized_router,1,1
6397,legacy_router,0,0
6398,legacy_router,0,0
6399,optimized_router,1,0
6400,optimized_router,0,0
6401,legacy_router,1,0
6402,legacy_router,1,0
6403,optimized_router,1,0
6404,optimized_router,1,1
6405,optimized_router,1,0
6406,optimized_router,0,0
6407,legacy_router,1,0
6408,legacy_router,1,0
6409,optimized_router,0,0
6410,optimized_router,1,0
6411,legacy_router,0,0
6412,legacy_router,0,0
6413,optimized_router,1,0
6414,optimized_router,1,0
6415,legacy_router,1,0
6416,optimized_router,1,0
6417,optimized_router,1,0
6418,optimized_router,1,0
6419,legacy_router,0,0
6420,legacy_router,1,0
6421,legacy_router,1,0
6422,legacy_router,1,0
6423,optimized_router,1,0
6424,optimized_router,1,0
6425,optimized_router,1,0
6426,legacy_router,0,0
6427,legacy_router,1,0
6428,optimized_router,1,0
6429,optimized_router,0,0
6430,legacy_router,0,0
6431,legacy_router,0,0
6432,legacy_router,0,0
6433,optimized_router,1,0
6434,legacy_router,1,0
6435,legacy_router,0,0
6436,legacy_router,1,0
6437,legacy_router,0,0
6438,optimized_router,1,0
6439,optimized_router,1,1
6440,legacy_router,0,0
6441,legacy_router,0,0
6442,optimized_router,1,0
6443,legacy_router,1,0
6444,optimized_router,0,0
6445,legacy_router,1,0
6446,optimized_router,1,0
6447,legacy_router,1,0
6448,legacy_router,1,0
6449,optimized_router,1,0
6450,optimized_router,1,0
6451,optimized_router,1,0
6452,optimized_router,1,1
6453,optimized_router,1,0
6454,optimized_router,1,1
6455,optimized_router,1,0
6456,optimized_router,0,0
6457,legacy_router,1,0
6458,legacy_router,1,0
6459,optimized_router,1,0
6460,legacy_router,0,0
6461,legacy_router,1,0
6462,optimized_router,1,0
6463,legacy_router,1,0
6464,optimized_router,1,0
6465,legacy_router,0,0
6466,optimized_router,0,0
6467,legacy_router,1,0
6468,legacy_router,0,0
6469,optimized_router,1,0
6470,optimized_router,1,0
6471,legacy_router,1,0
6472,legacy_router,0,0
6473,legacy_router,0,0
6474,optimized_router,1,0
6475,optimized_router,1,0
6476,legacy_router,0,0
6477,optimized_router,1,0
6478,optimized_router,1,0
6479,legacy_router,1,0
6480,legacy_router,1,0
6481,optimized_router,0,0
6482,optimized_router,1,1
6483,optimized_router,0,0
6484,optimized_router,1,1
6485,legacy_router,0,0
6486,optimized_router,1,0
6487,optimized_router,0,0
6488,optimized_router,0,0
