order_id,order_date,customer_segment,channel,order_value
6946,2025-08-16,returning,app,51.39
6947,2024-10-12,new,marketplace,33.29
6948,2024-10-07,returning,marketplace,38.98
6949,2025-06-30,new,web,194.86
6950,2025-10-16,new,web,54.31
6951,2024-09-03,returning,web,44.07
6952,2024-03-18,returning,marketplace,24.03
6953,2025-11-25,returning,web,59.45
6954,2024-09-10,new,app,63.87
6955,2024-04-22,vip,web,42.47
6956,2025-10-19,new,app,45.65
6957,2025-11-26,new,app,101.33
6958,2024-08-29,returning,web,63.83
6959,2025-04-10,new,web,73.61
6960,2025-10-09,new,web,18.58
6961,2025-12-18,returning,web,55.0
6962,2025-04-27,new,app,30.66
6963,2025-08-18,vip,app,77.6
6964,2025-08-27,returning,marketplace,25.55
6965,2025-11-25,returning,marketplace,58.1
6966,2025-10-01,new,marketplace,58.87
6967,2024-05-01,vip,marketplace,81.3
6968,2024-01-06,returning,app,72.82
6969,2024-11-27,returning,app,82.24
6970,2025-12-05,vip,app,34.68
6971,2024-10-02,new,marketplace,67.24
6972,2024-09-03,returning,web,61.74
6973,2025-05-25,returning,app,93.25
6974,2024-12-11,returning,app,97.94
6975,2024-02-19,returning,marketplace,39.03
6976,2025-07-05,new,app,43.83
6977,2025-06-06,new,web,125.88
6978,2024-09-30,new,marketplace,50.04
6979,2024-12-21,returning,marketplace,63.37
6980,2025-10-15,new,marketplace,26.45
6981,2024-06-17,new,marketplace,91.13
6982,2025-08-10,new,app,77.31
6983,2025-09-12,returning,marketplace,45.17
6984,2025-03-23,new,marketplace,68.46
6985,2025-11-15,new,marketplace,58.21
6986,2024-05-30,returning,web,104.61
6987,2025-03-05,returning,web,103.78
6988,2024-11-12,new,web,46.79
6989,2024-01-01,new,app,88.6
6990,2024-08-06,returning,web,53.87
6991,2024-05-28,vip,web,49.35
6992,2025-08-08,returning,web,69.94
6993,2024-11-25,new,marketplace,90.17
6994,2024-12-04,new,marketplace,37.63
6995,2025-10-19,new,web,78.35
6996,2024-11-27,returning,app,60.47
6997,2024-08-22,new,web,48.7
6998,2025-12-19,new,web,91.9
6999,2025-06-21,new,web,69.69
7000,2024-08-15,returning,app,64.89
7001,2024-12-15,new,marketplace,55.4
7002,2024-09-25,returning,marketplace,120.34
7003,2024-07-19,new,app,70.05
7004,2024-02-27,returning,marketplace,52.76
7005,2025-04-29,returning,app,113.53
7006,2024-12-15,returning,app,24.34
7007,2025-08-21,returning,app,74.87
7008,2025-05-31,vip,web,80.6
7009,2024-10-15,new,web,90.41
7010,2025-12-29,new,web,29.82
7011,2025-12-31,returning,app,103.27
7012,2024-11-05,returning,marketplace,56.62
7013,2025-08-14,vip,web,58.43
7014,2025-07-17,new,app,29.0
7015,2025-03-31,new,marketplace,40.49
7016,2024-06-01,returning,app,39.78
7017,2024-03-18,returning,marketplace,71.64
7018,2025-11-15,returning,web,43.75
7019,2024-10-18,new,web,53.67
7020,2025-12-17,returning,app,103.52
7021,2025-12-08,vip,marketplace,72.22
7022,2025-11-27,vip,marketplace,49.31
7023,2025-08-14,returning,marketplace,30.04
7024,2024-08-21,new,app,35.14
7025,2025-11-10,vip,marketplace,107.69
7026,2024-12-18,new,marketplace,96.5
7027,2025-04-03,new,marketplace,42.56
7028,2024-03-13,new,marketplace,47.22
7029,2024-03-05,new,app,80.02
7030,2024-05-20,new,web,25.98
7031,2025-12-08,new,web,51.99
7032,2025-07-29,new,web,66.16
7033,2025-02-01,returning,marketplace,37.37
7034,2025-09-06,returning,app,25.85
7035,2025-12-25,returning,web,29.38
7036,2024-06-03,new,web,63.43
7037,2025-07-01,returning,web,47.29
7038,2025-11-01,returning,app,73.98
7039,2024-12-06,new,marketplace,75.69
7040,2024-10-17,returning,web,101.81
7041,2024-11-22,new,app,45.63
7042,2025-12-09,returning,app,75.71
7043,2024-02-26,returning,web,46.5
7044,2024-11-05,returning,marketplace,47.58
7045,2024-12-26,new,app,32.11
7046,2024-12-31,returning,web,109.34
7047,2025-05-22,new,app,92.66
7048,2025-09-06,returning,marketplace,69.08
7049,2025-02-06,returning,app,43.16
7050,2024-04-16,returning,web,127.48
7051,2024-12-01,new,web,48.22
7052,2025-08-29,vip,marketplace,45.44
7053,2024-11-18,returning,web,40.38
7054,2025-02-17,returning,marketplace,105.83
7055,2024-12-24,returning,app,29.61
7056,2024-09-10,returning,app,39.3
7057,2024-10-18,new,marketplace,74.22
7058,2024-06-21,vip,marketplace,78.74
7059,2025-01-14,new,web,51.66
7060,2025-04-26,new,web,41.0
7061,2025-04-18,returning,web,50.08
7062,2025-12-21,vip,app,41.4
7063,2024-05-11,vip,marketplace,115.99
7064,2024-05-24,new,marketplace,89.93
7065,2025-12-16,vip,marketplace,87.41
7066,2025-04-21,new,marketplace,74.53
7067,2024-08-31,new,marketplace,50.77
7068,2024-11-03,new,web,27.82
7069,2025-11-23,returning,web,66.23
7070,2025-08-30,new,marketplace,70.59
7071,2025-04-17,new,web,92.35
7072,2024-07-09,returning,web,58.59
7073,2024-03-16,new,app,115.27
7074,2024-09-30,returning,web,73.88
7075,2025-11-29,returning,app,37.96
7076,2024-07-23,new,marketplace,36.8
7077,2025-10-22,returning,marketplace,59.54
7078,2025-09-03,returning,marketplace,53.93
7079,2024-10-10,new,app,72.44
7080,2025-08-12,new,marketplace,37.5
7081,2025-03-09,returning,marketplace,93.91
7082,2024-09-23,returning,marketplace,89.1
7083,2024-05-25,returning,web,28.93
7084,2025-03-19,returning,web,56.89
7085,2025-12-18,returning,app,77.21
7086,2025-01-13,new,app,41.1
7087,2024-11-27,returning,marketplace,71.0
7088,2024-06-22,new,web,64.85
7089,2025-07-25,returning,marketplace,99.71
7090,2024-10-09,new,web,55.27
7091,2025-01-28,new,marketplace,65.82
7092,2025-12-07,returning,marketplace,43.18
7093,2024-05-28,vip,app,61.11
7094,2025-04-11,returning,web,83.44
7095,2025-11-20,new,web,47.24
7096,2024-11-04,returning,web,57.55
7097,2025-03-04,new,marketplace,38.06
7098,2024-06-29,new,app,55.42
7099,2025-11-09,returning,web,52.08
7100,2025-05-02,returning,app,63.5
7101,2024-12-23,new,marketplace,59.21
7102,2024-09-20,new,web,57.72
7103,2025-04-19,new,web,55.01
7104,2025-05-31,returning,web,42.48
7105,2025-12-28,vip,app,79.81
7106,2025-05-23,returning,web,18.14
7107,2025-12-10,returning,web,32.92
7108,2024-06-18,new,marketplace,51.14
7109,2025-09-07,returning,web,152.45
7110,2024-05-08,new,web,55.39
7111,2024-11-03,vip,marketplace,80.86
7112,2025-01-19,new,marketplace,126.48
7113,2025-11-24,returning,marketplace,47.37
7114,2024-09-24,returning,app,55.43
7115,2024-04-30,new,marketplace,72.34
7116,2025-12-21,new,web,78.54
7117,2024-08-17,returning,marketplace,50.9
7118,2025-07-04,new,marketplace,43.58
7119,2025-12-23,returning,marketplace,71.57
7120,2025-12-29,returning,web,86.57
7121,2025-07-18,vip,app,62.48
7122,2024-07-24,new,web,41.01
7123,2024-01-12,new,app,30.77
7124,2025-07-14,vip,app,26.5
7125,2024-01-31,new,marketplace,32.1
7126,2025-11-03,new,app,111.9
7127,2025-06-08,new,marketplace,25.85
7128,2025-04-08,new,app,15.57
7129,2024-11-01,returning,marketplace,51.81
7130,2024-04-19,returning,app,36.55
7131,2024-04-30,new,web,120.41
7132,2025-12-26,new,app,76.13
7133,2025-08-12,returning,app,20.66
7134,2024-09-21,new,marketplace,65.21
7135,2025-11-11,new,app,63.3
7136,2025-11-08,returning,web,66.95
7137,2025-12-02,vip,web,106.64
7138,2024-11-04,vip,web,44.61
7139,2025-06-20,returning,web,89.88
7140,2025-09-04,new,app,38.99
7141,2025-03-25,returning,web,58.07
7142,2025-09-28,new,web,53.12
7143,2025-02-07,returning,web,95.33
7144,2024-01-04,returning,app,64.98
7145,2025-08-23,returning,app,87.34
7146,2024-02-10,returning,marketplace,50.31
7147,2024-09-30,vip,marketplace,58.96
7148,2025-01-27,returning,web,53.48
7149,2025-12-14,vip,marketplace,41.28
7150,2025-01-02,returning,marketplace,57.44
7151,2025-11-26,returning,app,54.19
7152,2024-07-01,new,marketplace,68.14
7153,2024-12-22,new,marketplace,48.52
7154,2025-04-08,returning,marketplace,72.63
7155,2025-03-17,new,web,77.64
7156,2025-05-29,returning,app,32.19
7157,2025-09-15,vip,web,66.94
7158,2024-12-07,new,app,38.51
7159,2024-09-29,returning,web,47.85
7160,2024-07-05,new,web,58.14
7161,2024-08-22,new,web,32.45
7162,2025-05-01,returning,web,49.86
7163,2024-02-15,returning,web,43.24
7164,2024-08-26,new,web,82.15
7165,2025-12-13,vip,app,35.04
7166,2024-12-10,new,marketplace,33.95
7167,2024-09-04,returning,app,50.96
7168,2025-07-16,new,marketplace,71.16
7169,2025-07-18,new,app,39.35
7170,2025-12-09,new,app,60.65
7171,2025-06-24,returning,marketplace,21.35
7172,2025-12-13,new,marketplace,46.06
7173,2025-10-02,vip,web,26.87
7174,2024-03-26,returning,app,48.95
7175,2025-06-09,new,web,121.28
7176,2025-03-08,returning,app,71.26
7177,2025-09-25,new,app,31.53
7178,2025-04-01,returning,web,83.13
7179,2024-08-23,new,app,87.99
7180,2025-12-10,returning,marketplace,40.61
7181,2025-11-04,vip,marketplace,56.69
7182,2025-01-05,returning,marketplace,58.67
7183,2024-12-22,new,web,75.17
7184,2024-06-18,returning,web,103.43
7185,2024-03-06,new,app,57.64
7186,2024-11-06,new,app,34.77
7187,2025-05-11,new,marketplace,37.03
7188,2025-05-17,returning,web,101.41
7189,2024-04-20,new,app,77.66
7190,2024-02-04,new,web,102.45
7191,2025-09-07,new,app,51.29
7192,2024-04-05,new,app,28.9
7193,2025-05-06,new,web,142.31
7194,2025-11-30,returning,web,121.77
7195,2025-02-03,returning,web,56.59
7196,2024-03-30,new,app,50.73
7197,2025-07-10,returning,app,49.08
7198,2024-08-16,new,marketplace,57.16
7199,2024-07-15,new,marketplace,51.6
7200,2025-04-10,returning,web,122.08
7201,2025-05-04,vip,app,55.24
7202,2025-06-21,new,marketplace,59.12
7203,2025-04-22,vip,app,39.77
7204,2024-02-29,new,app,40.53
7205,2025-11-04,new,web,32.96
7206,2024-04-17,new,web,53.12
7207,2025-06-23,new,marketplace,72.5
7208,2024-03-18,new,marketplace,44.9
7209,2024-07-09,returning,marketplace,58.81
7210,2025-06-12,new,app,53.32
7211,2025-05-16,new,app,39.23
7212,2025-08-21,new,web,32.06
7213,2025-04-29,new,app,45.23
7214,2025-12-10,new,marketplace,63.77
7215,2024-04-07,vip,web,33.63
7216,2024-10-26,new,marketplace,30.8
7217,2025-08-07,new,marketplace,78.28
7218,2024-09-13,returning,marketplace,98.9
7219,2025-01-31,returning,app,31.5
7220,2024-10-12,new,marketplace,98.93
7221,2024-12-02,returning,app,49.48
7222,2024-01-16,returning,app,88.79
7223,2024-01-27,new,app,76.29
7224,2024-11-29,returning,marketplace,39.86
7225,2024-03-16,new,marketplace,75.72
7226,2024-04-30,returning,app,118.29
7227,2024-02-24,returning,marketplace,44.28
7228,2024-06-20,returning,app,143.59
7229,2024-07-18,vip,app,47.44
7230,2024-10-22,new,app,60.4
7231,2025-06-21,new,web,97.22
7232,2025-10-10,returning,web,42.32
7233,2025-06-16,new,app,87.94
7234,2024-04-19,new,marketplace,43.5
7235,2024-05-27,returning,marketplace,46.65
7236,2025-03-16,new,web,30.53
7237,2025-11-01,returning,app,101.1
7238,2024-03-26,new,web,67.21
7239,2024-12-11,new,web,140.64
7240,2024-09-14,new,app,68.54
7241,2025-04-18,returning,marketplace,66.17
7242,2024-03-09,new,marketplace,87.12
7243,2025-09-16,new,app,47.04
7244,2025-11-20,vip,marketplace,76.81
7245,2025-06-09,new,app,56.23
7246,2024-11-24,returning,app,92.96
7247,2025-09-08,returning,web,203.46
7248,2025-10-05,new,web,56.3
7249,2024-03-08,returning,web,54.4
7250,2024-02-23,vip,app,65.11
7251,2025-04-28,new,marketplace,69.67
7252,2025-05-07,new,web,42.89
7253,2025-10-28,new,web,45.71
7254,2025-07-11,vip,web,86.03
7255,2025-12-18,returning,web,70.61
7256,2025-12-23,new,web,37.85
7257,2024-08-01,returning,marketplace,128.08
7258,2025-04-03,returning,web,40.57
7259,2025-12-28,returning,web,64.43
7260,2024-08-21,new,app,50.23
7261,2025-03-03,new,app,38.89
7262,2025-10-28,new,app,60.16
7263,2025-01-25,new,marketplace,50.68
7264,2024-12-21,new,web,89.18
7265,2025-10-17,new,app,39.52
7266,2024-10-28,returning,marketplace,92.69
7267,2024-02-27,returning,marketplace,55.64
7268,2025-11-03,returning,web,64.83
7269,2025-04-29,returning,app,93.49
7270,2024-03-11,returning,web,56.23
7271,2025-06-16,returning,app,97.59
7272,2025-10-03,returning,app,63.14
7273,2025-06-07,returning,marketplace,112.69
7274,2024-07-09,new,app,124.89
7275,2025-02-14,returning,marketplace,54.78
7276,2025-04-10,vip,app,157.6
7277,2025-10-26,new,marketplace,45.18
7278,2024-08-20,new,web,63.32
7279,2025-01-26,returning,app,113.28
7280,2025-04-07,new,app,80.27
7281,2025-03-03,new,marketplace,88.78
7282,2024-08-08,returning,app,59.06
7283,2024-11-07,returning,web,53.17
7284,2024-11-22,new,web,37.43
7285,2024-01-20,new,app,92.36
7286,2024-01-21,new,app,46.55
7287,2024-07-01,returning,app,47.92
7288,2024-06-14,returning,app,56.93
7289,2024-12-01,returning,marketplace,110.83
7290,2025-08-21,new,marketplace,88.33
7291,2025-04-07,new,app,60.46
7292,2024-06-12,returning,marketplace,137.64
7293,2025-11-10,returning,app,45.74
7294,2025-02-10,returning,web,67.85
7295,2025-04-03,new,marketplace,86.4
7296,2024-11-18,returning,web,74.99
7297,2025-09-21,returning,marketplace,58.87
7298,2025-09-12,new,marketplace,57.2
7299,2024-01-21,returning,web,58.56
7300,2024-07-23,new,web,63.17
7301,2024-05-16,returning,marketplace,55.7
7302,2025-12-11,new,marketplace,59.94
7303,2025-04-01,new,app,65.6
7304,2024-10-01,new,web,100.56
7305,2024-07-24,returning,web,89.55
7306,2025-02-05,vip,app,71.17
7307,2024-09-29,new,web,42.53
7308,2025-10-22,new,marketplace,42.15
7309,2025-04-18,returning,marketplace,36.74
7310,2024-01-01,new,marketplace,28.28
7311,2024-07-30,new,marketplace,81.07
7312,2025-01-07,returning,marketplace,68.14
7313,2024-04-19,new,app,55.95
7314,2025-06-03,new,web,65.84
7315,2024-03-20,new,web,95.27
7316,2024-04-30,returning,app,24.56
7317,2024-10-10,vip,app,56.81
7318,2024-05-05,vip,app,85.82
7319,2025-11-18,returning,app,78.09
7320,2024-12-14,new,app,38.72
7321,2025-11-05,returning,web,37.49
7322,2024-11-22,new,web,58.2
7323,2024-12-18,new,app,41.23
7324,2024-07-24,returning,web,105.93
7325,2025-08-10,returning,web,55.85
7326,2025-12-14,new,app,80.39
7327,2024-08-10,returning,app,91.89
7328,2025-10-05,returning,marketplace,39.91
7329,2025-07-01,new,marketplace,69.81
7330,2025-11-13,new,web,47.84
7331,2025-01-20,new,web,53.9
7332,2024-05-31,new,web,43.81
7333,2025-04-08,new,marketplace,99.05
7334,2025-04-03,returning,marketplace,34.67
7335,2025-02-10,new,marketplace,57.51
7336,2025-09-26,new,web,20.62
7337,2025-03-05,new,app,70.02
7338,2025-03-29,returning,marketplace,57.63
7339,2025-02-11,new,web,71.79
7340,2025-10-19,vip,app,42.36
7341,2025-10-23,new,marketplace,81.97
7342,2024-01-10,returning,marketplace,56.03
7343,2024-12-14,returning,web,48.18
7344,2024-09-27,new,app,51.94
7345,2024-05-05,returning,web,50.95
7346,2025-06-10,returning,app,51.55
7347,2025-07-31,new,marketplace,61.37
7348,2025-11-07,new,app,109.1
7349,2024-08-08,returning,app,107.87
7350,2024-03-19,returning,app,113.22
7351,2024-06-27,new,marketplace,83.14
7352,2025-10-24,new,app,22.31
7353,2025-09-25,new,marketplace,39.58
7354,2024-05-07,returning,app,45.82
7355,2025-09-12,vip,app,37.14
7356,2024-07-21,returning,app,58.95
7357,2025-11-25,returning,marketplace,59.29
7358,2025-12-30,returning,marketplace,36.25
7359,2024-12-12,new,app,54.89
7360,2024-08-17,new,app,59.4
7361,2024-04-10,returning,web,104.97
7362,2024-09-05,new,app,69.47
7363,2024-11-10,vip,marketplace,26.41
7364,2025-11-19,vip,app,73.34
7365,2025-11-01,returning,web,123.69
7366,2024-04-24,new,app,74.11
7367,2024-09-19,returning,web,51.66
7368,2025-11-14,vip,web,59.73
7369,2025-06-17,vip,marketplace,48.95
7370,2024-10-16,new,web,62.25
7371,2025-06-11,returning,web,51.31
7372,2024-12-25,returning,app,52.99
7373,2025-06-19,returning,web,60.99
7374,2025-09-27,vip,app,65.09
7375,2025-05-18,returning,marketplace,54.56
7376,2025-08-18,returning,app,58.08
7377,2025-09-18,returning,web,43.92
7378,2025-03-04,returning,marketplace,89.54
7379,2025-02-13,new,marketplace,53.21
7380,2024-12-14,new,web,62.13
7381,2025-08-25,returning,marketplace,92.96
7382,2025-10-22,returning,marketplace,66.21
7383,2024-11-29,vip,marketplace,63.62
7384,2025-01-30,new,marketplace,62.14
7385,2025-10-22,new,marketplace,64.85
7386,2024-12-01,returning,web,32.34
7387,2024-08-09,returning,app,69.87
7388,2025-05-09,new,app,53.39
7389,2024-07-04,returning,web,49.05
7390,2024-10-28,returning,web,60.94
7391,2025-12-23,returning,marketplace,110.88
7392,2024-10-04,returning,web,31.94
7393,2025-03-12,vip,marketplace,45.26
7394,2025-12-23,new,app,54.53
7395,2024-11-15,returning,web,41.04
7396,2024-09-21,new,web,42.72
7397,2024-03-12,returning,marketplace,60.28
7398,2024-12-17,new,app,102.45
7399,2025-12-22,returning,web,90.83
7400,2025-05-22,returning,app,27.72
7401,2024-12-21,returning,app,90.2
7402,2024-01-07,returning,marketplace,74.35
7403,2025-12-24,new,app,86.29
7404,2024-03-31,new,app,70.76
7405,2025-09-19,new,marketplace,33.18
7406,2025-07-25,new,web,104.55
7407,2024-11-03,returning,web,89.31
7408,2025-09-06,new,app,98.04
7409,2024-05-16,new,marketplace,77.46
7410,2024-04-20,new,web,85.17
7411,2025-11-26,returning,app,70.08
7412,2025-05-13,new,web,61.56
7413,2024-06-28,returning,web,49.88
7414,2024-06-11,new,marketplace,75.15
7415,2025-02-16,returning,web,24.68
7416,2025-10-31,returning,web,56.34
7417,2024-11-12,returning,app,88.49
7418,2025-03-20,new,app,69.45
7419,2024-06-24,returning,marketplace,44.47
7420,2024-10-07,new,app,40.24
7421,2025-12-14,vip,app,41.18
7422,2024-05-26,returning,app,41.31
7423,2024-05-26,returning,web,97.36
7424,2025-02-21,new,app,67.6
7425,2025-01-10,vip,marketplace,49.45
7426,2024-12-06,returning,marketplace,32.65
7427,2024-12-30,returning,web,54.23
7428,2024-10-22,new,web,49.86
7429,2024-04-22,new,app,70.79
7430,2024-09-14,new,web,74.66
7431,2024-11-22,returning,app,84.45
7432,2025-05-11,returning,marketplace,91.09
7433,2025-12-09,returning,marketplace,65.41
7434,2025-02-08,vip,app,45.0
7435,2024-07-18,new,marketplace,59.53
7436,2024-01-25,new,web,35.04
7437,2024-06-04,new,web,25.17
7438,2024-10-30,returning,app,50.02
7439,2024-11-21,returning,web,54.21
7440,2024-09-17,returning,app,124.64
7441,2025-10-14,returning,web,69.55
7442,2025-02-20,new,web,38.42
7443,2024-06-16,new,app,92.15
7444,2024-02-28,new,web,37.63
7445,2025-07-17,new,marketplace,78.67
7446,2024-01-10,new,marketplace,38.58
7447,2025-11-06,new,marketplace,38.93
7448,2025-04-09,vip,app,149.83
7449,2025-10-29,returning,app,45.93
7450,2024-11-17,new,marketplace,84.03
7451,2024-12-30,new,marketplace,41.63
7452,2025-03-27,new,web,59.14
7453,2025-01-03,new,web,41.4
7454,2024-05-23,vip,marketplace,49.78
7455,2025-05-19,returning,app,47.04
7456,2024-01-24,returning,app,61.17
7457,2024-07-12,new,app,62.52
7458,2024-04-14,new,web,68.9
7459,2024-09-11,new,app,123.55
7460,2024-11-18,returning,app,36.36
7461,2024-01-08,new,web,45.13
7462,2024-01-05,new,marketplace,35.01
7463,2025-03-02,returning,web,34.56
7464,2025-03-23,returning,app,75.64
7465,2025-01-13,new,app,54.75
7466,2025-05-18,new,web,36.37
7467,2025-08-31,vip,web,58.73
7468,2025-03-22,returning,marketplace,57.15
7469,2025-07-27,vip,marketplace,28.15
7470,2025-08-31,new,marketplace,80.06
7471,2024-11-15,returning,marketplace,42.38
7472,2025-12-09,vip,marketplace,73.53
7473,2025-11-25,new,web,55.74
7474,2025-02-13,returning,web,82.28
7475,2024-07-16,returning,app,41.62
7476,2024-09-07,returning,marketplace,94.84
7477,2024-03-30,returning,web,66.51
7478,2024-12-31,new,web,61.24
7479,2024-11-23,vip,app,30.99
7480,2025-02-23,vip,web,51.85
7481,2024-11-16,new,web,142.72
7482,2025-03-23,new,marketplace,42.56
7483,2024-01-11,returning,marketplace,54.94
7484,2024-08-22,new,app,39.16
7485,2024-12-21,returning,web,56.57
7486,2025-04-26,returning,marketplace,64.49
7487,2024-11-11,returning,marketplace,25.09
7488,2024-11-20,returning,web,80.47
7489,2024-08-29,new,web,47.87
7490,2025-07-03,returning,app,96.1
7491,2024-11-01,new,marketplace,42.54
7492,2025-08-21,new,app,104.8
7493,2025-10-03,new,marketplace,58.89
7494,2024-06-10,new,app,110.04
7495,2025-11-25,vip,web,28.03
7496,2025-09-23,new,web,75.96
7497,2024-08-25,returning,app,62.7
7498,2024-12-14,returning,app,166.6
7499,2024-12-21,new,app,60.35
7500,2024-12-28,returning,web,54.15
7501,2024-08-20,vip,marketplace,37.41
7502,2024-11-13,new,marketplace,42.9
7503,2024-02-15,new,marketplace,103.43
7504,2025-08-03,returning,app,29.76
7505,2025-08-22,returning,web,36.42
7506,2025-05-25,new,app,42.87
7507,2025-05-02,returning,app,63.9
7508,2024-04-07,returning,web,47.52
7509,2024-11-23,new,app,59.33
7510,2024-12-15,vip,web,54.87
7511,2024-11-14,returning,web,22.27
7512,2025-05-17,new,marketplace,64.75
7513,2024-09-15,new,app,49.23
7514,2024-12-06,returning,marketplace,103.02
7515,2025-06-07,new,marketplace,40.49
7516,2024-08-24,returning,marketplace,107.94
7517,2024-08-05,new,app,88.35
7518,2024-12-03,new,app,70.13
7519,2024-07-19,returning,web,91.39
7520,2024-06-14,new,marketplace,105.39
7521,2025-04-20,returning,app,87.73
7522,2024-09-17,new,app,67.29
7523,2024-08-02,returning,marketplace,41.25
7524,2025-11-18,returning,marketplace,81.3
7525,2024-04-29,new,app,64.03
7526,2024-05-03,new,web,89.38
7527,2025-01-31,returning,marketplace,60.61
7528,2025-03-19,new,app,95.91
7529,2025-10-24,new,marketplace,57.84
7530,2024-07-21,vip,marketplace,44.22
7531,2025-12-04,new,marketplace,67.75
7532,2024-06-07,vip,app,42.36
7533,2024-01-15,new,marketplace,51.52
7534,2025-04-17,returning,marketplace,54.8
7535,2025-07-29,new,app,114.85
7536,2024-01-20,new,app,86.82
7537,2024-05-19,new,marketplace,42.6
7538,2025-03-29,returning,app,75.75
7539,2025-06-17,returning,web,44.45
7540,2025-11-21,returning,marketplace,47.53
7541,2025-03-07,new,app,46.57
7542,2024-04-15,new,marketplace,115.96
7543,2025-04-03,returning,app,38.12
7544,2024-11-01,returning,web,43.46
7545,2024-03-14,vip,marketplace,102.12
7546,2024-09-07,new,marketplace,29.62
7547,2025-09-08,returning,marketplace,116.54
7548,2025-10-31,new,web,79.93
7549,2025-08-20,new,app,68.18
7550,2025-05-30,new,web,92.61
7551,2024-08-31,returning,web,44.6
7552,2025-03-26,new,web,30.51
7553,2025-12-06,new,app,117.03
7554,2025-01-27,vip,app,36.15
7555,2025-07-08,new,web,37.0
7556,2024-11-21,returning,web,93.5
7557,2025-04-26,vip,app,70.68
7558,2024-06-11,returning,marketplace,34.32
7559,2025-04-25,new,app,64.41
7560,2025-07-22,new,app,103.74
7561,2025-04-13,returning,web,68.44
7562,2024-12-08,new,app,60.2
7563,2024-08-06,new,app,104.94
7564,2024-10-28,new,marketplace,31.52
7565,2024-11-07,new,app,77.37
7566,2025-01-28,returning,marketplace,69.72
7567,2025-03-22,returning,marketplace,69.3
7568,2024-02-16,returning,web,35.66
7569,2025-10-11,new,marketplace,50.11
7570,2024-12-08,new,marketplace,75.69
7571,2024-04-26,returning,web,69.39
7572,2025-08-30,returning,web,65.09
7573,2025-12-01,returning,web,26.9
7574,2024-12-16,returning,marketplace,37.04
7575,2024-12-13,returning,app,62.47
7576,2024-05-06,new,web,70.63
7577,2024-11-18,new,app,89.58
7578,2024-05-25,returning,marketplace,68.11
7579,2025-01-14,returning,marketplace,44.94
7580,2024-03-21,returning,web,36.29
7581,2025-10-11,returning,web,28.58
7582,2025-11-28,returning,marketplace,86.44
7583,2025-11-16,returning,web,38.95
7584,2025-12-17,returning,app,43.05
7585,2024-01-01,new,marketplace,29.86
7586,2025-05-19,new,web,23.87
7587,2025-04-23,returning,app,87.89
7588,2025-10-25,vip,marketplace,68.29
7589,2024-03-24,returning,web,33.62
7590,2025-02-03,new,marketplace,57.38
7591,2025-07-04,returning,app,93.43
7592,2024-09-12,new,app,51.05
7593,2024-11-14,returning,marketplace,189.79
7594,2025-07-14,vip,app,95.05
7595,2025-11-07,new,web,69.79
7596,2024-01-03,new,app,52.76
7597,2024-08-02,new,marketplace,71.47
7598,2024-10-23,new,app,50.63
7599,2025-09-20,returning,app,41.16
7600,2024-11-02,returning,app,101.85
7601,2024-04-16,new,marketplace,51.08
7602,2025-09-08,new,web,76.83
7603,2024-09-21,returning,marketplace,51.82
7604,2024-05-20,returning,web,56.07
7605,2025-09-03,returning,app,59.89
7606,2024-05-19,returning,app,55.51
7607,2024-11-28,vip,web,61.44
7608,2024-03-04,new,web,74.69
7609,2024-11-12,new,app,61.92
7610,2024-11-06,new,web,49.17
7611,2025-04-01,returning,app,56.47
7612,2025-11-12,new,app,34.49
7613,2024-12-26,returning,marketplace,85.31
7614,2024-11-29,new,web,76.98
7615,2024-01-30,returning,web,40.44
7616,2025-01-10,returning,web,45.5
7617,2024-04-29,new,marketplace,59.62
7618,2024-12-03,returning,web,66.52
7619,2024-07-18,new,app,54.99
7620,2025-01-23,new,marketplace,54.57
7621,2025-11-15,new,web,60.07
7622,2025-08-29,vip,app,44.6
7623,2024-01-15,returning,marketplace,56.63
7624,2024-12-08,new,web,37.75
7625,2024-12-23,new,marketplace,41.71
7626,2024-11-04,new,marketplace,56.8
7627,2025-07-07,returning,app,78.33
7628,2025-01-08,returning,web,43.76
7629,2025-11-30,returning,app,45.05
7630,2025-02-14,returning,app,51.63
7631,2024-05-26,returning,app,47.28
7632,2025-02-22,returning,marketplace,39.77
7633,2025-11-24,vip,marketplace,67.31
7634,2024-03-30,new,marketplace,38.77
7635,2024-05-01,new,app,27.55
7636,2024-03-31,returning,marketplace,51.85
7637,2025-08-23,new,marketplace,71.36
7638,2024-01-09,new,app,97.06
7639,2025-01-22,returning,marketplace,75.33
7640,2025-07-10,returning,marketplace,48.26
7641,2024-11-07,new,web,84.82
7642,2025-01-09,new,app,62.98
7643,2025-06-30,new,app,67.33
7644,2025-01-27,new,marketplace,66.76
7645,2024-11-13,returning,marketplace,58.07
7646,2025-05-12,new,web,67.49
7647,2025-04-29,returning,web,64.82
7648,2024-07-21,new,marketplace,55.84
7649,2025-11-05,returning,web,62.22
7650,2025-04-16,new,marketplace,43.68
7651,2024-12-21,vip,app,103.95
7652,2025-10-29,new,marketplace,43.03
7653,2025-11-12,returning,app,68.28
7654,2024-08-15,returning,app,48.46
7655,2024-12-12,new,marketplace,108.48
7656,2024-07-01,returning,web,98.19
7657,2025-05-23,returning,marketplace,96.54
7658,2025-12-15,new,app,65.46
7659,2024-10-01,new,web,59.88
7660,2025-07-13,returning,marketplace,46.95
