order_id,period,arm,on_time_in_full
6705,normal,heuristic_router,1
6706,holiday_surge,heuristic_router,1
6707,normal,heuristic_router,1
6708,normal,heuristic_router,1
6709,holiday_surge,rl_router,0
6710,normal,heuristic_router,1
6711,normal,rl_router,1
6712,holiday_surge,heuristic_router,0
6713,normal,rl_router,1
6714,normal,heuristic_router,1
6715,normal,heuristic_router,0
6716,holiday_surge,rl_router,1
6717,normal,heuristic_router,1
6718,holiday_surge,rl_router,1
6719,holiday_surge,heuristic_router,1
6720,normal,rl_router,1
6721,holiday_surge,rl_router,1
6722,normal,heuristic_router,1
6723,normal,heuristic_router,1
6724,holiday_surge,rl_router,1
6725,normal,heuristic_router,1
6726,normal,rl_router,1
6727,normal,heuristic_router,1
6728,normal,rl_router,1
6729,normal,rl_router,1
6730,holiday_surge,heuristic_router,1
6731,normal,heuristic_router,1
6732,normal,rl_router,1
6733,holiday_surge,rl_router,0
6734,normal,rl_router,0
6735,normal,rl_router,1
6736,normal,heuristic_router,1
6737,holiday_surge,heuristic_router,1
6738,normal,rl_router,1
6739,holiday_surge,heuristic_router,1
6740,normal,heuristic_router,1
6741,normal,heuristic_router,1
6742,normal,heuristic_router,1
6743,holiday_surge,heuristic_router,1
6744,normal,heuristic_router,1
6745,holiday_surge,heuristic_router,1
6746,normal,rl_router,1
6747,holiday_surge,heuristic_router,1
6748,holiday_surge,heuristic_router,1
6749,normal,heuristic_router,1
6750,normal,heuristic_router,1
6751,normal,heuristic_router,1
6752,holiday_surge,rl_router,0
6753,normal,rl_router,1
6754,normal,rl_router,1
6755,normal,rl_router,1
6756,holiday_surge,rl_router,1
6757,holiday_surge,rl_router,1
6758,normal,rl_router,1
6759,holiday_surge,heuristic_router,1
6760,normal,heuristic_router,1
6761,holiday_surge,heuristic_router,1
6762,normal,heuristic_router,1
6763,holiday_surge,heuristic_router,1
6764,holiday_surge,heuristic_router,1
6765,normal,heuristic_router,1
6766,holiday_surge,heuristic_router,1
6767,normal,heuristic_router,1
6768,normal,rl_router,0
6769,holiday_surge,rl_router,1
6770,holiday_surge,heuristic_router,0
6771,normal,heuristic_router,1
6772,normal,heuristic_router,0
6773,normal,rl_router,1
6774,normal,heuristic_router,0
6775,normal,heuristic_router,1
6776,holiday_surge,heuristic_router,0
6777,holiday_surge,heuristic_router,1
6778,normal,heuristic_router,1
6779,normal,rl_router,1
6780,normal,rl_router,1
6781,normal,rl_router,0
6782,holiday_surge,rl_router,0
6783,normal,rl_router,1
6784,normal,heuristic_router,1
6785,normal,rl_router,1
6786,normal,heuristic_router,1
6787,holiday_surge,rl_router,1
6788,normal,heuristic_router,1
6789,normal,heuristic_router,1
6790,normal,rl_router,1
6791,normal,rl_router,1
6792,normal,heuristic_router,1
6793,holiday_surge,heuristic_router,1
6794,normal,rl_router,1
6795,normal,rl_router,1
6796,normal,heuristic_router,1
6797,normal,heuristic_router,1
6798,normal,heuristic_router,1
6799,normal,rl_router,1
6800,holiday_surge,rl_router,1
6801,holiday_surge,heuristic_router,1
6802,normal,rl_router,1
6803,holiday_surge,heuristic_router,1
6804,normal,rl_router,1
6805,holiday_surge,heuristic_router,0
6806,normal,rl_router,1
6807,holiday_surge,rl_router,0
6808,holiday_surge,rl_router,1
6809,normal,rl_router,1
6810,holiday_surge,rl_router,0
6811,normal,heuristic_router,1
6812,normal,rl_router,1
6813,holiday_surge,heuristic_router,1
6814,normal,rl_router,1
6815,holiday_surge,heuristic_router,1
6816,normal,rl_router,1
6817,holiday_surge,rl_router,1
6818,normal,heuristic_router,1
6819,holiday_surge,heuristic_router,0
6820,normal,heuristic_router,1
6821,normal,rl_router,1
6822,holiday_surge,rl_router,1
6823,normal,rl_router,0
6824,holiday_surge,rl_router,0
6825,normal,rl_router,1
6826,normal,rl_router,1
6827,normal,rl_router,1
6828,normal,rl_router,1
6829,normal,rl_router,1
6830,normal,rl_router,1
6831,normal,heuristic_router,1
6832,normal,rl_router,1
6833,holiday_surge,rl_router,1
6834,normal,rl_router,1
6835,holiday_surge,rl_router,1
6836,holiday_surge,heuristic_router,1
6837,normal,rl_router,1
6838,normal,heuristic_router,1
6839,holiday_surge,rl_router,1
6840,holiday_surge,rl_router,1
6841,normal,rl_router,1
6842,normal,heuristic_router,1
6843,normal,heuristic_router,1
6844,normal,rl_router,1
6845,holiday_surge,rl_router,1
6846,holiday_surge,rl_router,1
6847,normal,rl_router,1
6848,normal,rl_router,1
6849,normal,rl_router,1
6850,normal,rl_router,1
6851,holiday_surge,rl_router,0
6852,normal,heuristic_router,0
6853,normal,heuristic_router,0
6854,normal,heuristic_router,1
6855,normal,rl_router,1
6856,normal,rl_router,1
6857,normal,heuristic_router,1
6858,holiday_surge,rl_router,1
6859,normal,rl_router,1
6860,holiday_surge,heuristic_router,0
6861,normal,heuristic_router,1
6862,normal,rl_router,1
6863,normal,rl_router,1
6864,holiday_surge,rl_router,0
6865,normal,rl_router,1
6866,normal,heuristic_router,0
6867,normal,heuristic_router,1
6868,holiday_surge,rl_router,0
6869,normal,rl_router,1
6870,holiday_surge,heuristic_router,1
6871,holiday_surge,heuristic_router,0
6872,normal,rl_router,1
6873,holiday_surge,rl_router,1
6874,normal,heuristic_router,1
6875,holiday_surge,rl_router,1
6876,normal,heuristic_router,1
6877,holiday_surge,rl_router,1
6878,normal,heuristic_router,1
6879,holiday_surge,rl_router,0
6880,holiday_surge,rl_router,1
6881,normal,rl_router,1
6882,normal,rl_router,1
6883,holiday_surge,rl_router,0
6884,holiday_surge,heuristic_router,1
6885,normal,heuristic_router,1
6886,holiday_surge,heuristic_router,1
6887,normal,rl_router,1
6888,normal,heuristic_router,1
6889,normal,heuristic_router,1
6890,normal,rl_router,1
6891,holiday_surge,heuristic_router,0
6892,normal,heuristic_router,0
6893,normal,heuristic_router,1
6894,normal,rl_router,1
6895,normal,heuristic_router,1
6896,normal,rl_router,1
6897,normal,heuristic_router,1
6898,normal,rl_router,1
6899,normal,heuristic_router,1
6900,holiday_surge,heuristic_router,1
6901,normal,rl_router,1
6902,normal,heuristic_router,1
6903,normal,heuristic_router,0
6904,normal,rl_router,1
6905,normal,heuristic_router,0
6906,holiday_surge,heuristic_router,1
6907,normal,heuristic_router,0
6908,normal,heuristic_router,1
6909,holiday_surge,rl_router,1
6910,holiday_surge,heuristic_router,1
6911,normal,heuristic_router,1
6912,normal,heuristic_router,1
6913,holiday_surge,heuristic_router,1
6914,normal,rl_router,1
6915,normal,heuristic_router,1
6916,normal,rl_router,1
6917,normal,rl_router,1
6918,normal,rl_router,1
6919,normal,rl_router,1
6920,normal,heuristic_router,1
6921,normal,rl_router,1
6922,normal,rl_router,0
6923,normal,rl_router,1
6924,holiday_surge,heuristic_router,1
6925,holiday_surge,rl_router,1
6926,normal,rl_router,1
6927,holiday_surge,heuristic_router,1
6928,normal,rl_router,1
6929,normal,heuristic_router,0
6930,normal,rl_router,1
6931,normal,heuristic_router,1
6932,normal,heuristic_router,0
6933,holiday_surge,rl_router,0
6934,holiday_surge,rl_router,1
6935,normal,heuristic_router,1
6936,normal,heuristic_router,1
6937,normal,rl_router,1
6938,normal,rl_router,1
6939,normal,heuristic_router,1
6940,normal,heuristic_router,1
6941,holiday_surge,heuristic_router,0
6942,normal,heuristic_router,1
6943,holiday_surge,rl_router,0
6944,normal,rl_router,1
6945,holiday_surge,heuristic_router,1
6946,normal,rl_router,1
6947,holiday_surge,heuristic_router,1
6948,holiday_surge,rl_router,0
6949,normal,heuristic_router,1
6950,normal,heuristic_router,1
6951,holiday_surge,rl_router,1
6952,normal,rl_router,1
6953,holiday_surge,heuristic_router,1
6954,normal,heuristic_router,1
6955,normal,heuristic_router,0
6956,normal,heuristic_router,1
6957,normal,heuristic_router,1
6958,normal,heuristic_router,1
6959,normal,heuristic_router,1
6960,normal,heuristic_router,1
6961,holiday_surge,rl_router,1
6962,normal,heuristic_router,1
6963,normal,heuristic_router,0
6964,holiday_surge,rl_router,0
6965,normal,heuristic_router,1
6966,normal,rl_router,1
6967,normal,rl_router,1
6968,normal,heuristic_router,1
6969,holiday_surge,heuristic_router,1
6970,normal,rl_router,1
6971,normal,heuristic_router,1
6972,holiday_surge,heuristic_router,0
6973,holiday_surge,heuristic_router,1
6974,normal,heuristic_router,1
6975,holiday_surge,rl_router,1
6976,holiday_surge,heuristic_router,1
6977,normal,rl_router,1
6978,normal,heuristic_router,1
6979,normal,heuristic_router,0
6980,holiday_surge,heuristic_router,1
6981,normal,rl_router,0
6982,holiday_surge,rl_router,1
6983,normal,heuristic_router,1
6984,holiday_surge,heuristic_router,1
6985,holiday_surge,rl_router,0
6986,normal,rl_router,1
6987,normal,heuristic_router,1
6988,normal,rl_router,1
6989,normal,heuristic_router,0
6990,normal,heuristic_router,1
6991,holiday_surge,heuristic_router,1
6992,normal,heuristic_router,1
6993,normal,rl_router,1
6994,normal,heuristic_router,1
6995,normal,heuristic_router,1
6996,normal,rl_router,1
6997,holiday_surge,rl_router,1
6998,holiday_surge,heuristic_router,1
6999,normal,rl_router,1
7000,holiday_surge,heuristic_router,0
7001,normal,heuristic_router,1
7002,normal,rl_router,1
7003,normal,rl_router,0
7004,normal,heuristic_router,1
7005,normal,rl_router,1
7006,holiday_surge,rl_router,0
7007,normal,heuristic_router,0
7008,holiday_surge,rl_router,1
7009,normal,heuristic_router,1
7010,holiday_surge,rl_router,0
7011,holiday_surge,heuristic_router,1
7012,holiday_surge,rl_router,1
7013,normal,heuristic_router,1
7014,holiday_surge,rl_router,1
7015,holiday_surge,rl_router,0
7016,holiday_surge,rl_router,1
7017,holiday_surge,heuristic_router,1
7018,normal,heuristic_router,1
7019,normal,rl_router,0
7020,normal,heuristic_router,1
7021,normal,rl_router,1
7022,normal,rl_router,0
7023,normal,heuristic_router,1
7024,normal,heuristic_router,1
7025,normal,heuristic_router,0
7026,normal,rl_router,0
7027,normal,rl_router,1
7028,normal,heuristic_router,1
7029,holiday_surge,rl_router,0
7030,holiday_surge,rl_router,0
7031,holiday_surge,heuristic_router,1
7032,holiday_surge,heuristic_router,1
7033,normal,heuristic_router,1
7034,normal,heuristic_router,1
7035,normal,heuristic_router,0
7036,holiday_surge,rl_router,1
7037,normal,heuristic_router,1
7038,normal,heuristic_router,1
7039,normal,heuristic_router,0
7040,normal,heuristic_router,1
7041,normal,heuristic_router,1
7042,holiday_surge,rl_router,0
7043,normal,heuristic_router,1
7044,normal,rl_router,1
7045,holiday_surge,rl_router,0
7046,normal,heuristic_router,1
7047,normal,rl_router,1
7048,normal,rl_router,1
7049,normal,heuristic_router,1
7050,holiday_surge,rl_router,1
7051,normal,heuristic_router,1
7052,holiday_surge,heuristic_router,1
7053,normal,rl_router,1
7054,normal,heuristic_router,1
7055,holiday_surge,rl_router,1
7056,normal,heuristic_router,1
7057,holiday_surge,heuristic_router,1
7058,normal,rl_router,1
7059,holiday_surge,rl_router,1
7060,normal,heuristic_router,1
7061,normal,heuristic_router,0
7062,holiday_surge,heuristic_router,0
7063,normal,heuristic_router,0
7064,normal,rl_router,1
7065,holiday_surge,heuristic_router,1
7066,holiday_surge,rl_router,1
7067,normal,rl_router,1
7068,holiday_surge,heuristic_router,1
7069,normal,rl_router,1
7070,holiday_surge,rl_router,1
7071,normal,heuristic_router,1
7072,normal,rl_router,1
7073,normal,rl_router,1
7074,normal,rl_router,1
7075,holiday_surge,heuristic_router,1
7076,normal,heuristic_router,1
7077,normal,rl_router,1
7078,holiday_surge,rl_router,1
7079,normal,heuristic_router,1
7080,normal,rl_router,1
7081,holiday_surge,rl_router,1
7082,holiday_surge,heuristic_router,1
7083,holiday_surge,heuristic_router,1
7084,normal,heuristic_router,0
7085,holiday_surge,heuristic_router,0
7086,normal,rl_router,1
7087,holiday_surge,rl_router,1
7088,holiday_surge,heuristic_router,1
7089,normal,rl_router,1
7090,normal,heuristic_router,1
7091,holiday_surge,rl_router,1
7092,holiday_surge,rl_router,1
7093,normal,heuristic_router,1
7094,holiday_surge,rl_router,1
7095,holiday_surge,rl_router,1
7096,holiday_surge,heuristic_router,1
7097,normal,heuristic_router,1
7098,normal,heuristic_router,1
7099,normal,heuristic_router,1
7100,holiday_surge,rl_router,1
7101,normal,rl_router,1
7102,normal,rl_router,1
7103,normal,heuristic_router,1
7104,normal,heuristic_router,1
7105,normal,heuristic_router,1
7106,normal,heuristic_router,1
7107,normal,heuristic_router,1
7108,normal,heuristic_router,1
7109,normal,rl_router,1
7110,normal,rl_router,1
7111,holiday_surge,rl_router,1
7112,normal,heuristic_router,0
7113,normal,heuristic_router,1
7114,normal,rl_router,1
7115,holiday_surge,heuristic_router,1
7116,normal,rl_router,1
7117,normal,heuristic_router,0
7118,normal,heuristic_router,1
7119,normal,rl_router,1
7120,normal,rl_router,1
7121,normal,rl_router,1
7122,normal,rl_router,1
7123,normal,heuristic_router,1
7124,holiday_surge,heuristic_router,1
7125,normal,heuristic_router,1
7126,normal,rl_router,1
7127,holiday_surge,rl_router,1
7128,holiday_surge,heuristic_router,1
7129,holiday_surge,heuristic_router,1
7130,holiday_surge,heuristic_router,1
7131,normal,heuristic_router,1
7132,normal,heuristic_router,1
7133,normal,heuristic_router,1
7134,normal,rl_router,1
7135,normal,heuristic_router,1
7136,normal,rl_router,1
7137,normal,heuristic_router,1
7138,holiday_surge,heuristic_router,1
7139,holiday_surge,rl_router,1
7140,normal,rl_router,1
7141,normal,rl_router,1
7142,holiday_surge,heuristic_router,1
7143,normal,heuristic_router,1
7144,normal,rl_router,1
7145,normal,rl_router,1
7146,normal,rl_router,1
7147,normal,rl_router,1
7148,normal,heuristic_router,1
7149,normal,rl_router,1
7150,normal,rl_router,1
7151,normal,heuristic_router,1
7152,normal,heuristic_router,1
7153,normal,heuristic_router,1
7154,holiday_surge,rl_router,1
7155,holiday_surge,rl_router,1
7156,normal,heuristic_router,1
7157,normal,heuristic_router,0
7158,normal,rl_router,1
7159,holiday_surge,rl_router,1
7160,normal,rl_router,1
7161,normal,heuristic_router,1
7162,normal,heuristic_router,1
7163,normal,heuristic_router,0
7164,holiday_surge,heuristic_router,1
7165,holiday_surge,heuristic_router,0
7166,normal,rl_router,1
7167,normal,heuristic_router,1
7168,normal,rl_router,1
7169,normal,heuristic_router,1
7170,normal,rl_router,1
7171,normal,rl_router,1
7172,normal,heuristic_router,1
7173,normal,heuristic_router,0
7174,normal,rl_router,1
7175,normal,rl_router,1
7176,normal,heuristic_router,1
7177,holiday_surge,heuristic_router,1
7178,normal,heuristic_router,1
7179,normal,heuristic_router,1
7180,holiday_surge,rl_router,1
7181,normal,rl_router,1
7182,normal,heuristic_router,1
7183,normal,heuristic_router,1
7184,normal,heuristic_router,1
7185,normal,rl_router,1
7186,normal,rl_router,0
7187,normal,rl_router,1
7188,normal,rl_router,0
7189,normal,rl_router,1
7190,normal,heuristic_router,1
7191,normal,rl_router,1
7192,normal,rl_router,1
7193,holiday_surge,rl_router,1
7194,normal,rl_router,1
7195,holiday_surge,rl_router,0
7196,holiday_surge,heuristic_router,1
7197,normal,heuristic_router,0
7198,normal,rl_router,1
7199,normal,rl_router,0
7200,normal,rl_router,1
7201,normal,rl_router,1
7202,normal,heuristic_router,1
7203,normal,heuristic_router,1
7204,normal,rl_router,1
7205,holiday_surge,rl_router,1
7206,normal,rl_router,0
7207,normal,heuristic_router,0
7208,normal,rl_router,1
7209,normal,heuristic_router,1
7210,normal,heuristic_router,1
7211,holiday_surge,rl_router,0
7212,normal,heuristic_router,1
7213,normal,heuristic_router,0
7214,holiday_surge,heuristic_router,0
7215,normal,rl_router,1
7216,normal,heuristic_router,1
7217,holiday_surge,heuristic_router,1
7218,normal,rl_router,1
7219,holiday_surge,rl_router,0
7220,normal,rl_router,1
7221,holiday_surge,rl_router,1
7222,normal,heuristic_router,1
7223,normal,rl_router,1
7224,normal,rl_router,1
7225,holiday_surge,rl_router,0
7226,normal,rl_router,1
7227,normal,rl_router,1
7228,normal,rl_router,1
7229,normal,heuristic_router,1
7230,normal,rl_router,1
7231,holiday_surge,rl_router,1
7232,holiday_surge,heuristic_router,1
7233,holiday_surge,rl_router,0
7234,holiday_surge,heuristic_router,0
7235,normal,heuristic_router,1
7236,normal,heuristic_router,1
7237,holiday_surge,heuristic_router,1
7238,holiday_surge,heuristic_router,1
7239,normal,rl_router,1
7240,holiday_surge,heuristic_router,1
7241,holiday_surge,heuristic_router,1
7242,normal,rl_router,1
7243,holiday_surge,heuristic_router,1
7244,holiday_surge,rl_router,1
7245,normal,heuristic_router,1
7246,normal,heuristic_router,1
7247,normal,rl_router,1
7248,normal,rl_router,1
7249,normal,heuristic_router,1
7250,normal,rl_router,1
7251,normal,heuristic_router,0
7252,normal,heuristic_router,1
7253,holiday_surge,rl_router,0
7254,normal,heuristic_router,1
7255,normal,heuristic_router,1
7256,holiday_surge,rl_router,1
7257,normal,rl_router,1
7258,normal,rl_router,1
7259,normal,rl_router,1
7260,normal,heuristic_router,1
7261,holiday_surge,rl_router,1
7262,normal,heuristic_router,1
7263,holiday_surge,rl_router,1
7264,holiday_surge,rl_router,1
7265,normal,heuristic_router,1
7266,normal,heuristic_router,1
7267,normal,heuristic_router,1
7268,normal,rl_router,1
7269,normal,rl_router,1
7270,normal,heuristic_router,1
7271,normal,rl_router,1
7272,normal,rl_router,1
7273,normal,heuristic_router,1
7274,normal,heuristic_router,1
7275,normal,rl_router,1
7276,normal,rl_router,1
7277,holiday_surge,heuristic_router,1
7278,holiday_surge,rl_router,0
7279,normal,rl_router,1
7280,normal,rl_router,1
7281,normal,rl_router,1
7282,holiday_surge,heuristic_router,1
7283,normal,rl_router,1
7284,holiday_surge,rl_router,1
7285,normal,heuristic_router,1
7286,holiday_surge,rl_router,1
7287,normal,rl_router,1
7288,normal,heuristic_router,1
7289,normal,rl_router,1
7290,normal,heuristic_router,1
7291,normal,heuristic_router,1
7292,holiday_surge,heuristic_router,1
7293,holiday_surge,heuristic_router,0
7294,normal,heuristic_router,1
7295,normal,heuristic_router,1
7296,normal,rl_router,1
7297,holiday_surge,rl_router,1
7298,normal,rl_router,1
7299,normal,rl_router,1
7300,normal,heuristic_router,1
7301,normal,rl_router,1
7302,holiday_surge,heuristic_router,1
7303,normal,rl_router,1
7304,normal,rl_router,1
7305,normal,rl_router,1
7306,normal,heuristic_router,1
7307,holiday_surge,heuristic_router,1
7308,normal,heuristic_router,1
7309,normal,heuristic_router,1
7310,holiday_surge,heuristic_router,1
7311,holiday_surge,heuristic_router,0
7312,holiday_surge,heuristic_router,1
7313,normal,heuristic_router,1
7314,holiday_surge,rl_router,1
7315,normal,rl_router,1
7316,normal,heuristic_router,1
7317,normal,rl_router,1
7318,holiday_surge,heuristic_router,1
7319,normal,heuristic_router,1
7320,normal,rl_router,1
7321,normal,heuristic_router,1
7322,normal,rl_router,0
7323,normal,rl_router,1
7324,normal,heuristic_router,0
7325,normal,heuristic_router,1
7326,holiday_surge,rl_router,1
7327,normal,heuristic_router,1
7328,normal,heuristic_router,1
7329,holiday_surge,heuristic_router,0
7330,holiday_surge,rl_router,0
7331,normal,heuristic_router,1
7332,holiday_surge,rl_router,1
7333,holiday_surge,heuristic_router,1
7334,normal,heuristic_router,1
7335,normal,rl_router,1
7336,normal,rl_router,1
7337,normal,heuristic_router,1
7338,normal,heuristic_router,1
7339,holiday_surge,rl_router,0
7340,normal,rl_router,1
7341,normal,rl_router,1
7342,holiday_surge,rl_router,1
7343,holiday_surge,heuristic_router,1
7344,holiday_surge,rl_router,1
7345,holiday_surge,rl_router,1
7346,normal,rl_router,1
7347,normal,rl_router,1
7348,normal,rl_router,1
7349,normal,rl_router,1
7350,normal,heuristic_router,1
7351,holiday_surge,heuristic_router,1
7352,normal,rl_router,1
7353,holiday_surge,heuristic_router,1
7354,holiday_surge,rl_router,1
7355,normal,rl_router,1
7356,holiday_surge,rl_router,1
7357,normal,heuristic_router,1
7358,holiday_surge,rl_router,1
7359,holiday_surge,heuristic_router,1
7360,normal,rl_router,1
7361,normal,rl_router,1
7362,normal,heuristic_router,1
7363,normal,heuristic_router,1
7364,normal,rl_router,1
7365,normal,rl_router,1
7366,normal,rl_router,1
7367,normal,heuristic_router,0
7368,normal,rl_router,1
7369,holiday_surge,heuristic_router,1
7370,normal,heuristic_router,1
7371,holiday_surge,heuristic_router,1
7372,normal,heuristic_router,1
7373,normal,heuristic_router,1
7374,normal,rl_router,1
7375,holiday_surge,rl_router,0
7376,normal,rl_router,1
7377,normal,heuristic_router,0
7378,holiday_surge,heuristic_router,1
7379,normal,rl_router,1
7380,normal,heuristic_router,1
7381,holiday_surge,rl_router,0
7382,holiday_surge,heuristic_router,1
7383,normal,heuristic_router,1
7384,normal,heuristic_router,1
7385,normal,heuristic_router,1
7386,normal,heuristic_router,0
7387,normal,rl_router,1
7388,normal,heuristic_router,1
7389,normal,heuristic_router,1
7390,normal,rl_router,1
7391,normal,rl_router,1
7392,normal,rl_router,1
7393,holiday_surge,heuristic_router,1
7394,normal,rl_router,0
7395,holiday_surge,rl_router,0
7396,normal,rl_router,1
7397,normal,heuristic_router,1
7398,holiday_surge,rl_router,1
7399,normal,rl_router,1
7400,normal,heuristic_router,1
7401,holiday_surge,heuristic_router,1
7402,normal,heuristic_router,1
7403,normal,heuristic_router,1
7404,normal,rl_router,1
7405,normal,rl_router,1
7406,holiday_surge,rl_router,1
7407,normal,rl_router,1
7408,holiday_surge,heuristic_router,1
7409,normal,heuristic_router,1
7410,holiday_surge,heuristic_router,1
7411,normal,heuristic_router,1
7412,normal,rl_router,1
7413,normal,heuristic_router,1
7414,holiday_surge,heuristic_router,1
7415,normal,rl_router,1
7416,normal,rl_router,1
7417,holiday_surge,heuristic_router,1
7418,holiday_surge,rl_router,1
7419,normal,rl_router,0
7420,holiday_surge,rl_router,1
7421,normal,rl_router,1
7422,normal,rl_router,1
7423,normal,heuristic_router,1
7424,normal,rl_router,1
7425,holiday_surge,rl_router,0
7426,normal,rl_router,0
7427,holiday_surge,heuristic_router,1
7428,holiday_surge,rl_router,1
7429,holiday_surge,rl_router,1
7430,normal,rl_router,0
7431,normal,heuristic_router,0
7432,normal,rl_router,1
7433,normal,heuristic_router,1
7434,normal,rl_router,1
7435,normal,heuristic_router,1
7436,normal,heuristic_router,1
7437,normal,heuristic_router,1
7438,normal,rl_router,1
7439,normal,rl_router,1
7440,holiday_surge,heuristic_router,0
7441,holiday_surge,rl_router,1
7442,holiday_surge,rl_router,1
7443,normal,rl_router,1
7444,holiday_surge,rl_router,0
7445,normal,rl_router,1
7446,normal,rl_router,1
7447,normal,rl_router,0
7448,holiday_surge,rl_router,1
7449,normal,rl_router,1
7450,normal,rl_router,1
7451,normal,heuristic_router,1
7452,normal,rl_router,1
7453,normal,heuristic_router,1
7454,holiday_surge,rl_router,1
7455,normal,rl_router,1
7456,normal,rl_router,1
7457,normal,heuristic_router,1
7458,holiday_surge,heuristic_router,0
7459,normal,heuristic_router,0
7460,normal,heuristic_router,1
7461,normal,heuristic_router,1
7462,holiday_surge,heuristic_router,1
7463,holiday_surge,heuristic_router,0
7464,normal,heuristic_router,0
7465,normal,heuristic_router,1
7466,normal,heuristic_router,1
7467,normal,rl_router,1
7468,normal,heuristic_router,1
7469,normal,heuristic_router,1
7470,normal,heuristic_router,0
7471,normal,rl_router,1
7472,holiday_surge,rl_router,0
7473,normal,heuristic_router,1
7474,normal,heuristic_router,1
7475,holiday_surge,rl_router,1
7476,normal,rl_router,1
7477,normal,heuristic_router,1
7478,normal,rl_router,1
7479,normal,rl_router,1
7480,normal,heuristic_router,1
7481,normal,heuristic_router,1
7482,normal,rl_router,1
7483,holiday_surge,heuristic_router,0
7484,holiday_surge,heuristic_router,0
7485,normal,heuristic_router,1
7486,holiday_surge,rl_router,0
7487,holiday_surge,heuristic_router,1
7488,normal,heuristic_router,1
7489,holiday_surge,rl_router,1
7490,normal,heuristic_router,1
7491,holiday_surge,heuristic_router,1
7492,normal,rl_router,1
7493,normal,rl_router,1
7494,holiday_surge,heuristic_router,1
7495,normal,rl_router,1
7496,holiday_surge,heuristic_router,1
7497,normal,rl_router,0
7498,normal,rl_router,1
7499,normal,rl_router,1
7500,holiday_surge,rl_router,1
7501,normal,rl_router,1
7502,normal,rl_router,1
7503,normal,rl_router,0
7504,normal,rl_router,1
7505,holiday_surge,heuristic_router,0
7506,normal,heuristic_router,1
7507,normal,heuristic_router,1
7508,normal,heuristic_router,1
7509,holiday_surge,heuristic_router,1
7510,normal,heuristic_router,1
7511,holiday_surge,rl_router,1
7512,normal,heuristic_router,1
7513,normal,heuristic_router,1
7514,holiday_surge,rl_router,1
7515,normal,rl_router,1
7516,normal,heuristic_router,1
7517,normal,rl_router,1
7518,holiday_surge,rl_router,1
7519,normal,rl_router,1
7520,normal,heuristic_router,1
7521,normal,rl_router,0
7522,holiday_surge,rl_router,1
7523,normal,heuristic_router,0
7524,normal,rl_router,1
7525,normal,heuristic_router,1
7526,normal,heuristic_router,1
7527,normal,heuristic_router,1
7528,normal,rl_router,1
7529,normal,heuristic_router,1
7530,normal,rl_router,1
7531,holiday_surge,heuristic_router,1
7532,holiday_surge,heuristic_router,1
7533,normal,rl_router,0
7534,normal,rl_router,1
7535,normal,rl_router,1
7536,normal,heuristic_router,1
7537,normal,rl_router,1
7538,normal,rl_router,1
7539,normal,rl_router,1
7540,normal,heuristic_router,1
7541,holiday_surge,rl_router,1
7542,normal,rl_router,1
7543,normal,heuristic_router,1
7544,normal,heuristic_router,1
7545,holiday_surge,heuristic_router,1
7546,normal,heuristic_router,0
7547,holiday_surge,heuristic_router,1
7548,normal,rl_router,1
7549,holiday_surge,rl_router,1
7550,normal,heuristic_router,1
7551,normal,rl_router,1
7552,normal,heuristic_router,1
7553,holiday_surge,rl_router,1
7554,normal,rl_router,1
7555,normal,heuristic_router,1
7556,normal,heuristic_router,0
7557,holiday_surge,heuristic_router,1
7558,normal,rl_router,1
7559,normal,heuristic_router,1
7560,holiday_surge,heuristic_router,1
7561,normal,rl_router,1
7562,normal,heuristic_router,0
7563,normal,rl_router,1
7564,normal,heuristic_router,1
7565,normal,heuristic_router,1
7566,normal,rl_router,1
7567,normal,rl_router,1
7568,normal,heuristic_router,1
7569,normal,heuristic_router,1
7570,normal,heuristic_router,1
7571,normal,heuristic_router,1
7572,normal,rl_router,1
7573,normal,heuristic_router,1
7574,holiday_surge,rl_router,1
7575,normal,rl_router,1
7576,holiday_surge,rl_router,0
7577,normal,rl_router,1
7578,normal,rl_router,1
7579,normal,heuristic_router,1
7580,holiday_surge,heuristic_router,1
7581,normal,rl_router,1
7582,normal,rl_router,1
7583,normal,heuristic_router,1
7584,normal,heuristic_router,0
7585,normal,heuristic_router,0
7586,normal,rl_router,1
7587,normal,heuristic_router,1
7588,normal,rl_router,1
7589,holiday_surge,heuristic_router,1
7590,normal,rl_router,1
7591,normal,rl_router,1
7592,normal,heuristic_router,1
7593,normal,heuristic_router,1
7594,normal,rl_router,1
7595,normal,rl_router,1
7596,holiday_surge,rl_router,1
7597,normal,rl_router,1
7598,holiday_surge,heuristic_router,0
7599,normal,rl_router,1
7600,holiday_surge,heuristic_router,1
7601,holiday_surge,heuristic_router,1
7602,normal,heuristic_router,0
7603,normal,heuristic_router,1
7604,normal,rl_router,1
7605,holiday_surge,heuristic_router,1
7606,holiday_surge,heuristic_router,1
7607,normal,heuristic_router,0
7608,normal,rl_router,1
7609,normal,heuristic_router,1
7610,normal,rl_router,1
7611,normal,rl_router,1
7612,normal,heuristic_router,1
7613,normal,rl_router,1
7614,holiday_surge,heuristic_router,1
7615,holiday_surge,heuristic_router,1
7616,normal,rl_router,1
7617,normal,rl_router,1
7618,holiday_surge,heuristic_router,1
7619,holiday_surge,heuristic_router,0
7620,normal,rl_router,1
7621,normal,heuristic_router,0
